i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_46;pos:-5.896645,26.67441,168.1735;rot:0,359.7197,0;m:cuboid;scl:6,6,0.3;clr:0,0,0,255;;
i:cuboid_47;pos:-135.0147,26.66508,115.8125;rot:0,135.0018,0;m:cuboid;scl:6,6,0.3;clr:0,0,0,255;;
i:cuboid_48;pos:115.7903,26.76208,116.7047;rot:0,44.92245,0;m:cuboid;scl:6,6,0.3;clr:0,0,0,255;;
i:cuboid_49;pos:-186.0588,26.41385,-7.479429;rot:0,89.78288,0;m:cuboid;scl:6,6,0.3;clr:0,0,0,255;;
i:cuboid_50;pos:-10.19103,26.75445,-185.7132;rot:0,-0.0002746116,0;m:cuboid;scl:6,6,0.3;clr:0,0,0,255;;
i:cuboid_51;pos:4.784143,26.5973,-157.2204;rot:0,270.0121,0;m:cuboid;scl:6,6,0.3;clr:0,0,0,255;;
i:cuboid_52;pos:-22.36338,26.63446,-157.1056;rot:0,90.05486,0;m:cuboid;scl:6,6,0.3;clr:0,0,0,255;;
i:cuboid_53;pos:4.290592,26.67744,139.6594;rot:0,270.0121,0;m:cuboid;scl:6,6,0.3;clr:0,0,0,255;;
i:cuboid_54;pos:-22.8996,26.63475,139.7867;rot:0,90.05488,0;m:cuboid;scl:6,6,0.3;clr:0,0,0,255;;
i:cuboid_55;pos:105.7387,26.5965,86.64164;rot:0,314.7405,0;m:cuboid;scl:6,6,0.2;clr:0,0,0,255;;
i:cuboid_56;pos:85.71533,26.78401,106.5728;rot:0,134.7144,0;m:cuboid;scl:6,6,0.2;clr:0,0,0,255;;
i:cuboid_57;pos:-104.2793,26.61982,106.3659;rot:0,225.0006,0;m:cuboid;scl:6,6,0.2;clr:0,0,0,255;;
i:cuboid_58;pos:-124.2059,26.77236,86.49881;rot:0,44.99951,0;m:cuboid;scl:6,6,0.2;clr:0,0,0,255;;
i:cuboid_59;pos:-157.7051,26.34499,5.706171;rot:0,180.0628,0;m:cuboid;scl:6,6,0.2;clr:0,0,0,255;;
i:cuboid_60;pos:-157.6549,25.94501,-22.64238;rot:0,359.916,0;m:cuboid;scl:6,6,0.2;clr:0,0,0,255;;
i:cuboid_61;pos:-124.0038,26.44045,-103.5826;rot:0,134.725,0;m:cuboid;scl:6,6,0.2;clr:0,0,0,255;;
i:cuboid_62;pos:-103.9657,26.5929,-123.6225;rot:0,314.7302,0;m:cuboid;scl:6,6,0.2;clr:0,0,0,255;;
i:cuboid_63;pos:86.1355,26.47969,-123.623;rot:0,44.97998,0;m:cuboid;scl:6,6,0.2;clr:0,0,0,255;;
i:cuboid_64;pos:106.4997,26.50877,-103.329;rot:0,224.9652,0;m:cuboid;scl:6,6,0.2;clr:0,0,0,255;;
i:cuboid_65;pos:139.982,25.63672,-24.12831;rot:0,359.6593,0;m:cuboid;scl:6,6,0.2;clr:0,0,0,255;;
i:cuboid_66;pos:139.5852,26.82602,6.002679;rot:0,179.6663,0;m:cuboid;scl:6,6,0.2;clr:0,0,0,255;;
i:cuboid_67;pos:-10.25988,-149.3701,17.79713;rot:0,179.8916,0;m:cuboid;scl:40,1,40;;
i:cuboid_68;pos:-159.5085,55.37702,-8.327288;rot:0,359.9703,0;m:cuboid;scl:6,0.2,3;clr:0,0,0,255;;
i:cuboid_69;pos:-115.1069,55.16241,-114.7244;rot:0,134.6189,0;m:cuboid;scl:6,0.2,3;clr:0,0,0,255;;
i:cuboid_70;pos:-8.683148,55.13129,-159.0445;rot:0,90.11935,0;m:cuboid;scl:6,0.2,3;clr:0,0,0,255;;
i:cuboid_71;pos:97.43385,55.36816,-114.5055;rot:0,224.8995,0;m:cuboid;scl:6,0.2,3;clr:0,0,0,255;;
i:cuboid_72;pos:141.6184,55.1558,-8.190503;rot:0,359.7585,0;m:cuboid;scl:6,0.2,3;clr:0,0,0,255;;
i:cuboid_73;pos:97.02111,55.549,97.9794;rot:0,314.8245,0;m:cuboid;scl:6,0.2,3;clr:0,0,0,255;;
i:cuboid_74;pos:-115.4718,55.51579,97.83207;rot:0,224.9847,0;m:cuboid;scl:6,0.2,3;clr:0,0,0,255;;
i:cuboid_75;pos:-114.762,-4.953327,-114.574;rot:0,224.8095,0;m:cuboid;scl:6,1,6;clr:255,104,0,255;;
i:cuboid_76;pos:-158.279,-4.603616,-7.431565;rot:0,89.77545,0;m:cuboid;scl:6,1,6;clr:255,104,0,255;;
i:cuboid_77;pos:-115.9512,-4.500388,96.61922;rot:0,135.0444,0;m:cuboid;scl:6,1,6;clr:255,104,0,255;;
i:cuboid_78;pos:96.42418,-4.490613,97.2761;rot:0,224.7434,0;m:cuboid;scl:6,1,6;clr:255,104,0,255;;
i:cuboid_79;pos:140.6164,-4.957636,-8.47524;rot:0,269.7995,0;m:cuboid;scl:6,1,6;clr:255,104,0,255;;
i:cuboid_80;pos:97.36215,-4.752596,-113.6975;rot:0,314.9456,0;m:cuboid;scl:6,1,6;clr:255,104,0,255;;
i:cuboid_81;pos:113.6556,58.10909,-127.165;rot:0,134.8016,0;m:cuboid;scl:20,0.2,10;clr:0,0,0,255;;
i:cuboid_82;pos:-7.926641,58.13959,-179.043;rot:0,180.0347,0;m:cuboid;scl:20,0.2,10;clr:0,0,0,255;;
i:cuboid_83;pos:161.6464,58.09362,-9.05902;rot:0,89.71667,0;m:cuboid;scl:20,0.2,10;clr:0,0,0,255;;
i:cuboid_84;pos:111.3474,58.05372,110.9492;rot:0,44.83633,0;m:cuboid;scl:20,0.2,10;clr:0,0,0,255;;
i:cuboid_85;pos:-10.15947,58.08585,161.4376;rot:0,0.2017666,0;m:cuboid;scl:20,0.2,10;clr:0,0,0,255;;
i:cuboid_86;pos:-128.9377,58.04544,112.36;rot:0,314.961,0;m:cuboid;scl:20,0.2,10;clr:0,0,0,255;;
i:cuboid_87;pos:-179.4145,58.06755,-9.470444;rot:0,269.9452,0;m:cuboid;scl:20,0.2,10;clr:0,0,0,255;;
i:cuboid_88;pos:-129.8822,58.09516,-128.5901;rot:0,224.812,0;m:cuboid;scl:20,0.2,10;clr:0,0,0,255;;
i:cuboid_89;pos:-9.146267,55.31062,142.0128;rot:0,269.957,0;m:cuboid;scl:6,0.2,3;clr:0,0,0,255;;
i:cuboid_90;pos:-5.977974,-4.53814,140.9792;rot:0,179.8001,0;m:cuboid;scl:6,1,6;clr:255,104,0,255;;
i:cuboid_91;pos:-9.995508,-4.987995,-157.9947;rot:0,359.9398,0;m:cuboid;scl:6,1,6;clr:255,104,0,255;;
i:cuboid_92;pos:-6.742626,63.11063,-163.3605;rot:0,180.066,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_93;pos:100.2,73.20125,-124.5168;rot:0,134.866,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_94;pos:-120.8093,67.14302,-117.9866;rot:0,224.8455,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_95;pos:-162.8473,63.1271,-5.503533;rot:0,269.9948,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_96;pos:-112.9345,73.23068,112.917;rot:0,314.9944,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_97;pos:151.9925,75.14915,-18.16862;rot:0,89.69759,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_98;pos:107.5974,71.06553,97.44154;rot:0,44.86335,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_99;pos:-0.03110754,71.08545,149.0239;rot:0,0.1969507,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_100;pos:-7.629041,69.15047,-166.3835;rot:0,180.066,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_101;pos:98.34595,65.16121,-120.4406;rot:0,134.866,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_102;pos:-125.0735,75.10261,-119.6015;rot:0,224.8455,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_103;pos:-167.0145,71.08692,-5.209358;rot:0,269.9948,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_104;pos:-114.8755,63.11104,103.7229;rot:0,314.9944,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_105;pos:149.8156,71.069,-14.86058;rot:0,89.69759,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_106;pos:109.7535,75.10553,98.30537;rot:0,44.86335,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_107;pos:-0.2153415,75.12547,151.1416;rot:0,0.1969507,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_108;pos:-7.093375,61.19051,-162.3321;rot:0,180.066,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_109;pos:98.41727,67.20126,-121.8407;rot:0,134.866,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_110;pos:-115.9653,61.22284,-118.3244;rot:0,224.8455,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_111;pos:-161.8358,61.20705,-7.82659;rot:0,269.9948,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_112;pos:-114.7546,67.15094,106.683;rot:0,314.9944,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_113;pos:144.4509,61.14928,-11.38638;rot:0,89.69759,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_114;pos:109.8838,73.22569,96.57211;rot:0,44.86335,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_115;pos:-9.78499,61.16565,143.848;rot:0,0.1969507,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_116;pos:-11.82126,71.07033,-167.436;rot:0,180.066,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_117;pos:101.0151,71.08113,-122.2267;rot:0,134.866,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_118;pos:-122.4332,69.14278,-117.8387;rot:0,224.8455,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_119;pos:-163.946,65.16695,-4.524135;rot:0,269.9948,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_120;pos:-116.9872,71.11086,107.426;rot:0,314.9944,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_121;pos:146.5984,65.10926,-12.33549;rot:0,89.69759,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_122;pos:99.77553,59.14584,96.26928;rot:0,44.86335,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_123;pos:-6.85521,65.12569,145.9375;rot:0,0.1969507,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_124;pos:-7.098483,59.11054,-161.3299;rot:0,180.066,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_125;pos:100.0515,75.16081,-126.0861;rot:0,134.866,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_126;pos:-118.9974,65.14279,-118.2906;rot:0,224.8455,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_127;pos:-166.0008,69.12696,-3.718166;rot:0,269.9948,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_128;pos:-114.0521,61.19099,103.1115;rot:0,314.9944,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_129;pos:148.8096,69.2293,-13.93553;rot:0,89.69759,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_130;pos:101.2755,61.18588,96.21704;rot:0,44.86335,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_131;pos:-2.986062,69.12568,148.0165;rot:0,0.1969507,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_132;pos:-8.134256,67.15071,-165.3682;rot:0,180.066,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_133;pos:99.71281,69.20118,-122.0204;rot:0,134.866,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_134;pos:-115.1329,59.14283,-117.7313;rot:0,224.8455,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_135;pos:-168.0435,73.20683,-1.85617;rot:0,269.9948,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_136;pos:-113.8953,65.15088,106.0626;rot:0,314.9944,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_137;pos:150.9412,73.22907,-18.79835;rot:0,89.69759,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_138;pos:103.9027,65.10582,96.60996;rot:0,44.86335,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_139;pos:-1.466794,73.20542,150.0787;rot:0,0.1969507,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_140;pos:-10.20647,73.19053,-168.4661;rot:0,180.066,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_141;pos:96.45966,61.24126,-119.3651;rot:0,134.866,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_142;pos:-126.3037,73.22254,-116.8688;rot:0,224.8455,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_143;pos:-160.801,59.12701,-9.739716;rot:0,269.9948,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_144;pos:-111.9533,69.15093,110.9314;rot:0,314.9944,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_145;pos:143.4288,59.14928,-10.46745;rot:0,89.69759,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_146;pos:106.6732,69.18591,96.89938;rot:0,44.86335,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_147;pos:-10.86334,59.12561,142.8224;rot:0,0.1969507,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_148;pos:-10.48671,75.19029,-169.4793;rot:0,180.066,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_149;pos:97.34971,63.12141,-119.9897;rot:0,134.866,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_150;pos:-117.3163,63.10291,-118.4801;rot:0,224.8455,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_151;pos:-164.9725,67.12709,-6.577186;rot:0,269.9948,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_152;pos:-115.9287,59.15094,99.7893;rot:0,314.9944,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_153;pos:145.4777,63.14937,-12.22656;rot:0,89.69759,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_154;pos:104.1454,67.10581,97.83531;rot:0,44.86335,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_155;pos:-4.9662,67.12572,147.0062;rot:0,0.1969507,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_156;pos:-8.983008,65.15048,-164.3693;rot:0,180.066,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_157;pos:95.82587,59.08132,-118.5025;rot:0,134.866,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_158;pos:-120.3976,71.0628,-121.3178;rot:0,224.8455,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_159;pos:-169.1821,75.08687,1.740547;rot:0,269.9948,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_160;pos:-116.0011,75.11072,111.3566;rot:0,314.9944,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_161;pos:147.6666,67.10935,-11.93321;rot:0,89.69759,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_162;pos:101.7834,63.10593,97.17345;rot:0,44.86335,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_163;pos:-8.110195,63.08571,144.8647;rot:0,0.1969507,0;m:cuboid;scl:20,1,5;clr:255,107,0,255;;
i:cuboid_164;pos:-11.64189,102.983,-179.6656;rot:0,180.0526,0;m:cuboid;scl:25,5,1;clr:0,0,0,255;;
i:cuboid_165;pos:110.4349,102.7185,-129.9118;rot:0,134.8405,0;m:cuboid;scl:25,5,1;clr:0,0,0,255;;
i:cuboid_166;pos:162.0686,103.0353,-12.68103;rot:0,89.71974,0;m:cuboid;scl:25,5,1;clr:0,0,0,255;;
i:cuboid_167;pos:110.3838,103.1308,112.008;rot:0,44.88953,0;m:cuboid;scl:25,5,1;clr:0,0,0,255;;
i:cuboid_168;pos:-3.962931,103.232,161.2659;rot:0,0.1758824,0;m:cuboid;scl:25,5,1;clr:0,0,0,255;;
i:cuboid_169;pos:-128.2145,102.4473,113.3945;rot:0,314.9833,0;m:cuboid;scl:25,5,1;clr:0,0,0,255;;
i:cuboid_170;pos:-179.1889,103.3779,-23.36999;rot:0,270.0509,0;m:cuboid;scl:25,5,1;clr:0,0,0,255;;
i:cuboid_171;pos:-127.8769,103.0104,-130.9672;rot:0,224.8384,0;m:cuboid;scl:25,5,1;clr:0,0,0,255;;
i:cylinder_172;pos:109.6079,-9.162477,40.83109;rot:0,71.45935,0;m:cylinder;scl:0.5,7,0.5;clr:255,133,0,255;;
i:cylinder_173;pos:110.0825,-9.239969,-57.37985;rot:0,113.4622,0;m:cylinder;scl:0.5,7,0.5;clr:255,133,0,255;;
i:cylinder_174;pos:40.02622,-9.26671,110.0518;rot:0,15.44919,0;m:cylinder;scl:0.5,7,0.5;clr:255,133,0,255;;
i:cylinder_175;pos:-58.49497,-9.143392,110.2084;rot:0,333.1941,0;m:cylinder;scl:0.5,7,0.5;clr:255,133,0,255;;
i:cylinder_176;pos:-127.7719,-9.167824,-57.58915;rot:0,248.9331,0;m:cylinder;scl:0.5,7,0.5;clr:255,133,0,255;;
i:cylinder_177;pos:-128.0916,-9.193048,40.70277;rot:0,289.4265,0;m:cylinder;scl:0.5,7,0.5;clr:255,133,0,255;;
i:cylinder_178;pos:-58.16265,-9.13448,-127.5142;rot:0,200.1685,0;m:cylinder;scl:0.5,7,0.5;clr:255,133,0,255;;
i:cylinder_179;pos:40.79451,-9.198446,-127.7901;rot:0,154.664,0;m:cylinder;scl:0.5,7,0.5;clr:255,133,0,255;;
i:cuboid_180;pos:-16.94489,193.6501,-295.5753;rot:-1.707547E-06,270.7314,22.4;m:cuboid;scl:30,0.5,30;clr:0,0,31,255;;
i:cuboid_181;pos:-8.557895,191.5327,281.3307;rot:359.8615,270.8138,337.717;m:cuboid;scl:30,0.5,30;clr:0,0,31,255;;
i:cuboid_182;pos:-299.5265,192.4921,-4.55956;rot:22.36,270.7314,-7.385489E-06;m:cuboid;scl:30,0.5,30;clr:0,0,31,255;;
i:cuboid_183;pos:275.936,193.3305,-11.55231;rot:337.2,270.7314,5.556836E-06;m:cuboid;scl:30,0.5,30;clr:0,0,31,255;;
i:cuboid_184;pos:-12.12042,250.3688,-7.702534;rot:0,270.7315,0;m:cuboid;scl:30,0.5,30;clr:0,0,31,255;;
i:cuboid_185;pos:-12.12042,250.3288,-7.702534;rot:0,270.7315,0;m:cuboid;scl:30,0.5,30;clr:0,0,31,255;;
i:cuboid_186;pos:-12.12042,250.8487,-7.702534;rot:0,270.7315,0;m:cuboid;scl:30,0.5,30;clr:0,0,31,255;;
i:cuboid_187;pos:-12.12042,250.4888,-7.702534;rot:0,270.7315,0;m:cuboid;scl:30,0.5,30;clr:0,0,31,255;;
i:cuboid_188;pos:184.6678,204.9024,182.6179;rot:332.3344,225.7984,0.2439433;m:cuboid;scl:40,0.5,30;clr:0,0,31,255;;
i:cuboid_189;pos:-202.9651,207.3476,187.8787;rot:331.4706,135.8997,359.9694;m:cuboid;scl:40,0.5,30;clr:0,0,31,255;;
i:cuboid_190;pos:-208.3616,207.24,-200.3727;rot:331.6767,45.87152,0.1012976;m:cuboid;scl:40,0.5,30;clr:0,0,31,255;;
i:cuboid_191;pos:177.5045,205.4378,-204.0651;rot:332.1559,316.0066,359.7401;m:cuboid;scl:40,0.5,30;clr:0,0,31,255;;
i:cuboid_192;pos:532.4989,-26.0855,-14.27414;rot:35.87997,270.7047,1.053721E-05;m:cuboid;scl:30,40,0.5;clr:0,0,31,255;;
i:cuboid_193;pos:-24.74593,-31.32688,-543.3717;rot:33.00003,0.7710117,2.06783E-07;m:cuboid;scl:30,40,0.5;clr:0,0,31,255;;
i:cuboid_194;pos:-5.136574,-22.4964,542.6374;rot:37.9948,180.8722,359.9925;m:cuboid;scl:30,40,0.5;clr:0,0,31,255;;
i:cuboid_195;pos:-544.5263,-28.74992,-3.749451;rot:33.00478,90.70185,359.7286;m:cuboid;scl:30,40,0.5;clr:0,0,31,255;;
