i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:plane_0;pos:-15.09034,13.65309,13.44094;rot:0.05082174,270.0833,95.92402;m:plane;scl:4,1,2.5;t:stone1;;
i:plane_1;pos:-9.451049,11.52428,-28.07556;rot:0.4669869,90.44388,87.51362;m:plane;scl:4,1,2.5;t:stone1;;
i:plane_2;pos:7.436406,11.21067,-18.00365;rot:359.6101,27.92466,89.7391;m:plane;scl:4,1,2.5;t:stone1;;
i:plane_3;pos:-26.4455,12.20218,-17.06943;rot:357.2986,336.2479,270.9753;m:plane;scl:4,1,2.5;t:stone1;;
i:plane_4;pos:2.245218,0.5484254,-10.69921;rot:0,100.9511,0;m:plane;scl:4,1,2.5;t:stone1;;
i:plane_5;pos:-27.67281,13.52134,4.972939;rot:0.6629837,198.1627,91.44249;m:plane;scl:4,1,2.5;t:stone1;;
i:plane_6;pos:7.241292,10.64229,0.1855787;rot:2.073209,328.3586,86.85192;m:plane;scl:4,1,2.5;t:stone1;;
i:plane_7;pos:-1.5571,11.64739,10.00675;rot:359.7893,134.6812,272.0016;m:plane;scl:4,1,2.5;t:stone1;;
i:leaf3_8;pos:-9.712543,1.165821,-9.07619;rot:0,202.1047,0;m:leaf3;t:stone6;clr:49,46,0,255;;
i:plane_9;pos:-5.254103,28.76017,15.93488;rot:0,204.2418,0;m:plane;scl:10,1,40;t:grass1;clr:14,14,11,255;;
i:plane_10;pos:-8.044021,34.14633,14.66261;rot:0,24.93458,0;m:plane;scl:10,1,40;t:grass1;clr:14,14,11,255;;
i:cuboid_11;pos:-25.55378,1.335703,-18.12164;rot:0,246.2926,0;m:cuboid;scl:0.3,0.01,0.03;clr:17,11,0,255;;
i:cuboid_12;pos:-25.69113,4.33811,-17.90069;rot:0,239.3911,0;m:cuboid;scl:0.3,0.01,0.03;clr:17,11,0,255;;
i:cuboid_13;pos:-25.80411,6.683527,-17.95535;rot:0,246.7396,0;m:cuboid;scl:0.3,0.01,0.03;clr:17,11,0,255;;
i:cuboid_14;pos:-26.41208,1.847113,-14.90185;rot:3.062927,260.1901,303.0746;m:cuboid;scl:0.3,0.01,0.03;clr:17,11,0,255;;
i:cuboid_15;pos:-25.93689,9.542294,-17.66914;rot:356.8,244.3797,29.8;m:cuboid;scl:0.3,0.01,0.03;clr:17,11,0,255;;
i:cylinder_16;pos:-26.33581,7.317771,-16.54286;rot:0,242.9791,0;m:cylinder;scl:0.04,1,0.04;clr:17,11,0,255;;
i:cylinder_17;pos:-25.09646,9.569394,-19.08682;rot:0,257.2259,0;m:cylinder;scl:0.04,1,0.04;clr:17,11,0,255;;
i:cylinder_18;pos:-20.20817,2.191094,-23.12064;rot:31.96552,294.1258,353.7538;m:cylinder;scl:0.04,1,0.04;clr:17,11,0,255;;
i:cylinder_19;pos:-21.39312,2.090611,-15.35743;rot:43.77412,260.2888,50.71609;m:cylinder;scl:0.04,1,0.04;clr:17,11,0,255;;
i:cuboid_20;pos:33.13463,34.27206,105.8856;rot:0,203.5746,0;m:cuboid;scl:0.1,0.01,20;clr:255,255,0,255;;
i:cuboid_21;pos:-50.07714,34.3685,-72.58672;rot:0,206.4183,0;m:cuboid;scl:0.1,0.01,20;clr:255,255,0,255;;
i:cuboid_22;pos:-45.34664,34.80952,50.37254;rot:0,204.651,0;m:cuboid;scl:0.1,0.2,37;t:stone4;til:3,3;clr:86,81,72,255;;
i:cuboid_23;pos:42.34079,35.13024,8.4357;rot:0,205.393,0;m:cuboid;scl:0.1,0.2,37;t:stone4;til:3,3;clr:86,81,72,255;;
i:plane_24;pos:75.26966,33.45881,268.2937;rot:0,185.1888,0;m:plane;scl:10,0.2,20;t:grass1;clr:14,14,17,255;;
i:plane_25;pos:93.94392,33.76254,647.7379;rot:0,182.1786,0;m:plane;scl:10,0.2,60;t:grass1;clr:14,14,17,255;;
i:plane_26;pos:-240.5748,34.20558,-416.7544;rot:0,25.22052,0;m:plane;scl:5,0.2,60;t:grass1;clr:14,14,17,255;;
i:cuboid_27;pos:-99.62317,44.79224,-253.1334;rot:7.600024,21.90441,5.400003;m:cuboid;scl:5,0.2,20;t:grass1;clr:14,14,17,255;;
i:cuboid_28;pos:-195.1333,71.41183,-406.5758;rot:349.8213,220.3038,350.4822;m:cuboid;scl:5,0.2,20;t:grass1;clr:14,14,17,255;;
i:cuboid_29;pos:-343.0963,83.37228,-483.7447;rot:3.062835,263.5362,351.8875;m:cuboid;scl:5,0.2,20;t:grass1;clr:14,14,17,255;;
i:cuboid_30;pos:-530.8265,77.4655,-495.4288;rot:-2.561321E-06,269.8672,350.8;m:cuboid;scl:5,0.2,20;t:grass1;clr:14,14,17,255;;
i:cuboid_31;pos:-727.3995,77.86504,-499.4124;rot:-4.268868E-07,267.6153,349.6;m:cuboid;scl:5,0.2,20;t:grass1;clr:14,14,17,255;;
i:cuboid_32;pos:78.42978,34.10822,297.425;rot:0,3.106223,0;m:cuboid;scl:0.1,0.05,20;t:empty;clr:255,255,0,255;;
i:cuboid_33;pos:88.6828,33.69995,495.966;rot:0,2.847906,0;m:cuboid;scl:0.1,0.05,20;t:empty;clr:255,255,0,255;;
i:cuboid_34;pos:98.98787,33.6693,694.7812;rot:0,3.097898,0;m:cuboid;scl:0.1,0.05,20;t:empty;clr:255,255,0,255;;
i:cuboid_35;pos:111.2695,33.64309,891.1793;rot:0,3.847901,0;m:cuboid;scl:0.1,0.05,20;t:empty;clr:255,255,0,255;;
i:cuboid_36;pos:-68.91518,46.22353,-242.0387;rot:352.6601,201.8584,0.905412;m:cuboid;scl:0.1,0.4,20;clr:52,63,57,255;;
i:cuboid_37;pos:-179.4364,77.7628,-424.7587;rot:349.7899,220.8312,357.7894;m:cuboid;scl:0.1,0.4,20;clr:52,63,57,255;;
i:cuboid_38;pos:-341.8672,89.85074,-507.8203;rot:2.8,264.6543,-1.068493E-07;m:cuboid;scl:0.1,0.4,20;clr:52,63,57,255;;
i:cuboid_39;pos:-540.269,84.60943,-518.2648;rot:0,269.632,0;m:cuboid;scl:0.1,0.4,20;clr:52,63,57,255;;
i:cuboid_40;pos:-734.8015,85.03674,-523.329;rot:0,267.3778,0;m:cuboid;scl:0.1,0.4,20;clr:52,63,57,255;;
i:cuboid_41;pos:-126.3544,47.79496,-257.1169;rot:352.8071,200.7957,359.7723;m:cuboid;scl:0.1,0.4,20;clr:52,63,57,255;;
i:cuboid_42;pos:-194.2657,69.97346,-387.6614;rot:349,219.1735,-6.523151E-07;m:cuboid;scl:0.1,0.4,20;clr:52,63,57,255;;
i:cuboid_43;pos:-350.9151,82.98119,-467.8987;rot:2.800001,264.5633,1.068493E-07;m:cuboid;scl:0.1,0.4,20;clr:52,63,57,255;;
i:cuboid_44;pos:-548.3412,76.95803,-475.5103;rot:0.6000001,272.1613,-8.004567E-08;m:cuboid;scl:0.1,0.4,20;clr:52,63,57,255;;
i:cuboid_45;pos:-744.0765,75.18018,-475.9094;rot:0,267.9028,0;m:cuboid;scl:0.1,0.4,20;clr:52,63,57,255;;
i:cuboid_46;pos:-109.4968,59.11279,-339.6207;rot:353.2,208.4496,-5.373888E-07;m:cuboid;scl:0.1,0.4,4;clr:52,63,57,255;;
i:cuboid_47;pos:-223.4352,35.5049,-434.9022;rot:0,205.6464,0;m:cuboid;scl:0.1,0.4,60;clr:52,63,57,255;;
i:cuboid_48;pos:-246.2231,33.70317,-384.305;rot:0,24.89483,0;m:cuboid;scl:0.1,0.4,60;clr:52,63,57,255;;
i:cuboid_49;pos:124.4724,33.97857,276.1406;rot:0,4.240738,0;m:cuboid;scl:0.1,0.4,23;clr:52,63,57,255;;
i:cuboid_50;pos:36.50528,33.14742,332.6707;rot:0,2.38358,0;m:cuboid;scl:0.1,0.4,23;clr:52,63,57,255;;
i:cuboid_51;pos:48.64251,33.45188,645.5624;rot:0,2.132451,0;m:cuboid;scl:0.1,0.4,40;clr:52,63,57,255;;
i:cuboid_52;pos:140.3144,34.04039,577.4354;rot:0,2.381708,0;m:cuboid;scl:0.1,0.4,40;clr:52,63,57,255;;
i:cuboid_53;pos:12.36413,34.06639,-64.38566;rot:0,25.992,0;m:cuboid;scl:0.7,0.1,20;t:grass1;clr:43,81,17,255;;
i:cuboid_54;pos:66.87667,34.56092,51.88596;rot:0,25.14127,0;m:cuboid;scl:0.7,0.1,20;t:grass1;clr:43,81,17,255;;
i:cuboid_55;pos:127.5872,33.3899,271.274;rot:0,4.131152,0;m:cuboid;scl:0.7,0.1,20;t:grass1;clr:43,81,17,255;;
i:cuboid_56;pos:146.798,33.93124,664.3155;rot:0,2.130251,0;m:cuboid;scl:0.7,0.1,60;t:grass1;clr:43,81,17,255;;
i:cuboid_57;pos:40.93908,34.00366,524.3008;rot:0,2.363392,0;m:cuboid;scl:0.7,0.1,60;t:grass1;clr:43,81,17,255;;
i:cuboid_58;pos:-96.67664,33.94911,-51.50319;rot:0,204.7091,0;m:cuboid;scl:0.7,0.1,60;t:grass1;clr:43,81,17,255;;
i:cuboid_59;pos:-347.6693,33.8456,-593.5841;rot:0,204.9588,0;m:cuboid;scl:0.7,0.1,60;t:grass1;clr:43,81,17,255;;
i:cuboid_61;pos:181.4887,31.2602,57.52699;rot:0,292.5707,0;m:cuboid;scl:10,0.3,10;t:stone4;til:3,3;;
i:capsule_82;pos:-77.29063,47.93781,80.47842;rot:0,321.1938,0;m:capsule;scl:0.2,1,0.2;t:empty;clr:0,255,127,255;;
i:cylinder_98;pos:130.6015,34.98254,154.1507;rot:0,267.6758,0;m:cylinder;scl:3,0.02,3;t:grass1;clr:28,84,31,255;;
i:cuboid_99;pos:119.9252,33.87678,163.212;rot:0,187.5756,0;m:cuboid;scl:0.5,0.02,3;t:grass1;clr:28,84,31,255;;
i:cuboid_100;pos:113.0441,34.35714,150.1162;rot:357.2,205.9255,-1.068493E-07;m:cuboid;scl:0.5,0.02,3;t:grass1;clr:28,84,31,255;;
i:cuboid_101;pos:116.6676,33.8833,163.6609;rot:0,13.42196,0;m:cuboid;scl:0.5,0.02,3;t:grass1;clr:28,84,31,255;;
i:cuboid_102;pos:123.5337,34.90667,144.2452;rot:0,72.67184,0;m:cuboid;scl:0.5,0.02,3;t:grass1;clr:28,84,31,255;;
i:cuboid_103;pos:120.4851,34.15276,148.9345;rot:0,57.67177,0;m:cuboid;scl:0.5,0.02,3;t:grass1;clr:28,84,31,255;;
i:cuboid_104;pos:126.1446,34.07576,165.8667;rot:0,333.2198,0;m:cuboid;scl:0.5,0.02,3;t:grass1;clr:28,84,31,255;;
i:cuboid_105;pos:129.792,34.27576,167.5723;rot:0,314.9198,0;m:cuboid;scl:0.5,0.02,3;t:grass1;clr:28,84,31,255;;
i:leaf3_189;pos:139.28,44.95916,417.858;rot:0,179.2326,0;m:leaf3;scl:0.15,0.1,0.15;;
i:leaf3_190;pos:134.7716,42.99689,352.9085;rot:0,183.4824,0;m:leaf3;scl:0.15,0.1,0.15;;
i:leaf3_191;pos:126.9061,42.91888,266.2182;rot:0,182.9825,0;m:leaf3;scl:0.15,0.1,0.15;;
i:leaf3_192;pos:120.5494,43.98316,181.9315;rot:0,185.2325,0;m:leaf3;scl:0.15,0.1,0.15;;
i:cylinder_193;pos:121.1426,43.90887,143.7435;rot:0,22.97939,0;m:cylinder;scl:0.02,1,0.02;clr:66,63,60,255;;
i:cylinder_194;pos:132.7789,43.37645,139.935;rot:0,320.7281,0;m:cylinder;scl:0.02,1,0.02;clr:66,63,60,255;;
i:cylinder_195;pos:143.1626,42.5544,156.3714;rot:0,282.2231,0;m:cylinder;scl:0.02,1,0.02;clr:66,63,60,255;;
i:cylinder_196;pos:134.3291,44.29269,167.8015;rot:0,197.4725,0;m:cylinder;scl:0.02,1,0.02;clr:66,63,60,255;;
i:cylinder_197;pos:128.4577,43.68531,167.7744;rot:0,184.2212,0;m:cylinder;scl:0.02,1,0.02;clr:66,63,60,255;;
i:cone_198;pos:142.0419,52.56351,156.6315;rot:0,260.7196,0;m:cone;scl:0.1,0.02,0.1;clr:66,63,60,255;;
i:cone_199;pos:133.504,54.34967,166.629;rot:0,167.4685,0;m:cone;scl:0.1,0.02,0.1;clr:66,63,60,255;;
i:cone_200;pos:132.5417,53.55523,140.631;rot:0,19.21299,0;m:cone;scl:0.1,0.02,0.1;clr:66,63,60,255;;
i:cone_201;pos:122.0818,54.09864,143.771;rot:0,31.71298,0;m:cone;scl:0.1,0.02,0.1;clr:66,63,60,255;;
i:cone_202;pos:128.6366,53.7794,166.3973;rot:0,181.4623,0;m:cone;scl:0.1,0.02,0.1;clr:66,63,60,255;;
i:sphere_203;pos:122.2371,53.75383,144.2784;rot:0,329.7057,0;m:sphere;scl:0.1,0.05,0.1;clr:255,255,118,255;;
i:sphere_204;pos:133.2267,53.07425,141.5845;rot:0,61.95538,0;m:sphere;scl:0.1,0.05,0.1;clr:255,255,118,255;;
i:sphere_205;pos:141.3847,52.28648,156.1315;rot:0,358.2031,0;m:sphere;scl:0.1,0.05,0.1;clr:255,255,118,255;;
i:sphere_206;pos:133.6906,53.94692,166.5875;rot:0,331.2003,0;m:sphere;scl:0.1,0.05,0.1;clr:255,255,118,255;;
i:house2_207;pos:97.90808,9.222159,2.602947;rot:89.60042,176.4919,180;m:house2;scl:3,3,1;;
i:leaf3_208;pos:-8.438991,31.70681,-5.851955;rot:6.599982,103.3665,180;m:leaf3;scl:2,0.04,2;t:stone1;;
i:cylinder_209;pos:123.776,35.42856,143.771;rot:0,152.7061,0;m:cylinder;scl:0.07,0.05,0.07;clr:107,101,113,255;;
i:cylinder_210;pos:128.342,35.31969,165.4369;rot:0,177.4549,0;m:cylinder;scl:0.07,0.05,0.07;clr:107,101,113,255;;
i:cuboid_211;pos:131.5565,36.09048,147.3646;rot:0,353.1982,0;m:cuboid;scl:0.8,0.02,0.3;t:bark1;;
i:cuboid_212;pos:133.8852,36.23615,158.5144;rot:0,208.1963,0;m:cuboid;scl:0.8,0.02,0.3;t:bark1;;
i:cuboid_213;pos:132.1421,35.51278,145.2304;rot:0,351.8896,0;m:cuboid;scl:0.8,0.02,0.1;t:bark1;;
i:cuboid_214;pos:131.6544,35.66164,148.5606;rot:89.01127,19.10239,21.85366;m:cuboid;scl:0.8,0.02,0.1;t:bark1;;
i:cuboid_215;pos:135.1126,35.43944,160.1154;rot:0,210.1745,0;m:cuboid;scl:0.8,0.02,0.1;t:bark1;;
i:cuboid_216;pos:133.9012,35.59608,158.3709;rot:87.66787,157.3726,306.3717;m:cuboid;scl:0.8,0.02,0.1;t:bark1;;
i:house2_217;pos:621.4089,-13.17697,636.2455;rot:0,46.76655,0;m:house2;scl:4,6,4;t:grass1;;
i:spawntitan_218;pos:634.0731,40.36016,635.3791;rot:0,29.90702,0;m:spawntitan;l:26;c:spawner, f:2, t:2;;
i:cuboid_219;pos:100.9142,34.17466,112.3855;rot:0,204.7893,0;m:cuboid;scl:0.5,0.2,5;t:empty;clr:81,81,84,255;;
i:cuboid_220;pos:124.7374,33.68541,101.3806;rot:0,24.66792,0;m:cuboid;scl:5,0.2,5;t:stone4;til:3,3;clr:255,0,0,255;;
i:cuboid_221;pos:105.5516,44.579,115.6535;rot:0,24.26504,0;m:cuboid;scl:0.15,2,4;t:stone4;til:3,3;;
i:cuboid_222;pos:103.9837,63.3894,111.2118;rot:0,24.61226,0;m:cuboid;scl:0.15,2,5;t:stone4;til:3,3;;
i:cuboid_223;pos:97.11884,44.30919,96.96971;rot:0,26.35942,0;m:cuboid;scl:0.15,2,1;t:stone4;til:3,3;;
i:cuboid_224;pos:95.01229,51.14864,93.20263;rot:0,22.85838,0;m:cuboid;scl:0.15,2,1;t:stone4;til:3,3;;
i:cuboid_225;pos:106.206,61.66314,103.898;rot:356.6087,295.8044,271.3927;m:cuboid;scl:1,2,1;t:stone4;til:3,3;;
i:cone_226;pos:103.6652,60.76337,110.1616;rot:59.60001,286.3463,173;m:cone;scl:0.1,0.1,0.1;t:stone4;til:3,3;clr:153,0,179,255;;
i:cuboid_227;pos:101.666,60.69653,108.6448;rot:0,107.5955,0;m:cuboid;scl:0.3,0.1,0.1;t:stone4;til:3,3;clr:153,0,179,255;;
i:cuboid_228;pos:102.774,63.83055,109.9114;rot:0,104.0951,0;m:cuboid;scl:0.05,0.3,0.1;clr:202,202,202,255;;
i:cuboid_229;pos:103.3051,64.17926,110.7674;rot:0,113.5949,0;m:cuboid;scl:0.05,0.3,0.1;clr:202,202,202,255;;
i:cuboid_230;pos:103.1811,63.60484,111.7075;rot:0,114.8448,0;m:cuboid;scl:0.05,0.3,0.1;clr:202,202,202,255;;
i:cuboid_231;pos:115.3618,53.26019,78.28104;rot:-2.668043E-08,114.3362,359.2;m:cuboid;scl:0.1,4,5;t:stone4;til:3,3;;
i:cuboid_232;pos:136.2518,53.90567,123.7568;rot:359.9609,114.0321,359.201;m:cuboid;scl:0.1,4,5;t:stone4;til:3,3;;
i:cuboid_233;pos:146.9353,53.34047,91.33926;rot:0,24.82777,0;m:cuboid;scl:0.1,4,5;t:stone4;til:3,3;;
i:cuboid_234;pos:126.9314,54.86973,101.3277;rot:0,24.26667,0;m:cuboid;scl:5,0.1,5;t:stone4;til:3,3;;
i:cuboid_236;pos:142.3621,34.52279,104.7219;rot:0,29.53874,0;m:cuboid;scl:0.2,0.3,3;t:stone4;til:3,3;;
i:cuboid_237;pos:140.9533,36.36455,102.0573;rot:29.8,117.2841,358.6;m:cuboid;scl:0.2,0.1,0.2;t:empty;clr:63,63,66,255;;
i:cylinder_238;pos:142.3247,36.14736,105.5677;rot:0,84.53028,0;m:cylinder;scl:0.02,0.02,0.02;t:empty;clr:255,255,255,255;;
i:cylinder_239;pos:142.0787,36.13366,105.2528;rot:0,116.2797,0;m:cylinder;scl:0.02,0.02,0.02;t:empty;clr:255,255,255,255;;
i:cylinder_240;pos:128.2583,35.63883,96.78817;rot:0,4.260522,0;m:cylinder;scl:0.5,0.01,0.5;t:empty;clr:139,147,144,255;;
i:cylinder_241;pos:128.5457,35.65506,114.8863;rot:0,10.51052,0;m:cylinder;scl:0.5,0.01,0.5;t:empty;clr:139,147,144,255;;
i:cylinder_242;pos:116.4783,35.85506,109.0494;rot:0,10.51051,0;m:cylinder;scl:0.5,0.01,0.5;t:empty;clr:139,147,144,255;;
i:cylinder_243;pos:128.6212,35.34079,115.1155;rot:0,18.26034,0;m:cylinder;scl:0.02,0.1,0.02;t:empty;clr:139,147,144,255;;
i:cylinder_244;pos:116.5234,35.32376,109.1412;rot:0,240.0081,0;m:cylinder;scl:0.02,0.1,0.02;t:empty;clr:139,147,144,255;;
i:cylinder_245;pos:128.4227,34.91575,96.7272;rot:0,202.0057,0;m:cylinder;scl:0.02,0.1,0.02;t:empty;clr:139,147,144,255;;
i:cylinder_246;pos:131.0586,34.76343,96.72705;rot:0,270.245,0;m:cylinder;scl:0.1,0.02,0.1;t:empty;clr:194,0,0,255;;
i:cylinder_247;pos:125.429,34.76471,95.64776;rot:0,21.49443,0;m:cylinder;scl:0.1,0.02,0.1;t:empty;clr:194,0,0,255;;
i:cylinder_248;pos:127.2185,34.71918,99.60938;rot:0,162.9934,0;m:cylinder;scl:0.1,0.02,0.1;t:empty;clr:194,0,0,255;;
i:cylinder_249;pos:118.3379,34.72168,107.0213;rot:0,302.74,0;m:cylinder;scl:0.1,0.02,0.1;t:empty;clr:194,0,0,255;;
i:cylinder_250;pos:127.3934,34.88149,118.2074;rot:0,59.48964,0;m:cylinder;scl:0.1,0.02,0.1;t:empty;clr:194,0,0,255;;
i:cylinder_251;pos:132.3716,34.82183,115.6142;rot:0,158.4871,0;m:cylinder;scl:0.1,0.02,0.1;t:empty;clr:194,0,0,255;;
i:cylinder_252;pos:146.8782,34.93731,117.0587;rot:0,76.98587,0;m:cylinder;scl:0.1,0.02,0.1;t:empty;clr:194,0,0,255;;
i:cylinder_253;pos:144.9197,34.70421,113.9645;rot:0,124.2357,0;m:cylinder;scl:0.1,0.02,0.1;t:empty;clr:194,0,0,255;;
i:cylinder_254;pos:142.3699,34.85236,109.7641;rot:0,106.2353,0;m:cylinder;scl:0.1,0.02,0.1;t:empty;clr:194,0,0,255;;
i:cylinder_255;pos:127.4236,35.71811,98.01931;rot:0,168.4785,0;m:cylinder;scl:0.02,0.02,0.02;t:empty;clr:255,255,255,255;;
i:cylinder_256;pos:129.2963,35.83982,97.11915;rot:0,225.2273,0;m:cylinder;scl:0.02,0.02,0.02;t:empty;clr:255,255,255,255;;
i:cylinder_257;pos:127.843,35.82776,116.0622;rot:0,41.22488,0;m:cylinder;scl:0.02,0.02,0.02;t:empty;clr:255,255,255,255;;
i:cylinder_258;pos:149.1728,36.18726,117.3348;rot:0,60.7248,0;m:cylinder;scl:0.02,0.02,0.02;t:empty;clr:255,255,255,255;;
i:cylinder_259;pos:148.8521,36.1086,116.2807;rot:0,70.72479,0;m:cylinder;scl:0.02,0.02,0.02;t:empty;clr:255,255,255,255;;
i:cuboid_260;pos:115.9927,53.93041,99.51287;rot:0,24.62133,0;m:cuboid;scl:0.1,0.02,1;t:empty;clr:202,197,255,255;;
i:cuboid_261;pos:125.8077,53.98996,97.49279;rot:0,27.16744,0;m:cuboid;scl:0.1,0.02,1;t:empty;clr:202,197,255,255;;
i:cone_263;pos:93.52932,42.08513,91.6444;rot:0,110.4594,0;m:cone;scl:0.05,0.01,0.05;t:empty;clr:49,55,66,255;;
i:sphere_264;pos:93.22372,41.88218,91.92645;rot:0,103.7076,0;m:sphere;scl:0.05,0.03,0.05;t:empty;clr:255,255,66,255;;
i:cuboid_265;pos:80.10739,34.30507,67.40781;rot:0,204.8958,0;m:cuboid;scl:0.5,0.2,5;clr:107,104,95,255;;
i:cuboid_266;pos:86.20781,53.49124,74.39106;rot:0,25.48638,0;m:cuboid;scl:0.2,4,3;t:stone4;til:3,3;clr:107,104,95,255;;
i:cuboid_267;pos:83.80989,58.64538,68.72878;rot:0,27.08349,0;m:cuboid;scl:0.2,3,3;t:stone4;til:3,3;clr:107,104,95,255;;
i:cuboid_268;pos:99.45685,52.94579,45.06889;rot:0,117.0181,0;m:cuboid;scl:0.2,4,5;t:stone4;til:3,3;clr:107,104,95,255;;
i:cuboid_269;pos:128.803,53.17892,50.49826;rot:0,23.21002,0;m:cuboid;scl:0.2,4,4;t:stone4;til:3,3;clr:107,104,95,255;;
i:cuboid_270;pos:107.0135,33.01123,63.36485;rot:0,295.0944,0;m:cuboid;scl:4,0.2,5;t:stone4;til:3,3;clr:66,0,78,255;;
i:cuboid_271;pos:106.5349,71.46316,59.88342;rot:0,115.7303,0;m:cuboid;scl:4,0.2,5;t:stone4;til:3,3;clr:104,118,110,255;;
i:cuboid_273;pos:113.6378,35.49269,46.93126;rot:0,115.4465,0;m:cuboid;scl:1,0.02,0.3;clr:0,0,0,255;;
i:cuboid_274;pos:115.0133,35.42422,68.80007;rot:0,193.7434,0;m:cuboid;scl:1,0.02,0.3;clr:0,0,0,255;;
i:cuboid_275;pos:97.44872,34.95316,71.71511;rot:0,296.9927,0;m:cuboid;scl:1,0.02,0.3;clr:0,0,0,255;;
i:cuboid_276;pos:114.3826,34.15126,66.8123;rot:0,99.9919,0;m:cuboid;scl:0.2,0.1,1;clr:46,0,46,255;;
i:cuboid_277;pos:114.7319,34.30154,70.59135;rot:0,102.1911,0;m:cuboid;scl:0.2,0.1,1;clr:46,0,46,255;;
i:cuboid_278;pos:115.503,34.01294,45.21941;rot:0,205.2395,0;m:cuboid;scl:0.2,0.1,1;clr:46,0,46,255;;
i:cuboid_279;pos:99.57883,33.86651,70.72784;rot:0,24.78912,0;m:cuboid;scl:0.2,0.1,1;clr:46,0,46,255;;
i:cuboid_280;pos:95.52359,33.86651,72.29099;rot:0,29.98912,0;m:cuboid;scl:0.2,0.1,1;clr:46,0,46,255;;
i:cylinder_281;pos:95.49819,34.2084,68.19783;rot:0,40.98907,0;m:cylinder;scl:0.02,0.1,0.02;clr:0,0,0,255;;
i:cylinder_282;pos:100.3676,34.06593,75.37999;rot:0,83.73882,0;m:cylinder;scl:0.02,0.1,0.02;clr:0,0,0,255;;
i:cylinder_283;pos:111.8675,34.25517,69.70762;rot:0,131.7363,0;m:cylinder;scl:0.02,0.1,0.02;clr:0,0,0,255;;
i:cylinder_284;pos:117.9629,34.16326,68.52854;rot:0,126.7362,0;m:cylinder;scl:0.02,0.1,0.02;clr:0,0,0,255;;
i:cylinder_285;pos:114.5056,34.41384,50.29065;rot:0,242.7337,0;m:cylinder;scl:0.02,0.1,0.02;clr:0,0,0,255;;
i:cylinder_286;pos:111.8915,34.30153,43.28226;rot:0,194.7336,0;m:cylinder;scl:0.02,0.1,0.02;clr:0,0,0,255;;
i:cylinder_287;pos:98.36131,35.20867,74.34959;rot:0,21.23071,0;m:cylinder;scl:0.02,0.02,0.02;clr:255,255,255,255;;
i:cylinder_288;pos:112.5774,35.71667,69.94288;rot:0,67.47518,0;m:cylinder;scl:0.02,0.02,0.02;clr:255,255,255,255;;
i:cylinder_289;pos:115.7234,35.68968,50.03091;rot:0,142.2244,0;m:cylinder;scl:0.02,0.02,0.02;clr:255,255,255,255;;
i:cylinder_290;pos:115.8076,35.68018,50.28844;rot:0,92.22305,0;m:cylinder;scl:0.02,0.02,0.02;clr:34,34,34,255;;
i:cylinder_291;pos:112.3684,35.77026,70.01783;rot:0,350.4707,0;m:cylinder;scl:0.02,0.02,0.02;clr:34,34,34,255;;
i:cylinder_292;pos:98.82655,35.28735,73.90405;rot:0,307.4689,0;m:cylinder;scl:0.02,0.02,0.02;clr:34,34,34,255;;
i:cylinder_293;pos:116.5235,35.69029,68.65106;rot:0,168.7122,0;m:cylinder;scl:0.02,0.02,0.02;clr:255,211,255,255;;
i:cylinder_294;pos:117.775,35.63208,67.45805;rot:0,78.71104,0;m:cylinder;scl:0.02,0.02,0.02;clr:255,211,255,255;;
i:cylinder_295;pos:117.7368,35.56562,69.03102;rot:0,261.4457,0;m:cylinder;scl:0.1,0.005,0.1;clr:255,211,255,255;;
i:cylinder_296;pos:116.6402,35.53778,67.72878;rot:0,32.43639,0;m:cylinder;scl:0.1,0.005,0.1;clr:255,211,255,255;;
i:cylinder_297;pos:114.9179,55.59219,70.35957;rot:0,71.67457,0;m:cylinder;scl:0.02,1.7,0.02;clr:0,0,0,255;;
i:cylinder_298;pos:96.89676,55.14959,73.35031;rot:0,320.9184,0;m:cylinder;scl:0.02,1.7,0.02;clr:0,0,0,255;;
i:cylinder_299;pos:114.2272,54.16272,46.69125;rot:0,112.1595,0;m:cylinder;scl:0.02,1.7,0.02;clr:0,0,0,255;;
i:cone_300;pos:114.1371,37.16848,46.71817;rot:0,119.1558,0;m:cone;scl:0.03,0.04,0.03;clr:0,0,0,255;;
i:cone_301;pos:114.8786,38.20573,70.39881;rot:0,45.15378,0;m:cone;scl:0.03,0.04,0.03;clr:0,0,0,255;;
i:cone_302;pos:96.91439,38.36964,73.0364;rot:0,15.38885,0;m:cone;scl:0.03,0.04,0.03;clr:0,0,0,255;;
i:sphere_303;pos:96.83495,37.9311,73.02399;rot:0,34.13343,0;m:sphere;scl:0.03,0.04,0.03;clr:255,255,0,255;;
i:sphere_304;pos:114.9256,37.72971,70.44627;rot:0,81.63217,0;m:sphere;scl:0.03,0.04,0.03;clr:255,255,0,255;;
i:sphere_305;pos:114.3558,36.66623,46.46946;rot:0,171.3808,0;m:sphere;scl:0.03,0.04,0.03;clr:255,255,0,255;;
i:cuboid_306;pos:37.5319,34.43874,-22.03161;rot:0,205.4811,0;m:cuboid;scl:0.5,0.2,15;clr:107,110,107,255;;
i:cuboid_307;pos:89.68171,35.01773,22.34528;rot:0,295.9279,0;m:cuboid;scl:4.7,0.2,5.2;t:stone2;clr:107,110,107,255;;
