i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_81;pos:-375,30,260;rot:0,180,0;m:cuboid;scl:0.5,10,5;t:stone6;til:99999,99999;;
i:cuboid_82;pos:-300,30,335;rot:0,180,0;m:cuboid;scl:5,10,0.5;t:stone6;til:99999,99999;;
i:cuboid_83;pos:-325,30,310;rot:0,180,0;m:cuboid;scl:0.5,10,5;t:stone6;til:99999,99999;;
i:cuboid_84;pos:-250,30,385;rot:0,180,0;m:cuboid;scl:5,10,0.5;t:stone6;til:99999,99999;;
i:cuboid_85;pos:-275,30,360;rot:0,180,0;m:cuboid;scl:0.5,10,5;t:stone6;til:99999,99999;;
i:cuboid_86;pos:-200,30,435;rot:0,180,0;m:cuboid;scl:5,10,0.5;t:stone6;til:99999,99999;;
i:cuboid_87;pos:-225,30,410;rot:0,180,0;m:cuboid;scl:0.5,10,5;t:stone6;til:99999,99999;;
i:cuboid_88;pos:-150,30,485;rot:0,180,0;m:cuboid;scl:5,10,0.5;t:stone6;til:99999,99999;;
i:cuboid_89;pos:-175,30,460;rot:0,180,0;m:cuboid;scl:0.5,10,5;t:stone6;til:99999,99999;;
i:cuboid_90;pos:-350,30,185;rot:0,180,0;m:cuboid;scl:5,10,0.5;t:stone6;til:99999,99999;;
i:cuboid_91;pos:-325,30,210;rot:0,180,0;m:cuboid;scl:0.5,10,5;t:stone6;til:99999,99999;;
i:cuboid_92;pos:-300,30,235;rot:0,180,0;m:cuboid;scl:5,10,0.5;t:stone6;til:99999,99999;;
i:cuboid_93;pos:-275,30,260;rot:0,180,0;m:cuboid;scl:0.5,10,5;t:stone6;til:99999,99999;;
i:cuboid_94;pos:-250,30,285;rot:0,180,0;m:cuboid;scl:5,10,0.5;t:stone6;til:99999,99999;;
i:cuboid_95;pos:-225,30,310;rot:0,180,0;m:cuboid;scl:0.5,10,5;t:stone6;til:99999,99999;;
i:cuboid_96;pos:-200,30,335;rot:0,180,0;m:cuboid;scl:5,10,0.5;t:stone6;til:99999,99999;;
i:cuboid_97;pos:-175,30,360;rot:0,180,0;m:cuboid;scl:0.5,10,5;t:stone6;til:99999,99999;;
i:cuboid_98;pos:-150,30,385;rot:0,180,0;m:cuboid;scl:5,10,0.5;t:stone6;til:99999,99999;;
i:cuboid_99;pos:-125,30,410;rot:0,180,0;m:cuboid;scl:0.5,10,5;t:stone6;til:99999,99999;;
i:cuboid_100;pos:125,30,485;rot:0,180,0;m:cuboid;scl:50,10,0.5;t:stone6;til:99999,99999;;
i:cuboid_101;pos:125,30,435;rot:0,180,0;m:cuboid;scl:50,10,0.5;t:stone6;til:99999,99999;;
i:cuboid_102;pos:450,30,510;rot:0,180,0;m:cuboid;scl:15,10,0.5;t:stone6;til:99999,99999;;
i:cuboid_103;pos:450,30,410;rot:0,180,0;m:cuboid;scl:15,10,0.5;t:stone6;til:99999,99999;;
i:cuboid_104;pos:525,30,460;rot:0,180,0;m:cuboid;scl:0.5,10,10;t:stone6;til:99999,99999;;
i:cuboid_105;pos:375,30,422.5;rot:0,180,0;m:cuboid;scl:0.5,10,2;t:stone6;til:99999,99999;;
i:cuboid_106;pos:375,30,497.5;rot:0,180,0;m:cuboid;scl:0.5,10,2;t:stone6;til:99999,99999;;
i:cuboid_142;pos:0,40,0;rot:0,180,0;m:cuboid;scl:5,1,20;t:stone6;til:99999,99999;;
i:cuboid_143;pos:125,40,125;rot:0,180,0;m:cuboid;scl:20,1,5;t:stone6;til:99999,99999;;
i:cuboid_144;pos:0,40,125;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_145;pos:150,40,125;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_146;pos:175,40,250;rot:0,180,0;m:cuboid;scl:10,1,20;t:stone6;til:99999,99999;;
i:cuboid_147;pos:225,40,350;rot:0,180,0;m:cuboid;scl:20,1,5;t:stone6;til:99999,99999;;
i:cuboid_148;pos:350,40,350;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_149;pos:350,40,225;rot:0,180,0;m:cuboid;scl:5,1,20;t:stone6;til:99999,99999;;
i:cuboid_150;pos:350,67.5,95;rot:326.6015,180,0;m:cuboid;scl:5,1,10;t:stone6;til:99999,99999;;
i:cuboid_151;pos:350,94.2,-45;rot:0,180,0;m:cuboid;scl:5,1,20.2;t:stone6;til:99999,99999;;
i:cuboid_152;pos:350,94.2,-170;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_153;pos:75,94.2,-170;rot:0,180,0;m:cuboid;scl:50,1,5;t:stone6;til:99999,99999;;
i:cuboid_154;pos:-200,94.2,-170;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_155;pos:-200,67.5,-234;rot:33.39848,180,0;m:cuboid;scl:5,1,10;t:stone6;til:99999,99999;;
i:cuboid_156;pos:-200,40,-320;rot:0,180,0;m:cuboid;scl:5,1,10;t:stone6;til:99999,99999;;
i:cuboid_157;pos:-200,40,-390;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_158;pos:-325,40,-390;rot:0,180,0;m:cuboid;scl:20,1,5;t:stone6;til:99999,99999;;
i:cuboid_159;pos:-450,40,-390;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_160;pos:-450,40,-115;rot:0,180,0;m:cuboid;scl:5,1,50;t:stone6;til:99999,99999;;
i:cuboid_161;pos:-450,40,160;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_162;pos:-400,40,160;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_163;pos:-400,40,210;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_164;pos:-350,40,210;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_165;pos:-350,40,260;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_166;pos:-300,40,260;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_167;pos:-300,40,310;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_168;pos:-250,40,310;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_169;pos:-250,40,360;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_170;pos:-200,40,360;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_171;pos:-200,40,410;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_172;pos:-200,40,410;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_173;pos:-150,40,410;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_174;pos:-150,40,460;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_175;pos:125,40,460;rot:0,180,0;m:cuboid;scl:50,1,5;t:stone6;til:99999,99999;;
i:cuboid_176;pos:425,40,460;rot:0,180,0;m:cuboid;scl:10,1,10;t:stone6;til:99999,99999;;
i:cuboid_177;pos:375,60,460;rot:0,180,0;m:cuboid;scl:0.5,4.5,5;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_178;pos:0,20,-40;rot:0,180,0;m:cuboid;scl:5,4,0.5;mat:transparent;clr:0,0,255,175;c:trigger;c:start;;
i:cuboid_179;pos:375,20,460;rot:0,180,0;m:cuboid;scl:0.5,4.5,5;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:spawnhuman_180;pos:0,10,-60;rot:0,180,0;m:spawnhuman;l:26;c:spawner, f:2, t:1;;
i:cuboid_181;pos:0,60,-40;rot:0,180,0;m:cuboid;scl:5,4,0.5;mat:transparent;clr:255,255,0,175;c:trigger;c:finish;;
i:cylinder_182;pos:475,50,460;rot:0,180,0;m:cylinder;scl:1,37,1;t:stone6;til:99999,99999;;
i:cuboid_183;pos:475,50,460;rot:0,168.5788,0;m:cuboid;scl:1,1,10;;
i:cuboid_184;pos:475,54,460;rot:0,157.3801,0;m:cuboid;scl:1,1,10;;
i:cuboid_185;pos:475,58,460;rot:0,146.6015,0;m:cuboid;scl:1,1,10;;
i:cuboid_186;pos:475,62,460;rot:0,136.3972,0;m:cuboid;scl:1,1,10;;
i:cuboid_187;pos:475,66,460;rot:0,126.8699,0;m:cuboid;scl:1,1,10;;
i:cuboid_188;pos:475,70,460;rot:0,118.0725,0;m:cuboid;scl:1,1,10;;
i:cuboid_189;pos:475,74,460;rot:0,110.016,0;m:cuboid;scl:1,1,10;;
i:cuboid_190;pos:475,78,460;rot:0,102.6804,0;m:cuboid;scl:1,1,10;;
i:cuboid_191;pos:475,82,460;rot:0,96.02557,0;m:cuboid;scl:1,1,10;;
i:cuboid_192;pos:475,86,460;rot:0,90,0;m:cuboid;scl:1,1,10;;
i:cuboid_193;pos:475,90,460;rot:0,263.9744,0;m:cuboid;scl:1,1,10;;
i:cuboid_194;pos:475,94,460;rot:0,257.3196,0;m:cuboid;scl:1,1,10;;
i:cuboid_195;pos:475,98,460;rot:0,249.984,0;m:cuboid;scl:1,1,10;;
i:cuboid_196;pos:475,102,460;rot:0,241.9275,0;m:cuboid;scl:1,1,10;;
i:cuboid_197;pos:475,106,460;rot:0,233.1301,0;m:cuboid;scl:1,1,10;;
i:cuboid_198;pos:475,110,460;rot:0,223.6028,0;m:cuboid;scl:1,1,10;;
i:cuboid_199;pos:475,114,460;rot:0,213.3985,0;m:cuboid;scl:1,1,10;;
i:cuboid_200;pos:475,118,460;rot:0,202.6199,0;m:cuboid;scl:1,1,10;;
i:cuboid_201;pos:475,122,460;rot:0,191.4212,0;m:cuboid;scl:1,1,10;;
i:cuboid_202;pos:475,126,460;rot:0,180,0;m:cuboid;scl:1,1,10;;
i:cuboid_203;pos:475,130,460;rot:0,168.5788,0;m:cuboid;scl:1,1,10;;
i:cuboid_204;pos:475,134,460;rot:0,157.3801,0;m:cuboid;scl:1,1,10;;
i:cuboid_205;pos:475,138,460;rot:0,146.6015,0;m:cuboid;scl:1,1,10;;
i:cuboid_206;pos:475,142,460;rot:0,136.3972,0;m:cuboid;scl:1,1,10;;
i:cuboid_207;pos:475,146,460;rot:0,126.8699,0;m:cuboid;scl:1,1,10;;
i:cuboid_208;pos:475,150,460;rot:0,118.0725,0;m:cuboid;scl:1,1,10;;
i:cuboid_209;pos:475,154,460;rot:0,110.016,0;m:cuboid;scl:1,1,10;;
i:cuboid_210;pos:475,158,460;rot:0,102.6804,0;m:cuboid;scl:1,1,10;;
i:cuboid_211;pos:475,162,460;rot:0,96.02557,0;m:cuboid;scl:1,1,10;;
i:cuboid_212;pos:475,166,460;rot:0,90,0;m:cuboid;scl:1,1,10;;
i:cuboid_213;pos:475,170,460;rot:0,263.9744,0;m:cuboid;scl:1,1,10;;
i:cuboid_214;pos:475,174,460;rot:0,257.3196,0;m:cuboid;scl:1,1,10;;
i:cuboid_215;pos:475,178,460;rot:0,249.984,0;m:cuboid;scl:1,1,10;;
i:cuboid_216;pos:475,182,460;rot:0,241.9275,0;m:cuboid;scl:1,1,10;;
i:cuboid_217;pos:475,186,460;rot:0,233.1301,0;m:cuboid;scl:1,1,10;;
i:cuboid_218;pos:475,190,460;rot:0,223.6028,0;m:cuboid;scl:1,1,10;;
i:cuboid_219;pos:475,194,460;rot:0,213.3985,0;m:cuboid;scl:1,1,10;;
i:cuboid_220;pos:475,198,460;rot:0,202.6199,0;m:cuboid;scl:1,1,10;;
i:cuboid_221;pos:475,202,460;rot:0,191.4212,0;m:cuboid;scl:1,1,10;;
i:cuboid_222;pos:475,206,460;rot:0,180,0;m:cuboid;scl:1,1,10;;
i:cuboid_223;pos:475,210,460;rot:0,168.5788,0;m:cuboid;scl:1,1,10;;
i:cuboid_224;pos:475,214,460;rot:0,157.3801,0;m:cuboid;scl:1,1,10;;
i:cuboid_225;pos:475,218,460;rot:0,146.6015,0;m:cuboid;scl:1,1,10;;
i:cuboid_226;pos:475,222,460;rot:0,136.3972,0;m:cuboid;scl:1,1,10;;
i:cuboid_227;pos:475,226,460;rot:0,126.8699,0;m:cuboid;scl:1,1,10;;
i:cuboid_228;pos:475,230,460;rot:0,118.0725,0;m:cuboid;scl:1,1,10;;
i:cuboid_229;pos:475,234,460;rot:0,110.016,0;m:cuboid;scl:1,1,10;;
i:cuboid_230;pos:475,238,460;rot:0,102.6804,0;m:cuboid;scl:1,1,10;;
i:cuboid_231;pos:475,242,460;rot:0,96.02557,0;m:cuboid;scl:1,1,10;;
i:cuboid_232;pos:475,246,460;rot:0,90,0;m:cuboid;scl:1,1,10;;
i:cuboid_233;pos:475,250,460;rot:0,263.9744,0;m:cuboid;scl:1,1,10;;
i:cuboid_234;pos:475,254,460;rot:0,257.3196,0;m:cuboid;scl:1,1,10;;
i:cuboid_235;pos:475,258,460;rot:0,249.984,0;m:cuboid;scl:1,1,10;;
i:cuboid_236;pos:475,262,460;rot:0,241.9275,0;m:cuboid;scl:1,1,10;;
i:cuboid_237;pos:475,266,460;rot:0,233.1301,0;m:cuboid;scl:1,1,10;;
i:cuboid_238;pos:475,270,460;rot:0,223.6028,0;m:cuboid;scl:1,1,10;;
i:cuboid_239;pos:475,274,460;rot:0,213.3985,0;m:cuboid;scl:1,1,10;;
i:cuboid_240;pos:475,278,460;rot:0,202.6199,0;m:cuboid;scl:1,1,10;;
i:cuboid_241;pos:475,282,460;rot:0,191.4212,0;m:cuboid;scl:1,1,10;;
i:cuboid_242;pos:475,286,460;rot:0,180,0;m:cuboid;scl:1,1,10;;
i:cuboid_243;pos:475,290,460;rot:0,168.5788,0;m:cuboid;scl:1,1,10;;
i:cuboid_244;pos:475,294,460;rot:0,157.3801,0;m:cuboid;scl:1,1,10;;
i:cuboid_245;pos:475,298,460;rot:0,146.6015,0;m:cuboid;scl:1,1,10;;
i:cuboid_246;pos:475,302,460;rot:0,136.3972,0;m:cuboid;scl:1,1,10;;
i:cuboid_247;pos:475,306,460;rot:0,126.8699,0;m:cuboid;scl:1,1,10;;
i:cuboid_248;pos:475,310,460;rot:0,118.0725,0;m:cuboid;scl:1,1,10;;
i:cuboid_249;pos:475,314,460;rot:0,110.016,0;m:cuboid;scl:1,1,10;;
i:cuboid_250;pos:475,318,460;rot:0,102.6804,0;m:cuboid;scl:1,1,10;;
i:cuboid_251;pos:475,322,460;rot:0,96.02557,0;m:cuboid;scl:1,1,10;;
i:cuboid_252;pos:475,326,460;rot:0,90,0;m:cuboid;scl:1,1,10;;
i:cuboid_253;pos:475,330,460;rot:0,263.9744,0;m:cuboid;scl:1,1,10;;
i:cuboid_254;pos:475,334,460;rot:0,257.3196,0;m:cuboid;scl:1,1,10;;
i:cuboid_255;pos:475,338,460;rot:0,249.984,0;m:cuboid;scl:1,1,10;;
i:cuboid_256;pos:475,342,460;rot:0,241.9275,0;m:cuboid;scl:1,1,10;;
i:cuboid_257;pos:475,346,460;rot:0,233.1301,0;m:cuboid;scl:1,1,10;;
i:cuboid_258;pos:475,350,460;rot:0,223.6028,0;m:cuboid;scl:1,1,10;;
i:cuboid_259;pos:475,354,460;rot:0,213.3985,0;m:cuboid;scl:1,1,10;;
i:cuboid_260;pos:475,358,460;rot:0,202.6199,0;m:cuboid;scl:1,1,10;;
i:cuboid_261;pos:475,362,460;rot:0,191.4212,0;m:cuboid;scl:1,1,10;;
i:cuboid_262;pos:445,366,460;rot:0,180,0;m:cuboid;scl:7.5,1,10;t:stone4;til:299997,299997;;
i:tube_263;pos:475,205,460;rot:0,180,0;m:tube;scl:11.5,42,11.5;t:stone6;til:99999,99999;;
i:cuboid_264;pos:410,205,460;rot:0,180,0;m:cuboid;scl:1,33,10;t:stone4;til:299997,299997;;
i:cuboid_265;pos:450,205,510;rot:0,180,0;m:cuboid;scl:15,45,0.5;t:stone6;til:99999,99999;;
i:cuboid_266;pos:450,205,410;rot:0,180,0;m:cuboid;scl:15,45,0.5;t:stone6;til:99999,99999;;
i:cuboid_267;pos:525,205,460;rot:0,180,0;m:cuboid;scl:0.5,45,10;t:stone6;til:99999,99999;;
i:cuboid_268;pos:375,205,422.5;rot:0,180,0;m:cuboid;scl:0.5,45,2;t:stone6;til:99999,99999;;
i:cuboid_269;pos:375,205,497.5;rot:0,180,0;m:cuboid;scl:0.5,45,2;t:stone6;til:99999,99999;;
i:cuboid_270;pos:450,425,460;rot:0,180,0;m:cuboid;scl:15,1,10;t:stone6;til:99999,99999;;
i:cuboid_271;pos:375,250,460;rot:0,180,0;m:cuboid;scl:1,35,10;t:stone6;til:99999,99999;;
i:cuboid_272;pos:0,80,0;rot:0,180,0;m:cuboid;scl:5,1,20;t:stone6;til:99999,99999;;
i:cuboid_273;pos:125,80,125;rot:0,180,0;m:cuboid;scl:20,1,5;t:stone6;til:99999,99999;;
i:cuboid_274;pos:0,80,125;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_275;pos:150,80,125;rot:0,180,0;m:cuboid;scl:5,1,5;t:stone6;til:99999,99999;;
i:cuboid_276;pos:175,80,250;rot:0,180,0;m:cuboid;scl:10,1,20;t:stone6;til:99999,99999;;
