i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:prism_41;pos:-8.585167,38.91155,90.90967;rot:55.26896,137.8892,134.4077;m:prism;scl:0.5475067,0.0001,0.5325866;clr:255,0,0,255;;
i:prism_42;pos:-8.675179,37.75076,90.41303;rot:309.1776,66.81672,129.13;m:prism;scl:0.5335225,0.0001,0.578216;clr:255,0,0,255;;
i:prism_43;pos:-14.79982,34.15497,91.09843;rot:65.79298,163.4473,103.4066;m:prism;scl:0.2371529,0.0001,0.4306323;clr:255,0,0,255;;
i:prism_44;pos:-14.84934,32.01963,90.76536;rot:286.6561,132.5666,109.3713;m:prism;scl:0.2435012,0.0001,0.3498121;clr:255,0,0,255;;
i:prism_45;pos:-15.6997,36.47943,93.52419;rot:345.4478,337.3803,248.2931;m:prism;scl:0.3979407,0.0001,0.4021473;clr:255,0,0,255;;
i:prism_46;pos:-15.90881,37.49271,94.73066;rot:60.13946,193.5676,135.9736;m:prism;scl:0.3755422,0.0001,0.5104375;clr:255,0,0,255;;
i:prism_47;pos:-14.41821,38.09918,93.34112;rot:307.2084,20.99286,197.7352;m:prism;scl:0.4166754,0.0001,0.5733726;clr:255,0,0,255;;
i:prism_48;pos:-12.39469,41.37939,94.6162;rot:47.79597,261.8897,210.9743;m:prism;scl:0.3985887,0.0001,0.8373588;clr:255,0,0,255;;
i:prism_49;pos:-7.959258,44.89609,95.47382;rot:16.60561,277.8975,189.7227;m:prism;scl:0.1539409,0.0001,0.4631398;clr:255,0,0,255;;
i:prism_50;pos:-9.828072,44.38142,96.08555;rot:352.5151,134.7518,162.2974;m:prism;scl:0.1686034,0.0001,0.195663;clr:255,0,0,255;;
i:prism_51;pos:-16.1313,29.53467,92.85853;rot:44.34602,112.2569,61.51986;m:prism;scl:0.2667615,0.0001,0.4082534;clr:255,0,0,255;;
i:prism_52;pos:-15.35993,28.19999,92.80088;rot:290.8286,205.4891,16.45289;m:prism;scl:0.2815011,0.0001,0.310888;clr:255,0,0,255;;
i:prism_53;pos:-12.77941,41.98059,95.84416;rot:319.3531,89.76785,165.9028;m:prism;scl:0.1781295,0.0001,0.8070427;clr:255,0,0,255;;
i:prism_54;pos:-10.35886,43.94106,95.50219;rot:21.49042,313.3504,217.733;m:prism;scl:0.2134232,0.0001,0.1805723;clr:255,0,0,255;;
i:prism_55;pos:-12.84186,41.99795,97.74981;rot:41.3536,292.0955,192.2992;m:prism;scl:0.5651088,0.0001,0.7454543;clr:255,0,0,255;;
i:prism_56;pos:-14.18513,40.66488,99.21552;rot:343.9937,165.8044,139.7292;m:prism;scl:0.5912511,0.0001,0.6182613;clr:255,0,0,255;;
i:prism_57;pos:-16.17885,36.33819,102.2664;rot:356.1482,23.97648,256.1084;m:prism;scl:0.1484708,0.0001,0.3742469;clr:255,0,0,255;;
i:prism_58;pos:-15.53757,36.72625,103.5306;rot:45.24537,217.4341,109.8906;m:prism;scl:0.1674145,0.0001,0.1649399;clr:255,0,0,255;;
i:prism_59;pos:-17.56488,33.41274,102.4631;rot:300.2605,73.76952,213.9014;m:prism;scl:0.3054765,0.0001,0.2935312;clr:255,0,0,255;;
i:prism_60;pos:-17.1246,34.67413,101.998;rot:49.63424,348.8528,229.7742;m:prism;scl:0.279144,0.0001,0.4389929;clr:255,0,0,255;;
i:prism_61;pos:-13.64697,28.352,106.7969;rot:67.02656,76.50386,272.7556;m:prism;scl:0.07801025,0.0001,0.4940752;clr:255,0,0,255;;
i:prism_62;pos:-11.59513,24.36419,107.3087;rot:302.0547,255.684,87.97381;m:prism;scl:0.07788263,0.0001,0.6433889;clr:255,0,0,255;;
i:prism_63;pos:-10.61867,23.80183,107.6614;rot:285.5889,266.5785,67.48514;m:prism;scl:0.1780545,0.0001,0.4399655;clr:255,0,0,255;;
i:prism_64;pos:-12.59478,27.67549,107.1749;rot:54.32414,73.09826,280.1629;m:prism;scl:0.1750361,0.0001,0.7416972;clr:255,0,0,255;;
i:prism_65;pos:-12.08722,38.83282,104.4039;rot:63.28946,299.5692,141.7881;m:prism;scl:0.4863705,0.0001,0.6220366;clr:255,0,0,255;;
i:prism_66;pos:-12.1622,36.97007,105.1219;rot:310.3322,224.5598,123.0709;m:prism;scl:0.5044075,0.0001,0.5360081;clr:255,0,0,255;;
i:prism_67;pos:-13.3054,25.11352,93.33788;rot:30.06642,252.1382,232.5847;m:prism;scl:0.7642193,0.0001,0.8454783;clr:255,0,0,255;;
i:prism_68;pos:-16.37536,24.61786,93.1977;rot:13.74484,101.8052,122.7746;m:prism;scl:0.7464489,0.0001,0.9323193;clr:255,0,0,255;;
i:prism_69;pos:-14.73545,18.63421,90.49861;rot:326.7652,89.58636,96.78176;m:prism;scl:0.2600953,0.0001,0.4546167;clr:255,0,0,255;;
i:prism_70;pos:-9.805648,20.01312,90.35013;rot:6.945721,272.6226,264.2895;m:prism;scl:0.2496725,0.0001,0.9931392;clr:255,0,0,255;;
i:prism_71;pos:-16.73209,15.21738,90.86706;rot:338.4784,100.6835,80.70512;m:prism;scl:0.4026879,0.0001,0.2748435;clr:255,0,0,255;;
i:prism_72;pos:-12.54544,13.89689,90.53693;rot:333.9404,272.9853,279.6285;m:prism;scl:0.3110182,0.0001,1.272773;clr:255,0,0,255;;
i:prism_73;pos:-9.934363,10.41726,91.27547;rot:17.14565,290.8754,301.027;m:prism;scl:0.1072347,0.0001,0.6428464;clr:255,0,0,255;;
i:prism_74;pos:-12.63607,9.772319,92.16344;rot:6.958512,96.85928,60.25175;m:prism;scl:0.1153456,0.0001,0.1605546;clr:255,0,0,255;;
i:prism_75;pos:-20.85452,27.631,94.48499;rot:57.64476,260.2059,250.6654;m:prism;scl:0.2737796,0.0001,0.3616992;clr:255,0,0,255;;
i:prism_76;pos:-21.69679,26.98884,94.46775;rot:354.8509,95.78611,100.2477;m:prism;scl:0.2908713,0.0001,0.2856209;clr:255,0,0,255;;
i:prism_77;pos:-14.94201,28.63275,94.63955;rot:4.440214,89.90048,99.99717;m:prism;scl:0.1171185,0.0001,1.086444;clr:255,0,0,255;;
i:prism_78;pos:-10.51273,28.03737,94.60305;rot:322.3797,276.9021,257.3783;m:prism;scl:0.1351811,0.0001,0.132784;clr:255,0,0,255;;
i:prism_79;pos:-15.54689,29.16297,94.84049;rot:356.7755,270.9792,233.1958;m:prism;scl:0.09387567,0.0001,1.087189;clr:255,0,0,255;;
i:prism_80;pos:-22.61853,29.82922,95.16129;rot:9.019034,95.37289,127.2736;m:prism;scl:0.09404112,0.0001,0.6930695;clr:255,0,0,255;;
i:prism_81;pos:-18.56644,31.30063,97.6172;rot:2.735007,84.40047,165.6897;m:prism;scl:0.2311401,0.0001,0.3688408;clr:255,0,0,255;;
i:prism_82;pos:-15.8646,30.94975,96.99554;rot:349.8385,297.4253,190.4886;m:prism;scl:0.22396,0.0001,0.5238716;clr:255,0,0,255;;
i:prism_83;pos:-18.37897,23.51577,105.1902;rot:293.2306,70.69546,252.8275;m:prism;scl:0.6194503,0.0001,0.5762788;clr:255,0,0,255;;
i:prism_84;pos:-18.45658,25.73874,104.8168;rot:57.6306,44.18237,257.4365;m:prism;scl:0.5690528,0.0001,0.8012335;clr:255,0,0,255;;
i:prism_85;pos:-16.10628,26.5675,106.2703;rot:301.9689,220.9009,109.1006;m:prism;scl:0.4004362,0.0001,0.5400703;clr:255,0,0,255;;
i:prism_86;pos:-17.74144,28.18942,104.8803;rot:14.76368,54.61513,259.6786;m:prism;scl:0.3954172,0.0001,0.5825295;clr:255,0,0,255;;
i:prism_87;pos:-14.49476,25.66962,107;rot:303.1351,111.1326,242.1909;m:prism;scl:0.1433146,0.0001,0.3091359;clr:255,0,0,255;;
i:prism_88;pos:-14.11852,26.87306,106.7;rot:71.0032,37.30096,218.4266;m:prism;scl:0.155631,0.0001,0.1737616;clr:255,0,0,255;;
i:prism_89;pos:-25.87551,30.8283,96.90804;rot:35.52849,233.1816,177.416;m:prism;scl:0.2411518,0.0001,0.2281638;clr:255,0,0,255;;
i:prism_90;pos:-27.28896,29.96423,96.8842;rot:334.6825,106.2817,154.0771;m:prism;scl:0.2135356,0.0001,0.4558178;clr:255,0,0,255;;
i:prism_91;pos:-24.01917,27.9537,101.3273;rot:14.17055,239.7083,40.79502;m:prism;scl:0.1642704,0.0001,0.2284712;clr:255,0,0,255;;
i:prism_92;pos:-24.78779,27.35974,100.4663;rot:322.9214,20.78148,336.9318;m:prism;scl:0.1606675,0.0001,0.2670585;clr:255,0,0,255;;
i:prism_93;pos:-27.41757,26.05815,95.38628;rot:333.9398,122.695,20.89398;m:prism;scl:0.0563792,0.0001,0.1409255;clr:255,0,0,255;;
i:prism_94;pos:-26.06568,26.61435,94.88747;rot:17.93262,283.6519,331.8984;m:prism;scl:0.0553696,0.0001,0.2703007;clr:255,0,0,255;;
i:prism_95;pos:-25.78615,26.4984,97.2253;rot:2.922096,196.6037,338.897;m:prism;scl:0.3385231,0.0001,0.5217451;clr:255,0,0,255;;
i:prism_96;pos:-25.77625,26.59045,95.79082;rot:15.18397,324.9512,15.11053;m:prism;scl:0.3812413,0.0001,0.3286554;clr:255,0,0,255;;
i:prism_97;pos:-24.09738,26.29407,99.50836;rot:342.1516,209.2086,9.766824;m:prism;scl:0.1830816,0.0001,0.1349459;clr:255,0,0,255;;
i:prism_98;pos:-23.7954,26.61943,97.32758;rot:5.665817,344.1112,340.5066;m:prism;scl:0.1459612,0.0001,0.6156638;clr:255,0,0,255;;
i:prism_99;pos:-25.67681,27.65858,100.7209;rot:37.02316,217.0372,22.27258;m:prism;scl:0.2221035,0.0001,0.2117774;clr:255,0,0,255;;
i:prism_100;pos:-25.68707,27.26504,100.2895;rot:324.5921,324.0159,24.9766;m:prism;scl:0.2122464,0.0001,0.2466597;clr:255,0,0,255;;
i:prism_101;pos:-28.81217,25.5841,97.46318;rot:4.755884,333.432,59.60485;m:prism;scl:0.3153918,0.0001,0.4299504;clr:255,0,0,255;;
i:prism_102;pos:-29.44843,25.16044,98.29353;rot:311.0035,114.0268,320.2196;m:prism;scl:0.3444816,0.0001,0.3110935;clr:255,0,0,255;;
i:prism_103;pos:-26.98071,26.42279,97.9318;rot:345.1339,23.11481,340.2568;m:prism;scl:0.2254099,0.0001,0.5416692;clr:255,0,0,255;;
i:prism_104;pos:-26.63365,27.04324,99.73429;rot:24.42595,154.4112,2.379114;m:prism;scl:0.2617272,0.0001,0.2303396;clr:255,0,0,255;;
i:prism_105;pos:-4.870172,25.68702,89.82732;rot:10.27461,298.1887,333.4684;m:prism;scl:0.2274885,0.0001,0.2342529;clr:255,0,0,255;;
i:prism_106;pos:-5.76277,25.72272,89.8942;rot:13.99804,70.96997,24.86739;m:prism;scl:0.2167751,0.0001,0.2854595;clr:255,0,0,255;;
i:prism_107;pos:-8.685645,26.65128,90.07776;rot:22.46567,88.83515,8.41312;m:prism;scl:0.1305472,0.0001,0.4478223;clr:255,0,0,255;;
i:prism_108;pos:-6.256455,25.57629,90.54443;rot:336.1534,243.1546,1.831329;m:prism;scl:0.1327686,0.0001,0.3020252;clr:255,0,0,255;;
i:prism_109;pos:-9.848122,25.92859,93.46349;rot:49.9495,165.2095,156.0861;m:prism;scl:0.422436,0.0001,0.3071266;clr:255,0,0,255;;
i:prism_110;pos:-11.17922,23.66906,92.1236;rot:316.3979,61.44692,144.3213;m:prism;scl:0.3386043,0.0001,0.9239128;clr:255,0,0,255;;
i:prism_111;pos:-9.264366,9.768631,91.65055;rot:348.5548,104.9137,51.43595;m:prism;scl:0.2611593,0.0001,0.6280543;clr:255,0,0,255;;
i:prism_112;pos:-4.863864,9.869802,91.11544;rot:350.6181,268.5976,308.2633;m:prism;scl:0.260627,0.0001,0.6518826;clr:255,0,0,255;;
i:prism_113;pos:-22.96855,27.01912,101.6598;rot:77.41052,144.4728,20.36282;m:prism;scl:0.3442052,0.0001,0.2658026;clr:255,0,0,255;;
i:prism_114;pos:-21.51381,24.21911,102.7903;rot:313.2493,226.4722,72.64835;m:prism;scl:0.2801172,0.0001,0.9467784;clr:255,0,0,255;;
i:prism_115;pos:-25.79155,28.97109,94.8451;rot:326.6794,75.06726,119.5321;m:prism;scl:0.2366142,0.0001,0.2235741;clr:255,0,0,255;;
i:prism_116;pos:-23.10485,29.25055,94.86111;rot:356.3448,274.008,245.6241;m:prism;scl:0.2052437,0.0001,0.6850734;clr:255,0,0,255;;
i:prism_117;pos:-27.66131,28.79334,99.2364;rot:28.99752,240.3044,123.218;m:prism;scl:0.3034319,0.0001,0.4342733;clr:255,0,0,255;;
i:prism_118;pos:-28.43775,28.00597,99.02866;rot:298.647,130.5404,181.889;m:prism;scl:0.3376507,0.0001,0.2932154;clr:255,0,0,255;;
i:prism_119;pos:-27.38939,29.83202,98.11295;rot:338.0547,67.85629,209.0294;m:prism;scl:0.3061616,0.0001,0.4336363;clr:255,0,0,255;;
i:prism_120;pos:-26.17004,30.54663,98.15135;rot:35.7935,305.5493,180.9647;m:prism;scl:0.3259016,0.0001,0.331249;clr:255,0,0,255;;
i:prism_121;pos:-27.14666,27.46868,94.83323;rot:60.50906,291.9447,277.7852;m:prism;scl:0.0971623,0.0001,0.2369582;clr:255,0,0,255;;
i:prism_122;pos:-28.71124,25.63968,95.38374;rot:319.833,108.3921,84.99375;m:prism;scl:0.09538639,0.0001,0.4269165;clr:255,0,0,255;;
i:prism_123;pos:-23.28492,25.61529,97.30811;rot:9.382559,168.9753,81.83866;m:prism;scl:0.3393646,0.0001,0.6101167;clr:255,0,0,255;;
i:prism_124;pos:-22.78987,24.60627,95.25587;rot:305.0543,338.6833,284.1145;m:prism;scl:0.3678075,0.0001,0.3894715;clr:255,0,0,255;;
i:prism_125;pos:-10.74628,8.305901,95.02777;rot:352.9345,149.1977,15.83411;m:prism;scl:0.502933,0.0001,0.4282893;clr:255,0,0,255;;
i:prism_126;pos:-8.583566,8.205302,93.8687;rot:352.2317,279.7789,344.492;m:prism;scl:0.4365961,0.0001,0.8035717;clr:255,0,0,255;;
i:prism_127;pos:-19.05778,15.24581,92.49086;rot:47.41609,90.27471,21.03088;m:prism;scl:0.2962629,0.0001,0.2782298;clr:255,0,0,255;;
i:prism_128;pos:-17.60598,12.79919,94.02374;rot:314.6308,208.3117,25.97032;m:prism;scl:0.2567562,0.0001,0.8259464;clr:255,0,0,255;;
i:prism_129;pos:-21.78358,22.85336,101.9787;rot:49.51884,46.49943,283.6531;m:prism;scl:0.3531268,0.0001,0.9298263;clr:255,0,0,255;;
i:prism_130;pos:-20.19797,21.00036,103.6701;rot:0.2464698,215.9933,81.18527;m:prism;scl:0.4390036,0.0001,0.3208503;clr:255,0,0,255;;
i:prism_131;pos:-15.65284,7.622054,95.69755;rot:330.9165,329.3713,278.0471;m:prism;scl:0.1879674,0.0001,0.1801225;clr:255,0,0,255;;
i:prism_132;pos:-16.03502,8.618157,96.18421;rot:74.94548,126.0269,61.90101;m:prism;scl:0.1681692,0.0001,0.3280724;clr:255,0,0,255;;
i:prism_133;pos:-8.437667,9.304918,99.82094;rot:4.228745,248.4422,28.5849;m:prism;scl:0.3354713,0.0001,0.8039536;clr:255,0,0,255;;
i:prism_134;pos:-11.06509,8.750597,98.1376;rot:337.6233,27.84287,341.2677;m:prism;scl:0.3756014,0.0001,0.378372;clr:255,0,0,255;;
i:prism_135;pos:-16.92706,11.75902,98.58592;rot:323.9239,345.9427,326.4184;m:prism;scl:0.4249278,0.0001,0.6074797;clr:255,0,0,255;;
i:prism_136;pos:-18.25476,13.89533,100.2486;rot:47.29019,108.1298,353.0767;m:prism;scl:0.4239388,0.0001,0.6164356;clr:255,0,0,255;;
i:prism_137;pos:-15.84643,17.87059,105.8214;rot:297.2913,285.3784,35.41985;m:prism;scl:0.3047638,0.0001,0.5064976;clr:255,0,0,255;;
i:prism_138;pos:-17.57616,19.93023,105.5918;rot:31.11321,68.11895,295.8769;m:prism;scl:0.3072487,0.0001,0.4754637;clr:255,0,0,255;;
i:prism_139;pos:-17.39937,17.20259,104.0984;rot:333.9028,241.3734,60.75562;m:prism;scl:0.6470459,0.0001,0.7136537;clr:255,0,0,255;;
i:prism_140;pos:-18.63518,17.33817,103.0572;rot:334.2583,33.92153,299.1478;m:prism;scl:0.666309,0.0001,0.649068;clr:255,0,0,255;;
i:prism_141;pos:-6.737313,16.56836,107.3516;rot:56.80381,246.1172,72.37579;m:prism;scl:0.5735163,0.0001,0.7193875;clr:255,0,0,255;;
i:prism_142;pos:-7.140462,13.5089,106.7671;rot:288.5686,291.0304,58.62948;m:prism;scl:0.5673063,0.0001,0.7601829;clr:255,0,0,255;;
i:prism_143;pos:-12.90779,22.04698,107.4228;rot:355.1937,264.4537,87.81458;m:prism;scl:0.4369876,0.0001,0.6202222;clr:255,0,0,255;;
i:prism_144;pos:-14.45135,21.63992,107.2524;rot:309.3758,81.61473,273.434;m:prism;scl:0.4848706,0.0001,0.4237669;clr:255,0,0,255;;
i:prism_145;pos:-13.2986,7.331303,94.90634;rot:17.2317,203.3726,286.886;m:prism;scl:0.141771,0.0001,0.2399303;clr:255,0,0,255;;
i:prism_146;pos:-13.60118,7.320482,93.99788;rot:26.70819,9.880304,71.9067;m:prism;scl:0.1508232,0.0001,0.1687616;clr:255,0,0,255;;
i:prism_147;pos:-14.78117,6.996246,98.81678;rot:13.21128,54.03562,289.0504;m:prism;scl:0.1341018,0.0001,0.1731536;clr:255,0,0,255;;
i:prism_148;pos:-14.21218,7.105347,99.3504;rot:30.87901,217.9626,68.26941;m:prism;scl:0.1329574,0.0001,0.1813589;clr:255,0,0,255;;
i:prism_149;pos:-13.42638,7.189115,97.85387;rot:10.05083,170.4571,284.7271;m:prism;scl:0.1679438,0.0001,0.4588163;clr:255,0,0,255;;
i:prism_150;pos:-13.10723,7.198359,96.38526;rot:37.86306,336.235,71.51476;m:prism;scl:0.2079456,0.0001,0.15368;clr:255,0,0,255;;
i:prism_151;pos:-15.66687,6.725606,96.18161;rot:30.97582,141.3404,68.216;m:prism;scl:0.2073499,0.0001,0.1729246;clr:255,0,0,255;;
i:prism_152;pos:-14.86035,5.136438,95.7746;rot:291.6857,275.3983,329.4382;m:prism;scl:0.174179,0.0001,0.5085302;clr:255,0,0,255;;
i:prism_153;pos:-15.05041,2.863346,96.67521;rot:350.3073,104.5043,169.152;m:prism;scl:0.06655102,0.0001,0.09163791;clr:255,0,0,255;;
i:prism_154;pos:-14.45259,2.928635,96.24425;rot:1.61517,319.5512,194.4204;m:prism;scl:0.06326341,0.0001,0.1517802;clr:255,0,0,255;;
i:prism_155;pos:-15.12249,2.080266,98.61834;rot:297.2819,161.39,134.5515;m:prism;scl:0.06197422,0.0001,0.16875;clr:255,0,0,255;;
i:prism_156;pos:-15.08371,2.640228,98.21623;rot:27.30193,12.47843,248.7842;m:prism;scl:0.06928749,0.0001,0.07094276;clr:255,0,0,255;;
i:prism_157;pos:-13.03601,2.119988,96.66166;rot:313.0449,335.8295,103.9843;m:prism;scl:0.06434405,0.0001,0.179766;clr:255,0,0,255;;
i:prism_158;pos:-13.3075,2.680092,97.37119;rot:16.47351,163.3098,260.0954;m:prism;scl:0.06689267,0.0001,0.1068053;clr:255,0,0,255;;
i:prism_159;pos:-13.15709,1.587272,97.09585;rot:354.872,339.6785,90.71136;m:prism;scl:0.2274393,0.0001,0.2209313;clr:255,0,0,255;;
i:prism_160;pos:-13.53154,1.102709,98.1277;rot:315.8387,160.4302,269.0123;m:prism;scl:0.2067113,0.0001,0.3513082;clr:255,0,0,255;;
i:prism_161;pos:-13.99083,1.416759,90.07267;rot:344.2413,82.71358,107.713;m:prism;scl:0.1689578,0.0001,0.245025;clr:255,0,0,255;;
i:prism_162;pos:-13.33583,1.387789,90.09042;rot:323.5873,280.7259,248.6631;m:prism;scl:0.1878191,0.0001,0.1642978;clr:255,0,0,255;;
i:prism_163;pos:-13.90135,0.7867595,90.02981;rot:15.55083,85.67694,71.84663;m:prism;scl:0.09210163,0.0001,0.2651317;clr:255,0,0,255;;
i:prism_164;pos:-12.9371,0.3251093,90.16329;rot:306.7837,245.8109,300.0838;m:prism;scl:0.1037274,0.0001,0.1045927;clr:255,0,0,255;;
i:prism_165;pos:-15.29204,1.638046,90.56667;rot:322.7255,340.7299,241.0326;m:prism;scl:0.1003664,0.0001,0.1817558;clr:255,0,0,255;;
i:prism_166;pos:-15.34204,2.132588,90.96809;rot:67.32436,230.6075,178.5344;m:prism;scl:0.1113738,0.0001,0.106691;clr:255,0,0,255;;
i:prism_167;pos:-13.00147,2.080862,90.48546;rot:51.03637,77.00324,131.8258;m:prism;scl:0.1067722,0.0001,0.1066437;clr:255,0,0,255;;
i:prism_168;pos:-12.80632,1.567806,90.34789;rot:300.2211,349.706,146.4213;m:prism;scl:0.09815668,0.0001,0.1616621;clr:255,0,0,255;;
i:prism_169;pos:-12.79552,2.032003,92.56841;rot:358.5894,349.8233,135.9758;m:prism;scl:0.1051093,0.0001,0.3517897;clr:255,0,0,255;;
