i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_32;pos:430,305,-880;rot:0,180,0;m:cuboid;scl:1.05,3,11;clr:124,142,153,255;;
i:cuboid_33;pos:370,305,-850;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_34;pos:430,305,-750;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_35;pos:370,305,-750;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_36;pos:430,305,-625;rot:0,180,0;m:cuboid;scl:1.05,3,10;clr:124,142,153,255;;
i:cuboid_37;pos:370,305,-625;rot:0,180,0;m:cuboid;scl:1.05,3,10;clr:124,142,153,255;;
i:cuboid_38;pos:430,305,-325;rot:0,180,0;m:cuboid;scl:1.05,3,40;clr:124,142,153,255;;
i:cuboid_39;pos:370,305,-325;rot:0,180,0;m:cuboid;scl:1.05,3,40;clr:124,142,153,255;;
i:cuboid_40;pos:430,305,-50;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_41;pos:370,305,-50;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_42;pos:430,305,130;rot:0,180,0;m:cuboid;scl:1.05,3,21;clr:124,142,153,255;;
i:cuboid_43;pos:370,305,100;rot:0,180,0;m:cuboid;scl:1.05,3,15;clr:124,142,153,255;;
i:cuboid_44;pos:330,305,-345;rot:0,180,0;m:cuboid;scl:1.05,3,36;clr:124,142,153,255;;
i:cuboid_45;pos:270,305,-405;rot:0,180,0;m:cuboid;scl:1.05,3,36;clr:124,142,153,255;;
i:cuboid_46;pos:330,305,580;rot:0,180,0;m:cuboid;scl:1.05,3,11;clr:124,142,153,255;;
i:cuboid_47;pos:270,305,520;rot:0,180,0;m:cuboid;scl:1.05,3,11;clr:124,142,153,255;;
i:cuboid_48;pos:230,305,-330;rot:0,180,0;m:cuboid;scl:1.05,3,21;clr:124,142,153,255;;
i:cuboid_49;pos:170,305,-300;rot:0,180,0;m:cuboid;scl:1.05,3,15;clr:124,142,153,255;;
i:cuboid_50;pos:230,305,-150;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_51;pos:170,305,-150;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_52;pos:230,305,-50;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_53;pos:170,305,-50;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_54;pos:230,305,100;rot:0,180,0;m:cuboid;scl:1.05,3,15;clr:124,142,153,255;;
i:cuboid_55;pos:170,305,100;rot:0,180,0;m:cuboid;scl:1.05,3,15;clr:124,142,153,255;;
i:cuboid_56;pos:230,305,275;rot:0,180,0;m:cuboid;scl:1.05,3,10;clr:124,142,153,255;;
i:cuboid_57;pos:170,305,275;rot:0,180,0;m:cuboid;scl:1.05,3,10;clr:124,142,153,255;;
i:cuboid_58;pos:230,305,455;rot:0,180,0;m:cuboid;scl:1.05,3,16;clr:124,142,153,255;;
i:cuboid_59;pos:170,305,425;rot:0,180,0;m:cuboid;scl:1.05,3,10;clr:124,142,153,255;;
i:cuboid_60;pos:130,305,-750;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_61;pos:70,305,-750;rot:0,180,0;m:cuboid;scl:1.05,3,17;clr:124,142,153,255;;
i:cuboid_62;pos:80,305,-320;rot:0,180,0;m:cuboid;scl:1.05,3,11;clr:124,142,153,255;;
i:cuboid_63;pos:20,305,-380;rot:0,180,0;m:cuboid;scl:1.05,3,11;clr:124,142,153,255;;
i:cuboid_64;pos:-20,305,-525;rot:0,180,0;m:cuboid;scl:1.05,3,32;clr:124,142,153,255;;
i:cuboid_65;pos:-80,305,-525;rot:0,180,0;m:cuboid;scl:1.05,3,20;clr:124,142,153,255;;
i:cuboid_66;pos:-70,305,100;rot:0,180,0;m:cuboid;scl:1.05,3,15;clr:124,142,153,255;;
i:cuboid_67;pos:-130,305,70;rot:0,180,0;m:cuboid;scl:1.05,3,21;clr:124,142,153,255;;
i:cuboid_68;pos:-70,305,275;rot:0,180,0;m:cuboid;scl:1.05,3,10;clr:124,142,153,255;;
i:cuboid_69;pos:-130,305,305;rot:0,180,0;m:cuboid;scl:1.05,3,16;clr:124,142,153,255;;
i:cuboid_70;pos:-70,305,675;rot:0,180,0;m:cuboid;scl:1.05,3,10;clr:124,142,153,255;;
i:cuboid_71;pos:-130,305,645;rot:0,180,0;m:cuboid;scl:1.05,3,16;clr:124,142,153,255;;
i:cuboid_72;pos:-70,305,830;rot:0,180,0;m:cuboid;scl:1.05,3,11;clr:124,142,153,255;;
i:cuboid_73;pos:-130,305,800;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_74;pos:-170,305,-150;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_75;pos:-230,305,-180;rot:0,180,0;m:cuboid;scl:1.05,3,11;clr:124,142,153,255;;
i:cuboid_76;pos:-170,305,50;rot:0,180,0;m:cuboid;scl:1.05,3,25;clr:124,142,153,255;;
i:cuboid_77;pos:-230,305,50;rot:0,180,0;m:cuboid;scl:1.05,3,25;clr:124,142,153,255;;
i:cuboid_78;pos:-170,305,330;rot:0,180,0;m:cuboid;scl:1.05,3,21;clr:124,142,153,255;;
i:cuboid_79;pos:-230,305,300;rot:0,180,0;m:cuboid;scl:1.05,3,15;clr:124,142,153,255;;
i:cuboid_80;pos:-170,305,645;rot:0,180,0;m:cuboid;scl:1.05,3,16;clr:124,142,153,255;;
i:cuboid_81;pos:-230,305,705;rot:0,180,0;m:cuboid;scl:1.05,3,16;clr:124,142,153,255;;
i:cuboid_82;pos:-120,305,-730;rot:0,180,0;m:cuboid;scl:1.05,3,11;clr:124,142,153,255;;
i:cuboid_83;pos:-180,305,-700;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_84;pos:-120,305,-570;rot:0,180,0;m:cuboid;scl:1.05,3,11;clr:124,142,153,255;;
i:cuboid_85;pos:-180,305,-600;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_86;pos:-320,305,-700;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_87;pos:-380,305,-730;rot:0,180,0;m:cuboid;scl:1.05,3,11;clr:124,142,153,255;;
i:cuboid_88;pos:-320,305,-600;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_89;pos:-380,305,-600;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_90;pos:-320,305,-475;rot:0,180,0;m:cuboid;scl:1.05,3,10;clr:124,142,153,255;;
i:cuboid_91;pos:-380,305,-445;rot:0,180,0;m:cuboid;scl:1.05,3,16;clr:124,142,153,255;;
i:cuboid_92;pos:-320,305,-155;rot:0,180,0;m:cuboid;scl:1.05,3,6;clr:124,142,153,255;;
i:cuboid_93;pos:-380,305,-95;rot:0,180,0;m:cuboid;scl:1.05,3,6;clr:124,142,153,255;;
i:cuboid_94;pos:-320,305,50;rot:0,180,0;m:cuboid;scl:1.05,3,17;clr:124,142,153,255;;
i:cuboid_95;pos:-380,305,50;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_96;pos:-270,305,300;rot:0,180,0;m:cuboid;scl:1.05,3,15;clr:124,142,153,255;;
i:cuboid_97;pos:-330,305,270;rot:0,180,0;m:cuboid;scl:1.05,3,21;clr:124,142,153,255;;
i:cuboid_98;pos:-270,305,450;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_99;pos:-330,305,450;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_100;pos:-270,305,550;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_101;pos:-330,305,580;rot:0,180,0;m:cuboid;scl:1.05,3,11;clr:124,142,153,255;;
i:cuboid_102;pos:-370,305,205;rot:0,180,0;m:cuboid;scl:1.05,3,16;clr:124,142,153,255;;
i:cuboid_103;pos:-430,305,145;rot:0,180,0;m:cuboid;scl:1.05,3,16;clr:124,142,153,255;;
i:cuboid_104;pos:-420,305,-730;rot:0,180,0;m:cuboid;scl:1.05,3,11;clr:124,142,153,255;;
i:cuboid_105;pos:-480,305,-700;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_106;pos:-420,305,-600;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_107;pos:-480,305,-600;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_108;pos:-420,305,-425;rot:0,180,0;m:cuboid;scl:1.05,3,20;clr:124,142,153,255;;
i:cuboid_109;pos:-480,305,-395;rot:0,180,0;m:cuboid;scl:1.05,3,26;clr:124,142,153,255;;
i:cuboid_110;pos:-420,305,650;rot:0,180,0;m:cuboid;scl:1.05,3,17;clr:124,142,153,255;;
i:cuboid_111;pos:-480,305,650;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_112;pos:-470,305,-230;rot:0,180,0;m:cuboid;scl:1.05,3,11;clr:124,142,153,255;;
i:cuboid_113;pos:-530,305,-200;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_114;pos:-470,305,-75;rot:0,180,0;m:cuboid;scl:1.05,3,10;clr:124,142,153,255;;
i:cuboid_115;pos:-530,305,-45;rot:0,180,0;m:cuboid;scl:1.05,3,16;clr:124,142,153,255;;
i:cuboid_116;pos:-520,305,-700;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_117;pos:-580,305,-700;rot:0,180,0;m:cuboid;scl:1.05,3,17;clr:124,142,153,255;;
i:cuboid_118;pos:-520,305,325;rot:0,180,0;m:cuboid;scl:1.05,3,10;clr:124,142,153,255;;
i:cuboid_119;pos:-580,305,295;rot:0,180,0;m:cuboid;scl:1.05,3,16;clr:124,142,153,255;;
i:cuboid_120;pos:-520,305,450;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_121;pos:-580,305,450;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_122;pos:-520,305,550;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_123;pos:-580,305,550;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_124;pos:-520,305,650;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_125;pos:-580,305,650;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_126;pos:-520,305,775;rot:0,180,0;m:cuboid;scl:1.05,3,10;clr:124,142,153,255;;
i:cuboid_127;pos:-580,305,805;rot:0,180,0;m:cuboid;scl:1.05,3,16;clr:124,142,153,255;;
i:cuboid_128;pos:-570,305,-400;rot:0,180,0;m:cuboid;scl:1.05,3,25;clr:124,142,153,255;;
i:cuboid_129;pos:-630,305,-400;rot:0,180,0;m:cuboid;scl:1.05,3,37;clr:124,142,153,255;;
i:cuboid_130;pos:-570,305,50;rot:0,180,0;m:cuboid;scl:1.05,3,27;clr:124,142,153,255;;
i:cuboid_131;pos:-630,305,50;rot:0,180,0;m:cuboid;scl:1.05,3,15;clr:124,142,153,255;;
i:cuboid_132;pos:-620,305,255;rot:0,180,0;m:cuboid;scl:1.05,3,16;clr:124,142,153,255;;
i:cuboid_133;pos:-680,305,195;rot:0,180,0;m:cuboid;scl:1.05,3,16;clr:124,142,153,255;;
i:cuboid_134;pos:-670,305,-255;rot:0,180,0;m:cuboid;scl:1.05,3,16;clr:124,142,153,255;;
i:cuboid_135;pos:-730,305,-225;rot:0,180,0;m:cuboid;scl:1.05,3,10;clr:124,142,153,255;;
i:cuboid_136;pos:-670,305,-100;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_137;pos:-730,305,-100;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_138;pos:-670,305,30;rot:0,180,0;m:cuboid;scl:1.05,3,11;clr:124,142,153,255;;
i:cuboid_139;pos:-730,305,0;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_140;pos:-670,305,450;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_141;pos:-730,305,420;rot:0,180,0;m:cuboid;scl:1.05,3,11;clr:124,142,153,255;;
i:cuboid_142;pos:-670,305,550;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_143;pos:-730,305,550;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_144;pos:-670,305,650;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_145;pos:-730,305,680;rot:0,180,0;m:cuboid;scl:1.05,3,11;clr:124,142,153,255;;
i:cuboid_146;pos:-770,305,-100;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_147;pos:-830,305,-130;rot:0,180,0;m:cuboid;scl:1.05,3,11;clr:124,142,153,255;;
i:cuboid_148;pos:-770,305,0;rot:0,180,0;m:cuboid;scl:1.05,3,5;clr:124,142,153,255;;
i:cuboid_149;pos:-830,305,30;rot:0,180,0;m:cuboid;scl:1.05,3,11;clr:124,142,153,255;;
i:cuboid_150;pos:-770,305,400;rot:0,180,0;m:cuboid;scl:1.05,3,15;clr:124,142,153,255;;
i:cuboid_151;pos:-830,305,400;rot:0,180,0;m:cuboid;scl:1.05,3,27;clr:124,142,153,255;;
i:cuboid_152;pos:-820,305,-600;rot:0,180,0;m:cuboid;scl:1.05,3,55;clr:124,142,153,255;;
i:cuboid_153;pos:-880,305,-600;rot:0,180,0;m:cuboid;scl:1.05,3,67;clr:124,142,153,255;;
i:cuboid_154;pos:-870,305,275;rot:0,180,0;m:cuboid;scl:1.05,3,60;clr:124,142,153,255;;
i:cuboid_155;pos:-930,305,275;rot:0,180,0;m:cuboid;scl:1.05,3,72;clr:124,142,153,255;;
i:cuboid_156;pos:-225,305,-930;rot:0,180,0;m:cuboid;scl:132,3,1.05;clr:124,142,153,255;;
i:cuboid_157;pos:-225,305,-870;rot:0,180,0;m:cuboid;scl:120,3,1.05;clr:124,142,153,255;;
i:cuboid_158;pos:630,305,-830;rot:0,180,0;m:cuboid;scl:41,3,1.05;clr:124,142,153,255;;
i:cuboid_159;pos:600,305,-770;rot:0,180,0;m:cuboid;scl:35,3,1.05;clr:124,142,153,255;;
i:cuboid_160;pos:220,305,-830;rot:0,180,0;m:cuboid;scl:31,3,1.05;clr:124,142,153,255;;
i:cuboid_161;pos:250,305,-770;rot:0,180,0;m:cuboid;scl:25,3,1.05;clr:124,142,153,255;;
i:cuboid_162;pos:-250,305,-780;rot:0,180,0;m:cuboid;scl:27,3,1.05;clr:124,142,153,255;;
i:cuboid_163;pos:-250,305,-720;rot:0,180,0;m:cuboid;scl:15,3,1.05;clr:124,142,153,255;;
i:cuboid_164;pos:-500,305,-780;rot:0,180,0;m:cuboid;scl:17,3,1.05;clr:124,142,153,255;;
i:cuboid_165;pos:-500,305,-720;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_166;pos:555,305,-730;rot:0,180,0;m:cuboid;scl:26,3,1.05;clr:124,142,153,255;;
i:cuboid_167;pos:525,305,-670;rot:0,180,0;m:cuboid;scl:20,3,1.05;clr:124,142,153,255;;
i:cuboid_168;pos:250,305,-730;rot:0,180,0;m:cuboid;scl:25,3,1.05;clr:124,142,153,255;;
i:cuboid_169;pos:220,305,-670;rot:0,180,0;m:cuboid;scl:31,3,1.05;clr:124,142,153,255;;
i:cuboid_170;pos:-70,305,-680;rot:0,180,0;m:cuboid;scl:11,3,1.05;clr:124,142,153,255;;
i:cuboid_171;pos:-100,305,-620;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_172;pos:-250,305,-680;rot:0,180,0;m:cuboid;scl:15,3,1.05;clr:124,142,153,255;;
i:cuboid_173;pos:-250,305,-620;rot:0,180,0;m:cuboid;scl:15,3,1.05;clr:124,142,153,255;;
i:cuboid_174;pos:-400,305,-680;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_175;pos:-400,305,-620;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_176;pos:-500,305,-680;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_177;pos:-530,305,-620;rot:0,180,0;m:cuboid;scl:11,3,1.05;clr:124,142,153,255;;
i:cuboid_178;pos:480,305,-580;rot:0,180,0;m:cuboid;scl:11,3,1.05;clr:124,142,153,255;;
i:cuboid_179;pos:450,305,-520;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_180;pos:320,305,-580;rot:0,180,0;m:cuboid;scl:11,3,1.05;clr:124,142,153,255;;
i:cuboid_181;pos:350,305,-520;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_182;pos:-250,305,-580;rot:0,180,0;m:cuboid;scl:15,3,1.05;clr:124,142,153,255;;
i:cuboid_183;pos:-220,305,-520;rot:0,180,0;m:cuboid;scl:21,3,1.05;clr:124,142,153,255;;
i:cuboid_184;pos:-400,305,-580;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_185;pos:-400,305,-520;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_186;pos:-555,305,-580;rot:0,180,0;m:cuboid;scl:16,3,1.05;clr:124,142,153,255;;
i:cuboid_187;pos:-525,305,-520;rot:0,180,0;m:cuboid;scl:10,3,1.05;clr:124,142,153,255;;
i:cuboid_188;pos:125,305,-430;rot:0,180,0;m:cuboid;scl:22,3,1.05;clr:124,142,153,255;;
i:cuboid_189;pos:125,305,-370;rot:0,180,0;m:cuboid;scl:10,3,1.05;clr:124,142,153,255;;
i:cuboid_190;pos:-200,305,-430;rot:0,180,0;m:cuboid;scl:25,3,1.05;clr:124,142,153,255;;
i:cuboid_191;pos:-200,305,-370;rot:0,180,0;m:cuboid;scl:37,3,1.05;clr:124,142,153,255;;
i:cuboid_192;pos:-200,305,-330;rot:0,180,0;m:cuboid;scl:45,3,1.05;clr:124,142,153,255;;
i:cuboid_193;pos:-200,305,-270;rot:0,180,0;m:cuboid;scl:57,3,1.05;clr:124,142,153,255;;
i:cuboid_194;pos:-745,305,-330;rot:0,180,0;m:cuboid;scl:16,3,1.05;clr:124,142,153,255;;
i:cuboid_195;pos:-805,305,-270;rot:0,180,0;m:cuboid;scl:16,3,1.05;clr:124,142,153,255;;
i:cuboid_196;pos:705,305,-280;rot:0,180,0;m:cuboid;scl:6,3,1.05;clr:124,142,153,255;;
i:cuboid_197;pos:645,305,-220;rot:0,180,0;m:cuboid;scl:6,3,1.05;clr:124,142,153,255;;
i:cuboid_198;pos:-520,305,-280;rot:0,180,0;m:cuboid;scl:11,3,1.05;clr:124,142,153,255;;
i:cuboid_199;pos:-580,305,-220;rot:0,180,0;m:cuboid;scl:11,3,1.05;clr:124,142,153,255;;
i:cuboid_200;pos:250,305,-230;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_201;pos:280,305,-170;rot:0,180,0;m:cuboid;scl:11,3,1.05;clr:124,142,153,255;;
i:cuboid_202;pos:-30,305,-230;rot:0,180,0;m:cuboid;scl:41,3,1.05;clr:124,142,153,255;;
i:cuboid_203;pos:0,305,-170;rot:0,180,0;m:cuboid;scl:35,3,1.05;clr:124,142,153,255;;
i:cuboid_204;pos:750,305,-180;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_205;pos:780,305,-120;rot:0,180,0;m:cuboid;scl:11,3,1.05;clr:124,142,153,255;;
i:cuboid_206;pos:620,305,-180;rot:0,180,0;m:cuboid;scl:11,3,1.05;clr:124,142,153,255;;
i:cuboid_207;pos:650,305,-120;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_208;pos:-395,305,-180;rot:0,180,0;m:cuboid;scl:16,3,1.05;clr:124,142,153,255;;
i:cuboid_209;pos:-425,305,-120;rot:0,180,0;m:cuboid;scl:10,3,1.05;clr:124,142,153,255;;
i:cuboid_210;pos:-600,305,-180;rot:0,180,0;m:cuboid;scl:15,3,1.05;clr:124,142,153,255;;
i:cuboid_211;pos:-600,305,-120;rot:0,180,0;m:cuboid;scl:15,3,1.05;clr:124,142,153,255;;
i:cuboid_212;pos:-780,305,-180;rot:0,180,0;m:cuboid;scl:11,3,1.05;clr:124,142,153,255;;
i:cuboid_213;pos:-750,305,-120;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_214;pos:450,305,-130;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_215;pos:480,305,-70;rot:0,180,0;m:cuboid;scl:11,3,1.05;clr:124,142,153,255;;
i:cuboid_216;pos:300,305,-130;rot:0,180,0;m:cuboid;scl:15,3,1.05;clr:124,142,153,255;;
i:cuboid_217;pos:300,305,-70;rot:0,180,0;m:cuboid;scl:15,3,1.05;clr:124,142,153,255;;
i:cuboid_218;pos:0,305,-130;rot:0,180,0;m:cuboid;scl:35,3,1.05;clr:124,142,153,255;;
i:cuboid_219;pos:0,305,-70;rot:0,180,0;m:cuboid;scl:35,3,1.05;clr:124,142,153,255;;
i:cuboid_220;pos:-275,305,-130;rot:0,180,0;m:cuboid;scl:10,3,1.05;clr:124,142,153,255;;
i:cuboid_221;pos:-305,305,-70;rot:0,180,0;m:cuboid;scl:16,3,1.05;clr:124,142,153,255;;
i:cuboid_222;pos:-620,305,-80;rot:0,180,0;m:cuboid;scl:11,3,1.05;clr:124,142,153,255;;
i:cuboid_223;pos:-650,305,-20;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_224;pos:-750,305,-80;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_225;pos:-750,305,-20;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_226;pos:-880,305,-80;rot:0,180,0;m:cuboid;scl:11,3,1.05;clr:124,142,153,255;;
i:cuboid_227;pos:-850,305,-20;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_228;pos:780,305,-30;rot:0,180,0;m:cuboid;scl:11,3,1.05;clr:124,142,153,255;;
i:cuboid_229;pos:750,305,30;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_230;pos:650,305,-30;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_231;pos:650,305,30;rot:0,180,0;m:cuboid;scl:5,3,1.05;clr:124,142,153,255;;
i:cuboid_232;pos:500,305,-30;rot:0,180,0;m:cuboid;scl:15,3,1.05;clr:124,142,153,255;;
i:cuboid_233;pos:500,305,30;rot:0,180,0;m:cuboid;scl:15,3,1.05;clr:124,142,153,255;;
