i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_1;pos:-180,200,400;m:cuboid;scl:1,11,80;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_2;pos:-80,200,400;m:cuboid;scl:1,11,80;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_3;pos:-130,250,400;m:cuboid;scl:11,1,80;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_4;pos:-130,150,400;m:cuboid;scl:11,1,80;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_5;pos:-1240,200,400;m:cuboid;scl:1,11,80;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_6;pos:-1140,200,400;m:cuboid;scl:1,11,80;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_7;pos:-1190,250,400;m:cuboid;scl:11,1,80;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_8;pos:-1190,150,400;m:cuboid;scl:11,1,80;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_9;pos:-180,460,-660;m:cuboid;scl:1,11,80;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_10;pos:-80,460,-660;m:cuboid;scl:1,11,80;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_11;pos:-130,510,-1020;m:cuboid;scl:11,1,8;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_12;pos:-130,410,-1020;m:cuboid;scl:11,1,8;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_13;pos:-130,510,-570;m:cuboid;scl:11,1,62;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_14;pos:-130,410,-570;m:cuboid;scl:11,1,62;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_15;pos:-180,530,-930;m:cuboid;scl:1,40,11;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_16;pos:-80,530,-930;m:cuboid;scl:1,40,11;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_17;pos:-130,620,-880;m:cuboid;scl:11,22,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_18;pos:-130,620,-980;m:cuboid;scl:11,22,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_19;pos:-130,370,-880;m:cuboid;scl:11,8,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_20;pos:-130,370,-980;m:cuboid;scl:11,8,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_21;pos:-180,860,-400;m:cuboid;scl:1,11,80;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_22;pos:-80,860,-400;m:cuboid;scl:1,11,80;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_23;pos:-130,910,-400;m:cuboid;scl:11,1,80;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_24;pos:-130,810,-400;m:cuboid;scl:11,1,80;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_25;pos:20,600,660;m:cuboid;scl:1,11,80;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_26;pos:120,600,660;m:cuboid;scl:1,11,80;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_27;pos:70,650,660;m:cuboid;scl:11,1,80;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_28;pos:70,550,660;m:cuboid;scl:11,1,80;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_29;pos:400,200,-80;m:cuboid;scl:80,11,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_30;pos:400,200,-180;m:cuboid;scl:80,11,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_31;pos:400,250,-130;m:cuboid;scl:80,1,11;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_32;pos:400,150,-130;m:cuboid;scl:80,1,11;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_33;pos:400,460,-80;m:cuboid;scl:80,11,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_34;pos:400,460,-180;m:cuboid;scl:80,11,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_35;pos:400,510,-130;m:cuboid;scl:80,1,11;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_36;pos:400,410,-130;m:cuboid;scl:80,1,11;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_37;pos:-460,600,180;m:cuboid;scl:80,11,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_38;pos:-460,600,80;m:cuboid;scl:80,11,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_39;pos:-460,650,130;m:cuboid;scl:80,1,11;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_40;pos:-460,550,130;m:cuboid;scl:80,1,11;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_41;pos:-550,860,180;m:cuboid;scl:62,11,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_42;pos:-550,860,80;m:cuboid;scl:62,11,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_43;pos:-550,910,130;m:cuboid;scl:62,1,11;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_44;pos:-550,810,130;m:cuboid;scl:62,1,11;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_45;pos:-660,200,980;m:cuboid;scl:80,11,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_46;pos:-660,200,880;m:cuboid;scl:80,11,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_47;pos:-660,250,930;m:cuboid;scl:80,1,11;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_48;pos:-660,150,930;m:cuboid;scl:80,1,11;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cylinder_49;pos:0,200,0;m:cylinder;scl:3.1,6.1,3.1;;
i:cylinder_50;pos:-260,200,800;m:cylinder;scl:3.1,6.1,3.1;;
i:cylinder_51;pos:-1060,200,800;m:cylinder;scl:3.1,6.1,3.1;;
i:cylinder_52;pos:800,330,-130;rot:270,0,0;m:cylinder;scl:3.1,6.1,3.1;;
i:cylinder_53;pos:0,460,-260;m:cylinder;scl:3.1,6.1,3.1;;
i:cylinder_54;pos:-130,330,-1060;rot:0,0,90;m:cylinder;scl:3.1,6.1,3.1;;
i:cylinder_55;pos:-130,730,-800;rot:0,0,90;m:cylinder;scl:3.1,6.1,3.1;;
i:cylinder_56;pos:-260,860,0;m:cylinder;scl:3.1,6.1,3.1;;
i:cylinder_57;pos:-860,730,130;rot:270,0,0;m:cylinder;scl:3.1,6.1,3.1;;
i:cylinder_58;pos:-60,600,260;m:cylinder;scl:3.1,6.1,3.1;;
i:cuboid_59;pos:-1240,200,-400;m:cuboid;scl:1,11,80;t:stone2;til:0.8,0.1;;
i:cuboid_60;pos:-1140,200,-400;m:cuboid;scl:1,11,80;t:stone2;til:0.8,0.1;;
i:cuboid_61;pos:-1190,250,-400;m:cuboid;scl:11,1,80;t:stone2;til:0.1,0.8;;
i:cuboid_62;pos:-1190,150,-400;m:cuboid;scl:11,1,80;t:stone2;til:0.1,0.8;;
i:cuboid_63;pos:20,600,1160;m:cuboid;scl:1,11,20;t:stone2;til:0.1,0.2;;
i:cuboid_64;pos:120,600,1160;m:cuboid;scl:1,11,20;t:stone2;til:0.1,0.2;;
i:cuboid_65;pos:70,650,1160;m:cuboid;scl:11,1,20;t:stone2;til:0.1,0.2;;
i:cuboid_66;pos:70,550,1160;m:cuboid;scl:11,1,20;t:stone2;til:0.1,0.2;;
i:cuboid_67;pos:-1240,200,-900;m:cuboid;scl:1,11,20;t:stone1;til:0.2,0.1;;
i:cuboid_68;pos:-1140,200,-900;m:cuboid;scl:1,11,20;t:stone1;til:0.2,0.1;;
i:cuboid_69;pos:-1190,250,-900;m:cuboid;scl:11,1,20;t:stone1;til:0.1,0.2;;
i:cuboid_70;pos:-1190,150,-900;m:cuboid;scl:11,1,20;t:stone1;til:0.1,0.2;;
i:cuboid_71;pos:-1190,200,-1000;m:cuboid;scl:11,11,1;t:stone1;til:0.1,0.1;;
i:cuboid_72;pos:-1190,200,-800;m:cuboid;scl:11,11,2;mat:transparent;clr:0,0,255,175;l:0;c:start;;
i:spawnhuman_73;pos:-1190,200,-900;m:spawnhuman;l:23;c:spawner, f:1, t:1;;
i:cuboid_74;pos:0,200,-80;m:cuboid;scl:2.356194,12,2;t:metal4;til:0.02356195,0.12;;
i:cuboid_143;pos:-1150,200,955.8846;rot:0,150,0;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.12;;
i:cuboid_144;pos:-1106.587,200,973.8666;rot:0,165,0;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.12;;
i:cuboid_145;pos:-1060,200,980;rot:0,180,0;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.12;;
i:cuboid_146;pos:-1190,250,800;rot:0,90,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_147;pos:-1185.57,250,833.6465;rot:0,105,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_148;pos:-1172.583,250,865;rot:0,120,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_149;pos:-1151.924,250,891.9239;rot:0,135.0001,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_150;pos:-1125,250,912.5833;rot:0,150,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_151;pos:-1093.646,250,925.5704;rot:0,165,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_152;pos:-1060,250,930;rot:0,180,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_153;pos:-1190,150,800;rot:0,90,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_154;pos:-1185.57,150,833.6465;rot:0,105,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_155;pos:-1172.583,150,865;rot:0,120,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_156;pos:-1151.924,150,891.9239;rot:0,135.0001,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_157;pos:-1125,150,912.5833;rot:0,150,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_158;pos:-1093.646,150,925.5704;rot:0,165,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_159;pos:-1060,150,930;rot:0,180,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cylinder_160;pos:-1060,200,800;m:cylinder;scl:3,6,3;t:ice1;;
i:cuboid_161;pos:800,250,-130;rot:0,0,180;m:cuboid;scl:2.356194,2,12;t:metal4;til:0.02356195,0.02;;
i:cuboid_162;pos:820.7055,252.7259,-130;rot:0,0,195;m:cuboid;scl:2.356194,2,12;t:metal4;til:0.02356195,0.02;;
i:cuboid_163;pos:840,260.718,-130;rot:0,0,210;m:cuboid;scl:2.356194,2,12;t:metal4;til:0.02356195,0.02;;
i:cuboid_164;pos:856.5685,273.4315,-130;rot:0,0,224.9999;m:cuboid;scl:2.356194,2,12;t:metal4;til:0.02356195,0.02;;
i:cuboid_165;pos:869.282,290,-130;rot:0,0,240;m:cuboid;scl:2.356194,2,12;t:metal4;til:0.02356195,0.02;;
i:cuboid_166;pos:877.274,309.2945,-130;rot:0,0,255;m:cuboid;scl:2.356194,2,12;t:metal4;til:0.02356195,0.02;;
i:cuboid_167;pos:880,330,-130;rot:0,0,270;m:cuboid;scl:2.356194,2,12;t:metal4;til:0.02356195,0.02;;
i:cuboid_168;pos:800,150,-130;rot:0,0,180;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.02;;
i:cuboid_169;pos:846.5874,156.1333,-130;rot:0,0,195;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.02;;
i:cuboid_170;pos:890,174.1154,-130;rot:0,0,210;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.02;;
i:cuboid_171;pos:927.2792,202.7208,-130;rot:0,0,224.9999;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.02;;
i:cuboid_172;pos:955.8846,240,-130;rot:0,0,240;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.02;;
i:cuboid_173;pos:973.8666,283.4126,-130;rot:0,0,255;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.02;;
i:cuboid_174;pos:980,330,-130;rot:0,0,270;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.02;;
i:cuboid_175;pos:800,200,-180;rot:0,0,180;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_176;pos:833.6465,204.4296,-180;rot:0,0,195;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_177;pos:865,217.4167,-180;rot:0,0,210;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_178;pos:891.9239,238.0761,-180;rot:0,0,224.9999;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_179;pos:912.5833,265,-180;rot:0,0,240;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_180;pos:925.5704,296.3535,-180;rot:0,0,255;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_181;pos:930,330,-180;rot:0,0,270;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_182;pos:800,200,-80;rot:0,0,180;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_183;pos:833.6465,204.4296,-80;rot:0,0,195;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_184;pos:865,217.4167,-80;rot:0,0,210;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_185;pos:891.9239,238.0761,-80;rot:0,0,224.9999;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_186;pos:912.5833,265,-80;rot:0,0,240;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_187;pos:925.5704,296.3535,-80;rot:0,0,255;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_188;pos:930,330,-80;rot:0,0,270;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_189;pos:880,330,-130;rot:0,0,270;m:cuboid;scl:2.356194,2,12;t:metal4;til:0.02356195,0.02;;
i:cuboid_190;pos:877.274,350.7055,-130;rot:0,0,285;m:cuboid;scl:2.356194,2,12;t:metal4;til:0.02356195,0.02;;
i:cuboid_191;pos:869.282,370,-130;rot:0,0,300;m:cuboid;scl:2.356194,2,12;t:metal4;til:0.02356195,0.02;;
i:cuboid_192;pos:856.5685,386.5685,-130;rot:0,0,315.0001;m:cuboid;scl:2.356194,2,12;t:metal4;til:0.02356195,0.02;;
i:cuboid_193;pos:840,399.282,-130;rot:0,0,330;m:cuboid;scl:2.356194,2,12;t:metal4;til:0.02356195,0.02;;
i:cuboid_194;pos:820.7055,407.2741,-130;rot:0,0,345;m:cuboid;scl:2.356194,2,12;t:metal4;til:0.02356195,0.02;;
i:cuboid_195;pos:800,410,-130;m:cuboid;scl:2.356194,2,12;t:metal4;til:0.02356195,0.02;;
i:cuboid_196;pos:980,330,-130;rot:0,0,270;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.02;;
i:cuboid_197;pos:973.8666,376.5874,-130;rot:0,0,285;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.02;;
i:cuboid_198;pos:955.8846,420,-130;rot:0,0,300;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.02;;
i:cuboid_199;pos:927.2792,457.2792,-130;rot:0,0,315.0001;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.02;;
i:cuboid_200;pos:890,485.8846,-130;rot:0,0,330;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.02;;
i:cuboid_201;pos:846.5874,503.8666,-130;rot:0,0,345;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.02;;
i:cuboid_202;pos:800,510,-130;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.02;;
i:cuboid_203;pos:930,330,-180;rot:0,0,270;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_204;pos:925.5704,363.6465,-180;rot:0,0,285;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_205;pos:912.5833,395,-180;rot:0,0,300;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_206;pos:891.9239,421.9239,-180;rot:0,0,315.0001;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_207;pos:865,442.5833,-180;rot:0,0,330;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_208;pos:833.6465,455.5703,-180;rot:0,0,345;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_209;pos:800,460,-180;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_210;pos:930,330,-80;rot:0,0,270;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_211;pos:925.5704,363.6465,-80;rot:0,0,285;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_212;pos:912.5833,395,-80;rot:0,0,300;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_213;pos:891.9239,421.9239,-80;rot:0,0,315.0001;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_214;pos:865,442.5833,-80;rot:0,0,330;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_215;pos:833.6465,455.5703,-80;rot:0,0,345;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cuboid_216;pos:800,460,-80;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.02;;
i:cylinder_217;pos:800,330,-130;rot:270,0,0;m:cylinder;scl:3,6,3;t:ice1;;
i:cuboid_218;pos:-80,460,-260;rot:0,90,0;m:cuboid;scl:2.356194,12,2;t:metal4;til:0.02356195,0.12;;
i:cuboid_219;pos:-77.27406,460,-239.2945;rot:0,105,0;m:cuboid;scl:2.356194,12,2;t:metal4;til:0.02356195,0.12;;
i:cuboid_220;pos:-69.28203,460,-220;rot:0,120,0;m:cuboid;scl:2.356194,12,2;t:metal4;til:0.02356195,0.12;;
i:cuboid_221;pos:-56.56854,460,-203.4315;rot:0,135.0001,0;m:cuboid;scl:2.356194,12,2;t:metal4;til:0.02356195,0.12;;
i:cuboid_222;pos:-40,460,-190.718;rot:0,150,0;m:cuboid;scl:2.356194,12,2;t:metal4;til:0.02356195,0.12;;
i:cuboid_223;pos:-20.70552,460,-182.7259;rot:0,165,0;m:cuboid;scl:2.356194,12,2;t:metal4;til:0.02356195,0.12;;
i:cuboid_224;pos:0,460,-180;rot:0,180,0;m:cuboid;scl:2.356194,12,2;t:metal4;til:0.02356195,0.12;;
i:cuboid_225;pos:-180,460,-260;rot:0,90,0;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.12;;
i:cuboid_226;pos:-173.8667,460,-213.4126;rot:0,105,0;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.12;;
i:cuboid_227;pos:-155.8846,460,-170;rot:0,120,0;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.12;;
i:cuboid_228;pos:-127.2792,460,-132.7208;rot:0,135.0001,0;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.12;;
i:cuboid_229;pos:-90,460,-104.1154;rot:0,150,0;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.12;;
i:cuboid_230;pos:-46.58743,460,-86.13335;rot:0,165,0;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.12;;
i:cuboid_231;pos:0,460,-80;rot:0,180,0;m:cuboid;scl:4.974188,12,2;t:metal4;til:0.04974188,0.12;;
i:cuboid_232;pos:-130,510,-260;rot:0,90,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_233;pos:-125.5704,510,-226.3535;rot:0,105,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_234;pos:-112.5833,510,-195;rot:0,120,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_235;pos:-91.92388,510,-168.0761;rot:0,135.0001,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_236;pos:-65,510,-147.4167;rot:0,150,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_237;pos:-33.64648,510,-134.4296;rot:0,165,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_238;pos:0,510,-130;rot:0,180,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_239;pos:-130,410,-260;rot:0,90,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_240;pos:-125.5704,410,-226.3535;rot:0,105,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_241;pos:-112.5833,410,-195;rot:0,120,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_242;pos:-91.92388,410,-168.0761;rot:0,135.0001,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_243;pos:-65,410,-147.4167;rot:0,150,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_244;pos:-33.64648,410,-134.4296;rot:0,165,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cuboid_245;pos:0,410,-130;rot:0,180,0;m:cuboid;scl:4.974188,2,12;t:metal4;til:0.04974188,0.12;;
i:cylinder_246;pos:0,460,-260;m:cylinder;scl:3,6,3;t:ice1;;
i:cuboid_247;pos:-130,410,-1060;m:cuboid;scl:12,2,2.356194;t:metal4;til:0.02356195,0.02;;
i:cuboid_248;pos:-130,407.2741,-1080.706;rot:345,0,0;m:cuboid;scl:12,2,2.356194;t:metal4;til:0.02356195,0.02;;
i:cuboid_249;pos:-130,399.282,-1100;rot:330,0,0;m:cuboid;scl:12,2,2.356194;t:metal4;til:0.02356195,0.02;;
i:cuboid_250;pos:-130,386.5685,-1116.568;rot:315.0001,0,0;m:cuboid;scl:12,2,2.356194;t:metal4;til:0.02356195,0.02;;
i:cuboid_251;pos:-130,370,-1129.282;rot:300,0,0;m:cuboid;scl:12,2,2.356194;t:metal4;til:0.02356195,0.02;;
i:cuboid_252;pos:-130,350.7055,-1137.274;rot:285,0,0;m:cuboid;scl:12,2,2.356194;t:metal4;til:0.02356195,0.02;;
i:cuboid_253;pos:-130,330,-1140;rot:270,0,0;m:cuboid;scl:12,2,2.356194;t:metal4;til:0.02356195,0.02;;
i:cuboid_254;pos:-130,510,-1060;m:cuboid;scl:12,2,4.974188;t:metal4;til:0.04974188,0.02;;
i:cuboid_255;pos:-130,503.8666,-1106.587;rot:345,0,0;m:cuboid;scl:12,2,4.974188;t:metal4;til:0.04974188,0.02;;
i:cuboid_256;pos:-130,485.8846,-1150;rot:330,0,0;m:cuboid;scl:12,2,4.974188;t:metal4;til:0.04974188,0.02;;
i:cuboid_257;pos:-130,457.2792,-1187.279;rot:315.0001,0,0;m:cuboid;scl:12,2,4.974188;t:metal4;til:0.04974188,0.02;;
i:cuboid_258;pos:-130,420,-1215.885;rot:300,0,0;m:cuboid;scl:12,2,4.974188;t:metal4;til:0.04974188,0.02;;
i:cuboid_259;pos:-130,376.5874,-1233.867;rot:285,0,0;m:cuboid;scl:12,2,4.974188;t:metal4;til:0.04974188,0.02;;
i:cuboid_260;pos:-130,330,-1240;rot:270,0,0;m:cuboid;scl:12,2,4.974188;t:metal4;til:0.04974188,0.02;;
i:cuboid_261;pos:-180,460,-1060;m:cuboid;scl:2,12,4.974188;t:metal4;til:0.04974188,0.12;;
i:cuboid_262;pos:-180,455.5703,-1093.646;rot:345,0,0;m:cuboid;scl:2,12,4.974188;t:metal4;til:0.04974188,0.12;;
i:cuboid_263;pos:-180,442.5833,-1125;rot:330,0,0;m:cuboid;scl:2,12,4.974188;t:metal4;til:0.04974188,0.12;;
i:cuboid_264;pos:-180,421.9239,-1151.924;rot:315.0001,0,0;m:cuboid;scl:2,12,4.974188;t:metal4;til:0.04974188,0.12;;
i:cuboid_265;pos:-180,395,-1172.583;rot:300,0,0;m:cuboid;scl:2,12,4.974188;t:metal4;til:0.04974188,0.12;;
i:cuboid_266;pos:-180,363.6465,-1185.57;rot:285,0,0;m:cuboid;scl:2,12,4.974188;t:metal4;til:0.04974188,0.12;;
i:cuboid_267;pos:-180,330,-1190;rot:270,0,0;m:cuboid;scl:2,12,4.974188;t:metal4;til:0.04974188,0.12;;
i:cuboid_268;pos:-80,460,-1060;m:cuboid;scl:2,12,4.974188;t:metal4;til:0.04974188,0.12;;
i:cuboid_269;pos:-80,455.5703,-1093.646;rot:345,0,0;m:cuboid;scl:2,12,4.974188;t:metal4;til:0.04974188,0.12;;
i:cuboid_270;pos:-80,442.5833,-1125;rot:330,0,0;m:cuboid;scl:2,12,4.974188;t:metal4;til:0.04974188,0.12;;
i:cuboid_271;pos:-80,421.9239,-1151.924;rot:315.0001,0,0;m:cuboid;scl:2,12,4.974188;t:metal4;til:0.04974188,0.12;;
i:cuboid_272;pos:-80,395,-1172.583;rot:300,0,0;m:cuboid;scl:2,12,4.974188;t:metal4;til:0.04974188,0.12;;
