i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_94;pos:430,50,-655;rot:0,180,0;m:cuboid;scl:35,10,1;t:stone5;;
i:cuboid_95;pos:450,50,-685;rot:0,180,0;m:cuboid;scl:35,10,1;t:stone5;;
i:cuboid_96;pos:430,50,-715;rot:0,180,0;m:cuboid;scl:35,10,1;t:stone5;;
i:cuboid_97;pos:450,50,-745;rot:0,180,0;m:cuboid;scl:35,10,1;t:stone5;;
i:cuboid_98;pos:430,50,-775;rot:0,180,0;m:cuboid;scl:35,10,1;t:stone5;;
i:cuboid_99;pos:450,50,-805;rot:0,180,0;m:cuboid;scl:35,10,1;t:stone5;;
i:cuboid_100;pos:430,50,-835;rot:0,180,0;m:cuboid;scl:35,10,1;t:stone5;;
i:cuboid_101;pos:450,50,-865;rot:0,180,0;m:cuboid;scl:35,10,1;t:stone5;;
i:cuboid_102;pos:505,50,-895;rot:0,180,0;m:cuboid;scl:50,10,1;t:stone5;;
i:cuboid_103;pos:750,50,-850;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_104;pos:750,50,-750;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_105;pos:750,50,-650;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_106;pos:750,50,-550;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_107;pos:750,50,-450;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_108;pos:630,50,-450;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_109;pos:630,50,-510;rot:0,180,0;m:cuboid;scl:1,10,2;t:stone5;;
i:cuboid_110;pos:665,50,-835;rot:0,180,0;m:cuboid;scl:6,10,1;t:stone5;;
i:cuboid_111;pos:715,50,-790;rot:0,180,0;m:cuboid;scl:6,10,1;t:stone5;;
i:cuboid_112;pos:665,50,-745;rot:0,180,0;m:cuboid;scl:6,10,1;t:stone5;;
i:cuboid_113;pos:715,50,-700;rot:0,180,0;m:cuboid;scl:6,10,1;t:stone5;;
i:cuboid_114;pos:665,50,-655;rot:0,180,0;m:cuboid;scl:6,10,1;t:stone5;;
i:cuboid_115;pos:715,50,-610;rot:0,180,0;m:cuboid;scl:6,10,1;t:stone5;;
i:cuboid_116;pos:665,50,-565;rot:0,180,0;m:cuboid;scl:6,10,1;t:stone5;;
i:cuboid_117;pos:715,50,-520;rot:0,180,0;m:cuboid;scl:6,10,1;t:stone5;;
i:cuboid_118;pos:665,50,-475;rot:0,180,0;m:cuboid;scl:6,10,1;t:stone5;;
i:cuboid_119;pos:715,50,-430;rot:0,180,0;m:cuboid;scl:6,10,1;t:stone5;;
i:cuboid_120;pos:630,50,-350;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_121;pos:630,50,-250;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_122;pos:630,50,-150;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_123;pos:630,50,-50;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_124;pos:630,50,50;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_125;pos:630,50,150;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_126;pos:630,50,250;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_127;pos:630,50,350;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_128;pos:630,50,450;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_129;pos:630,50,550;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_130;pos:750,50,-350;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_131;pos:750,50,-250;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_132;pos:750,50,-150;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_133;pos:750,50,-50;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_134;pos:750,50,50;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_135;pos:750,50,150;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_136;pos:750,50,250;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_137;pos:750,50,350;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_138;pos:750,50,450;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_139;pos:750,50,550;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_140;pos:665,50,-390;rot:0,180,0;m:cuboid;scl:6,10,5;t:stone5;;
i:cuboid_141;pos:715,50,-320;rot:0,180,0;m:cuboid;scl:6,10,5;t:stone5;;
i:cuboid_142;pos:665,50,-250;rot:0,180,0;m:cuboid;scl:6,10,5;t:stone5;;
i:cuboid_143;pos:715,50,-180;rot:0,180,0;m:cuboid;scl:6,10,5;t:stone5;;
i:cuboid_144;pos:665,50,-110;rot:0,180,0;m:cuboid;scl:6,10,5;t:stone5;;
i:cuboid_145;pos:715,50,-40;rot:0,180,0;m:cuboid;scl:6,10,5;t:stone5;;
i:cuboid_146;pos:665,50,50;rot:0,180,0;m:cuboid;scl:6,10,10;t:stone5;;
i:cuboid_147;pos:715,50,165;rot:0,180,0;m:cuboid;scl:6,10,10;t:stone5;;
i:cuboid_148;pos:665,50,280;rot:0,180,0;m:cuboid;scl:6,10,10;t:stone5;;
i:cuboid_149;pos:715,50,395;rot:0,180,0;m:cuboid;scl:6,10,10;t:stone5;;
i:cuboid_150;pos:155,182.5,150;rot:0,180,0;m:cuboid;scl:0.9,18,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_151;pos:105,125,200;rot:0,180,0;m:cuboid;scl:10,30,0.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_152;pos:105,125,100;rot:0,180,0;m:cuboid;scl:10,30,0.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_153;pos:55,97.5,150;rot:0,180,0;m:cuboid;scl:0.9,19,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_154;pos:-160,270,150;rot:0,180,0;m:cuboid;scl:63,0.9,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_155;pos:-50,195,150;rot:270.0198,180,0;m:cylinder;scl:5,5.05,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_156;pos:-160,195,150;rot:270.0198,180,0;m:cylinder;scl:5,5.05,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cylinder_157;pos:-270,195,150;rot:270.0198,180,0;m:cylinder;scl:5,5.05,5;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_158;pos:-160,120,150;rot:0,180,0;m:cuboid;scl:42,0.9,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_159;pos:-160,195,100;rot:0,180,0;m:cuboid;scl:42,15,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_160;pos:-160,195,200;rot:0,180,0;m:cuboid;scl:42,15,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_161;pos:-475,125,150;rot:0,180,0;m:cuboid;scl:0.9,30,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_162;pos:-425,125,100;rot:0,180,0;m:cuboid;scl:10,30,0.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_163;pos:-375,97.5,150;rot:0,180,0;m:cuboid;scl:0.9,19,10;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_164;pos:-425,182.5,200;rot:0,180,0;m:cuboid;scl:10,18,0.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_165;pos:-775,50,645;rot:0,180,0;m:cuboid;scl:35,10,0.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_166;pos:-825,50,575;rot:0,180,0;m:cuboid;scl:35,10,0.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_167;pos:-775,50,505;rot:0,180,0;m:cuboid;scl:35,10,0.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_168;pos:-825,50,435;rot:0,180,0;m:cuboid;scl:35,10,0.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_169;pos:-775,50,365;rot:0,180,0;m:cuboid;scl:35,10,0.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_170;pos:-825,50,295;rot:0,180,0;m:cuboid;scl:35,10,0.9;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_171;pos:-145,50,-195;rot:0,180,0;m:cuboid;scl:59,10,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_172;pos:-145,50,-125;rot:0,180,0;m:cuboid;scl:59,10,1;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_173;pos:-145,1,-161;rot:0,180,0;m:cuboid;scl:59,1,8;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_174;pos:-145,95,-161;rot:0,180,0;m:cuboid;scl:59,1,8;mat:transparent;clr:255,0,0,175;c:trigger;c:killzone;;
i:cuboid_175;pos:500,95,0;rot:0,180,0;m:cuboid;scl:70,1,200;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_176;pos:-825,95,0;rot:0,180,0;m:cuboid;scl:70,1,200;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_177;pos:-450,95,450;rot:0,180,0;m:cuboid;scl:20,1,50;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_178;pos:-490,95,-161;rot:0,180,0;m:cuboid;scl:10,1,10;mat:transparent;clr:0,234,255,82;l:0;c:barrier;;
i:cuboid_179;pos:105,10,-990;rot:0,180,0;m:cuboid;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_180;pos:-540,50,425;rot:0,180,0;m:cuboid;scl:5,10,1;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_181;pos:-550,50,425;rot:0,180,0;m:cuboid;scl:5,10,1;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_182;pos:240,10,-185;rot:0,180,0;m:cuboid;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_183;pos:740,10,-885;rot:0,180,0;m:cuboid;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_184;pos:-290,10,885;rot:0,180,0;m:cuboid;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_185;pos:990,10,990;rot:0,180,0;m:cuboid;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_186;pos:990,10,-255;rot:0,180,0;m:cuboid;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_187;pos:500,50,450;rot:0,180,0;m:cuboid;scl:10,10,1;mat:transparent;clr:0,0,255,175;c:trigger;c:start;;
i:cuboid_188;pos:-925,50,65;rot:0,180,0;m:cuboid;scl:1,10,8;mat:transparent;clr:255,255,0,175;c:trigger;c:finish;;
i:cuboid_189;pos:-925,50,65;rot:0,180,0;m:cuboid;scl:1,10,8;mat:transparent;clr:0,255,0,175;c:trigger;c:checkpoint;;
i:cuboid_190;pos:690,50,700;rot:0,180,0;m:cuboid;scl:13,10,1;t:stone5;;
i:cuboid_191;pos:750,50,650;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_192;pos:575,50,700;rot:0,180,0;m:cuboid;scl:10,10,1;t:stone5;;
i:cuboid_193;pos:475,50,700;rot:0,180,0;m:cuboid;scl:10,10,1;t:stone5;;
i:cuboid_194;pos:375,50,700;rot:0,180,0;m:cuboid;scl:10,10,1;t:stone5;;
i:cuboid_195;pos:275,50,700;rot:0,180,0;m:cuboid;scl:10,10,1;t:stone5;;
i:cuboid_196;pos:175,50,700;rot:0,180,0;m:cuboid;scl:10,10,1;t:stone5;;
i:cuboid_197;pos:75,50,700;rot:0,180,0;m:cuboid;scl:10,10,1;t:stone5;;
i:cuboid_198;pos:-25,50,700;rot:0,180,0;m:cuboid;scl:10,10,1;t:stone5;;
i:cuboid_199;pos:-125,50,700;rot:0,180,0;m:cuboid;scl:10,10,1;t:stone5;;
i:cuboid_200;pos:-225,50,700;rot:0,180,0;m:cuboid;scl:10,10,1;t:stone5;;
i:cuboid_201;pos:575,50,595;rot:0,180,0;m:cuboid;scl:10,10,1;t:stone5;;
i:cuboid_202;pos:475,50,595;rot:0,180,0;m:cuboid;scl:10,10,1;t:stone5;;
i:cuboid_203;pos:375,50,595;rot:0,180,0;m:cuboid;scl:10,10,1;t:stone5;;
i:cuboid_204;pos:275,50,595;rot:0,180,0;m:cuboid;scl:10,10,1;t:stone5;;
i:cuboid_205;pos:175,50,595;rot:0,180,0;m:cuboid;scl:10,10,1;t:stone5;;
i:cuboid_206;pos:75,50,595;rot:0,180,0;m:cuboid;scl:10,10,1;t:stone5;;
i:cuboid_207;pos:-25,50,595;rot:0,180,0;m:cuboid;scl:10,10,1;t:stone5;;
i:cuboid_208;pos:-125,50,595;rot:0,180,0;m:cuboid;scl:10,10,1;t:stone5;;
i:cuboid_209;pos:-225,50,595;rot:0,180,0;m:cuboid;scl:10,10,1;t:stone5;;
i:cuboid_210;pos:-325,50,595;rot:0,180,0;m:cuboid;scl:10,10,1;t:stone5;;
i:cuboid_211;pos:-280,50,745;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_212;pos:-280,50,845;rot:0,180,0;m:cuboid;scl:1,10,10;t:stone5;;
i:cuboid_213;pos:-525,50,895;rot:0,180,0;m:cuboid;scl:50,10,1;t:stone5;;
i:cylinder_214;pos:-525,50,830;rot:0,180,0;m:cylinder;scl:7,5,7;t:stone5;;
i:cylinder_215;pos:-575,50,830;rot:0,180,0;m:cylinder;scl:7,5,7;t:stone5;;
i:cylinder_216;pos:-550,50,855;rot:0,180,0;m:cylinder;scl:7,5,7;t:stone5;;
i:cylinder_217;pos:-550,50,805;rot:0,180,0;m:cylinder;scl:7,5,7;t:stone5;;
i:cylinder_218;pos:625,50,610;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_219;pos:612.5,50,625;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_220;pos:587.5,50,655;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_221;pos:575,50,670;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_222;pos:562.5,50,685;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_223;pos:550,50,670;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_224;pos:537.5,50,655;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_225;pos:525,50,640;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_226;pos:500,50,610;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_227;pos:487.5,50,625;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_228;pos:475,50,640;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_229;pos:450,50,670;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_230;pos:437.5,50,685;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_231;pos:425,50,670;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_232;pos:412.5,50,655;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_233;pos:387.5,50,625;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_234;pos:375,50,610;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_235;pos:362.5,50,625;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_236;pos:350,50,640;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_237;pos:325,50,670;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_238;pos:312.5,50,685;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_239;pos:300,50,670;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_240;pos:287.5,50,655;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_241;pos:275,50,640;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_242;pos:262.5,50,625;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_243;pos:237.5,50,625;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_244;pos:225,50,640;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_245;pos:212.5,50,655;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
i:cylinder_246;pos:200,50,670;rot:0,180,0;m:cylinder;scl:2,5,2;t:stone5;;
