i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:tree2_122;pos:53.1382,-2799.897,26.62369;rot:0,232.5125,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_123;pos:193.32,-2794.735,70.1573;rot:0,317.2593,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_124;pos:220.0392,-2799.128,128.805;rot:0,359.2557,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_125;pos:306.1065,-2807.557,15.01894;rot:0,128.7554,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_126;pos:265.5324,-2798.531,72.40427;rot:0,13.40556,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_127;pos:393.6793,-2803.884,-21.57484;rot:0,265.2512,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_128;pos:370.0608,-2798.836,-73.9539;rot:0,321.2481,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_129;pos:347.7398,-2801.266,39.99731;rot:0,248.7433,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_130;pos:253.6648,-2794.805,24.55313;rot:0,143.7419,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_131;pos:-1.846732,-2801.912,-67.02518;rot:0,79.23981,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_132;pos:361.4947,-2802.139,-119.2175;rot:0,249.6358,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_133;pos:370.8266,-2801.777,-96.76515;rot:0,291.2342,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_134;pos:346.2773,-2808.769,-95.41328;rot:0,219.4828,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_135;pos:324.815,-2815.97,-81.58015;rot:0,173.4825,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_136;pos:344.947,-2797.923,-71.02665;rot:0,119.4825,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_137;pos:281.2862,-2807.033,-71.77171;rot:0,243.2259,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_138;pos:299.1686,-2814.234,-60.0604;rot:0,243.2259,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_139;pos:322.4457,-2814.234,-56.38015;rot:0,243.2259,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_140;pos:379.243,-2809.405,-49.92419;rot:0,194.9745,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_141;pos:348.2471,-2815.008,-47.82877;rot:0,178.2244,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_142;pos:372.1166,-2815.293,-31.72583;rot:0,129.4738,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_143;pos:280.6201,-2811.099,-45.52741;rot:0,269.2213,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_144;pos:261.8371,-2800.597,8.795538;rot:0,265.4631,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_145;pos:278.3895,-2802.115,-10.65679;rot:0,267.0624,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_146;pos:297.7108,-2803.592,-31.34264;rot:0,230.4624,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_147;pos:323.1117,-2806.25,-36.45214;rot:0,177.4622,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_148;pos:385.5448,-2803.887,7.963663;rot:0,253.955,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_149;pos:375.3138,-2807.975,29.26541;rot:0,209.9545,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_150;pos:361.4718,-2812.603,-10.89332;rot:0,157.9533,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_151;pos:359.3471,-2817.096,11.61966;rot:0,115.703,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_152;pos:337.8302,-2803.411,0.003293931;rot:0,185.4521,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_153;pos:329.3052,-2804.455,25.14109;rot:0,98.70135,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_154;pos:314.2343,-2805.381,-12.55746;rot:0,135.2011,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_155;pos:263.1295,-2798.74,116.494;rot:0,196.6925,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_156;pos:174.9322,-2799.309,131.8441;rot:0,189.1925,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_157;pos:136.7878,-2801.104,143.3846;rot:0,161.4422,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_158;pos:86.24161,-2793.11,79.51199;rot:0,127.1911,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_159;pos:156.2409,-2795.925,79.78837;rot:0,76.69042,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_160;pos:227.5606,-2793.378,39.70977;rot:0,176.9391,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_161;pos:127.156,-2799.722,4.321047;rot:0,148.6882,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_162;pos:-6.037988,-2804.877,-41.99492;rot:0,193.8864,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_163;pos:257.655,-2816.102,159.8092;rot:0,293.1813,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_164;pos:286.3498,-2806.259,2.822134;rot:0,193.1784,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_165;pos:276.1906,-2802.737,27.03059;rot:0,281.928,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_166;pos:296.975,-2803.585,30.97159;rot:0,236.173,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_167;pos:312.3702,-2798.882,51.41741;rot:0,178.1725,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_168;pos:370.3029,-2809.266,50.87089;rot:0,149.922,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_169;pos:256.4732,-2799.209,43.12389;rot:0,178.1708,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_170;pos:203.6301,-2797.53,37.83596;rot:0,132.4202,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_171;pos:236.0951,-2807.201,19.92775;rot:0,82.92001,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_172;pos:359.6534,-2805.363,73.1523;rot:0,50.51591,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_173;pos:342.0556,-2808.817,60.11139;rot:0,208.465,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_174;pos:343.097,-2809.643,90.12536;rot:0,143.1645,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_175;pos:320.8555,-2802.708,81.62457;rot:0,90.66448,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_176;pos:299.9844,-2798.96,61.29854;rot:0,142.6642,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_177;pos:281.4862,-2799.559,55.99936;rot:0,142.6642,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_178;pos:289.6519,-2804.723,72.45985;rot:0,192.9133,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_179;pos:301.55,-2801.286,88.0229;rot:0,230.7133,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_180;pos:245.0736,-2797.562,61.59349;rot:0,159.6621,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_181;pos:223.8951,-2798.283,63.27731;rot:0,98.91189,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_182;pos:335.3263,-2810.695,114.1871;rot:0,189.9111,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_183;pos:321.6608,-2809.444,127.594;rot:0,145.6606,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_184;pos:305.6624,-2810.645,139.5258;rot:0,92.16055,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_185;pos:283.9648,-2813.031,150.8593;rot:0,215.9099,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_186;pos:290.9651,-2801.637,108.7382;rot:0,136.1591,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_187;pos:284.2401,-2803.944,127.3636;rot:0,86.9084,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
i:tree2_188;pos:269.1081,-2804.395,92.02135;rot:0,1.658558,0;m:tree2;scl:0.3,0.3,0.3;clr:89,0,194,255;;
