i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cone_11;pos:-8.881574,73.83853,-8.413554;rot:299.1391,78.5625,36.62675;m:cone;scl:0.04,0.003,0.005;t:stone9;clr:255,37,0,255;;
i:cone_12;pos:-8.145555,73.7328,-8.193632;rot:298.739,270.8754,333.6847;m:cone;scl:0.04,0.003,0.005;t:stone9;clr:255,37,0,255;;
i:cone_13;pos:-8.133492,73.77657,-8.247365;rot:291.7173,300.9536,307.8066;m:cone;scl:0.04,0.003,0.005;t:stone9;clr:255,37,0,255;;
i:cone_14;pos:-8.181608,73.85652,-8.178081;rot:299.5214,293.3536,313.8668;m:cone;scl:0.04,0.003,0.005;t:stone9;clr:255,37,0,255;;
i:cone_15;pos:-8.612092,74.02347,-8.354831;rot:306.8566,57.60843,32.90127;m:cone;scl:0.03,0.01,0.005;t:stone9;clr:55,52,55,255;;
i:cone_16;pos:-8.785259,74.26348,-8.846692;rot:308.8205,73.25605,17.22414;m:cone;scl:0.03,0.01,0.007;t:stone9;clr:55,52,55,255;;
i:cone_17;pos:-8.9744,74.54329,-9.502604;rot:297.7656,67.80865,21.92507;m:cone;scl:0.03,0.01,0.009;t:stone9;clr:55,52,55,255;;
i:cone_18;pos:-8.283517,73.96864,-8.205847;rot:306.8466,295.0789,327.119;m:cone;scl:0.03,0.01,0.005;t:stone9;clr:52,49,46,255;;
i:cone_19;pos:-8.151155,74.25399,-8.703895;rot:302.2114,311.2618,322.1191;m:cone;scl:0.03,0.01,0.005;t:stone9;clr:52,49,46,255;;
i:cone_20;pos:-7.990973,74.49761,-9.338449;rot:298.4297,303.1853,330.9647;m:cone;scl:0.03,0.01,0.009;t:stone9;clr:52,49,46,255;;
i:cone_21;pos:-8.628394,74.16068,-8.380464;rot:323.5662,71.4995,35.24943;m:cone;scl:0.03,0.005,0.007;t:stone9;clr:255,43,0,255;;
i:cone_22;pos:-8.713276,74.44063,-8.840513;rot:322.2781,72.36223,41.88847;m:cone;scl:0.03,0.005,0.007;t:stone9;clr:255,43,0,255;;
i:cone_23;pos:-8.683338,74.71381,-9.579781;rot:342.0781,85.0487,21.66056;m:cone;scl:0.05,0.005,0.007;t:stone9;clr:255,43,0,255;;
i:cone_24;pos:-8.896547,74.62723,-9.560242;rot:317.4872,84.81533,24.68168;m:cone;scl:0.07,0.005,0.01;t:stone9;clr:255,43,0,255;;
i:sphere_25;pos:-5.956028,75.72302,-12.97041;rot:358.3548,349.5665,16.78026;m:sphere;scl:0.1,0.05,0.05;t:stone9;clr:255,52,0,255;;
i:cone_26;pos:-8.274421,74.08421,-8.217873;rot:309.2715,303.9779,303.4405;m:cone;scl:0.03,0.003,0.005;t:stone9;clr:255,31,0,255;;
i:cone_27;pos:-8.137578,74.43286,-8.927853;rot:297.496,304.7241,311.8546;m:cone;scl:0.03,0.003,0.005;t:stone9;clr:255,31,0,255;;
i:cone_28;pos:-8.223304,74.59977,-9.421224;rot:331.3809,277.8482,343.0522;m:cone;scl:0.06,0.005,0.007;t:stone9;clr:255,31,0,255;;
i:cone_29;pos:-8.106274,74.56265,-9.355197;rot:330.8575,266.8883,340.4149;m:cone;scl:0.07,0.005,0.007;t:stone9;clr:255,31,0,255;;
i:cone_30;pos:-8.497607,73.92722,-8.335707;rot:18.40001,179.4779,-5.623586E-08;m:cone;scl:0.01,0.03,0.03;t:stone9;clr:43,40,46,255;;
i:cone_31;pos:-8.507142,74.4072,-9.153347;rot:29.60001,179.4779,-1.227399E-07;m:cone;scl:0.01,0.03,0.03;t:stone9;clr:43,40,46,255;;
i:cone_32;pos:-8.483719,74.72723,-10.11235;rot:29.40001,179.4779,0;m:cone;scl:0.01,0.03,0.03;t:stone9;clr:43,40,46,255;;
i:cone_33;pos:-8.703582,73.15984,-8.689744;rot:342.0501,67.45103,159.5972;m:cone;scl:0.02,0.03,0.01;t:stone9;clr:255,199,107,255;;
i:sphere_34;pos:-8.490628,72.77462,-8.504548;rot:22.20004,180.4839,2.809618E-07;m:sphere;scl:0.03,0.1,0.01;t:stone9;clr:255,199,107,255;;
i:sphere_35;pos:-8.423832,73.76358,-9.687119;rot:346.2,180.9735,-2.884714E-07;m:sphere;scl:0.11,0.07,0.2;t:stone9;clr:255,199,107,255;;
i:cone_36;pos:-8.503554,74.60292,-10.01531;rot:279.9999,181.7472,3.072931E-07;m:cone;scl:0.03,0.02,0.01;t:stone9;clr:255,34,0,255;;
i:cone_37;pos:-8.549776,75.61533,-13.26058;rot:288,179.7456,-1.295096E-07;m:cone;scl:0.04,0.03,0.02;t:stone9;clr:255,34,0,255;;
i:cone_38;pos:-8.484837,75.77535,-12.68393;rot:275.8,179.7456,9.240504E-07;m:cone;scl:0.04,0.03,0.02;t:stone9;clr:255,34,0,255;;
i:cone_39;pos:-8.514986,75.61535,-12.13928;rot:291.9999,359.7456,180;m:cone;scl:0.04,0.03,0.02;t:stone9;clr:255,34,0,255;;
i:cone_40;pos:-8.496567,75.33535,-11.64717;rot:304.8,359.7456,180;m:cone;scl:0.04,0.03,0.02;t:stone9;clr:255,34,0,255;;
i:cone_41;pos:-8.498478,74.97534,-11.21668;rot:306.8,359.7456,180;m:cone;scl:0.04,0.03,0.02;t:stone9;clr:255,34,0,255;;
i:cone_42;pos:-8.500867,74.7354,-10.67858;rot:291.8,359.7456,180;m:cone;scl:0.04,0.03,0.02;t:stone9;clr:255,34,0,255;;
i:cone_43;pos:-8.503097,74.41539,-10.1763;rot:274.8,359.7456,180;m:cone;scl:0.04,0.03,0.02;t:stone9;clr:255,34,0,255;;
i:cone_44;pos:-8.585745,75.45575,-13.73929;rot:295.4,177.4926,2.736873E-06;m:cone;scl:0.05,0.04,0.02;t:stone9;clr:255,34,0,255;;
i:cone_45;pos:-8.595405,75.21574,-14.24366;rot:304.4,177.4926,1.322294E-06;m:cone;scl:0.05,0.04,0.02;t:stone9;clr:255,34,0,255;;
i:cone_46;pos:-8.607795,74.85574,-14.77085;rot:296.2,177.4926,2.417222E-06;m:cone;scl:0.05,0.04,0.02;t:stone9;clr:255,34,0,255;;
i:cone_47;pos:-8.366996,74.52569,-15.19172;rot:51.00001,1.493299,-1.695825E-07;m:cone;scl:0.05,0.04,0.03;t:stone9;clr:255,40,0,255;;
i:cone_48;pos:-8.378393,74.16568,-15.62852;rot:43.80001,1.493299,-1.478631E-07;m:cone;scl:0.04,0.04,0.03;t:stone9;clr:255,40,0,255;;
i:cone_49;pos:-8.390827,73.72567,-16.10504;rot:37.00003,1.4933,4.677053E-07;m:cone;scl:0.04,0.04,0.03;t:stone9;clr:255,40,0,255;;
i:cone_50;pos:-8.396001,73.12566,-16.30358;rot:39.00001,1.493299,1.373252E-07;m:cone;scl:0.04,0.04,0.03;t:stone9;clr:255,40,0,255;;
i:cone_51;pos:-8.402223,72.56564,-16.54184;rot:36.00002,1.4933,2.638306E-07;m:cone;scl:0.04,0.04,0.03;t:stone9;clr:255,40,0,255;;
i:cone_52;pos:-8.415244,72.05933,-17.04155;rot:45.80001,1.4933,2.296193E-07;m:cone;scl:0.035,0.03,0.02;t:stone9;clr:255,40,0,255;;
i:cone_53;pos:-8.423562,71.57919,-17.35922;rot:38.60001,1.493299,-6.827825E-08;m:cone;scl:0.035,0.03,0.02;t:stone9;clr:255,40,0,255;;
i:cone_54;pos:-8.409316,71.05933,-17.79745;rot:43.20002,1.4933,2.196014E-07;m:cone;scl:0.035,0.03,0.02;t:stone9;clr:255,40,0,255;;
i:cone_55;pos:-8.409772,70.65917,-18.23487;rot:64.39999,1.493302,1.358457E-06;m:cone;scl:0.03,0.03,0.02;t:stone9;clr:255,40,0,255;;
i:cone_56;pos:-8.430226,70.41929,-18.7864;rot:63.20002,1.493299,1.183489E-07;m:cone;scl:0.03,0.03,0.02;t:stone9;clr:255,40,0,255;;
i:cone_57;pos:-8.443789,70.09928,-19.26678;rot:69.60002,1.4933,3.061687E-07;m:cone;scl:0.03,0.03,0.02;t:stone9;clr:255,40,0,255;;
i:cone_58;pos:-8.452177,69.89926,-19.81505;rot:72.00003,1.493302,1.554115E-06;m:cone;scl:0.03,0.03,0.02;t:stone9;clr:255,40,0,255;;
i:cone_59;pos:-8.457789,69.72357,-20.46083;rot:70.40003,1.493303,2.386078E-06;m:cone;scl:0.035,0.03,0.02;t:stone9;clr:255,40,0,255;;
i:cone_60;pos:-8.474602,69.56331,-21.03645;rot:78.60008,1.493305,4.319479E-06;m:cone;scl:0.035,0.03,0.02;t:stone9;clr:255,40,0,255;;
i:cone_61;pos:-8.478612,69.40352,-21.47366;rot:81.60003,1.493303,2.922233E-06;m:cone;scl:0.03,0.03,0.02;t:stone9;clr:255,40,0,255;;
i:sphere_62;pos:-8.378564,74.13159,-10.70661;rot:2.25142,93.25835,27.91665;m:sphere;scl:0.2,0.1,0.1;t:stone9;clr:255,220,139,255;;
i:sphere_63;pos:-8.403069,74.85161,-12.10665;rot:2.561321E-06,97.49872,22;m:sphere;scl:0.2,0.1,0.1;t:stone9;clr:255,220,139,255;;
i:sphere_64;pos:-8.386961,74.51844,-13.17117;rot:-2.134434E-06,97.49871,355.4;m:sphere;scl:0.25,0.15,0.15;t:stone9;clr:255,220,139,255;;
i:sphere_65;pos:-8.40078,73.74169,-14.7968;rot:-1.707547E-06,97.49767,327;m:sphere;scl:0.25,0.15,0.15;t:stone9;clr:255,220,139,255;;
i:sphere_66;pos:-8.412507,72.82168,-15.8756;rot:1.024528E-05,97.49767,307.2;m:sphere;scl:0.2,0.1,0.1;t:stone9;clr:255,220,139,255;;
i:sphere_67;pos:-8.475301,71.50641,-16.76464;rot:-1.366038E-05,97.49749,310;m:sphere;scl:0.2,0.07,0.1;t:stone9;clr:255,220,139,255;;
i:sphere_68;pos:-8.443206,70.66639,-17.72728;rot:357.5717,94.31791,325.2674;m:sphere;scl:0.2,0.07,0.1;t:stone9;clr:255,220,139,255;;
i:sphere_69;pos:-8.471519,69.74637,-18.98112;rot:358.9125,94.17809,329.2553;m:sphere;scl:0.2,0.05,0.1;t:stone9;clr:255,220,139,255;;
i:sphere_70;pos:-8.496563,69.12798,-20.71516;rot:359.0039,91.16746,351.0246;m:sphere;scl:0.2,0.05,0.1;t:stone9;clr:255,220,139,255;;
i:cone_71;pos:-8.478832,74.59213,-10.62613;rot:15.20001,180.4958,4.147146E-08;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_72;pos:-8.469075,74.83212,-11.00914;rot:14.37707,181.317,3.303568;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_73;pos:-8.410899,75.23215,-11.47072;rot:12.6,180.4958,1.366942E-08;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_74;pos:-8.400287,75.51217,-11.93549;rot:21.60001,180.4958,4.304329E-08;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_75;pos:-8.410716,75.7746,-12.73874;rot:326.2,1.742455,6.421401E-08;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_76;pos:-8.427609,75.61459,-13.29381;rot:315,1.742456,-2.263909E-07;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_77;pos:-8.439548,75.41463,-13.75432;rot:300.8,1.742454,6.252702E-07;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_78;pos:-8.453699,75.13028,-14.2874;rot:297.6,0.9924567,-5.758832E-07;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_79;pos:-8.472073,74.87366,-14.65393;rot:291.2,0.9924558,-4.426765E-07;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_80;pos:-8.476915,74.63369,-15.35616;rot:281.4,0.9924567,-2.699668E-07;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_81;pos:-8.501096,74.19368,-15.69574;rot:275.9999,0.9924561,5.10492E-07;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_82;pos:-8.522102,73.80489,-16.26755;rot:279.3999,2.481254,-7.18774E-06;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_83;pos:-8.501803,73.36485,-16.50165;rot:278,181.9812,180;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_84;pos:-8.498059,72.72488,-16.69593;rot:275.3999,181.9812,180;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_85;pos:-8.463981,72.23357,-16.92258;rot:276.4,181.9812,180;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_86;pos:-8.443731,71.69572,-17.21911;rot:273,180.7313,180;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_87;pos:-8.481104,71.13554,-17.82663;rot:57.39999,0.7312579,-9.904179E-08;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_88;pos:-8.478243,70.81553,-18.15401;rot:60.40004,0.7312583,2.160615E-07;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_89;pos:-8.49427,70.45555,-18.71002;rot:69.40005,0.7312586,6.824783E-07;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_90;pos:-8.508233,70.17553,-19.1524;rot:65.80004,0.7312579,1.952595E-07;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_91;pos:-8.52187,69.89551,-19.75101;rot:73.40005,0.7312582,4.669507E-07;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_92;pos:-8.532262,69.77566,-20.36184;rot:73.2,0.7312579,-4.61548E-07;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_93;pos:-8.547415,69.65566,-20.97534;rot:73.2,0.7312589,7.384785E-07;m:cone;scl:0.01,0.04,0.03;t:stone9;clr:52,52,52,255;;
i:cone_94;pos:-8.531696,69.5494,-21.63088;rot:54.80003,1.492461,4.628547E-07;m:cone;scl:0.01,0.01,0.02;t:stone9;clr:40,37,37,255;;
i:cone_95;pos:-1.690925,76.43137,-13.92833;rot:51.07596,22.74432,2.808343;m:cone;scl:0.2,0.1,0.01;t:stone8;clr:255,255,191,255;;
i:cone_96;pos:1.278938,77.81169,-11.94844;rot:64.54617,353.4865,69.44633;m:cone;scl:0.2,0.1,0.01;t:stone8;clr:255,255,191,255;;
i:cone_97;pos:-6.01003,74.83074,-14.20742;rot:48.87011,20.50333,58.57818;m:cone;scl:0.2,0.1,0.01;t:stone8;clr:255,255,191,255;;
i:cone_98;pos:-14.42706,76.28735,-12.71309;rot:60.88731,341.6221,359.0848;m:cone;scl:0.2,0.1,0.01;t:stone8;clr:255,255,191,255;;
i:cone_99;pos:-18.07046,77.1134,-11.67949;rot:66.83287,357.4757,283.0363;m:cone;scl:0.2,0.1,0.01;t:stone8;clr:255,255,191,255;;
i:cone_100;pos:-10.18514,74.23806,-14.44739;rot:50.30392,347.0467,306.3101;m:cone;scl:0.2,0.1,0.01;t:stone8;clr:255,255,179,255;;
i:cone_101;pos:-13.08921,75.25498,-13.99017;rot:54.71429,336.3669,321.4463;m:cone;scl:0.1,0.05,0.01;t:stone8;clr:255,255,179,255;;
i:cone_102;pos:-4.016883,75.37725,-14.4511;rot:49.5349,22.92341,32.5029;m:cone;scl:0.1,0.05,0.01;t:stone8;clr:255,255,179,255;;
i:sphere_103;pos:-7.100273,75.41056,-12.8454;rot:-3.841982E-06,15.12664,13.40001;m:sphere;scl:0.2,0.07,0.07;t:stone9;clr:255,46,0,255;;
i:sphere_104;pos:-9.610507,75.3706,-12.58782;rot:357.2871,351.6829,347.3983;m:sphere;scl:0.2,0.07,0.07;t:stone9;clr:255,46,0,255;;
i:sphere_105;pos:-13.45859,76.60511,-11.49415;rot:1.011729,24.00993,339.2668;m:sphere;scl:0.5,0.07,0.07;t:stone9;clr:255,46,0,255;;
i:sphere_106;pos:-3.708044,76.72614,-12.4763;rot:356.0976,342.3186,27.64313;m:sphere;scl:0.5,0.07,0.07;t:stone9;clr:255,46,0,255;;
i:sphere_107;pos:1.053442,78.39647,-10.50421;rot:5.548779,332.7741,9.193176;m:sphere;scl:0.7,0.07,0.07;t:stone9;clr:255,46,0,255;;
i:sphere_108;pos:-18.6302,78.12535,-8.983527;rot:358.9625,26.30354,350.2035;m:sphere;scl:0.7,0.07,0.07;t:stone9;clr:255,46,0,255;;
i:sphere_109;pos:-10.82949,75.63949,-12.64306;rot:358.072,188.1038,17.03792;m:sphere;scl:0.1,0.05,0.05;t:stone9;clr:255,52,0,255;;
i:cone_110;pos:-7.931711,73.71755,-9.531367;rot:42.19928,283.0293,339.9185;m:cone;scl:0.02,0.04,0.01;t:stone9;clr:255,52,0,255;;
i:cone_111;pos:-9.041864,73.68839,-9.629935;rot:40.58497,81.01049,16.63586;m:cone;scl:0.02,0.04,0.01;t:stone9;clr:255,52,0,255;;
i:cone_112;pos:-7.579985,73.35806,-9.491808;rot:49.42517,265.8329,223.3785;m:cone;scl:0.01,0.02,0.005;t:stone9;clr:255,52,0,255;;
i:cone_113;pos:-9.359264,73.3272,-9.376698;rot:49.42353,103.3237,135.9979;m:cone;scl:0.01,0.02,0.005;t:stone9;clr:255,52,0,255;;
i:cone_114;pos:-9.230379,74.66302,-9.541712;rot:64.14302,191.2039,307.9105;m:cone;scl:0.01,0.02,0.005;t:stone9;clr:255,52,0,255;;
i:cone_115;pos:-7.80037,74.7233,-9.51843;rot:50.40002,155.7237,42.92002;m:cone;scl:0.01,0.02,0.005;t:stone9;clr:255,52,0,255;;
i:sphere_116;pos:-17.17323,76.46546,-13.12991;rot:71.20003,32.48589,1.520027;m:sphere;scl:0.03,0.55,0.07;t:stone9;clr:255,40,0,255;;
i:sphere_117;pos:0.1338934,76.64338,-14.25371;rot:67.00152,335.9977,7.823319;m:sphere;scl:0.03,0.55,0.07;t:stone9;clr:255,40,0,255;;
i:sphere_118;pos:-3.279804,76.29182,-13.45273;rot:54.44731,31.60737,345.3179;m:sphere;scl:0.03,0.4,0.07;t:stone9;clr:255,40,0,255;;
i:sphere_119;pos:-14.06415,76.36913,-12.36931;rot:63.84138,325.9884,6.076339;m:sphere;scl:0.03,0.4,0.07;t:stone9;clr:255,40,0,255;;
i:sphere_120;pos:-12.98045,75.18486,-14.0622;rot:52.80003,335.9703,356.8;m:sphere;scl:0.03,0.2,0.07;t:stone9;clr:255,40,0,255;;
i:sphere_121;pos:-4.614532,74.92076,-14.61652;rot:54.00001,26.71235,344.6;m:sphere;scl:0.03,0.2,0.07;t:stone9;clr:255,40,0,255;;
i:sphere_122;pos:-7.731226,73.79776,-14.22217;rot:13.54152,282.3701,44.96982;m:sphere;scl:0.15,0.25,0.07;t:stone9;clr:255,40,0,255;;
i:sphere_123;pos:-9.199076,74.01508,-14.09027;rot:14.84382,76.72646,298.0302;m:sphere;scl:0.15,0.25,0.07;t:stone9;clr:255,40,0,255;;
i:sphere_124;pos:-9.372492,73.08849,-14.27224;rot:358.3198,88.39837,61.85644;m:sphere;scl:0.07,0.2,0.07;t:stone9;clr:255,31,0,255;;
i:sphere_125;pos:-7.558231,73.04301,-14.38735;rot:8.201195,277.4408,293.1492;m:sphere;scl:0.07,0.2,0.07;t:stone9;clr:255,31,0,255;;
i:sphere_126;pos:-9.475114,72.39548,-14.46227;rot:4.249686,85.53072,296.0864;m:sphere;scl:0.05,0.1,0.05;t:stone9;clr:255,31,0,255;;
i:sphere_127;pos:-7.497849,72.45111,-14.64364;rot:3.415095E-06,277.2336,51.60001;m:sphere;scl:0.05,0.1,0.05;t:stone9;clr:255,31,0,255;;
i:sphere_128;pos:-8.308764,73.81971,-7.964778;rot:0,178.971,0;m:sphere;scl:0.01,0.01,0.01;clr:0,72,159,255;;
i:sphere_129;pos:-8.63405,73.81971,-7.97602;rot:0,178.971,0;m:sphere;scl:0.01,0.01,0.01;clr:0,72,159,255;;
i:cone_130;pos:-8.980346,74.0666,-9.331348;rot:335.1031,118.8912,313.9315;m:cone;scl:0.02,0.02,0.001;t:stone8;clr:255,246,147,255;;
i:cone_131;pos:-8.002742,74.07227,-9.215425;rot:338.787,256.2515,43.84738;m:cone;scl:0.02,0.02,0.001;t:stone8;clr:255,246,147,255;;
i:cone_132;pos:-15.64234,77.61636,-9.879501;rot:273.5998,181.4966,3.399292E-06;m:cone;scl:0.01,0.05,0.01;t:bark2;clr:17,20,20,255;;
i:cone_133;pos:-1.50088,77.99162,-11.22709;rot:274,181.9926,1.529926E-06;m:cone;scl:0.01,0.05,0.01;t:bark2;clr:17,20,20,255;;
i:cone_134;pos:-0.8505631,78.16881,-10.94072;rot:271.7997,5.740585,180;m:cone;scl:0.01,0.04,0.01;t:bark2;clr:17,20,20,255;;
i:cone_135;pos:-0.2225846,78.28881,-10.69247;rot:278.4,5.740541,180;m:cone;scl:0.01,0.04,0.01;t:bark2;clr:17,20,20,255;;
i:cone_136;pos:0.3539187,78.36881,-10.57278;rot:279,5.740541,180;m:cone;scl:0.01,0.04,0.01;t:bark2;clr:17,20,20,255;;
i:cone_137;pos:-16.32215,77.85143,-9.509973;rot:274.7999,162.4886,10.39998;m:cone;scl:0.01,0.04,0.01;t:bark2;clr:17,20,20,255;;
i:cone_138;pos:-16.92879,77.93143,-9.474932;rot:273.0001,162.4886,11.99994;m:cone;scl:0.01,0.04,0.01;t:bark2;clr:17,20,20,255;;
i:cone_139;pos:-17.52769,78.01144,-9.344822;rot:271.1999,342.4885,191.6001;m:cone;scl:0.01,0.04,0.01;t:bark2;clr:17,20,20,255;;
i:cone_140;pos:-18.01851,78.12969,-9.028505;rot:275.3999,164.2339,5.443368E-05;m:cone;scl:0.01,0.03,0.01;t:bark2;clr:17,20,20,255;;
i:cone_141;pos:-18.67964,78.24969,-8.795465;rot:279.5999,164.2339,5.119518E-06;m:cone;scl:0.01,0.03,0.01;t:bark2;clr:17,20,20,255;;
i:cone_142;pos:-19.3449,78.3297,-8.633591;rot:277.9999,164.2339,1.840393E-05;m:cone;scl:0.01,0.03,0.01;t:bark2;clr:17,20,20,255;;
i:cone_143;pos:1.008254,78.45673,-10.18983;rot:271.7998,15.23213,173.2001;m:cone;scl:0.01,0.03,0.01;t:bark2;clr:17,20,20,255;;
i:cone_144;pos:1.619221,78.57673,-10.07409;rot:274.7999,195.2322,347.6;m:cone;scl:0.01,0.03,0.01;t:bark2;clr:17,20,20,255;;
i:cone_145;pos:2.130424,78.65673,-9.870928;rot:273.5999,195.2322,352.2;m:cone;scl:0.01,0.03,0.01;t:bark2;clr:17,20,20,255;;
i:cone_146;pos:4.587875,79.05177,-8.703192;rot:276.6,229.4963,28.60002;m:cone;scl:0.009,0.025,0.009;t:bark2;clr:23,26,28,255;;
i:cone_147;pos:4.327079,78.94376,-8.888193;rot:279.6,87.4929,179.9999;m:cone;scl:0.009,0.025,0.009;t:bark2;clr:23,26,28,255;;
i:cone_148;pos:-21.84407,78.8484,-7.473331;rot:71.99999,288.7381,-1.105148E-05;m:cone;scl:0.009,0.025,0.009;t:bark2;clr:23,26,28,255;;
i:cone_149;pos:-21.67717,78.76851,-7.656703;rot:77.60834,286.5579,18.24443;m:cone;scl:0.009,0.025,0.009;t:bark2;clr:23,26,28,255;;
i:cone_150;pos:-8.490911,69.19746,-22.12008;rot:276.6,179.4771,180;m:cone;scl:0.02,0.04,0.02;t:bark2;clr:23,26,28,255;;
i:cone_151;pos:-8.330676,69.27746,-22.09794;rot:273.8127,172.9352,183.3571;m:cone;scl:0.01,0.04,0.01;t:bark2;;
i:cone_152;pos:-8.704527,69.27746,-22.19447;rot:274.1999,179.4771,187.2;m:cone;scl:0.01,0.04,0.01;t:bark2;;
i:cone_153;pos:-7.893613,69.19788,-21.52845;rot:287.6,103.9753,205.6;m:cone;scl:0.01,0.04,0.01;t:bark2;;
i:cone_154;pos:-7.725361,69.59789,-20.31507;rot:280.6395,124.3024,123.5489;m:cone;scl:0.01,0.04,0.01;t:bark2;;
i:cone_155;pos:-9.150779,69.25701,-21.54982;rot:274.7041,229.1582,175.8001;m:cone;scl:0.01,0.04,0.01;t:bark2;;
i:cone_156;pos:-9.103497,69.66326,-20.35631;rot:274.1999,112.7203,351.0002;m:cone;scl:0.01,0.04,0.01;t:bark2;;
i:cone_157;pos:-7.699955,69.48724,-20.87996;rot:273.3998,85.96869,182.7997;m:cone;scl:0.01,0.05,0.01;t:bark2;;
i:cone_158;pos:-9.277185,69.57285,-20.96086;rot:278.4,80.71635,2.33777E-05;m:cone;scl:0.01,0.05,0.01;t:bark2;;
i:cone_159;pos:-9.663201,72.02953,-14.2297;rot:3.774685,77.04693,118.2008;m:cone;scl:0.02,0.005,0.005;t:stone9;clr:255,26,0,255;;
