i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_16;pos:752.8603,22.5,2317.951;rot:0,180,0;m:cuboid;scl:4,4.5,0.5;t:stone2;til:2,1;;
i:cuboid_17;pos:752.8603,25,2312.951;rot:0,180,0;m:cuboid;scl:4,5,0.5;t:stone2;til:2,1;;
i:cuboid_18;pos:752.8603,27.5,2307.951;rot:0,180,0;m:cuboid;scl:4,5.5,0.5;t:stone2;til:2,1;;
i:cuboid_19;pos:752.8603,30,2302.951;rot:0,180,0;m:cuboid;scl:4,6,0.5;t:stone2;til:2,1;;
i:cuboid_20;pos:752.8603,32.5,2297.951;rot:0,180,0;m:cuboid;scl:4,6.5,0.5;t:stone2;til:2,1;;
i:cuboid_21;pos:752.8603,35,2292.951;rot:0,180,0;m:cuboid;scl:4,7,0.5;t:stone2;til:2,1;;
i:cuboid_22;pos:822.8603,72.5,2292.951;rot:0,180,0;m:cuboid;scl:4,0.5,0.5;t:stone2;til:2,1;;
i:cuboid_23;pos:822.8603,75,2297.951;rot:0,180,0;m:cuboid;scl:4,1,0.5;t:stone2;til:2,1;;
i:cuboid_24;pos:822.8603,77.5,2302.951;rot:0,180,0;m:cuboid;scl:4,1.5,0.5;t:stone2;til:2,1;;
i:cuboid_25;pos:822.8603,80,2307.951;rot:0,180,0;m:cuboid;scl:4,2,0.5;t:stone2;til:2,1;;
i:cuboid_26;pos:822.8603,82.5,2312.951;rot:0,180,0;m:cuboid;scl:4,2.5,0.5;t:stone2;til:2,1;;
i:cuboid_27;pos:822.8603,85,2317.951;rot:0,180,0;m:cuboid;scl:4,3,0.5;t:stone2;til:2,1;;
i:cuboid_28;pos:822.8603,87.5,2322.951;rot:0,180,0;m:cuboid;scl:4,3.5,0.5;t:stone2;til:2,1;;
i:cuboid_29;pos:822.8603,90,2327.951;rot:0,180,0;m:cuboid;scl:4,4,0.5;t:stone2;til:2,1;;
i:cuboid_30;pos:822.8603,92.5,2332.951;rot:0,180,0;m:cuboid;scl:4,4.5,0.5;t:stone2;til:2,1;;
i:cuboid_31;pos:822.8603,95,2337.951;rot:0,180,0;m:cuboid;scl:4,5,0.5;t:stone2;til:2,1;;
i:cuboid_32;pos:822.8603,97.5,2342.951;rot:0,180,0;m:cuboid;scl:4,5.5,0.5;t:stone2;til:2,1;;
i:cuboid_33;pos:822.8603,100,2347.951;rot:0,180,0;m:cuboid;scl:4,6,0.5;t:stone2;til:2,1;;
i:cuboid_34;pos:822.8603,102.5,2352.951;rot:0,180,0;m:cuboid;scl:4,6.5,0.5;t:stone2;til:2,1;;
i:cuboid_35;pos:822.8603,105,2357.951;rot:0,180,0;m:cuboid;scl:4,7,0.5;t:stone2;til:2,1;;
i:cuboid_36;pos:682.8603,72.5,2292.951;rot:0,180,0;m:cuboid;scl:4,0.5,0.5;t:stone2;til:2,1;;
i:cuboid_37;pos:682.8603,75,2297.951;rot:0,180,0;m:cuboid;scl:4,1,0.5;t:stone2;til:2,1;;
i:cuboid_38;pos:682.8603,77.5,2302.951;rot:0,180,0;m:cuboid;scl:4,1.5,0.5;t:stone2;til:2,1;;
i:cuboid_39;pos:682.8603,80,2307.951;rot:0,180,0;m:cuboid;scl:4,2,0.5;t:stone2;til:2,1;;
i:cuboid_40;pos:682.8603,82.5,2312.951;rot:0,180,0;m:cuboid;scl:4,2.5,0.5;t:stone2;til:2,1;;
i:cuboid_41;pos:682.8603,85,2317.951;rot:0,180,0;m:cuboid;scl:4,3,0.5;t:stone2;til:2,1;;
i:cuboid_42;pos:682.8603,87.5,2322.951;rot:0,180,0;m:cuboid;scl:4,3.5,0.5;t:stone2;til:2,1;;
i:cuboid_43;pos:682.8603,90,2327.951;rot:0,180,0;m:cuboid;scl:4,4,0.5;t:stone2;til:2,1;;
i:cuboid_44;pos:682.8603,92.5,2332.951;rot:0,180,0;m:cuboid;scl:4,4.5,0.5;t:stone2;til:2,1;;
i:cuboid_45;pos:682.8603,95,2337.951;rot:0,180,0;m:cuboid;scl:4,5,0.5;t:stone2;til:2,1;;
i:cuboid_46;pos:682.8603,97.5,2342.951;rot:0,180,0;m:cuboid;scl:4,5.5,0.5;t:stone2;til:2,1;;
i:cuboid_47;pos:682.8603,100,2347.951;rot:0,180,0;m:cuboid;scl:4,6,0.5;t:stone2;til:2,1;;
i:cuboid_48;pos:682.8603,102.5,2352.951;rot:0,180,0;m:cuboid;scl:4,6.5,0.5;t:stone2;til:2,1;;
i:cuboid_49;pos:682.8603,105,2357.951;rot:0,180,0;m:cuboid;scl:4,7,0.5;t:stone2;til:2,1;;
i:cuboid_50;pos:752.8603,72.5,2260.451;rot:0,180,0;m:cuboid;scl:18,0.5,6;t:stone2;til:2,1;;
i:cuboid_51;pos:752.8603,142.5,2390.451;rot:0,180,0;m:cuboid;scl:18,0.5,6;t:stone2;til:2,1;;
i:cuboid_52;pos:695.3603,90,2415.451;rot:0,270,0;m:cuboid;scl:0.5,20,7.5;t:wood3;til:2,2;;
i:cuboid_53;pos:692.8603,90,2420.451;rot:0,270,0;m:cuboid;scl:0.5,20,8;t:brick1;til:4,4;;
i:cuboid_54;pos:810.3603,90,2415.451;rot:0,270,0;m:cuboid;scl:0.5,20,7.5;t:wood3;til:2,2;;
i:cuboid_55;pos:812.8603,90,2420.451;rot:0,270,0;m:cuboid;scl:0.5,20,8;t:brick1;til:4,4;;
i:cuboid_56;pos:717.8603,95,2325.451;rot:0,180,0;m:cuboid;scl:3,20,7;t:brick1;til:2,8;;
i:cuboid_57;pos:787.8603,95,2325.451;rot:0,180,0;m:cuboid;scl:3,20,7;t:brick1;til:2,8;;
i:cuboid_58;pos:752.8603,90,2415.451;rot:0,270,0;m:cuboid;scl:0.5,11,4;t:wood3;;
i:cuboid_59;pos:752.8603,90,2420.451;rot:0,270,0;m:cuboid;scl:0.5,11,4;t:brick1;til:2,2;;
i:cuboid_60;pos:752.8603,147.5,2417.951;rot:0,180,0;m:cuboid;scl:4,0.5,1;t:stone2;;
i:cuboid_61;pos:752.8603,142.5,2447.951;rot:0,180,0;m:cuboid;scl:20,0.5,5;t:brick1;til:8,2;;
i:cuboid_62;pos:627.8603,142.5,2347.951;rot:0,180,0;m:cuboid;scl:5,0.5,25;t:brick1;til:2,8;;
i:cuboid_63;pos:877.8603,142.5,2347.951;rot:0,180,0;m:cuboid;scl:5,0.5,25;t:brick1;til:2,8;;
i:cuboid_64;pos:752.8603,147.5,2447.951;rot:0,180,0;m:cuboid;scl:20,0.5,5;t:stone2;til:4,1;;
i:cuboid_65;pos:627.8603,147.5,2347.951;rot:0,180,0;m:cuboid;scl:5,0.5,25;t:stone2;til:1,4;;
i:cuboid_66;pos:877.8603,147.5,2347.951;rot:0,180,0;m:cuboid;scl:5,0.5,25;t:stone2;til:1,4;;
i:cuboid_67;pos:752.8603,192.5,2447.951;rot:0,180,0;m:cuboid;scl:20,0.5,5;t:wood3;til:4,1;;
i:cuboid_68;pos:627.8603,192.5,2347.951;rot:0,180,0;m:cuboid;scl:5,0.5,25;t:wood3;til:1,4;;
i:cuboid_69;pos:877.8603,192.5,2347.951;rot:0,180,0;m:cuboid;scl:5,0.5,25;t:wood3;til:1,4;;
i:cuboid_70;pos:907.8603,150,2352.951;rot:0,180,0;m:cuboid;scl:1,2,26;t:brick1;til:8,1;;
i:cuboid_71;pos:597.8603,150,2352.951;rot:0,180,0;m:cuboid;scl:1,2,26;t:brick1;til:8,1;;
i:cuboid_72;pos:907.8603,190,2352.951;rot:0,180,0;m:cuboid;scl:1,2,26;t:brick1;til:8,1;;
i:cuboid_73;pos:597.8603,190,2352.951;rot:0,180,0;m:cuboid;scl:1,2,26;t:brick1;til:8,1;;
i:cuboid_74;pos:752.8603,197.5,2447.951;rot:0,180,0;m:cuboid;scl:20,0.5,5;t:brick1;til:8,2;;
i:cuboid_75;pos:627.8603,197.5,2347.951;rot:0,180,0;m:cuboid;scl:5,0.5,25;t:brick1;til:2,8;;
i:cuboid_76;pos:877.8603,197.5,2347.951;rot:0,180,0;m:cuboid;scl:5,0.5,25;t:brick1;til:2,8;;
i:cuboid_77;pos:752.8603,150,2477.951;rot:0,90,0;m:cuboid;scl:1,2,30;t:brick1;til:8,1;;
i:cuboid_78;pos:752.8603,190,2477.951;rot:0,90,0;m:cuboid;scl:1,2,30;t:brick1;til:8,1;;
i:cuboid_79;pos:752.8603,170,2260.451;rot:0,270,0;m:cuboid;scl:6,5,19.5;t:brick1;til:2,2;;
i:cuboid_80;pos:752.8603,170,2325.451;rot:0,180,0;m:cuboid;scl:4,5,7;t:brick1;til:2,2;;
i:cuboid_81;pos:752.8603,192.5,2322.951;rot:0,180,0;m:cuboid;scl:20,0.5,20;t:wood3;;
i:cuboid_82;pos:752.8603,197.5,2322.951;rot:0,180,0;m:cuboid;scl:20,0.5,20;t:brick1;til:8,8;;
i:cuboid_83;pos:752.8603,100,2122.951;rot:0,180,0;m:cuboid;scl:20,20,20;t:brick1;til:8,8;;
i:cuboid_84;pos:752.8603,142.5,1997.951;rot:0,180,0;m:cuboid;scl:20,0.5,5;t:brick1;til:8,2;;
i:cuboid_85;pos:627.8603,142.5,2097.951;rot:0,180,0;m:cuboid;scl:5,0.5,25;t:brick1;til:2,8;;
i:cuboid_86;pos:877.8603,142.5,2097.951;rot:0,180,0;m:cuboid;scl:5,0.5,25;t:brick1;til:2,8;;
i:cuboid_87;pos:752.8603,147.5,1997.951;rot:0,180,0;m:cuboid;scl:20,0.5,5;t:stone2;til:4,1;;
i:cuboid_88;pos:627.8603,147.5,2097.951;rot:0,180,0;m:cuboid;scl:5,0.5,25;t:stone2;til:1,4;;
i:cuboid_89;pos:877.8603,147.5,2097.951;rot:0,180,0;m:cuboid;scl:5,0.5,25;t:stone2;til:1,4;;
i:cuboid_90;pos:752.8603,192.5,1997.951;rot:0,180,0;m:cuboid;scl:20,0.5,5;t:wood3;til:4,1;;
i:cuboid_91;pos:627.8603,192.5,2097.951;rot:0,180,0;m:cuboid;scl:5,0.5,25;t:wood3;til:1,4;;
i:cuboid_92;pos:877.8603,192.5,2097.951;rot:0,180,0;m:cuboid;scl:5,0.5,25;t:wood3;til:1,4;;
i:cuboid_93;pos:907.8603,150,2092.951;rot:0,180,0;m:cuboid;scl:1,2,26;t:brick1;til:8,1;;
i:cuboid_94;pos:597.8603,150,2092.951;rot:0,180,0;m:cuboid;scl:1,2,26;t:brick1;til:8,1;;
i:cuboid_95;pos:907.8603,190,2092.951;rot:0,180,0;m:cuboid;scl:1,2,26;t:brick1;til:8,1;;
i:cuboid_96;pos:597.8603,190,2092.951;rot:0,180,0;m:cuboid;scl:1,2,26;t:brick1;til:8,1;;
i:cuboid_97;pos:752.8603,197.5,1997.951;rot:0,180,0;m:cuboid;scl:20,0.5,5;t:brick1;til:8,2;;
i:cuboid_98;pos:627.8603,197.5,2097.951;rot:0,180,0;m:cuboid;scl:5,0.5,25;t:brick1;til:2,8;;
i:cuboid_99;pos:877.8603,197.5,2097.951;rot:0,180,0;m:cuboid;scl:5,0.5,25;t:brick1;til:2,8;;
i:cuboid_100;pos:667.8603,150,1967.951;rot:0,90,0;m:cuboid;scl:1,2,13;t:brick1;til:8,1;;
i:cuboid_101;pos:837.8603,190,1967.951;rot:0,90,0;m:cuboid;scl:1,2,13;t:brick1;til:8,1;;
i:cuboid_102;pos:667.8603,190,1967.951;rot:0,90,0;m:cuboid;scl:1,2,13;t:brick1;til:8,1;;
i:cuboid_103;pos:837.8603,150,1967.951;rot:0,90,0;m:cuboid;scl:1,2,13;t:brick1;til:8,1;;
i:cuboid_104;pos:752.8603,142.5,1722.951;rot:0,180,0;m:cuboid;scl:4,0.5,50;t:brick1;til:2,16;;
i:cuboid_105;pos:752.8603,197.5,1722.951;rot:0,180,0;m:cuboid;scl:4,0.5,50;t:brick1;til:2,16;;
i:cuboid_106;pos:752.8603,147.5,1722.951;rot:0,180,0;m:cuboid;scl:4,0.5,50;t:wood3;til:1,8;;
i:cuboid_107;pos:752.8603,192.5,1722.951;rot:0,180,0;m:cuboid;scl:4,0.5,50;t:wood3;til:1,8;;
i:cuboid_108;pos:727.8603,150,1712.951;rot:0,180,0;m:cuboid;scl:1,2,50;t:brick1;til:16,1;;
i:cuboid_109;pos:727.8603,190,1712.951;rot:0,180,0;m:cuboid;scl:1,2,50;t:brick1;til:16,1;;
i:cuboid_110;pos:777.8603,150,1712.951;rot:0,180,0;m:cuboid;scl:1,2,50;t:brick1;til:16,1;;
i:cuboid_111;pos:777.8603,190,1712.951;rot:0,180,0;m:cuboid;scl:1,2,50;t:brick1;til:16,1;;
i:cuboid_112;pos:752.8603,195,1467.951;rot:0,180,0;m:cuboid;scl:4,1,1;t:brick1;til:2,2;;
i:cuboid_113;pos:752.8603,145,1467.951;rot:0,180,0;m:cuboid;scl:4,1,1;t:brick1;til:2,2;;
i:cylinder_114;pos:772.8603,70,1472.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_115;pos:772.8603,70,1512.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_116;pos:772.8603,70,1552.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_117;pos:772.8603,70,1592.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_118;pos:772.8603,70,1632.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_119;pos:772.8603,70,1672.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_120;pos:772.8603,70,1712.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_121;pos:772.8603,70,1752.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_122;pos:772.8603,70,1792.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_123;pos:772.8603,70,1832.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_124;pos:772.8603,70,1872.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_125;pos:772.8603,70,1912.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_126;pos:772.8603,70,1952.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_127;pos:732.8603,70,1472.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_128;pos:732.8603,70,1512.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_129;pos:732.8603,70,1552.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_130;pos:732.8603,70,1592.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_131;pos:732.8603,70,1632.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_132;pos:732.8603,70,1672.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_133;pos:732.8603,70,1712.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_134;pos:732.8603,70,1752.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_135;pos:732.8603,70,1792.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_136;pos:732.8603,70,1832.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_137;pos:732.8603,70,1872.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_138;pos:732.8603,70,1912.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cylinder_139;pos:732.8603,70,1952.951;rot:0,180,0;m:cylinder;scl:1,7,1;t:brick1;til:2,8;;
i:cuboid_140;pos:752.8603,65,1467.951;rot:0,180,0;m:cuboid;scl:40,15,1;t:brick2;til:6,6;;
i:cuboid_141;pos:547.8603,65,652.951;rot:0,180,0;m:cuboid;scl:1,15,164;t:brick2;til:24,6;;
i:cuboid_142;pos:957.8603,65,652.951;rot:0,180,0;m:cuboid;scl:1,15,164;t:brick2;til:24,6;;
i:cuboid_143;pos:1262.86,65,1467.951;rot:0,180,0;m:cuboid;scl:60,15,1;t:brick2;til:6,6;;
i:cuboid_144;pos:1567.86,65,2212.951;rot:0,180,0;m:cuboid;scl:1,15,150;t:brick2;til:24,6;;
i:cuboid_145;pos:192.8603,65,2212.951;rot:0,180,0;m:cuboid;scl:1,15,150;t:brick2;til:24,6;;
i:cuboid_146;pos:192.8603,65,862.951;rot:0,180,0;m:cuboid;scl:1,15,120;t:brick2;til:24,6;;
i:cuboid_147;pos:425.3603,65,2027.951;rot:0,270,0;m:cuboid;scl:1,15,45.5;t:brick2;til:24,6;;
i:cuboid_148;pos:425.3603,65,2407.951;rot:0,270,0;m:cuboid;scl:1,15,45.5;t:brick2;til:24,6;;
i:cuboid_149;pos:880.3603,65,2967.951;rot:0,180,0;m:cuboid;scl:138.5,15,1;t:brick2;til:24,6;;
i:cuboid_150;pos:227.8603,65,257.951;rot:0,180,0;m:cuboid;scl:8,15,1;t:brick2;til:3,6;;
i:cuboid_151;pos:517.8603,65,257.951;rot:0,180,0;m:cuboid;scl:5,15,1;t:brick2;til:3,6;;
i:tree2_152;pos:347.8603,67.5,427.951;m:tree2;;
i:tree2_153;pos:412.8603,67.5,385.451;rot:0,180,0;m:tree2;;
i:tree2_154;pos:347.8603,67.5,527.951;m:tree2;;
i:tree2_155;pos:412.8603,67.5,485.451;rot:0,180,0;m:tree2;;
i:tree2_156;pos:347.8603,67.5,627.951;m:tree2;;
i:tree2_157;pos:412.8603,67.5,585.451;rot:0,180,0;m:tree2;;
i:tree2_158;pos:347.8603,67.5,727.951;m:tree2;;
i:tree2_159;pos:412.8603,67.5,685.451;rot:0,180,0;m:tree2;;
i:tree2_160;pos:347.8603,67.5,827.951;m:tree2;;
i:tree2_161;pos:412.8603,67.5,785.451;rot:0,180,0;m:tree2;;
i:tree2_162;pos:347.8603,67.5,927.951;m:tree2;;
i:tree2_163;pos:412.8603,67.5,885.451;rot:0,180,0;m:tree2;;
i:tree2_164;pos:347.8603,67.5,1027.951;m:tree2;;
i:tree2_165;pos:412.8603,67.5,985.451;rot:0,180,0;m:tree2;;
i:tree2_166;pos:347.8603,67.5,1127.951;m:tree2;;
i:tree2_167;pos:412.8603,67.5,1085.451;rot:0,180,0;m:tree2;;
i:tree2_168;pos:347.8603,67.5,1227.951;m:tree2;;
i:tree2_169;pos:412.8603,67.5,1185.451;rot:0,180,0;m:tree2;;
i:tree2_170;pos:347.8603,67.5,1327.951;m:tree2;;
i:tree2_171;pos:412.8603,67.5,1285.451;rot:0,180,0;m:tree2;;
i:tree2_172;pos:347.8603,67.5,1427.951;m:tree2;;
i:tree2_173;pos:412.8603,67.5,1385.451;rot:0,180,0;m:tree2;;
i:tree2_174;pos:347.8603,67.5,1527.951;m:tree2;;
i:tree2_175;pos:347.8603,67.5,1627.951;m:tree2;;
i:tree2_176;pos:347.8603,67.5,1727.951;m:tree2;;
i:tree2_177;pos:347.8603,67.5,1827.951;m:tree2;;
i:tree2_178;pos:347.8603,67.5,1927.951;m:tree2;;
i:tree2_179;pos:472.8603,100,352.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_180;pos:302.8603,100,352.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_181;pos:472.8603,100,452.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_182;pos:302.8603,100,452.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_183;pos:472.8603,100,552.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_184;pos:302.8603,100,552.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_185;pos:472.8603,100,652.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_186;pos:302.8603,100,652.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_187;pos:472.8603,100,752.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_188;pos:302.8603,100,752.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_189;pos:472.8603,100,852.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_190;pos:302.8603,100,852.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_191;pos:472.8603,100,952.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_192;pos:302.8603,100,952.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_193;pos:472.8603,100,1052.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_194;pos:302.8603,100,1052.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_195;pos:472.8603,100,1152.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_196;pos:302.8603,100,1152.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_197;pos:472.8603,100,1252.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_198;pos:302.8603,100,1252.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_199;pos:472.8603,100,1352.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_200;pos:302.8603,100,1352.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_201;pos:472.8603,100,1452.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_202;pos:302.8603,100,1452.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_203;pos:302.8603,100,1552.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_204;pos:302.8603,100,1652.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_205;pos:302.8603,100,1752.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_206;pos:302.8603,100,1852.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_207;pos:302.8603,100,1952.951;rot:0,342.7343,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_208;pos:1037.551,65,1981.091;rot:0,16.09812,0;m:tree2;;
i:tree2_209;pos:1113.292,65,1905.043;rot:0,210.0098,0;m:tree2;;
i:tree2_210;pos:1042.86,65,2067.951;rot:0,16.09812,0;m:tree2;;
i:tree2_211;pos:1112.86,65,2027.951;rot:0,210.0098,0;m:tree2;;
i:tree2_212;pos:1042.86,65,2167.951;rot:0,16.09812,0;m:tree2;;
i:tree2_213;pos:1112.86,65,2127.951;rot:0,210.0098,0;m:tree2;;
i:tree2_214;pos:1042.86,65,2267.951;rot:0,16.09812,0;m:tree2;;
i:tree2_215;pos:1112.86,65,2227.951;rot:0,210.0098,0;m:tree2;;
i:tree2_216;pos:1042.86,65,2367.951;rot:0,16.09812,0;m:tree2;;
i:tree2_217;pos:1112.86,65,2327.951;rot:0,210.0098,0;m:tree2;;
i:tree2_218;pos:1042.86,65,2467.951;rot:0,16.09812,0;m:tree2;;
i:tree2_219;pos:1112.86,65,2427.951;rot:0,210.0098,0;m:tree2;;
i:tree2_220;pos:1042.86,65,2567.951;rot:0,16.09812,0;m:tree2;;
i:tree2_221;pos:1112.86,65,2527.951;rot:0,210.0098,0;m:tree2;;
i:tree2_222;pos:1002.998,66.39998,2644.065;rot:0,16.09812,0;m:tree2;;
i:tree2_223;pos:1113.25,65,2622.048;rot:0,210.0098,0;m:tree2;;
i:tree2_224;pos:1113.372,65,2752.754;rot:0,210.0098,0;m:tree2;;
i:tree2_225;pos:1112.86,65,2827.951;rot:0,210.0098,0;m:tree2;;
i:tree2_226;pos:1112.86,65,2927.951;rot:0,210.0098,0;m:tree2;;
i:tree2_227;pos:729.1098,65,2796.635;rot:0,210.0098,0;m:tree2;;
i:tree2_228;pos:552.8603,65,2877.951;rot:0,210.0098,0;m:tree2;;
i:tree2_229;pos:452.8603,65,2921.951;rot:0,210.0098,0;m:tree2;;
i:tree2_230;pos:352.8603,100,2822.951;rot:0,210.0098,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_231;pos:704.8107,65,2725.053;rot:0,210.0098,0;m:tree2;;
i:tree2_232;pos:552.8603,65,2777.951;rot:0,210.0098,0;m:tree2;;
i:tree2_233;pos:452.8603,65,2821.951;rot:0,210.0098,0;m:tree2;;
i:tree2_234;pos:352.8603,100,2722.951;rot:0,210.0098,0;m:tree2;scl:1.5,1.5,1.5;;
i:tree2_235;pos:702.8603,65,2627.951;rot:0,210.0098,0;m:tree2;;
i:tree2_236;pos:552.8603,65,2677.951;rot:0,210.0098,0;m:tree2;;
i:tree2_237;pos:452.8603,65,2721.951;rot:0,210.0098,0;m:tree2;;
i:tree2_238;pos:352.8603,100,2622.951;rot:0,210.0098,0;m:tree2;scl:1.5,1.5,1.5;;
