i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cylinder_42;pos:-84.98978,125.6535,269.6233;rot:0,120.8532,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_43;pos:-65.6105,133.942,255.7078;rot:0,110.8528,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_44;pos:-45.16428,141.0375,242.0034;rot:0,99.60232,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_45;pos:21.55307,154.6119,245.396;rot:0,66.60142,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_46;pos:42.41021,161.5259,248.7906;rot:0,68.10131,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_47;pos:63.21509,166.9699,256.0064;rot:0,66.85133,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_48;pos:80.10691,173.2012,267.3795;rot:0,56.1012,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_49;pos:95.66814,178.9686,284.438;rot:0,30.35113,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_50;pos:111.0736,184.8714,306.1803;rot:0,27.101,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_51;pos:119.8206,189.7126,340.5818;rot:0,17.85093,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_52;pos:122.375,200.9944,409.0804;rot:0,342.327,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_53;pos:116.1018,208.1637,430.4918;rot:0,335.8065,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_54;pos:107.0866,215.7845,455.2772;rot:0,336.0509,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_55;pos:95.8273,222.9482,473.3628;rot:0,332.0482,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_56;pos:72.11316,228.968,492.046;rot:0,325.545,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_57;pos:30.92808,235.5935,503.5217;rot:0,292.793,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_58;pos:-32.19852,247.52,506.4218;rot:0,247.7695,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_59;pos:-58.12727,253.6896,502.2898;rot:0,242.0183,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_60;pos:-79.89664,259.4489,491.5779;rot:0,239.5165,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_61;pos:-96.92138,265.8943,484.8356;rot:0,241.0163,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_62;pos:-114.1113,271.6364,472.0325;rot:0,233.2658,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_63;pos:-129.9499,277.1691,453.5954;rot:0,234.2654,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_64;pos:-145.4514,282.4355,427.705;rot:0,215.2652,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_65;pos:-149.8448,287.8063,399.6417;rot:0,214.265,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_66;pos:-142.3886,300.8456,346.9903;rot:0,153.251,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_67;pos:-134.2547,306.2182,324.0486;rot:0,156.4996,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_68;pos:-124.7873,312.3714,303.2532;rot:0,156.9996,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_69;pos:-115.5592,317.2754,286.1375;rot:0,136.7462,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_70;pos:-97.89401,323.7029,273.8859;rot:0,144.4948,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_71;pos:-83.58187,330.2596,261.5119;rot:0,135.2439,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_72;pos:-65.3215,335.127,249.9429;rot:0,119.4935,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_73;pos:-35.34001,339.5563,243.9716;rot:0,112.2431,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_74;pos:16.93031,351.0742,243.0649;rot:0,78.23018,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_75;pos:38.76817,356.7632,248.7971;rot:0,62.72997,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_76;pos:60.50834,362.2927,259.0715;rot:0,59.47994,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_77;pos:80.52444,368.4091,268.5945;rot:0,59.97969,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_78;pos:98.97488,373.9012,282.1154;rot:0,48.72956,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_79;pos:114.7609,380.2084,305.1166;rot:0,49.4795,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_80;pos:124.3634,386.5662,335.2836;rot:0,19.2294,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_81;pos:123.2571,398.7406,402.0608;rot:0,343.1968,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_82;pos:115.1966,404.2574,420.104;rot:0,340.6917,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_83;pos:106.8806,410.5485,442.373;rot:0,339.9416,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_84;pos:97.82105,417.2789,459.7887;rot:0,339.1913,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_85;pos:86.91807,421.9331,474.6931;rot:0,335.4403,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_86;pos:76.0487,426.1097,493.0407;rot:0,327.4366,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_87;pos:28.61006,434.2222,509.6099;rot:0,298.1849,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_88;pos:55.50548,430.2655,500.8204;rot:0,273.4253,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_89;pos:-33.97044,444.2639,504.9299;rot:0,245.9008,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_90;pos:-56.13485,449.6401,496.9507;rot:0,248.899,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_91;pos:-75.0212,454.9216,491.0122;rot:0,248.649,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_92;pos:-91.19756,460.4995,483.8925;rot:0,247.8989,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_93;pos:-106.6484,465.4791,476.1028;rot:0,239.1482,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_94;pos:-118.9812,470.3329,465.7106;rot:0,238.6482,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_95;pos:-130.4419,475.222,450.8084;rot:0,217.6478,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_96;pos:-145.4461,486.8807,398.3802;rot:0,207.3976,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_97;pos:-139.0201,480.5831,426.3395;rot:0,250.3879,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_98;pos:-143.6159,496.0732,345.7166;rot:0,158.376,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_99;pos:-136.4268,502.4844,321.318;rot:0,149.8746,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_100;pos:-127.0068,508.2823,301.8289;rot:0,149.1238,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_101;pos:-110.5,514.0509,284.0213;rot:0,144.8724,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_102;pos:-97.03551,520.0711,268.6473;rot:0,142.8708,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_103;pos:-80.56676,526.3019,255.1444;rot:0,146.62,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_104;pos:-60.11749,531.214,247.6268;rot:0,121.8692,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_105;pos:-36.62652,535.7605,240.5495;rot:0,121.1189,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_106;pos:19.502,548.0941,249.5818;rot:0,72.11768,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_107;pos:38.74819,554.6815,257.4787;rot:0,63.61745,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_108;pos:56.71449,559.6837,262.5218;rot:0,61.86723,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_109;pos:74.04322,565.9036,273.1991;rot:0,62.36722,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_110;pos:87.83778,570.3042,287.2791;rot:0,62.8671,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_111;pos:114.5715,578.8676,325.6025;rot:0,60.11698,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_112;pos:123.3664,583.0245,348.8605;rot:0,36.61684,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_113;pos:104.0926,575.0259,303.3256;rot:0,17.61322,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_114;pos:121.8611,593.2687,396.5053;rot:0,345.0793,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_115;pos:114.7476,598.6727,412.4094;rot:0,345.5731,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_116;pos:101.0687,608.4464,446.6328;rot:0,342.0683,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_117;pos:91.11608,613.7159,466.8503;rot:0,338.8137,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_118;pos:73.63272,618.7227,481.9579;rot:0,333.0623,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_119;pos:55.81132,623.6359,494.8985;rot:0,329.0586,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_120;pos:39.7104,628.7005,504.5698;rot:0,301.5561,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_121;pos:18.46365,633.7454,511.4886;rot:0,292.3045,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_122;pos:106.0252,603.1048,429.3856;rot:0,349.2935,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_123;pos:-28.05034,642.8369,510.4363;rot:0,253.7867,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_124;pos:-51.39271,648.1802,505.3954;rot:0,251.5351,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_125;pos:-73.80353,653.9955,495.1214;rot:0,248.0335,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_126;pos:-95.08369,660.0383,476.3019;rot:0,240.0325,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_127;pos:-112.5944,665.6251,462.6694;rot:0,246.7816,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_128;pos:-127.2442,670.8464,444.3807;rot:0,233.0313,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_129;pos:-138.5127,677.262,422.2198;rot:0,220.031,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_130;pos:-144.5753,682.226,397.0352;rot:0,195.5309,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_131;pos:-142.4191,693.2101,344.386;rot:0,159.269,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_132;pos:-132.3319,698.2197,320.5769;rot:0,150.0179,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_133;pos:-123.195,703.5843,301.7615;rot:0,144.7663,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_134;pos:-110.7182,708.9938,284.4251;rot:0,144.2651,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_135;pos:-98.7849,714.0922,269.9232;rot:0,144.5138,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_136;pos:-79.828,718.8013,256.6425;rot:0,137.0131,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_137;pos:-60.28838,725.1904,249.0027;rot:0,118.2609,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_138;pos:-36.34926,731.7476,241.1443;rot:0,104.5103,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_139;pos:18.50641,741.5677,243.8153;rot:0,66.25619,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_140;pos:37.22562,746.5056,251.4294;rot:0,74.00592,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_141;pos:58.78536,752.8473,262.4331;rot:0,61.75571,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_142;pos:72.38852,758.7918,273.4612;rot:0,57.00552,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_143;pos:84.94806,764.7086,287.3739;rot:0,49.75529,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_144;pos:108.6084,773.8668,332.8942;rot:0,37.50517,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_145;pos:116.9183,779.4648,349.6992;rot:0,26.75512,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_146;pos:97.96616,769.2908,306.2944;rot:0,19.99286,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_147;pos:122.5459,790.7353,399.512;rot:0,342.23,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_148;pos:111.3201,796.4471,423.13;rot:0,342.2198,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_149;pos:101.3953,801.7563,442.1874;rot:0,338.719,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_150;pos:91.89246,806.5875,462.0231;rot:0,332.2133,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_151;pos:77.3322,811.2624,475.753;rot:0,333.7104,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_152;pos:64.31262,815.2433,488.3463;rot:0,303.7076,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_153;pos:48.57801,820.1652,494.9142;rot:0,288.9549,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_154;pos:36.73216,824.9032,503.6059;rot:0,289.2039,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_155;pos:21.47099,830.4283,511.008;rot:0,283.698,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_156;pos:-23.1497,840.7736,507.6526;rot:0,252.6923,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_157;pos:-41.93013,844.9018,502.008;rot:0,251.9422,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_158;pos:-58.02208,849.685,494.9683;rot:0,248.1913,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_159;pos:-75.48219,854.659,484.9069;rot:0,239.44,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_160;pos:-92.93138,860.0676,472.4961;rot:0,239.1891,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_161;pos:-108.4072,864.6215,456.5834;rot:0,239.4389,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_162;pos:-121.192,869.1695,442.9739;rot:0,219.9385,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_163;pos:-130.1989,874.3308,421.5522;rot:0,197.9374,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_164;pos:-141.2981,878.7554,393.8787;rot:0,198.4375,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_165;pos:-146.728,888.8462,346.662;rot:0,159.6719,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_166;pos:-140.8348,893.671,322.2917;rot:0,158.4207,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_167;pos:-132.4321,898.2933,307.4058;rot:0,154.6694,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_168;pos:-93.9545,908.889,277.2588;rot:0,157.1679,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_169;pos:-81.06874,914.2402,264.7875;rot:0,130.6664,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_170;pos:-63.27221,918.7474,250.7383;rot:0,113.4157,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_171;pos:-40.8808,925.4035,241.1192;rot:0,112.6651,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_172;pos:-113.3531,903.2361,293.5635;rot:0,114.6639,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_173;pos:122.497,1.207808,345.782;rot:0,336.378,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_174;pos:113.6441,-3.944907,324.3855;rot:0,339.1269,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_175;pos:99.00148,-9.122882,303.5354;rot:0,333.6251,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_176;pos:-8.386691,-47.18875,171.9655;rot:0,359.6224,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_177;pos:-9.623834,-44.63841,191.0176;rot:0,153.8708,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_178;pos:-5.798312,-42.17694,207.7341;rot:0,127.1131,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_179;pos:-3.855066,-38.30597,224.2862;rot:0,96.86172,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_180;pos:3.326453,-34.62953,237.5784;rot:0,94.61121,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_181;pos:18.40676,-31.40284,246.4108;rot:0,91.11091,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_182;pos:31.38545,-27.93306,252.3739;rot:0,86.1106,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_183;pos:43.70557,-24.30171,256.6348;rot:0,88.11042,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_184;pos:58.30873,-20.56339,258.6533;rot:0,86.60336,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_185;pos:73.16557,-17.75088,266.6885;rot:0,91.85323,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_186;pos:86.75264,-13.69706,281.3583;rot:0,76.60312,0;m:cylinder;scl:10,5,10;t:stone2;;
i:cylinder_187;pos:68.88667,518.9495,204.0049;rot:0,52.80711,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_188;pos:108.7554,520.6013,222.1361;rot:0,46.80703,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_189;pos:50.63705,519.5441,200.8261;rot:0,46.55702,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_190;pos:89.73461,520.007,211.5288;rot:0,42.55698,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_191;pos:121.5276,520.8174,234.3129;rot:0,27.30694,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_192;pos:177.7004,519.0255,319.275;rot:0,9.056927,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_193;pos:181.2314,519.7634,359.8281;rot:0,351.0563,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_194;pos:174.0867,519.6528,422.2665;rot:0,335.0549,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_195;pos:169.7287,519.1074,436.8656;rot:0,315.5533,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_196;pos:126.1356,520.0281,516.2347;rot:0,299.3023,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_197;pos:96.0364,520.5504,539.8847;rot:0,281.8014,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_198;pos:14.43628,520.0759,568.5643;rot:0,260.0508,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_199;pos:-42.39183,519.7897,562.0174;rot:0,246.8002,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_200;pos:-95.53052,520.7037,546.7052;rot:0,235.05,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_201;pos:-112.2046,519.8908,535.5004;rot:0,228.5499,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_202;pos:-159.8624,520.1439,495.5388;rot:0,212.2998,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_203;pos:-190.4376,521.132,456.4703;rot:0,195.5498,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_204;pos:-200.0391,519.4445,422.1741;rot:0,171.299,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_205;pos:-204.0418,519.2763,380.8121;rot:0,161.7985,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_206;pos:-200.2339,519.8099,358.2295;rot:0,156.2981,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_207;pos:-195.4497,518.9096,315.9445;rot:0,150.548,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_208;pos:-176.26,519.3831,278.1971;rot:0,138.0478,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_209;pos:-154.5723,519.4529,253.2191;rot:0,134.5476,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_210;pos:137.7333,520.1607,251.6258;rot:0,127.5094,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_211;pos:149.518,520.2322,268.5983;rot:0,112.258,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_212;pos:156.7864,518.9484,281.0145;rot:0,109.7576,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_213;pos:182.326,519.0924,338.066;rot:0,109.257,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_214;pos:168.2456,518.9997,301.2301;rot:0,115.7556,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_215;pos:182.2451,519.5898,381.1284;rot:0,100.7511,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_216;pos:182.0794,519.775,402.7207;rot:0,90.25079,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_217;pos:163.5516,519.547,451.0405;rot:0,69.49931,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_218;pos:157.2565,519.3176,470.2778;rot:0,68.49909,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_219;pos:147.376,520.6259,488.1067;rot:0,63.99907,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_220;pos:142.332,519.834,503.5908;rot:0,56.74898,0;m:cylinder;scl:3,60,3;t:stone5;;
i:cylinder_221;pos:111.9331,519.4968,528.9005;rot:0,53.74891,0;m:cylinder;scl:3,60,3;t:stone5;;
