i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:sphere_52;pos:431.0309,-6.829876,237.6012;rot:355.8,229.6127,-2.140182E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_53;pos:455.7693,-6.518553,174.171;rot:0,247.6098,0;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_54;pos:376.545,-6.873736,292.0728;rot:352.2,213.8594,8.617466E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_55;pos:-137.7636,48.92989,213.5452;rot:342.72,173.3529,-7.823643E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_56;pos:-70.92793,49.81839,216.0961;rot:344.04,179.3526,1.179378E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_57;pos:-5.705011,45.9188,223.497;rot:345.36,181.1009,6.893932E-08;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_58;pos:55.53638,51.65123,196.8759;rot:348.4,185.5905,0;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_59;pos:117.5562,49.80623,181.1942;rot:348,194.0905,-2.182119E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_60;pos:-228.4955,43.30747,116.2498;rot:337.96,90.08614,6.447592E-06;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_61;pos:231.9689,25.9126,214.9619;rot:349.8,226.3215,-4.337419E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_62;pos:174.9846,31.0836,246.439;rot:346.8,208.4916,-1.973123E-06;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_63;pos:121.4984,27.16516,289.6752;rot:347.08,184.4907,0;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_64;pos:260.6653,4.292807,318.6518;rot:350.4,212.7403,-6.494247E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_65;pos:285.5449,3.93336,282.5617;rot:354.68,219.7402,-1.286201E-06;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_66;pos:191.9466,6.019122,345.9948;rot:349.92,202.4902,-3.468635E-06;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_67;pos:50.62107,20.50407,313.1464;rot:350.48,189.7386,-5.95166E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_68;pos:-38.77792,13.56629,315.0253;rot:354.4,180.9887,-1.239887E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_69;pos:147.4403,-6.998816,419.6513;rot:-4.268868E-07,101.486,10.2;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_70;pos:11.59333,1.202444,381.9392;rot:354.6,175.4843,-6.69984E-08;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_71;pos:-114.6981,11.95034,305.1339;rot:353,166.7323,0;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_72;pos:-68.64751,-4.95528,392.9215;rot:358.8,166.7323,2.668628E-08;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_73;pos:-205.1339,27.92684,238.3766;rot:345,137.9795,4.419457E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_74;pos:-256.0632,31.30201,184.0944;rot:344.4,105.979,-8.864274E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_75;pos:-181.2225,12.10557,306.1381;rot:345.6,144.2284,-2.6444E-06;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_76;pos:-293.6106,5.606057,255.9061;rot:352.16,118.2265,1.508201E-06;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_77;pos:-143.3634,-9.778907,426.4951;rot:-2.134434E-06,67.97632,12;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_78;pos:-270.1458,-10.27535,349.7932;rot:2.788289,34.73221,5.246232;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_79;pos:-230.3276,43.67916,49.59594;rot:340.2,90.47454,-7.259356E-06;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_80;pos:-227.8177,43.67918,-14.37105;rot:340.8,90.70599,-1.808121E-06;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_81;pos:-229.8225,39.32626,-96.04328;rot:340.2,74.45577,-4.537098E-06;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_82;pos:-210.7404,46.32885,-172.807;rot:343.8,59.45586,1.778151E-06;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_83;pos:-297.5021,15.26095,130.4861;rot:348.6,98.70487,8.709565E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_84;pos:-321.9243,13.30013,59.11343;rot:348.6,91.70473,4.354783E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_85;pos:-316.8682,12.39645,-69.76802;rot:343.52,86.45467,3.561401E-06;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_86;pos:-318.5661,8.836387,-8.94634;rot:351.16,86.45467,0;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_87;pos:-291.0156,15.21239,-141.3253;rot:351.88,57.95467,5.399999;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_88;pos:-301.0932,7.990612,-206.5286;rot:350.84,57.45447,0;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_89;pos:-361.6352,-6.902991,246.5792;rot:1.494104E-06,26.95432,12.59999;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_90;pos:-399.132,-11.20481,-84.24777;rot:8.537737E-07,345.9536,12;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_91;pos:-406.7118,-8.733058,114.0969;rot:0,7.202822,10.2;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_92;pos:-392.9741,-10.77511,-165.4848;rot:-3.335053E-09,359.2025,7.8;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_93;pos:-124.8692,55.90358,-177.8203;rot:348,12.69499,-9.819533E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_94;pos:-48.16696,52.58971,-206.2781;rot:350.4,359.685,-3.382421E-09;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_95;pos:22.13604,53.73576,-213.8199;rot:350.4,1.183718,-6.764841E-09;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_96;pos:98.78278,49.83906,-209.7372;rot:348.6,354.1798,5.443479E-08;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_97;pos:-184.6193,40.72401,-226.8419;rot:345,33.6749,0;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_98;pos:-259.3059,14.8268,-257.3502;rot:349.2,43.67486,4.345844E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_99;pos:-142.0277,29.66962,-280.1003;rot:348.6,18.9248,8.709565E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_100;pos:-79.08305,21.36003,-319.9594;rot:350.2,353.4245,1.083021E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_101;pos:-11.50662,27.43811,-319.0743;rot:346.8,353.4245,2.192359E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_102;pos:68.1364,23.75819,-322.1437;rot:346.2,349.9239,-2.197877E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_103;pos:142.0016,20.78632,-320.2257;rot:346.8,338.4225,2.192359E-06;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_104;pos:-218.9818,8.26253,-327.3484;rot:352.2,35.67076,2.154367E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_105;pos:-128.1407,7.239261,-379.3722;rot:351.6,20.17074,3.23637E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_106;pos:-186.2749,1.62149,-372.9918;rot:353.4,27.92074,8.594694E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_107;pos:-80.94608,-5.382625,-435.7921;rot:0,266.4174,12;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_108;pos:46.67828,-6.17454,-424.9303;rot:8.537737E-07,268.1672,17.40001;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_109;pos:210.9482,53.04168,-140.9074;rot:348.96,288.6646,2.609615E-06;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_110;pos:345.0418,20.97494,-192.0631;rot:350.4,295.4073,1.7318E-06;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_111;pos:452.0085,1.265058,-241.2408;rot:355.2,295.4073,4.926476E-06;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_112;pos:183.3212,47.49694,-193.0031;rot:347.68,317.1546,2.184746E-06;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_113;pos:221.7105,19.23733,-304.2237;rot:348,330.9023,-8.728474E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_114;pos:269.405,25.83139,-215.1459;rot:348.48,313.1437,-2.178316E-06;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_115;pos:308.3454,5.572791,-314.7121;rot:351,319.8929,8.644159E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_116;pos:364.1332,1.834247,-264.3568;rot:355.72,310.3916,-2.140403E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_117;pos:159.0608,-7.418868,-411.8994;rot:4.268868E-07,265.6382,11.4;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_118;pos:261.0056,-9.039383,-392.705;rot:-2.134434E-07,265.6382,6.6;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_119;pos:411.3756,-11.20467,-345.8255;rot:-8.537737E-07,236.8878,10.36;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_120;pos:352.3133,23.42415,-116.2769;rot:353.12,286.6348,2.149915E-06;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_121;pos:459.3655,5.993204,-177.429;rot:352.2,289.1346,4.308733E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_122;pos:458.546,5.950586,-105.9011;rot:353.4,285.3836,4.297347E-07;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_123;pos:570.1862,-12.28834,-168.4866;rot:9.604954E-07,203.1305,5.279997;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_124;pos:-342.5339,-9.924685,-303.1452;rot:-1.173939E-06,332.6199,5.600002;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_125;pos:-241.3311,-11.52057,-443.5291;rot:0,298.3622,5;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_126;pos:541.8022,-12.19482,107.6277;rot:-6.670107E-09,183.3569,1.240001;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_127;pos:480.144,-10.47846,287.7156;rot:-9.604954E-07,128.4558,3.88;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_128;pos:22.27468,-9.968315,474.9535;rot:1.067217E-06,100.1053,4.88;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_129;pos:316.1994,-10.52502,384.9762;rot:6.403303E-07,114.105,4.000001;m:sphere;scl:10,3,20;t:grass1;;
i:sphere_130;pos:155.2365,66.20268,-40.32414;rot:351.8,269.3459,0;m:sphere;scl:10,3,10;t:grass1;;
i:sphere_131;pos:204.4237,53.27274,-92.31232;rot:356.56,272.8421,-5.345717E-07;m:sphere;scl:10,3,10;t:grass1;;
i:sphere_132;pos:250.5203,44.82919,-89.2271;rot:352.2,267.5912,0;m:sphere;scl:10,3,10;t:grass1;;
i:sphere_133;pos:300.8013,32.53402,-55.27942;rot:0,332.8362,0;m:sphere;scl:10,3,10;t:grass1;;
i:cuboid_134;pos:-81.12043,84.98377,-2.753476;rot:0,269.9901,0;m:cuboid;scl:15,0.1,15;t:stone5;;
i:cuboid_135;pos:-6.624909,90.34615,-42.71081;rot:0,269.9901,0;m:cuboid;scl:7,1,0.1;t:stone5;;
i:cuboid_136;pos:-6.648711,90.17141,37.24887;rot:0,269.9901,0;m:cuboid;scl:7,1,0.1;t:stone5;;
i:cuboid_137;pos:-81.1086,90.26049,-77.22849;rot:0,269.9897,0;m:cuboid;scl:0.1,1,15;t:stone5;;
i:cuboid_138;pos:-81.14302,90.18232,71.7518;rot:0,269.9897,0;m:cuboid;scl:0.1,1,15;t:stone5;;
i:cuboid_139;pos:-45.38176,111.7831,-68.55552;rot:0,269.952,0;m:cuboid;scl:1.7,1,0.1;t:stone5;;
i:cuboid_140;pos:-151.2355,85.53638,-2.644488;rot:0,269.9961,0;m:cuboid;scl:2,0.3,2;t:stone5;;
i:cuboid_141;pos:-157.6561,87.17619,-2.644927;rot:0,269.9961,0;m:cuboid;scl:1,0.3,2;t:stone5;;
i:cuboid_142;pos:-138.3579,84.13646,-2.643609;rot:347.8,269.9961,-2.620503E-06;m:cuboid;scl:0.3,0.5,2;t:stone5;;
i:cuboid_143;pos:-138.7057,84.77645,-9.323656;rot:342.72,269.9961,-1.788261E-06;m:cuboid;scl:0.3,0.3,0.6;t:stone5;;
i:cuboid_144;pos:-138.7749,84.69639,3.556358;rot:342.2,269.9961,3.586796E-06;m:cuboid;scl:0.3,0.3,0.6;t:stone5;;
i:cuboid_145;pos:-155.2847,87.74865,-2.644769;rot:0,269.9961,0;m:cuboid;scl:0.25,0.3,0.3;t:stone5;;
i:cuboid_146;pos:-156.0873,89.9887,-2.644824;rot:0,269.9961,0;m:cuboid;scl:0.25,0.3,0.1;t:stone5;;
i:cuboid_147;pos:-155.3016,88.91104,-3.64477;rot:0,269.9961,0;m:cuboid;scl:0.05,0.2,0.3;t:stone5;;
i:cuboid_148;pos:-155.3016,88.91104,-1.644772;rot:0,269.9961,0;m:cuboid;scl:0.05,0.2,0.3;t:stone5;;
i:cylinder_149;pos:-157.1674,95.95169,-2.604892;rot:270,269.9962,0;m:cylinder;scl:0.7,0.1,0.7;;
i:capsule_150;pos:-156.6318,94.57842,-2.524858;rot:3.756604E-05,269.9961,270.08;m:capsule;scl:0.1,0.1,0.1;clr:0,0,255,255;;
i:capsule_151;pos:-156.6335,95.85845,-1.124856;rot:-1.639846E-05,269.996,179.9199;m:capsule;scl:0.1,0.1,0.1;clr:255,104,0,255;;
i:capsule_152;pos:-156.6326,95.89845,-4.164856;rot:0.1999832,269.9945,179.9599;m:capsule;scl:0.1,0.1,0.1;clr:52,23,0,255;;
i:sphere_153;pos:-156.3972,96.03153,-0.09536828;rot:0,269.9936,0;m:sphere;scl:0.1,0.1,0.05;clr:255,255,0,255;;
i:sphere_154;pos:-156.3972,98.55159,-2.65535;rot:0,269.9936,0;m:sphere;scl:0.1,0.1,0.05;clr:0,0,0,255;;
i:sphere_155;pos:-156.3972,97.71157,-0.8953612;rot:0,269.9936,0;m:sphere;scl:0.1,0.1,0.05;clr:255,0,255,255;;
i:sphere_156;pos:-156.3972,97.71157,-4.29536;rot:0,269.9936,0;m:sphere;scl:0.1,0.1,0.05;clr:0,255,255,255;;
i:sphere_157;pos:-156.3972,94.27149,-0.7753469;rot:0,269.9936,0;m:sphere;scl:0.1,0.1,0.05;clr:255,0,0,255;;
i:capsule_158;pos:-156.407,97.51157,-2.535367;rot:6.83019E-05,269.9935,270.0001;m:capsule;scl:0.1,0.1,0.05;clr:127,127,127,255;;
i:sphere_159;pos:-156.3972,94.39149,-4.375362;rot:0,269.9936,0;m:sphere;scl:0.1,0.1,0.05;clr:104,57,0,255;;
i:sphere_160;pos:-156.3972,93.51147,-2.695368;rot:0,269.9936,0;m:sphere;scl:0.1,0.1,0.05;clr:0,127,255,255;;
i:cylinder_161;pos:-157.6454,95.99153,-2.615481;rot:271.1996,269.9939,-0.0004076692;m:cylinder;scl:0.15,0.15,0.15;clr:165,168,168,255;;
i:sphere_162;pos:-156.3579,95.91153,-2.655363;rot:0,269.9936,0;m:sphere;scl:0.1,0.1,0.05;;
i:spawnhuman_163;pos:629.5343,7.921265,-17.85876;rot:0,270.2439,0;m:spawnhuman;l:23;c:spawner, f:1, t:1;;
i:spawnhuman_164;pos:629.3486,7.753303,9.98229;rot:0,270.2439,0;m:spawnhuman;l:23;c:spawner, f:2, t:1;;
i:capsule_165;pos:-156.1409,90.12064,-29.47396;rot:0,269.9267,0;m:capsule;scl:0.1,0.05,0.05;clr:37,37,37,255;;
i:capsule_166;pos:-156.1378,91.20067,-31.91397;rot:0,269.9267,0;m:capsule;scl:0.1,0.05,0.05;clr:37,37,37,255;;
i:capsule_167;pos:-156.1378,89.04156,-31.91401;rot:0,269.9267,0;m:capsule;scl:0.1,0.05,0.05;clr:37,37,37,255;;
i:cuboid_168;pos:-156.2391,98.59154,-30.81289;rot:-5.122642E-06,269.9267,45.04;m:cuboid;scl:0.15,0.15,0.05;clr:0,0,0,255;;
i:sphere_169;pos:-156.3942,96.06138,-5.260057;rot:0,270.2439,0;m:sphere;scl:0.1,0.1,0.05;clr:52,52,52,255;;
i:cuboid_170;pos:-156.4731,94.25659,9.624615;rot:0,269.9936,0;m:cuboid;scl:0.4,1.2,0.05;;
i:cuboid_171;pos:-156.4801,94.27829,14.60249;rot:0,269.9936,0;m:cuboid;scl:0.4,1.2,0.05;;
i:cuboid_172;pos:-156.4742,94.27006,-15.05996;rot:0,269.9936,0;m:cuboid;scl:0.4,1.2,0.05;;
i:cuboid_173;pos:-156.49,94.2655,-20.10121;rot:0,269.9936,0;m:cuboid;scl:0.4,1.2,0.05;;
i:cuboid_174;pos:-43.7785,86.27256,12.36375;rot:0,269.9936,0;m:cuboid;scl:0.4,0.03,4;t:wood1;;
i:cuboid_175;pos:-95.24165,86.27256,12.35805;rot:0,269.9936,0;m:cuboid;scl:0.4,0.03,4;t:wood1;;
i:cuboid_176;pos:-43.77944,86.27271,20.78097;rot:0,269.9936,0;m:cuboid;scl:0.4,0.03,4;t:wood1;;
i:cuboid_177;pos:-95.39117,86.27256,20.77549;rot:0,269.9936,0;m:cuboid;scl:0.4,0.03,4;t:wood1;;
i:cuboid_178;pos:-95.57316,86.27707,-16.8475;rot:0,269.9936,0;m:cuboid;scl:0.4,0.03,4;t:wood1;;
i:cuboid_179;pos:-43.31287,86.26036,-16.84168;rot:0,269.9936,0;m:cuboid;scl:0.4,0.03,4;t:wood1;;
i:cuboid_180;pos:-43.29781,86.26881,-25.08809;rot:0,269.9936,0;m:cuboid;scl:0.4,0.03,4;t:wood1;;
i:cuboid_181;pos:-95.46303,86.27815,-25.08195;rot:0,269.9936,0;m:cuboid;scl:0.4,0.03,4;t:wood1;;
i:cuboid_182;pos:-42.12409,85.77399,20.78042;rot:0,269.9936,0;m:cuboid;scl:0.1,0.1,3;t:wood1;;
i:cuboid_183;pos:-94.81801,85.89439,20.93454;rot:0,269.9936,0;m:cuboid;scl:0.1,0.1,3;t:wood1;;
i:cuboid_184;pos:-43.36856,85.7532,12.49778;rot:0,269.9936,0;m:cuboid;scl:0.1,0.1,3;t:wood1;;
i:cuboid_185;pos:-93.99358,85.84116,12.3721;rot:0,269.9936,0;m:cuboid;scl:0.1,0.1,3;t:wood1;;
i:cuboid_186;pos:-95.68423,85.77414,-16.88229;rot:0,269.9936,0;m:cuboid;scl:0.1,0.1,3;t:wood1;;
i:cuboid_187;pos:-95.83342,85.57376,-25.09077;rot:0,269.9936,0;m:cuboid;scl:0.1,0.1,3;t:wood1;;
i:cuboid_188;pos:-42.30567,85.70687,-16.84242;rot:0,269.9936,0;m:cuboid;scl:0.1,0.1,3;t:wood1;;
i:cuboid_189;pos:-43.84829,85.82687,-25.01714;rot:0,269.9936,0;m:cuboid;scl:0.1,0.1,3;t:wood1;;
i:cuboid_191;pos:67.38385,80.36877,-110.8254;rot:0,269.9987,0;m:cuboid;scl:9,1,15;t:grass2;;
i:cuboid_192;pos:67.98054,82.86894,110.2288;rot:0,269.9854,0;m:cuboid;scl:9,0.5,16;t:grass2;;
i:cuboid_193;pos:-76.37139,90.11518,38.12339;rot:0,269.9818,0;m:cuboid;scl:0.1,1,14;t:stone5;;
i:cuboid_194;pos:-76.34841,90.14428,-43.16333;rot:0,269.9818,0;m:cuboid;scl:0.1,1,14;t:stone5;;
i:cuboid_195;pos:-72.51185,90.16559,61.94962;rot:0,269.9818,0;m:cuboid;scl:2,1,0.1;t:stone5;;
i:cuboid_196;pos:-105.016,90.16024,61.92448;rot:0,269.9818,0;m:cuboid;scl:2,1,0.1;t:stone5;;
i:cuboid_197;pos:-39.75365,90.196,61.97547;rot:0,269.9818,0;m:cuboid;scl:2,1,0.1;t:stone5;;
i:cuboid_198;pos:-25.01475,90.1459,52.51164;rot:0,269.9818,0;m:cuboid;scl:0.1,1,3;t:stone5;;
i:cuboid_199;pos:-54.74701,90.17393,52.48055;rot:0,359.9784,0;m:cuboid;scl:3,1,0.1;t:stone5;;
i:cuboid_200;pos:-90.51498,90.1441,52.46071;rot:0,359.9776,0;m:cuboid;scl:3,1,0.1;t:stone5;;
i:cuboid_201;pos:-119.6803,90.13475,52.45164;rot:0,359.9763,0;m:cuboid;scl:3,1,0.1;t:stone5;;
