i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_1;pos:0,-5.1,0;m:cuboid;scl:1000,1,1000;clr:0,0,0,255;;
i:cuboid_50;pos:0,5,-240;m:cuboid;scl:6,1,6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_51;pos:0,5,-180;m:cuboid;scl:6,1,6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_52;pos:0,5,-150;m:cuboid;scl:6,1,6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_53;pos:-60,5,-150;m:cuboid;scl:6,1,6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_54;pos:-60,5,-210;m:cuboid;scl:6,1,6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_55;pos:-60,5,-270;m:cuboid;scl:6,1,6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_56;pos:-60,5,-330;m:cuboid;scl:6,1,6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_57;pos:-60,5,-390;m:cuboid;scl:6,1,6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_58;pos:-120,5,-390;m:cuboid;scl:6,1,6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_59;pos:-120,5,-330;m:cuboid;scl:6,1,6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_60;pos:-120,5,-255;m:cuboid;scl:6,1,6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_61;pos:-120,5,-270;m:cuboid;scl:6,1,6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_62;pos:-120,5,-210;m:cuboid;scl:6,1,6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_63;pos:-120,5,-150;m:cuboid;scl:6,1,6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_64;pos:-180,5,-150;m:cuboid;scl:6,1,6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_65;pos:-180,5,-195;m:cuboid;scl:6,1,6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_66;pos:-180,5,-240;m:cuboid;scl:6,1,6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_67;pos:-180,5,-285;m:cuboid;scl:6,1,6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_68;pos:-180,5,-330;m:cuboid;scl:6,1,6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_69;pos:-180,5,-390;m:cuboid;scl:6,1,6;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_70;pos:-30,35,-180;m:cuboid;scl:1,7,1;clr:65025,65025,65025,255;;
i:cuboid_71;pos:30,35,-390;m:cuboid;scl:1,7,1;clr:65025,65025,65025,255;;
i:cuboid_72;pos:-90,35,-360;m:cuboid;scl:1,7,1;clr:65025,65025,65025,255;;
i:cuboid_73;pos:-150,35,-180;m:cuboid;scl:1,7,1;clr:65025,65025,65025,255;;
i:cuboid_74;pos:60,755,-90;m:cuboid;clr:65025,65025,65025,255;;
i:cuboid_75;pos:60,755,-90;m:cuboid;clr:65025,65025,65025,255;;
i:cuboid_76;pos:60,755,-270;m:cuboid;clr:65025,65025,65025,255;;
i:cuboid_77;pos:-195,35,-420;m:cuboid;scl:10,7,1;clr:65025,65025,65025,255;;
i:cuboid_78;pos:-285,35,-420;m:cuboid;scl:10,7,1;clr:65025,65025,65025,255;;
i:cuboid_79;pos:-255,35,-360;m:cuboid;scl:10,7,1;clr:65025,65025,65025,255;;
i:cuboid_80;pos:-285,35,-360;m:cuboid;scl:10,7,1;clr:65025,65025,65025,255;;
i:cuboid_81;pos:-360,35,-360;m:cuboid;scl:6,7,1;clr:65025,0,0,255;;
i:cuboid_82;pos:-360,35,-420;m:cuboid;scl:6,7,1;clr:65025,0,0,255;;
i:cuboid_83;pos:-420,35,-360;m:cuboid;scl:6,7,1;clr:65025,0,0,255;;
i:cuboid_84;pos:-420,35,-420;m:cuboid;scl:6,7,1;clr:65025,0,0,255;;
i:cuboid_85;pos:-480,35,-360;m:cuboid;scl:6,7,1;clr:65025,65025,0,255;;
i:cuboid_86;pos:-480,35,-420;m:cuboid;scl:6,7,1;clr:65025,65025,0,255;;
i:cuboid_87;pos:-540,35,-360;m:cuboid;scl:6,7,1;clr:0,65025,0,255;;
i:cuboid_88;pos:-540,35,-420;m:cuboid;scl:6,7,1;clr:0,65025,0,255;;
i:cuboid_89;pos:-600,35,-360;m:cuboid;scl:6,7,1;clr:0,65025,65025,255;;
i:cuboid_90;pos:-600,35,-420;m:cuboid;scl:6,7,1;clr:0,65025,65025,255;;
i:cuboid_91;pos:-660,35,-360;m:cuboid;scl:6,7,1;clr:0,0,65025,255;;
i:cuboid_92;pos:-660,35,-420;m:cuboid;scl:6,7,1;clr:0,0,65025,255;;
i:cuboid_93;pos:-705,35,-420;m:cuboid;scl:3,7,1;clr:0,0,65025,255;;
i:cuboid_94;pos:-720,35,-375;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_95;pos:-720,35,-285;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_96;pos:-690,35,-315;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_97;pos:-690,35,-225;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_98;pos:-720,35,-195;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_99;pos:-690,35,-135;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_100;pos:-720,35,-105;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_101;pos:-690,35,-45;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_102;pos:-720,35,-15;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_103;pos:-690,35,45;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_104;pos:-720,35,75;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_105;pos:-690,35,135;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_106;pos:-720,35,165;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_107;pos:-690,35,225;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_108;pos:-720,35,255;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_109;pos:-690,35,315;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_110;pos:-720,35,345;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_111;pos:-720,35,375;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_112;pos:-720,35,420;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_113;pos:-675,35,465;m:cuboid;scl:10,7,1;clr:0,0,65025,255;;
i:cuboid_114;pos:-645,35,360;m:cuboid;scl:10,7,1;clr:0,0,65025,255;;
i:cuboid_115;pos:-645,35,465;m:cuboid;scl:10,7,1;clr:0,0,65025,255;;
i:cuboid_116;pos:-555,35,465;m:cuboid;scl:10,7,1;clr:0,0,65025,255;;
i:cuboid_117;pos:-555,35,360;m:cuboid;scl:10,7,1;clr:0,0,65025,255;;
i:cuboid_118;pos:-465,35,360;m:cuboid;scl:10,7,1;clr:0,0,65025,255;;
i:cuboid_119;pos:-465,35,465;m:cuboid;scl:10,7,1;clr:0,0,65025,255;;
i:cuboid_120;pos:-375,35,465;m:cuboid;scl:10,7,1;clr:0,0,65025,255;;
i:cuboid_121;pos:-330,35,420;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_122;pos:-330,35,330;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_123;pos:-330,35,315;m:cuboid;scl:1,7,10;clr:0,0,65025,255;;
i:cuboid_124;pos:-375,35,270;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_125;pos:-465,35,270;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_126;pos:-555,35,270;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_127;pos:-645,35,180;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_128;pos:-555,35,180;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_129;pos:-465,35,180;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_130;pos:-375,35,90;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_131;pos:-465,35,90;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_132;pos:-555,35,90;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_133;pos:-645,35,0;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_134;pos:-555,35,0;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_135;pos:-465,35,0;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_136;pos:-375,35,-90;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_137;pos:-450,35,-90;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_138;pos:-540,35,-90;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_139;pos:-555,35,-90;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_140;pos:-645,35,-180;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_141;pos:-555,35,-180;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_142;pos:-465,35,-180;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_143;pos:-375,35,-180;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_144;pos:-285,35,-180;m:cuboid;scl:10,7,1;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_145;pos:-330,35,240;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_146;pos:-330,35,150;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_147;pos:-330,35,135;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_148;pos:-330,35,45;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_149;pos:-330,35,-45;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_150;pos:-240,35,-135;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_151;pos:-240,35,-45;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_152;pos:-240,35,45;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_153;pos:-240,35,135;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_154;pos:-240,35,225;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_155;pos:-240,35,315;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_156;pos:-240,35,405;m:cuboid;scl:1,7,10;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_157;pos:-420,35,360;m:cuboid;scl:1,7,1;clr:65025,65025,65025,255;;
i:cuboid_158;pos:-600,35,270;m:cuboid;scl:1,7,1;clr:65025,65025,65025,255;;
i:cuboid_159;pos:-420,35,180;m:cuboid;scl:1,7,1;clr:65025,65025,65025,255;;
i:cuboid_160;pos:-600,35,90;m:cuboid;scl:1,7,1;clr:65025,65025,65025,255;;
i:cuboid_161;pos:-420,35,0;m:cuboid;scl:1,7,1;clr:65025,65025,65025,255;;
i:cuboid_162;pos:-600,35,-90;m:cuboid;scl:1,7,1;clr:65025,65025,65025,255;;
i:cuboid_163;pos:-330,35,-90;m:cuboid;scl:1,7,1;clr:65025,65025,65025,255;;
i:cuboid_164;pos:-240,35,0;m:cuboid;scl:1,7,1;clr:65025,65025,65025,255;;
i:cuboid_165;pos:-330,35,90;m:cuboid;scl:1,7,1;clr:65025,65025,65025,255;;
i:cuboid_166;pos:-240,35,180;m:cuboid;scl:1,7,1;clr:65025,65025,65025,255;;
i:cuboid_167;pos:-330,35,270;m:cuboid;scl:1,7,1;clr:65025,65025,65025,255;;
i:cuboid_168;pos:-240,35,360;m:cuboid;scl:1,7,1;clr:65025,65025,65025,255;;
i:cuboid_169;pos:-330,35,465;m:cuboid;scl:1,7,1;clr:65025,65025,65025,255;;
i:cuboid_170;pos:-285,35,540;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_171;pos:-195,35,540;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_172;pos:-330,35,510;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_173;pos:-150,35,495;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_174;pos:-150,35,405;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_175;pos:-150,35,315;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_176;pos:-60,35,225;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_177;pos:-60,35,315;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_178;pos:-60,35,405;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_179;pos:15,35,495;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_180;pos:15,35,405;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_181;pos:15,35,315;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_182;pos:120,35,225;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_183;pos:120,35,315;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_184;pos:120,35,405;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_185;pos:210,35,495;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_186;pos:210,35,405;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_187;pos:210,35,315;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_188;pos:300,35,225;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_189;pos:300,35,315;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_190;pos:300,35,405;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_191;pos:390,35,495;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_192;pos:390,35,405;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_193;pos:390,35,315;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_194;pos:480,35,225;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_195;pos:480,35,315;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_196;pos:480,35,405;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_197;pos:-195,35,180;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_198;pos:-90,35,180;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_199;pos:-135,35,180;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_200;pos:-15,35,180;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_201;pos:75,35,180;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_202;pos:165,35,180;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_203;pos:255,35,180;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_204;pos:345,35,180;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_205;pos:435,35,180;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_206;pos:255,35,540;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_207;pos:345,35,540;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_208;pos:165,35,540;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_209;pos:75,35,540;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_210;pos:30,35,540;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_211;pos:-45,35,540;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_212;pos:-105,35,540;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_213;pos:435,35,540;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_214;pos:525,35,540;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_215;pos:525,35,450;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_216;pos:660,35,495;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_217;pos:660,35,405;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_218;pos:570,35,315;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_219;pos:570,35,225;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_220;pos:570,35,135;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_221;pos:480,35,135;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_222;pos:570,35,45;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_223;pos:480,35,45;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_224;pos:570,35,-45;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_225;pos:480,35,-45;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_226;pos:570,35,-135;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_227;pos:480,35,-135;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_228;pos:570,35,-225;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_229;pos:480,35,-225;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_230;pos:570,35,-315;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_231;pos:480,35,-315;m:cuboid;scl:1,7,10;clr:65025,0,0,255;;
i:cuboid_232;pos:615,35,540;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_233;pos:615,35,360;m:cuboid;scl:10,7,1;clr:65025,0,0,255;;
i:cuboid_234;pos:615,35,405;m:cuboid;scl:10,1,10;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_235;pos:525,35,405;m:cuboid;scl:10,1,10;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_236;pos:525,5,315;m:cuboid;scl:10,1,10;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
i:cuboid_237;pos:525,5,225;m:cuboid;scl:10,1,10;mat:transparent;clr:255,0,0,175;l:0;c:trigger;c:killzone;;
