i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:tube_450;pos:1002.229,955.2817,811.1351;rot:45,-3.139287E-05,130.8829;m:tube;scl:5,2.479797,5;mat:transparent;clr:255,255,0,200;;
i:tube_451;pos:40.02163,153.046,8.899269;rot:45.00003,-4.588192E-05,132.2857;m:tube;scl:5,1.873216,5;mat:transparent;clr:0,255,255,200;;
i:tube_452;pos:-19.82235,127.6958,-16.4509;rot:45.00003,1.207419E-05,289.5631;m:tube;scl:5,1.873216,5;mat:transparent;clr:0,255,255,200;;
i:tube_453;pos:21.71637,142.7505,-1.39617;rot:44.99992,-4.105216E-05,304.7115;m:tube;scl:5,1.873216,5;mat:transparent;clr:0,255,255,200;;
i:tube_454;pos:-42.33092,123.1992,-20.9475;rot:44.99993,9.659332E-06,281.9889;m:tube;scl:5,1.873216,5;mat:transparent;clr:0,255,255,200;;
i:tube_455;pos:-53.85097,121.7489,-22.39783;rot:45.00004,3.380773E-05,278.202;m:tube;scl:5,1.873216,5;mat:transparent;clr:0,255,255,200;;
i:tube_456;pos:-30.97152,125.1844,-18.96229;rot:44.99996,0,285.7762;m:tube;scl:5,1.873216,5;mat:transparent;clr:0,255,255,200;;
i:tube_457;pos:48.41332,158.8121,14.66547;rot:45.00001,4.225966E-05,136.0727;m:tube;scl:5,1.873216,5;mat:transparent;clr:0,255,255,200;;
i:tube_458;pos:1.651667,134.251,-9.895677;rot:45,-9.659342E-05,117.1372;m:tube;scl:5,1.873216,5;mat:transparent;clr:0,255,255,200;;
i:tube_459;pos:-8.9321,130.7224,-13.42429;rot:44.99998,6.76154E-05,293.3503;m:tube;scl:5,1.873216,5;mat:transparent;clr:0,255,255,200;;
i:tube_460;pos:56.24807,164.9577,20.81099;rot:44.99994,6.037085E-06,319.8599;m:tube;scl:5,1.873216,5;mat:transparent;clr:0,255,255,200;;
i:tube_461;pos:31.10968,147.6843,3.537585;rot:44.99997,7.244505E-06,128.4986;m:tube;scl:5,1.873216,5;mat:transparent;clr:0,255,255,200;;
i:tube_462;pos:11.88272,138.2662,-5.880453;rot:44.99997,5.55412E-05,300.9245;m:tube;scl:5,1.873216,5;mat:transparent;clr:0,255,255,200;;
i:tube_463;pos:-348.6449,121.1583,-22.98835;rot:45.00002,0,90;m:tube;scl:5,87,5;mat:transparent;clr:255,0,255,200;;
i:tube_464;pos:872.9639,849.7932,705.6465;rot:44.99994,6.037085E-06,319.8599;m:tube;scl:5,47,5;mat:transparent;clr:0,255,0,200;;
i:tube_465;pos:1189.448,997.1006,852.9539;rot:45.00002,0,90;m:tube;scl:5,12,5;mat:transparent;clr:255,127,0,200;;
i:tube_466;pos:410.3135,461.8499,317.7032;rot:44.99994,6.037085E-06,319.8599;m:tube;scl:5,162,5;mat:transparent;clr:127,127,255,200;;
i:tube_467;pos:1239.062,997.6022,852.4522;rot:44.87553,5.337591,93.77154;m:tube;scl:5,3.444032,5;mat:transparent;clr:76,51,255,200;;
i:tube_468;pos:1351.77,1036.928,813.1267;rot:27.79137,58.19388,126.9362;m:tube;scl:5,3.444032,5;mat:transparent;clr:76,51,255,200;;
i:tube_469;pos:1260.356,999.5918,850.4626;rot:43.90473,15.74461,101.0622;m:tube;scl:5,3.444032,5;mat:transparent;clr:76,51,255,200;;
i:tube_470;pos:1383.816,1076.158,773.8959;rot:13.15075,76.48846,133.4354;m:tube;scl:5,3.444032,5;mat:transparent;clr:76,51,255,200;;
i:tube_471;pos:1392.197,1105.885,744.1696;rot:2.671822,87.32533,134.9376;m:tube;scl:5,3.444032,5;mat:transparent;clr:76,51,255,200;;
i:tube_472;pos:1281.101,1003.528,846.5261;rot:42.02888,25.66818,107.8358;m:tube;scl:5,3.444032,5;mat:transparent;clr:76,51,255,200;;
i:tube_473;pos:1364.847,1048.976,801.0781;rot:23.13692,64.70372,129.7399;m:tube;scl:5,3.444032,5;mat:transparent;clr:76,51,255,200;;
i:tube_474;pos:1336.582,1026.188,823.8663;rot:32.11419,51.12344,123.4002;m:tube;scl:5,3.444032,5;mat:transparent;clr:76,51,255,200;;
i:tube_475;pos:1389.383,1090.828,759.2269;rot:7.946237,81.97628,134.4418;m:tube;scl:5,3.444032,5;mat:transparent;clr:76,51,255,200;;
i:tube_476;pos:1375.59,1062.128,787.9263;rot:18.23378,70.76531,131.8847;m:tube;scl:5,3.444032,5;mat:transparent;clr:76,51,255,200;;
i:tube_477;pos:1300.943,1009.345,840.7099;rot:39.35406,34.9085,113.8695;m:tube;scl:5,3.444032,5;mat:transparent;clr:76,51,255,200;;
i:tube_478;pos:1319.542,1016.941,833.1134;rot:36.00686,43.38735,119.0604;m:tube;scl:5,3.444032,5;mat:transparent;clr:76,51,255,200;;
i:tube_479;pos:1392.906,1147.714,702.3401;rot:0,270,45.00002;m:tube;scl:5,15.49333,5;mat:transparent;clr:51,255,127,200;;
i:tube_480;pos:1392.906,900.39,160.2702;rot:44.99994,0,180;m:tube;scl:5,118,5;mat:transparent;clr:229,178,102,200;;
i:tube_481;pos:1392.906,578.6806,-264.4497;rot:52.50002,180,0;m:tube;scl:5,4.193542,5;mat:transparent;clr:102,204,102,200;;
i:tube_482;pos:1392.906,593.9927,-279.7618;rot:322.5,0,0;m:tube;scl:5,4.193542,5;mat:transparent;clr:102,204,102,200;;
i:tube_483;pos:1392.906,578.6806,-163.4551;rot:52.50002,0,180;m:tube;scl:5,4.193542,5;mat:transparent;clr:102,204,102,200;;
i:tube_484;pos:1392.906,562.2487,-203.1251;rot:82.50002,0,180;m:tube;scl:5,4.193542,5;mat:transparent;clr:102,204,102,200;;
i:tube_485;pos:1392.906,567.8533,-182.2085;rot:67.49998,0,180;m:tube;scl:5,4.193542,5;mat:transparent;clr:102,204,102,200;;
i:tube_486;pos:1392.906,562.2487,-224.7797;rot:82.50002,180,0;m:tube;scl:5,4.193542,5;mat:transparent;clr:102,204,102,200;;
i:tube_487;pos:1392.906,567.8533,-245.6964;rot:67.50012,180,0;m:tube;scl:5,4.193542,5;mat:transparent;clr:102,204,102,200;;
i:tube_488;pos:1392.906,676.2339,-290.589;rot:22.50008,0,0;m:tube;scl:5,4.193542,5;mat:transparent;clr:102,204,102,200;;
i:tube_489;pos:1392.906,655.3173,-296.1936;rot:7.500099,0,0;m:tube;scl:5,4.193542,5;mat:transparent;clr:102,204,102,200;;
i:tube_490;pos:1392.906,633.6627,-296.1936;rot:352.5,0,0;m:tube;scl:5,4.193542,5;mat:transparent;clr:102,204,102,200;;
i:tube_491;pos:1392.906,694.9872,-279.7618;rot:37.49996,0,0;m:tube;scl:5,4.193542,5;mat:transparent;clr:102,204,102,200;;
i:tube_492;pos:1392.906,612.746,-290.589;rot:337.5,0,0;m:tube;scl:5,4.193542,5;mat:transparent;clr:102,204,102,200;;
i:tube_493;pos:1392.906,1212.016,484.3494;rot:63.74139,0,180;m:tube;scl:5,3.348875,5;mat:transparent;clr:229,25,127,200;;
i:tube_494;pos:1392.906,1220.011,606.2904;rot:71.24375,180,0;m:tube;scl:5,3.348875,5;mat:transparent;clr:229,25,127,200;;
i:tube_495;pos:1392.906,1188.852,449.6967;rot:48.7364,0,180;m:tube;scl:5,3.348875,5;mat:transparent;clr:229,25,127,200;;
i:tube_496;pos:1392.906,1228.145,565.4101;rot:86.24866,180,0;m:tube;scl:5,3.348875,5;mat:transparent;clr:229,25,127,200;;
i:tube_497;pos:1392.906,1188.852,660.2378;rot:48.73655,180,0;m:tube;scl:5,3.348875,5;mat:transparent;clr:229,25,127,200;;
i:tube_498;pos:1392.906,1212.016,625.5852;rot:63.74139,180,0;m:tube;scl:5,3.348875,5;mat:transparent;clr:229,25,127,200;;
i:tube_499;pos:1392.906,1225.418,523.8176;rot:78.74628,0,180;m:tube;scl:5,3.348875,5;mat:transparent;clr:229,25,127,200;;
i:tube_500;pos:1392.906,1201.57,466.2637;rot:56.23897,0,180;m:tube;scl:5,3.348875,5;mat:transparent;clr:229,25,127,200;;
i:tube_501;pos:1392.906,1201.57,643.6709;rot:56.23886,180,0;m:tube;scl:5,3.348875,5;mat:transparent;clr:229,25,127,200;;
i:tube_502;pos:1392.906,1220.011,503.6442;rot:71.24384,0,180;m:tube;scl:5,3.348875,5;mat:transparent;clr:229,25,127,200;;
i:tube_503;pos:1392.906,1228.145,544.5245;rot:86.24882,0,180;m:tube;scl:5,3.348875,5;mat:transparent;clr:229,25,127,200;;
i:tube_504;pos:1392.906,1225.418,586.1169;rot:78.74628,180,0;m:tube;scl:5,3.348875,5;mat:transparent;clr:229,25,127,200;;
i:tube_505;pos:1328.633,857.5056,-117.9101;rot:52.20448,0.4242425,2.390317;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_506;pos:1325.491,869.2551,-90.60674;rot:78.045,35.6522,44.75831;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_507;pos:1360.633,769,-50.72223;rot:52.20439,359.5758,177.6097;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_508;pos:1318.977,865.9988,-61.61783;rot:58.0144,112.0398,132.4535;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_509;pos:1370.835,835.9511,-31.57014;rot:348.5349,30.06584,156.4975;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_510;pos:1346.977,767.6475,-119.6727;rot:30.32366,264.8323,47.62349;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_511;pos:1367.249,821.746,-28.0239;rot:357.0985,14.91928,166.1931;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_512;pos:1327.562,865.1486,-104.9619;rot:66.35041,5.952945,11.49609;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_513;pos:1322.563,869.545,-75.82289;rot:74.80755,101.1369,114.5638;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_514;pos:1354.563,756.9605,-92.80945;rot:74.80755,258.8631,65.43618;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_515;pos:1342.835,777.8962,-129.9214;rot:355.5409,300.4255,39.76202;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_516;pos:1391.562,865.1486,-104.9619;rot:66.35041,5.952945,11.49609;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_517;pos:1378.977,858.858,-48.95963;rot:30.32332,95.16743,132.3763;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_518;pos:1386.563,869.545,-75.82289;rot:74.80755,101.1369,114.5638;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_519;pos:1359.562,761.3569,-63.67043;rot:66.35041,354.0471,168.5039;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_520;pos:1330.25,833.8985,-136.212;rot:23.51429,357.3996,5.001815;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_521;pos:1389.491,869.2551,-90.60674;rot:78.045,35.6522,44.75831;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_522;pos:1374.835,848.6093,-38.71093;rot:355.5411,59.57488,140.2379;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_523;pos:1362.25,792.6071,-32.42034;rot:23.51429,2.600447,174.9982;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_524;pos:1357.491,757.2505,-78.02559;rot:78.045,324.3478,135.2417;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_525;pos:1338.835,790.5544,-137.0622;rot:348.5348,329.934,23.50256;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_526;pos:1332.321,819.5433,-140.3185;rot:9.690074,352.9645,8.508945;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_527;pos:1392.633,857.5056,-117.9101;rot:52.20448,0.4242425,2.390317;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_528;pos:1364.321,806.9622,-28.31389;rot:9.690074,7.035492,171.4911;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_529;pos:1382.977,865.9988,-61.61783;rot:58.0144,112.0398,132.4535;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_530;pos:1350.977,760.5068,-107.0145;rot:58.01422,247.9603,47.54644;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_531;pos:1361.179,779.6589,-40.06341;rot:37.79433,0.3289653,178.1465;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_532;pos:1335.249,804.7595,-140.6084;rot:357.0986,345.0807,13.80687;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_533;pos:1329.179,846.8467,-128.5689;rot:37.79422,359.671,1.853507;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_534;pos:1314.977,858.858,-48.95963;rot:30.32332,95.16743,132.3763;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_535;pos:1297.179,779.6589,-40.06341;rot:37.79433,0.3289653,178.1465;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_536;pos:1303.249,821.746,-28.0239;rot:357.0985,14.91928,166.1931;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_537;pos:1298.25,792.6071,-32.42034;rot:23.51429,2.600447,174.9982;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_538;pos:1300.321,806.9622,-28.31389;rot:9.690074,7.035492,171.4911;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_539;pos:1306.835,835.9511,-31.57014;rot:348.5349,30.06584,156.4975;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_540;pos:1310.835,848.6093,-38.71093;rot:355.5411,59.57488,140.2379;m:tube;scl:5,3.405681,5;mat:transparent;clr:255,127,127,200;;
i:tube_541;pos:1392.906,778.251,-198.5139;rot:44.99994,0,0;m:tube;scl:5,31,5;mat:transparent;clr:255,0,127,200;;
i:tube_542;pos:1296.906,743.6028,-74.77023;rot:44.99994,0,180;m:tube;scl:5,13.6,5;mat:transparent;clr:0,127,255,200;;
i:tube_543;pos:1296.906,798.4036,-359.3807;rot:0,270,45.00002;m:tube;scl:5,35,5;mat:transparent;clr:255,51,76,200;;
i:tube_544;pos:1296.906,690.4808,-242.7989;rot:63.17862,180,0;m:tube;scl:5,2.775631,5;mat:transparent;clr:127,127,255,200;;
i:tube_545;pos:1296.906,678.0776,-181.8074;rot:86.16835,0,180;m:tube;scl:5,2.775631,5;mat:transparent;clr:127,127,255,200;;
i:tube_546;pos:1296.906,684.3351,-151.0368;rot:70.84189,0,180;m:tube;scl:5,2.775631,5;mat:transparent;clr:127,127,255,200;;
i:tube_547;pos:1296.906,680.176,-213.1376;rot:78.50517,180,0;m:tube;scl:5,2.775631,5;mat:transparent;clr:127,127,255,200;;
i:tube_548;pos:1296.906,708.2593,-110.6685;rot:47.85206,0,180;m:tube;scl:5,2.775631,5;mat:transparent;clr:127,127,255,200;;
i:tube_549;pos:1296.906,680.176,-166.2125;rot:78.50517,0,180;m:tube;scl:5,2.775631,5;mat:transparent;clr:127,127,255,200;;
i:tube_550;pos:1296.906,698.5034,-256.3356;rot:55.51537,180,0;m:tube;scl:5,2.775631,5;mat:transparent;clr:127,127,255,200;;
i:tube_551;pos:1296.906,678.0776,-197.5428;rot:86.1682,180,0;m:tube;scl:5,2.775631,5;mat:transparent;clr:127,127,255,200;;
i:tube_552;pos:1296.906,708.2593,-268.6816;rot:47.85196,180,0;m:tube;scl:5,2.775631,5;mat:transparent;clr:127,127,255,200;;
i:tube_553;pos:1296.906,684.3351,-228.3134;rot:70.84199,180,0;m:tube;scl:5,2.775631,5;mat:transparent;clr:127,127,255,200;;
i:tube_554;pos:1296.906,698.5034,-123.0145;rot:55.51537,0,180;m:tube;scl:5,2.775631,5;mat:transparent;clr:127,127,255,200;;
i:tube_555;pos:1296.906,690.4808,-136.5512;rot:63.1785,0,180;m:tube;scl:5,2.775631,5;mat:transparent;clr:127,127,255,200;;
i:tube_556;pos:1296.906,892.3699,-451.1082;rot:322.9711,0,0;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_557;pos:1296.906,1058.265,-523.2623;rot:350.0169,0,0;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_558;pos:1296.906,1126.399,-529.118;rot:0.1589386,0,0;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_559;pos:1296.906,1035.916,-518.6448;rot:346.6361,0,0;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_560;pos:1296.906,1555.204,-1113.943;rot:52.9711,180,180;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_561;pos:1296.906,950.3903,-487.304;rot:333.1133,0,180;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_562;pos:1296.906,1483.05,-948.047;rot:80.01682,180,180;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_563;pos:1296.906,1103.586,-528.5081;rot:356.7782,0,180;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_564;pos:1296.906,910.9865,-464.3083;rot:326.3519,0,180;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_565;pos:1296.906,1080.848,-526.5539;rot:353.3975,0,180;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_566;pos:1296.906,1013.878,-512.7172;rot:343.2555,0,180;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_567;pos:1296.906,971.0403,-497.0195;rot:336.4941,0,180;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_568;pos:1296.906,1477.804,-902.7265;rot:86.77815,180,0;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_569;pos:1296.906,930.3491,-476.3875;rot:329.7325,0,180;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_570;pos:1296.906,992.2274,-505.5005;rot:339.8746,0,180;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_571;pos:1296.906,1519.008,-1055.922;rot:63.11338,180,0;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_572;pos:1296.906,1542.004,-1095.326;rot:56.35181,180,180;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_573;pos:1296.906,1529.925,-1075.963;rot:59.73252,180,180;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_574;pos:1296.906,1487.668,-970.3964;rot:76.63609,180,0;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_575;pos:1296.906,1509.293,-1035.272;rot:66.49406,180,0;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_576;pos:1296.906,1500.812,-1014.085;rot:69.87465,180,180;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_577;pos:1296.906,1493.595,-992.4346;rot:73.25543,180,180;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_578;pos:1296.906,1479.758,-925.4642;rot:83.39758,180,180;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_579;pos:1296.906,1477.194,-879.9132;rot:89.84052,0,0;m:tube;scl:5,3.653024,5;mat:transparent;clr:153,51,204,200;;
i:tube_580;pos:1296.906,1478.722,-845.3866;rot:86.29742,0,0;m:tube;scl:5,7.410981,5;mat:transparent;clr:255,229,178,200;;
i:tube_581;pos:1296.906,1478.137,-799.2099;rot:84.84748,180,180;m:tube;scl:5,7.410981,5;mat:transparent;clr:255,229,178,200;;
i:tube_582;pos:1296.906,1470.452,-753.6735;rot:75.99254,180,180;m:tube;scl:5,7.410981,5;mat:transparent;clr:255,229,178,200;;
i:tube_583;pos:1296.906,1207.102,-528.175;rot:354.8475,0,180;m:tube;scl:5,7.410981,5;mat:transparent;clr:255,229,178,200;;
i:tube_584;pos:1296.906,1252.639,-535.8605;rot:345.9925,0,180;m:tube;scl:5,7.410981,5;mat:transparent;clr:255,229,178,200;;
i:tube_585;pos:1296.906,1455.848,-709.8629;rot:67.13758,180,180;m:tube;scl:5,7.410981,5;mat:transparent;clr:255,229,178,200;;
i:tube_586;pos:1296.906,1296.449,-550.4641;rot:337.1376,0,180;m:tube;scl:5,7.410981,5;mat:transparent;clr:255,229,178,200;;
i:tube_587;pos:1296.906,1160.926,-527.5908;rot:3.70264,0,180;m:tube;scl:5,7.410981,5;mat:transparent;clr:255,229,178,200;;
i:tube_588;pos:1296.906,1407.436,-631.5306;rot:49.4275,180,180;m:tube;scl:5,7.410981,5;mat:transparent;clr:255,229,178,200;;
i:tube_589;pos:1296.906,1337.49,-571.6375;rot:328.2826,0,180;m:tube;scl:5,7.410981,5;mat:transparent;clr:255,229,178,200;;
i:tube_590;pos:1296.906,1434.675,-668.8225;rot:58.28256,180,180;m:tube;scl:5,7.410981,5;mat:transparent;clr:255,229,178,200;;
i:tube_591;pos:1296.906,1374.782,-598.8761;rot:319.4276,0,180;m:tube;scl:5,7.410981,5;mat:transparent;clr:255,229,178,200;;
i:tube_592;pos:1296.906,1682.515,-1243.493;rot:0,270,45.00002;m:tube;scl:5,52,5;mat:transparent;clr:255,255,255,200;;
i:tube_593;pos:1325.663,1857.679,-1255.377;rot:7.838569,354.2019,6.738832;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_594;pos:1323.467,1876.443,-1255.506;rot:352.9409,352.4482,6.726904;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_595;pos:1321.914,1894.6,-1260.486;rot:338.05,350.575,7.200029;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_596;pos:1321.11,1910.914,-1269.979;rot:323.1858,348.2527,8.349245;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_597;pos:1310.459,1924.872,-1370.849;rot:52.3819,357.9855,349.0212;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_598;pos:1313.459,1934.142,-1354.664;rot:66.9551,350.7514,342.7245;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_599;pos:1318.345,1938.746,-1317.809;rot:79.67675,226.7035,220.4431;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_600;pos:1307.353,1911.695,-1384.026;rot:37.59071,1.551749,351.5639;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_601;pos:1344.702,1810.825,-1370.068;rot:51.61117,164.7828,169.2105;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_602;pos:1297.914,1840.498,-1392.919;rot:338.0502,9.424921,352.8;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_603;pos:1328.353,1839.588,-1260.109;rot:22.72847,356.0888,7.240507;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_604;pos:1334.459,1810.226,-1282.557;rot:52.3819,2.014521,10.97875;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_605;pos:1316.149,1938.875,-1336.573;rot:80.261,323.7285,316.5921;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_606;pos:1320.702,1924.273,-1283.338;rot:51.61119,195.2168,190.7893;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_607;pos:1343.898,1801.332,-1353.754;rot:66.20454,157.8864,163.2547;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_608;pos:1340.149,1796.223,-1316.833;rot:80.26089,36.27118,43.40757;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_609;pos:1301.663,1877.419,-1398.028;rot:7.838683,5.798097,353.2612;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_610;pos:1304.353,1895.51,-1393.296;rot:22.72847,3.911194,352.7595;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_611;pos:1299.467,1858.655,-1397.9;rot:352.9409,7.551797,353.2731;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_612;pos:1319.898,1933.766,-1299.652;rot:66.20428,202.1134,196.7451;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_613;pos:1342.345,1796.352,-1335.596;rot:79.67667,133.2968,139.5572;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_614;pos:1297.11,1824.184,-1383.426;rot:323.1858,11.74749,351.6507;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
i:tube_615;pos:1337.459,1800.955,-1298.742;rot:66.9551,9.248585,17.27549;m:tube;scl:5,4.268327,5;mat:transparent;clr:153,229,255,200;;
