i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:prism_112;pos:3.402654,2.386816,47.82302;rot:9.65995,101.6517,160.7686;m:prism;scl:0.09715795,0.0001,0.1074323;clr:54,0,0,255;;
i:prism_113;pos:3.857184,2.212277,47.47848;rot:339.4741,328.4146,186.3273;m:prism;scl:0.09131608,0.0001,0.1519469;clr:54,0,0,255;;
i:prism_114;pos:2.787142,1.941843,47.63894;rot:327.2892,94.87469,127.9921;m:prism;scl:0.09725384,0.0001,0.09462986;clr:54,0,0,255;;
i:prism_115;pos:3.443619,2.047966,47.36603;rot:355.0223,300.7814,238.6749;m:prism;scl:0.08675989,0.0001,0.1904161;clr:54,0,0,255;;
i:prism_116;pos:-4.631138,1.140684,47.81998;rot:348.4771,3.896639,251.1718;m:prism;scl:0.07587811,0.0001,0.2007039;clr:54,0,0,255;;
i:prism_117;pos:-4.538129,1.419712,48.50287;rot:52.84771,206.0982,121.5748;m:prism;scl:0.08812679,0.0001,0.07792229;clr:54,0,0,255;;
i:prism_118;pos:-3.963171,1.229445,46.55884;rot:338.1985,306.8699,254.4352;m:prism;scl:0.114592,0.0001,0.1579445;clr:54,0,0,255;;
i:prism_119;pos:-4.506593,1.329859,48.81478;rot:70.27393,330.3131,212.1667;m:prism;scl:0.05313469,0.0001,0.08772831;clr:54,0,0,255;;
i:prism_120;pos:-4.511139,1.07099,48.97827;rot:331.2491,197.1507,109.0195;m:prism;scl:0.05801502,0.0001,0.05672317;clr:54,0,0,255;;
i:prism_121;pos:-4.440651,1.581024,47.77661;rot:7.545029,179.702,116.7566;m:prism;scl:0.1097279,0.0001,0.1998266;clr:54,0,0,255;;
i:prism_122;pos:-4.516642,1.343955,47.18101;rot:310.0159,32.35765,226.0448;m:prism;scl:0.1246477,0.0001,0.1100368;clr:54,0,0,255;;
i:prism_123;pos:-3.412375,1.368273,46.66256;rot:320.1635,359.8951,159.0549;m:prism;scl:0.1638836,0.0001,0.1428417;clr:54,0,0,255;;
i:prism_124;pos:-3.157725,1.587677,47.07863;rot:7.876259,230.8523,223.617;m:prism;scl:0.1478409,0.0001,0.2087239;clr:54,0,0,255;;
i:prism_125;pos:-2.462585,1.425008,47.43163;rot:49.76664,191.1394,228.6876;m:prism;scl:0.0913671,0.0001,0.08209934;clr:54,0,0,255;;
i:prism_126;pos:-2.837093,1.127079,46.85851;rot:348.6521,39.57137,115.7791;m:prism;scl:0.07914045,0.0001,0.2024249;clr:54,0,0,255;;
i:prism_127;pos:-4.26943,1.94817,48.27735;rot:331.4256,156.8964,127.4058;m:prism;scl:0.08921114,0.0001,0.1096817;clr:54,0,0,255;;
i:prism_128;pos:-4.167208,2.054937,47.61634;rot:353.2196,1.287771,237.5052;m:prism;scl:0.08491385,0.0001,0.1531656;clr:54,0,0,255;;
i:prism_129;pos:-3.430654,2.034903,47.35976;rot:355.0224,59.2187,121.3251;m:prism;scl:0.08675989,0.0001,0.1904161;clr:54,0,0,255;;
i:prism_130;pos:-2.772828,1.953267,47.65012;rot:327.2891,265.1255,232.0078;m:prism;scl:0.09725384,0.0001,0.09462986;clr:54,0,0,255;;
i:prism_131;pos:-1.855791,1.14854,48.2199;rot:347.3801,212.3116,245.2692;m:prism;scl:0.08255937,0.0001,0.1910303;clr:54,0,0,255;;
i:prism_132;pos:-2.215952,1.408431,47.75946;rot:54.22831,64.93388,134.2978;m:prism;scl:0.09770425,0.0001,0.07965633;clr:54,0,0,255;;
i:prism_133;pos:-3.835268,2.210608,47.4706;rot:339.4742,31.58608,173.6725;m:prism;scl:0.09131608,0.0001,0.1519469;clr:54,0,0,255;;
i:prism_134;pos:-3.398963,2.392404,47.83874;rot:9.659717,258.3488,199.2315;m:prism;scl:0.09715795,0.0001,0.1074323;clr:54,0,0,255;;
i:prism_135;pos:-2.171887,1.151397,51.19131;rot:321.4577,99.16795,255.4787;m:prism;scl:0.09783998,0.0001,0.06794105;clr:54,0,0,255;;
i:prism_136;pos:-1.960229,2.141486,50.9933;rot:78.36536,346.2485,166.5207;m:prism;scl:0.07657636,0.0001,0.2973549;clr:54,0,0,255;;
i:prism_137;pos:-1.630006,2.148432,50.92341;rot:75.99501,52.8629,205.6174;m:prism;scl:0.05681209,0.0001,0.2988068;clr:54,0,0,255;;
i:prism_138;pos:-1.321207,1.088792,51.03392;rot:322.2589,286.5982,106.0186;m:prism;scl:0.07224739,0.0001,0.05107855;clr:54,0,0,255;;
i:prism_139;pos:-2.208443,2.299309,50.89227;rot:286.2498,148.9745,166.5631;m:prism;scl:0.03667461,0.0001,0.3041058;clr:54,0,0,255;;
i:prism_140;pos:-2.093767,3.400606,50.56643;rot:39.26227,31.63267,249.4198;m:prism;scl:0.04825175,0.0001,0.03124411;clr:54,0,0,255;;
i:prism_141;pos:-1.312669,2.144835,50.00925;rot:73.76226,120.6905,191.7806;m:prism;scl:0.08045797,0.0001,0.3027541;clr:54,0,0,255;;
i:prism_142;pos:-1.107965,1.144045,49.72265;rot:322.7598,5.940674,110.1111;m:prism;scl:0.1020757,0.0001,0.07208884;clr:54,0,0,255;;
i:prism_143;pos:-1.683133,3.341539,50.39117;rot:37.98283,347.583,112.2738;m:prism;scl:0.0742517,0.0001,0.05012461;clr:54,0,0,255;;
i:prism_144;pos:-1.47876,2.296946,50.71364;rot:287.7446,231.4716,191.4095;m:prism;scl:0.05730113,0.0001,0.3058885;clr:54,0,0,255;;
i:prism_145;pos:-2.328956,2.667622,50.53265;rot:77.24715,287.6679,171.319;m:prism;scl:0.08115862,0.0001,0.1820088;clr:54,0,0,255;;
i:prism_146;pos:-2.443229,1.588543,50.84364;rot:300.8522,184.5823,115.1836;m:prism;scl:0.08185159,0.0001,0.1618902;clr:54,0,0,255;;
i:prism_147;pos:-1.816125,3.424473,50.19647;rot:35.18529,102.2109,110.5843;m:prism;scl:0.03156085,0.0001,0.02342859;clr:54,0,0,255;;
i:prism_148;pos:-1.471737,2.291668,49.85663;rot:291.3141,320.2554,217.7634;m:prism;scl:0.02543716,0.0001,0.3114587;clr:54,0,0,255;;
i:prism_149;pos:-1.115217,1.15757,50.71856;rot:322.7598,174.0593,249.8889;m:prism;scl:0.1020757,0.0001,0.07208884;clr:54,0,0,255;;
i:prism_150;pos:-1.30796,2.144023,50.40898;rot:73.76226,59.30954,168.2194;m:prism;scl:0.08045797,0.0001,0.3027541;clr:54,0,0,255;;
i:prism_151;pos:-2.176927,3.423317,50.39329;rot:38.041,195.1183,113.6735;m:prism;scl:0.03399755,0.0001,0.02229963;clr:54,0,0,255;;
i:prism_152;pos:-2.393298,2.774204,50.28057;rot:288.9556,76.05146,193.2194;m:prism;scl:0.02616575,0.0001,0.184927;clr:54,0,0,255;;
i:prism_153;pos:4.944159,8.543386,52.37226;rot:10.75762,185.4511,117.0787;m:prism;scl:0.01160125,0.0001,0.02868382;clr:54,0,0,255;;
i:prism_154;pos:4.827937,8.310943,51.7865;rot:336.3513,12.6474,240.7769;m:prism;scl:0.01137816,0.0001,0.1342709;clr:54,0,0,255;;
i:prism_155;pos:4.899674,8.323282,51.75639;rot:334.8826,20.34624,171.0547;m:prism;scl:0.02430383,0.0001,0.1337294;clr:54,0,0,255;;
i:prism_156;pos:5.114078,8.542234,52.19429;rot:14.0792,239.8946,202.7609;m:prism;scl:0.0286321,0.0001,0.02461118;clr:54,0,0,255;;
i:prism_157;pos:5.091103,8.192147,52.52733;rot:332.0404,208.0981,70.04062;m:prism;scl:0.06218844,0.0001,0.0625565;clr:54,0,0,255;;
i:prism_158;pos:4.886634,8.201239,51.92302;rot:349.2713,14.99991,287.871;m:prism;scl:0.05532504,0.0001,0.1575537;clr:54,0,0,255;;
i:prism_159;pos:5.010797,8.368834,51.72967;rot:332.3756,31.55591,217.0525;m:prism;scl:0.02576459,0.0001,0.1429718;clr:54,0,0,255;;
i:prism_160;pos:5.347154,8.705191,52.18421;rot:41.08616,240.6836,159.7435;m:prism;scl:0.02751325,0.0001,0.03855031;clr:54,0,0,255;;
i:prism_161;pos:5.145404,8.636025,52.69024;rot:62.63213,224.9999,89.99989;m:prism;scl:0.04144812,0.0001,0.04511436;clr:54,0,0,255;;
i:prism_162;pos:5.140858,8.361826,52.68569;rot:287.6321,225.0001,89.99989;m:prism;scl:0.03869165,0.0001,0.06846737;clr:54,0,0,255;;
i:prism_163;pos:4.734323,7.995449,51.39143;rot:22.75672,10.81223,250.9155;m:prism;scl:0.03014624,0.0001,0.03791141;clr:54,0,0,255;;
i:prism_164;pos:4.957198,7.990903,52.06459;rot:5.262122,200.1039,107.6251;m:prism;scl:0.02776396,0.0001,0.1599004;clr:54,0,0,255;;
i:prism_165;pos:5.449846,8.61123,52.14029;rot:63.93064,185.6019,224.1641;m:prism;scl:0.07147812,0.0001,0.05143306;clr:54,0,0,255;;
i:prism_166;pos:5.177143,8.324891,51.77062;rot:339.4587,41.21627,109.6727;m:prism;scl:0.05733167,0.0001,0.1653169;clr:54,0,0,255;;
i:prism_167;pos:5.355713,8.481577,52.80404;rot:66.74574,71.56502,269.9999;m:prism;scl:0.06116948,0.0001,0.08084068;clr:54,0,0,255;;
i:prism_168;pos:5.619943,8.203708,52.89212;rot:338.2544,251.5651,89.99994;m:prism;scl:0.06051681,0.0001,0.08614819;clr:54,0,0,255;;
i:prism_169;pos:5.589373,8.574131,52.31181;rot:298.9872,295.5117,157.3422;m:prism;scl:0.02470907,0.0001,0.06413835;clr:54,0,0,255;;
i:prism_170;pos:5.491699,8.769477,52.40494;rot:29.11219,163.8332,239.2109;m:prism;scl:0.02863231,0.0001,0.0246111;clr:54,0,0,255;;
