i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_77;pos:-775.5201,285.3358,44.4417;rot:78.74265,17.40328,180;m:cuboid;scl:4.41,1.920107,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_78;pos:-7.695368,315.7285,36.63749;rot:80.18402,289.1602,180.0003;m:cuboid;scl:4.41,1.920107,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_79;pos:-9.951503,290.2092,37.08405;rot:80.18402,289.1602,180.0003;m:cuboid;scl:4.41,1.920107,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_80;pos:-777.7763,259.8166,44.88827;rot:78.74265,17.40328,180;m:cuboid;scl:4.41,1.920107,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_81;pos:5.478512,313.7573,33.90607;rot:83.28306,274.3262,180.0005;m:cuboid;scl:4.41,1.920105,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_82;pos:-777.9832,283.439,31.20415;rot:85.33208,3.78727,179.9998;m:cuboid;scl:4.41,1.920105,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_83;pos:3.222377,288.238,34.35263;rot:83.28306,274.3262,180.0005;m:cuboid;scl:4.41,1.920105,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_84;pos:-780.2394,257.9198,31.65071;rot:85.33208,3.78727,179.9998;m:cuboid;scl:4.41,1.920105,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_85;pos:19.00592,312.5738,34.61772;rot:86.81174,259.6916,180.0009;m:cuboid;scl:4.41,1.920104,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_86;pos:-777.2951,283.1406,17.62713;rot:87.83021,170.428,0.001037241;m:cuboid;scl:4.41,1.920104,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_87;pos:16.74979,287.0545,35.06429;rot:86.81174,259.6916,180.0009;m:cuboid;scl:4.41,1.920104,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_88;pos:-779.5512,257.6214,18.0737;rot:87.83021,170.428,0.001037241;m:cuboid;scl:4.41,1.920104,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_89;pos:59.14884,316.4389,67.58411;rot:79.39353,21.01666,8.349304E-05;m:cuboid;scl:4.41,1.920101,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_90;pos:-747.0227,296.7277,-22.52445;rot:65.55222,112.5952,1.650347E-05;m:cuboid;scl:4.41,1.920101,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_91;pos:56.89271,290.9197,68.03068;rot:79.39353,21.01666,8.349304E-05;m:cuboid;scl:4.41,1.920101,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_92;pos:-749.2789,271.2085,-22.07789;rot:65.55222,112.5952,1.650347E-05;m:cuboid;scl:4.41,1.920101,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_93;pos:-751.8936,298.84,73.57525;rot:64.49047,62.66445,180.0001;m:cuboid;scl:4.41,1.920097,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_94;pos:-36.59976,324.8159,62.54697;rot:75.48248,335.0145,179.9999;m:cuboid;scl:4.41,1.920097,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_95;pos:-38.85589,299.2966,62.99354;rot:75.48248,335.0145,179.9999;m:cuboid;scl:4.41,1.920097,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_96;pos:-754.1497,273.3208,74.02181;rot:64.49047,62.66445,180.0001;m:cuboid;scl:4.41,1.920097,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_97;pos:-234.1897,333.9151,-210.1088;rot:51.01115,1.043896,-5.351612E-05;m:cuboid;scl:4.41,1.047735,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_98;pos:-236.4458,308.3959,-209.6622;rot:51.01115,1.043896,-5.351612E-05;m:cuboid;scl:4.41,1.047735,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_99;pos:268.0588,284.0374,86.30187;rot:66.09264,359.2082,-7.24191E-06;m:cuboid;scl:4.41,1.047724,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_100;pos:273.2697,281.7776,-16.50636;rot:66.09264,359.2082,180;m:cuboid;scl:4.41,1.047724,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_101;pos:-57.75698,241.6367,-480.7628;rot:62.27116,266.4374,6.972758E-05;m:cuboid;scl:4.41,1.047724,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_102;pos:115.9624,303.1387,-473.3097;rot:72.25693,87.50095,180;m:cuboid;scl:4.41,1.047724,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_103;pos:-132.6656,248.1903,-484.7036;rot:72.25693,87.50095,180;m:cuboid;scl:4.41,1.047724,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_104;pos:-107.6186,261.4404,-483.7254;rot:72.25693,87.50095,180;m:cuboid;scl:4.41,1.047724,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_105;pos:-160.1892,250.5983,-486.1516;rot:62.27116,266.4374,6.972758E-05;m:cuboid;scl:4.41,1.047724,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_106;pos:-5.185975,252.4787,-478.3366;rot:72.25693,87.50095,180;m:cuboid;scl:4.41,1.047724,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_107;pos:-234.1824,338.8415,-202.0544;rot:66.09264,359.2082,-7.24191E-06;m:cuboid;scl:4.41,1.047724,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_108;pos:265.8027,258.5182,86.74844;rot:66.09264,359.2082,-7.24191E-06;m:cuboid;scl:4.41,1.047724,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_109;pos:271.0135,256.2584,-16.0598;rot:66.09264,359.2082,180;m:cuboid;scl:4.41,1.047724,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_110;pos:-109.8748,235.9212,-483.2788;rot:72.25693,87.50095,180;m:cuboid;scl:4.41,1.047724,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_111;pos:113.7063,277.6195,-472.8632;rot:72.25693,87.50095,180;m:cuboid;scl:4.41,1.047724,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_112;pos:-7.442109,226.9595,-477.89;rot:72.25693,87.50095,180;m:cuboid;scl:4.41,1.047724,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_113;pos:-60.01311,216.1175,-480.3163;rot:62.27116,266.4374,6.972758E-05;m:cuboid;scl:4.41,1.047724,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_114;pos:-134.9217,222.6711,-484.2571;rot:72.25693,87.50095,180;m:cuboid;scl:4.41,1.047724,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_115;pos:-236.4386,313.3222,-201.6078;rot:66.09264,359.2082,-7.24191E-06;m:cuboid;scl:4.41,1.047724,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_116;pos:-162.4453,225.0791,-485.705;rot:62.27116,266.4374,6.972758E-05;m:cuboid;scl:4.41,1.047724,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_117;pos:272.019,298.2303,34.62962;rot:68.60604,175.0271,180;m:cuboid;scl:4.41,1.047723,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_118;pos:277.2298,295.9706,-68.17862;rot:68.60604,175.0271,180;m:cuboid;scl:4.41,1.047723,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_119;pos:269.7628,272.7111,35.07618;rot:68.60604,175.0271,180;m:cuboid;scl:4.41,1.047723,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_120;pos:274.9736,270.4514,-67.73206;rot:68.60604,175.0271,180;m:cuboid;scl:4.41,1.047723,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_121;pos:268.3026,281.3781,77.2459;rot:81.19199,357.764,-0.0001909677;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_122;pos:267.9645,302.5421,118.8687;rot:81.19199,357.764,-0.0001909677;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_123;pos:273.1754,300.2823,16.06047;rot:81.19199,357.764,-0.0001909677;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_124;pos:268.7804,281.1709,67.81878;rot:83.70696,176.437,180.0004;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_125;pos:273.9913,278.9112,-34.98945;rot:83.70696,176.437,0.0004400692;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_126;pos:273.5135,279.1184,-25.56233;rot:81.19199,357.764,179.9998;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_127;pos:-48.90863,238.3843,-480.2429;rot:77.42931,266.8178,-0.0001647574;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_128;pos:-39.51596,237.5625,-479.7488;rot:87.41563,87.15472,179.9996;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_129;pos:-191.375,271.2464,-488.1861;rot:77.42931,266.8178,-0.0001647574;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_130;pos:-151.3409,247.346,-485.6317;rot:77.42931,266.8178,-0.0001647574;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_131;pos:-98.33544,263.1064,-483.2915;rot:87.41563,87.15472,179.9996;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_132;pos:-234.4262,341.5007,-192.9984;rot:81.19199,357.764,-0.0001909677;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_133;pos:-88.94276,262.2847,-482.7974;rot:77.42931,266.8178,-0.0001647574;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_134;pos:266.0465,255.8589,77.69247;rot:81.19199,357.764,-0.0001909677;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_135;pos:266.5243,255.6517,68.26534;rot:83.70696,176.437,180.0004;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_136;pos:271.7351,253.392,-34.54289;rot:83.70696,176.4369,0.0004186556;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_137;pos:270.9192,274.7632,16.50704;rot:81.19199,357.764,-0.0001909677;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_138;pos:271.2573,253.5992,-25.11577;rot:81.19199,357.764,179.9998;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_139;pos:265.7084,277.0229,119.3153;rot:81.19199,357.764,-0.0001909677;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_140;pos:-41.77209,212.0433,-479.3022;rot:87.41563,87.15472,179.9996;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_141;pos:-91.1989,236.7655,-482.3508;rot:77.42931,266.8178,-0.0001647574;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_142;pos:-100.5916,237.5872,-482.8449;rot:87.41563,87.15472,179.9996;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_143;pos:-51.16477,212.8651,-479.7963;rot:77.42931,266.8178,-0.0001647574;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_144;pos:-236.6823,315.9815,-192.5518;rot:81.19199,357.764,-0.0001909677;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_145;pos:-193.6311,245.7271,-487.7395;rot:77.42931,266.8178,-0.0001647574;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_146;pos:-153.597,221.8268,-485.1851;rot:77.42931,266.8178,-0.0001647574;m:cuboid;scl:4.41,1.047718,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_147;pos:277.9084,298.2298,-77.32065;rot:83.70696,176.437,180.0004;m:cuboid;scl:4.41,1.047717,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_148;pos:272.6975,300.4896,25.48759;rot:83.70696,176.437,180.0004;m:cuboid;scl:4.41,1.047717,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_149;pos:270.4414,274.9703,25.93415;rot:83.70696,176.437,180.0004;m:cuboid;scl:4.41,1.047717,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_150;pos:275.6523,272.7106,-76.87408;rot:83.70696,176.437,180.0004;m:cuboid;scl:4.41,1.047717,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_151;pos:125.2456,304.8047,-472.8758;rot:87.41563,87.15347,179.9983;m:cuboid;scl:4.41,1.047715,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_152;pos:122.9894,279.2856,-472.4293;rot:87.41563,87.15347,179.9983;m:cuboid;scl:4.41,1.047715,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_153;pos:269.459,283.4301,58.67681;rot:68.60578,175.0271,180.0001;m:cuboid;scl:4.41,1.04771,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_154;pos:274.6699,281.1704,-44.13142;rot:68.60578,175.0271,180.0001;m:cuboid;scl:4.41,1.04771,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_155;pos:273.4191,297.6231,7.00457;rot:66.09225,359.2082,180;m:cuboid;scl:4.41,1.04771,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_156;pos:-80.09449,259.0323,-482.2774;rot:62.2708,266.4374,9.541558E-05;m:cuboid;scl:4.41,1.04771,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_157;pos:-30.23285,239.2286,-479.3149;rot:72.25657,87.50096,4.482411E-05;m:cuboid;scl:4.41,1.04771,0;mat:transparent;clr:178,178,255,200;;
i:cuboid_158;pos:-182.5267,267.994,-487.6661;rot:62.2708,266.4374,9.541558E-05;m:cuboid;scl:4.41,1.04771,0;mat:transparent;clr:178,178,255,200;;
