i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_19;pos:301.9582,1015.959,279.5191;rot:344.2614,47.20994,343.6681;m:cuboid;scl:17.92763,17.696,4.5;clr:175,37,170,255;;
i:cuboid_20;pos:162.9507,1051.445,365.0583;rot:339.252,24.0545,351.0142;m:cuboid;scl:17.92763,17.696,4.5;clr:109,240,69,255;;
i:cuboid_21;pos:-0.9326596,1063.812,394.8683;rot:337.4688,359.8647,0.0518054;m:cuboid;scl:17.92763,17.696,4.5;clr:31,224,33,255;;
i:cuboid_22;pos:-164.6736,1051.172,364.3981;rot:339.2913,335.6815,9.079209;m:cuboid;scl:17.92763,17.696,4.5;clr:236,110,52,255;;
i:cuboid_23;pos:-303.2758,1015.453,278.2995;rot:344.3318,312.5409,16.39934;m:cuboid;scl:17.92763,17.696,4.5;clr:112,28,122,255;;
i:cuboid_24;pos:-395.5802,962.1101,149.716;rot:351.6461,290.7302,21.00066;m:cuboid;scl:17.92763,17.696,4.5;clr:227,62,80,255;;
i:cuboid_25;pos:-394.1507,836.5695,-152.8988;rot:8.532793,248.7977,20.93135;m:cuboid;scl:17.92763,17.696,4.5;clr:51,69,165,255;;
i:cuboid_26;pos:-300.6349,783.537,-280.7334;rot:15.80881,226.9606,16.26412;m:cuboid;scl:17.92763,17.696,4.5;clr:153,157,25,255;;
i:cuboid_27;pos:-161.2247,748.2836,-365.7116;rot:20.78684,203.7904,8.89212;m:cuboid;scl:17.92763,17.696,4.5;clr:34,84,141,255;;
i:cuboid_28;pos:2.797961,736.191,-394.8607;rot:22.53074,179.594,359.8444;m:cuboid;scl:17.92763,17.696,4.5;clr:217,91,16,255;;
i:cuboid_29;pos:166.3934,749.1052,-363.731;rot:20.6691,155.4177,350.8276;m:cuboid;scl:17.92763,17.696,4.5;clr:177,247,148,255;;
i:cuboid_30;pos:304.5875,785.0549,-277.0746;rot:15.59748,132.2919,343.5336;m:cuboid;scl:17.92763,17.696,4.5;clr:214,234,100,255;;
i:cuboid_31;pos:396.2837,838.5519,-148.1203;rot:8.264221,110.4944,338.9653;m:cuboid;scl:17.92763,17.696,4.5;clr:210,161,225,255;;
i:cuboid_32;pos:394.8692,1015.959,115.7066;rot:344.2614,73.6681,317.2099;m:cuboid;scl:17.92763,17.696,4.5;clr:21,130,28,255;;
i:cuboid_33;pos:301.9582,1114.216,213.7495;rot:329.9278,54.70617,324.7062;m:cuboid;scl:17.92763,17.696,4.5;clr:213,249,121,255;;
i:cuboid_34;pos:162.9507,1179.771,279.1617;rot:319.1231,30.27272,339.093;m:cuboid;scl:17.92763,17.696,4.5;clr:89,167,183,255;;
i:cuboid_35;pos:-0.9326596,1202.617,301.9575;rot:314.9376,359.823,0.1252727;m:cuboid;scl:17.92763,17.696,4.5;clr:201,48,2,255;;
i:cuboid_36;pos:-164.6736,1179.266,278.6569;rot:319.2127,329.4188,21.10872;m:cuboid;scl:17.92763,17.696,4.5;clr:33,5,117,255;;
i:cuboid_37;pos:-303.2758,1113.282,212.8168;rot:330.0724,305.0584,35.41155;m:cuboid;scl:17.92763,17.696,4.5;clr:208,69,126,255;;
i:cuboid_38;pos:-395.5802,1014.739,114.4885;rot:344.4313,286.1414,42.84145;m:cuboid;scl:17.92763,17.696,4.5;clr:18,150,168,255;;
i:cuboid_39;pos:-394.1507,782.8222,-116.9224;rot:15.90839,253.4773,42.73805;m:cuboid;scl:17.92763,17.696,4.5;clr:142,133,66,255;;
i:cuboid_40;pos:-300.6349,684.853,-214.6781;rot:30.21642,234.47,35.17525;m:cuboid;scl:17.92763,17.696,4.5;clr:206,187,92,255;;
i:cuboid_41;pos:-161.2247,619.7279,-279.6613;rot:40.96571,209.9634,20.70446;m:cuboid;scl:17.92763,17.696,4.5;clr:246,37,197,255;;
i:cuboid_42;pos:2.797961,597.3888,-301.9518;rot:45.06127,179.4691,359.6242;m:cuboid;scl:17.92763,17.696,4.5;clr:38,247,125,255;;
i:cuboid_43;pos:166.3934,621.2458,-278.1467;rot:40.69683,149.1112,338.6905;m:cuboid;scl:17.92763,17.696,4.5;clr:234,57,179,255;;
i:cuboid_44;pos:304.5875,687.6571,-211.8801;rot:29.78247,124.8236,324.4716;m:cuboid;scl:17.92763,17.696,4.5;clr:81,34,185,255;;
i:cuboid_45;pos:396.2837,786.4844,-113.2682;rot:15.39866,105.9513,317.1078;m:cuboid;scl:17.92763,17.696,4.5;clr:130,77,223,255;;
i:cuboid_46;pos:394.8692,1051.445,62.44064;rot:339.252,81.01423,294.0545;m:cuboid;scl:17.92763,17.696,4.5;clr:38,83,254,255;;
i:cuboid_47;pos:301.9582,1179.771,115.3492;rot:319.1231,69.09296,300.2727;m:cuboid;scl:17.92763,17.696,4.5;clr:211,191,209,255;;
i:cuboid_48;pos:162.9507,1265.388,150.6487;rot:301.2725,47.24648,317.2465;m:cuboid;scl:17.92763,17.696,4.5;clr:82,84,123,255;;
i:cuboid_49;pos:-0.9326596,1295.225,162.9503;rot:292.4066,359.672,0.3032268;m:cuboid;scl:17.92763,17.696,4.5;clr:108,51,202,255;;
i:cuboid_50;pos:-164.6736,1264.727,150.3762;rot:301.4427,312.4016,43.05403;m:cuboid;scl:17.92763,17.696,4.5;clr:101,202,105,255;;
i:cuboid_51;pos:-303.2758,1178.551,114.8459;rot:319.3391,290.7409,59.83577;m:cuboid;scl:17.92763,17.696,4.5;clr:9,203,31,255;;
i:cuboid_52;pos:-395.5802,1049.851,61.78331;rot:339.4803,278.877,65.98384;m:cuboid;scl:17.92763,17.696,4.5;clr:202,191,31,255;;
i:cuboid_53;pos:-394.1507,746.9631,-63.09678;rot:20.97625,260.9051,65.90663;m:cuboid;scl:17.92763,17.696,4.5;clr:60,139,213,255;;
i:cuboid_54;pos:-300.6349,619.0132,-115.8503;rot:41.09269,248.9257,59.61761;m:cuboid;scl:17.92763,17.696,4.5;clr:44,194,134,255;;
i:cuboid_55;pos:-161.2247,533.9583,-150.9182;rot:58.89676,226.8911,42.44952;m:cuboid;scl:17.92763,17.696,4.5;clr:57,214,154,255;;
i:cuboid_56;pos:2.797961,504.7828,-162.9472;rot:67.59077,179.0163,359.0905;m:cuboid;scl:17.92763,17.696,4.5;clr:160,98,5,255;;
i:cuboid_57;pos:166.3934,535.9407,-150.1009;rot:58.38621,132.0531,316.6489;m:cuboid;scl:17.92763,17.696,4.5;clr:213,12,250,255;;
i:cuboid_58;pos:304.5875,622.6754,-114.3404;rot:40.44461,110.5758,300.0569;m:cuboid;scl:17.92763,17.696,4.5;clr:43,184,131,255;;
i:cuboid_59;pos:396.2837,751.746,-61.1248;rot:20.29128,98.76849,293.9783;m:cuboid;scl:17.92763,17.696,4.5;clr:21,123,29,255;;
i:cuboid_60;pos:394.8692,1063.812,-0.3573833;rot:337.4688,90.05186,269.8647;m:cuboid;scl:17.92763,17.696,4.5;clr:149,241,179,255;;
i:cuboid_61;pos:301.9582,1202.617,-0.6602089;rot:314.9376,90.12527,269.823;m:cuboid;scl:17.92763,17.696,4.5;clr:203,169,110,255;;
i:cuboid_62;pos:162.9507,1295.225,-0.8622479;rot:292.4066,90.30319,269.6721;m:cuboid;scl:17.92763,17.696,4.5;clr:1,125,210,255;;
i:cuboid_63;pos:-0.9326596,1327.498,-0.9326574;rot:270.1769,224.9997,135.0003;m:cuboid;scl:17.92763,17.696,4.5;clr:112,84,51,255;;
i:cuboid_64;pos:-164.6736,1294.51,-0.8606886;rot:292.6566,269.7005,90.3245;m:cuboid;scl:17.92763,17.696,4.5;clr:164,156,251,255;;
i:cuboid_65;pos:-303.2758,1201.297,-0.6573282;rot:315.1876,269.8758,90.17621;m:cuboid;scl:17.92763,17.696,4.5;clr:239,147,177,255;;
i:cuboid_66;pos:-395.5802,1062.088,-0.353621;rot:337.7188,269.9488,90.13509;m:cuboid;scl:17.92763,17.696,4.5;clr:140,26,111,255;;
i:cuboid_67;pos:-394.1507,734.4664,0.3611387;rot:22.78119,270.0525,90.13557;m:cuboid;scl:17.92763,17.696,4.5;clr:110,236,48,255;;
i:cuboid_68;pos:-300.6349,596.0684,0.6630771;rot:45.31236,270.1264,90.17775;m:cuboid;scl:17.92763,17.696,4.5;clr:55,227,200,255;;
i:cuboid_69;pos:-161.2247,504.0681,0.8637909;rot:67.8434,270.307,90.33145;m:cuboid;scl:17.92763,17.696,4.5;clr:223,131,161,255;;
i:cuboid_70;pos:2.797961,472.5102,0.9326396;rot:89.60386,71.56473,251.5643;m:cuboid;scl:17.92763,17.696,4.5;clr:82,127,74,255;;
i:cuboid_71;pos:166.3934,506.2123,0.8591128;rot:67.09344,89.70417,269.6788;m:cuboid;scl:17.92763,17.696,4.5;clr:208,60,224,255;;
i:cuboid_72;pos:304.5875,600.0295,0.654435;rot:44.56236,89.87689,269.8246;m:cuboid;scl:17.92763,17.696,4.5;clr:253,187,102,255;;
i:cuboid_73;pos:396.2837,739.6399,0.349852;rot:22.03119,89.94942,269.8651;m:cuboid;scl:17.92763,17.696,4.5;clr:132,88,132,255;;
i:cuboid_74;pos:394.8692,1051.172,-63.10084;rot:339.2913,99.0792,245.6815;m:cuboid;scl:17.92763,17.696,4.5;clr:157,45,141,255;;
i:cuboid_75;pos:301.9582,1179.266,-116.5688;rot:319.2127,111.1087,239.4188;m:cuboid;scl:17.92763,17.696,4.5;clr:92,70,163,255;;
i:cuboid_76;pos:162.9507,1264.727,-152.2415;rot:301.4426,133.054,222.4016;m:cuboid;scl:17.92763,17.696,4.5;clr:223,152,82,255;;
i:cuboid_77;pos:-0.9326596,1294.51,-164.6732;rot:292.6566,180.3245,179.7005;m:cuboid;scl:17.92763,17.696,4.5;clr:118,152,23,255;;
i:cuboid_78;pos:-164.6736,1264.068,-151.9662;rot:301.6117,227.2982,137.2982;m:cuboid;scl:17.92763,17.696,4.5;clr:157,200,227,255;;
i:cuboid_79;pos:-303.2758,1178.047,-116.0602;rot:319.4281,249.0587,120.472;m:cuboid;scl:17.92763,17.696,4.5;clr:249,232,11,255;;
i:cuboid_80;pos:-395.5802,1049.58,-62.43657;rot:339.5191,261.0307,114.2798;m:cuboid;scl:17.92763,17.696,4.5;clr:58,59,212,255;;
i:cuboid_81;pos:-394.1507,747.2399,63.76392;rot:20.93654,279.1895,114.3577;m:cuboid;scl:17.92763,17.696,4.5;clr:148,253,86,255;;
i:cuboid_82;pos:-300.6349,619.5214,117.0752;rot:41.00239,291.2773,120.6915;m:cuboid;scl:17.92763,17.696,4.5;clr:35,115,107,255;;
i:cuboid_83;pos:-161.2247,534.6202,152.5139;rot:58.72546,313.4096,137.902;m:cuboid;scl:17.92763,17.696,4.5;clr:22,82,136,255;;
i:cuboid_84;pos:2.797961,505.4976,164.6701;rot:67.34082,0.9734368,180.8983;m:cuboid;scl:17.92763,17.696,4.5;clr:130,78,237,255;;
i:cuboid_85;pos:166.3934,536.5991,151.688;rot:58.21828,47.64701,222.9986;m:cuboid;scl:17.92763,17.696,4.5;clr:135,8,139,255;;
i:cuboid_86;pos:304.5875,623.1769,115.5493;rot:40.35635,69.2251,239.636;m:cuboid;scl:17.92763,17.696,4.5;clr:200,248,180,255;;
i:cuboid_87;pos:396.2837,752.0142,61.7711;rot:20.25297,81.14027,245.7583;m:cuboid;scl:17.92763,17.696,4.5;clr:11,207,121,255;;
i:cuboid_88;pos:394.8692,1015.453,-116.2114;rot:344.3318,106.3994,222.5409;m:cuboid;scl:17.92763,17.696,4.5;clr:88,182,218,255;;
i:cuboid_89;pos:301.9582,1113.282,-214.6821;rot:330.0724,125.4116,215.0584;m:cuboid;scl:17.92763,17.696,4.5;clr:2,11,221,255;;
i:cuboid_90;pos:162.9507,1178.551,-280.3798;rot:319.3391,149.8358,200.7409;m:cuboid;scl:17.92763,17.696,4.5;clr:238,54,198,255;;
i:cuboid_91;pos:-0.9326596,1201.297,-303.2751;rot:315.1876,180.1762,179.8758;m:cuboid;scl:17.92763,17.696,4.5;clr:179,208,167,255;;
i:cuboid_92;pos:-164.6736,1178.047,-279.8727;rot:319.4281,210.472,159.0587;m:cuboid;scl:17.92763,17.696,4.5;clr:105,110,84,255;;
i:cuboid_93;pos:-303.2758,1112.351,-213.7454;rot:330.2163,234.8242,144.8242;m:cuboid;scl:17.92763,17.696,4.5;clr:202,141,137,255;;
i:cuboid_94;pos:-395.5802,1014.238,-114.988;rot:344.5009,253.7918,137.4077;m:cuboid;scl:17.92763,17.696,4.5;clr:251,20,71,255;;
i:cuboid_95;pos:-394.1507,783.3335,117.4326;rot:15.83715,286.5908,137.5111;m:cuboid;scl:17.92763,17.696,4.5;clr:120,62,73,255;;
i:cuboid_96;pos:-300.6349,685.7918,215.6148;rot:30.07093,305.648,145.0598;m:cuboid;scl:17.92763,17.696,4.5;clr:176,165,246,255;;
i:cuboid_97;pos:-161.2247,620.9509,280.8815;rot:40.74899,330.1444,159.4604;m:cuboid;scl:17.92763,17.696,4.5;clr:17,23,39,255;;
i:cuboid_98;pos:2.797961,598.7092,303.2693;rot:44.81128,0.5285956,180.3725;m:cuboid;scl:17.92763,17.696,4.5;clr:188,76,239,255;;
i:cuboid_99;pos:166.3934,622.4621,279.3603;rot:40.48217,30.779,201.1407;m:cuboid;scl:17.92763,17.696,4.5;clr:33,15,5,255;;
i:cuboid_100;pos:304.5875,688.5836,212.8046;rot:29.6395,55.05935,215.2923;m:cuboid;scl:17.92763,17.696,4.5;clr:193,40,137,255;;
i:cuboid_101;pos:396.2837,786.9797,113.7625;rot:15.32982,73.98265,222.643;m:cuboid;scl:17.92763,17.696,4.5;clr:225,159,4,255;;
i:cuboid_102;pos:394.8692,962.1101,-151.5813;rot:351.6461,111.0007,200.7302;m:cuboid;scl:17.92763,17.696,4.5;clr:234,75,146,255;;
i:cuboid_103;pos:301.9582,1014.739,-280.0224;rot:344.4313,132.8415,196.1414;m:cuboid;scl:17.92763,17.696,4.5;clr:69,205,181,255;;
i:cuboid_104;pos:162.9507,1049.851,-365.7157;rot:339.4803,155.9838,188.877;m:cuboid;scl:17.92763,17.696,4.5;clr:7,189,129,255;;
i:cuboid_105;pos:-0.9326596,1062.088,-395.5793;rot:337.7188,180.1351,179.9488;m:cuboid;scl:17.92763,17.696,4.5;clr:77,215,252,255;;
i:cuboid_106;pos:-164.6736,1049.58,-365.0543;rot:339.5191,204.2798,171.0307;m:cuboid;scl:17.92763,17.696,4.5;clr:79,83,240,255;;
i:cuboid_107;pos:-303.2758,1014.238,-278.8006;rot:344.5009,227.4077,163.7918;m:cuboid;scl:17.92763,17.696,4.5;clr:236,118,70,255;;
i:cuboid_108;pos:-395.5802,961.4562,-149.9856;rot:351.7347,249.2356,159.2356;m:cuboid;scl:17.92763,17.696,4.5;clr:79,244,10,255;;
i:cuboid_109;pos:-394.1507,837.2372,153.1741;rot:8.442306,291.237,159.3043;m:cuboid;scl:17.92763,17.696,4.5;clr:12,174,127,255;;
i:cuboid_110;pos:-300.6349,784.763,281.2389;rot:15.6381,313.0908,163.9256;m:cuboid;scl:17.92763,17.696,4.5;clr:152,37,148,255;;
i:cuboid_111;pos:-161.2247,749.8807,366.3701;rot:20.55805,336.2477,171.2156;m:cuboid;scl:17.92763,17.696,4.5;clr:78,221,251,255;;
i:cuboid_112;pos:2.797961,737.9154,395.5717;rot:22.28075,0.4052582,180.1537;m:cuboid;scl:17.92763,17.696,4.5;clr:150,254,59,255;;
i:cuboid_113;pos:166.3934,750.6937,364.3859;rot:20.44172,24.54337,189.0614;m:cuboid;scl:17.92763,17.696,4.5;clr:133,95,95,255;;
i:cuboid_114;pos:304.5875,786.265,277.5735;rot:15.42917,47.6568,196.2746;m:cuboid;scl:17.92763,17.696,4.5;clr:215,142,254,255;;
i:cuboid_115;pos:396.2837,839.1988,148.387;rot:8.176622,69.47176,200.7982;m:cuboid;scl:17.92763,17.696,4.5;clr:153,179,106,255;;
i:cuboid_116;pos:500,800,0;rot:0,180,0;m:cuboid;scl:12,3,23;clr:218,12,218,255;;
i:cuboid_117;pos:500,1000,0;rot:0,180,0;m:cuboid;scl:12,3,23;clr:127,199,211,255;;
i:cuboid_118;pos:500,900,100;rot:0,180,0;m:cuboid;scl:12,17,3;clr:227,112,133,255;;
i:cuboid_119;pos:500,900,-100;rot:0,180,0;m:cuboid;scl:12,17,3;clr:51,226,163,255;;
i:cuboid_120;pos:545,900,0;rot:0,180,0;m:cuboid;scl:3,17,23;clr:242,185,4,255;;
i:cuboid_121;pos:-500,800,0;rot:0,180,0;m:cuboid;scl:12,3,23;clr:209,212,205,255;;
i:cuboid_122;pos:-500,1000,0;rot:0,180,0;m:cuboid;scl:12,3,23;clr:223,47,191,255;;
i:cuboid_123;pos:-500,900,100;rot:0,180,0;m:cuboid;scl:12,17,3;clr:100,180,110,255;;
i:cuboid_124;pos:-500,900,-100;rot:0,180,0;m:cuboid;scl:12,17,3;clr:88,110,232,255;;
i:cuboid_125;pos:-545,900,0;rot:0,180,0;m:cuboid;scl:3,17,23;clr:214,193,29,255;;
i:cuboid_126;pos:234.8564,900,235.3693;rot:0,44.9375,0;m:cuboid;scl:2,2,15;clr:217,124,57,255;;
i:cuboid_127;pos:126.7394,900,307.3977;rot:0,22.40625,0;m:cuboid;scl:2,2,15;clr:169,216,55,255;;
i:cuboid_128;pos:-0.7254019,900,332.4992;rot:0,359.875,0;m:cuboid;scl:2,2,15;clr:73,142,29,255;;
i:cuboid_129;pos:-128.0795,900,306.8418;rot:0,337.3438,0;m:cuboid;scl:2,2,15;clr:42,36,211,255;;
i:cuboid_130;pos:-235.8811,900,234.3423;rot:0,314.8125,0;m:cuboid;scl:2,2,15;clr:8,111,225,255;;
i:cuboid_131;pos:-233.8272,900,-236.3918;rot:0,224.6875,0;m:cuboid;scl:2,2,15;clr:73,39,83,255;;
i:cuboid_132;pos:-125.397,900,-307.9478;rot:0,202.1563,0;m:cuboid;scl:2,2,15;clr:6,218,26,255;;
i:cuboid_133;pos:2.176192,900,-332.4929;rot:0,179.625,0;m:cuboid;scl:2,2,15;clr:92,237,115,255;;
i:cuboid_134;pos:129.4171,900,-306.28;rot:0,157.0938,0;m:cuboid;scl:2,2,15;clr:31,146,32,255;;
i:cuboid_135;pos:236.9014,900,-233.3109;rot:0,134.5625,0;m:cuboid;scl:2,2,15;clr:206,83,38,255;;
i:cuboid_136;pos:234.8564,990.1906,217.4037;rot:344.2614,47.20994,343.6681;m:cuboid;scl:16.5,1.838044,15;clr:219,144,202,255;;
i:cuboid_137;pos:126.7394,1017.791,283.9343;rot:339.252,24.0545,351.0142;m:cuboid;scl:16.5,1.846345,15;clr:209,61,219,255;;
i:cuboid_138;pos:-0.7254019,1027.409,307.1198;rot:337.4688,359.8647,0.0518054;m:cuboid;scl:16.5,1.89114,15;clr:231,141,110,255;;
i:cuboid_139;pos:-128.0795,1017.578,283.4208;rot:339.2913,335.6815,9.079209;m:cuboid;scl:16.5,1.861245,15;clr:55,108,75,255;;
i:cuboid_140;pos:-125.397,781.9983,-284.4424;rot:20.78684,203.7904,8.89212;m:cuboid;scl:16.5,1.856929,15;clr:134,2,45,255;;
i:cuboid_141;pos:2.176192,772.593,-307.1139;rot:22.53074,179.594,359.8444;m:cuboid;scl:16.5,1.860231,15;clr:71,229,177,255;;
i:cuboid_142;pos:129.4171,782.6374,-282.9019;rot:20.6691,155.4177,350.8276;m:cuboid;scl:16.5,1.93657,15;clr:98,59,206,255;;
i:cuboid_143;pos:236.9014,810.5983,-215.5024;rot:15.59748,132.2919,343.5336;m:cuboid;scl:16.5,1.867489,15;clr:233,55,100,255;;
i:cuboid_144;pos:234.8564,1066.613,166.2496;rot:329.9278,54.70617,324.7062;m:cuboid;scl:2,2,15;clr:34,203,127,255;;
i:cuboid_145;pos:126.7394,1117.6,217.1258;rot:319.1231,30.27272,339.093;m:cuboid;scl:2,2,15;clr:199,222,242,255;;
i:cuboid_146;pos:-0.7254019,1135.369,234.8558;rot:314.9376,359.823,0.1252727;m:cuboid;scl:2,2,15;clr:46,40,18,255;;
i:cuboid_147;pos:-128.0795,1117.206,216.7331;rot:319.2127,329.4188,21.10872;m:cuboid;scl:2,2,15;clr:97,198,236,255;;
i:cuboid_148;pos:-235.8811,1065.886,165.5242;rot:330.0724,305.0584,35.41155;m:cuboid;scl:2,2,15;clr:219,243,73,255;;
i:cuboid_149;pos:-233.8272,732.6635,-166.9718;rot:30.21642,234.47,35.17525;m:cuboid;scl:2,2,15;clr:75,10,208,255;;
i:cuboid_150;pos:-125.397,682.0106,-217.5143;rot:40.96571,209.9634,20.70446;m:cuboid;scl:2,2,15;clr:243,47,196,255;;
i:cuboid_151;pos:2.176192,664.6357,-234.8514;rot:45.06127,179.4691,359.6242;m:cuboid;scl:2,2,15;clr:164,18,174,255;;
i:cuboid_152;pos:129.4171,683.1912,-216.3363;rot:40.69683,149.1112,338.6905;m:cuboid;scl:2,2,15;clr:52,128,193,255;;
i:cuboid_153;pos:236.9014,734.8444,-164.7957;rot:29.78247,124.8236,324.4716;m:cuboid;scl:2,2,15;clr:47,68,51,255;;
i:cuboid_154;pos:126.7394,1184.191,117.1712;rot:301.2725,47.24648,317.2465;m:cuboid;scl:16.5,1.939964,15;clr:107,186,211,255;;
i:cuboid_155;pos:-0.7254019,1207.397,126.7391;rot:292.4066,359.672,0.3032268;m:cuboid;scl:16.5,1.901895,15;clr:147,91,60,255;;
i:cuboid_156;pos:-128.0795,1183.677,116.9593;rot:301.4427,312.4016,43.05403;m:cuboid;scl:16.5,1.909268,15;clr:129,161,1,255;;
i:cuboid_157;pos:-235.8811,1116.651,89.32455;rot:319.3391,290.7409,59.83577;m:cuboid;scl:16.5,1.946593,15;clr:190,155,88,255;;
i:cuboid_158;pos:-233.8272,681.4547,-90.10577;rot:41.09269,248.9257,59.61761;m:cuboid;scl:16.5,1.807385,15;clr:97,73,165,255;;
i:cuboid_159;pos:-125.397,615.3009,-117.3808;rot:58.89676,226.8911,42.44952;m:cuboid;scl:16.5,1.884353,15;clr:101,189,251,255;;
i:cuboid_160;pos:2.176192,592.6088,-126.7367;rot:67.59077,179.0163,359.0905;m:cuboid;scl:16.5,1.921439,15;clr:55,14,219,255;;
i:cuboid_161;pos:129.4171,616.8428,-116.7451;rot:58.38621,132.0531,316.6489;m:cuboid;scl:16.5,1.99013,15;clr:181,235,232,255;;
i:cuboid_162;pos:234.8564,1135.369,-0.5134958;rot:314.9376,90.12527,269.823;m:cuboid;scl:2,2,15;clr:72,130,150,255;;
i:cuboid_163;pos:126.7394,1207.397,-0.6706373;rot:292.4066,90.30319,269.6721;m:cuboid;scl:2,2,15;clr:221,222,200,255;;
i:cuboid_164;pos:-0.7254019,1232.498,-0.7254001;rot:270.1769,224.9997,135.0003;m:cuboid;scl:2,2,15;clr:217,143,5,255;;
i:cuboid_165;pos:-128.0795,1206.841,-0.6694244;rot:292.6566,269.7005,90.3245;m:cuboid;scl:2,2,15;clr:242,241,117,255;;
i:cuboid_166;pos:-235.8811,1134.342,-0.5112553;rot:315.1876,269.8758,90.17621;m:cuboid;scl:2,2,15;clr:44,148,84,255;;
i:cuboid_167;pos:-233.8272,663.6087,0.5157266;rot:45.31236,270.1264,90.17775;m:cuboid;scl:2,2,15;clr:38,107,165,255;;
i:cuboid_168;pos:-125.397,592.0529,0.6718374;rot:67.8434,270.307,90.33145;m:cuboid;scl:2,2,15;clr:56,159,64,255;;
i:cuboid_169;pos:2.176192,567.5079,0.7253864;rot:89.60386,71.56473,251.5643;m:cuboid;scl:2,2,15;clr:179,99,228,255;;
i:cuboid_170;pos:129.4171,593.7207,0.6681988;rot:67.09344,89.70417,269.6788;m:cuboid;scl:2,2,15;clr:108,141,119,255;;
i:cuboid_171;pos:236.9014,666.6896,0.509005;rot:44.56236,89.87689,269.8246;m:cuboid;scl:2,2,15;clr:115,113,36,255;;
i:cuboid_172;pos:234.8564,1117.206,-90.66462;rot:319.2127,111.1087,239.4188;m:cuboid;scl:16.5,1.901852,15;clr:102,158,247,255;;
i:cuboid_173;pos:126.7394,1183.677,-118.4101;rot:301.4426,133.054,222.4016;m:cuboid;scl:16.5,1.947398,15;clr:171,109,135,255;;
i:cuboid_174;pos:-0.7254019,1206.841,-128.0792;rot:292.6566,180.3245,179.7005;m:cuboid;scl:16.5,1.855129,15;clr:29,49,111,255;;
i:cuboid_175;pos:-128.0795,1183.164,-118.1959;rot:301.6117,227.2982,137.2982;m:cuboid;scl:16.5,1.934257,15;clr:196,54,87,255;;
i:cuboid_176;pos:-125.397,615.8157,118.622;rot:58.72546,313.4096,137.902;m:cuboid;scl:16.5,1.810016,15;clr:137,175,23,255;;
i:cuboid_177;pos:2.176192,593.1648,128.0768;rot:67.34082,0.9734368,180.8983;m:cuboid;scl:16.5,1.879074,15;clr:120,111,111,255;;
i:cuboid_178;pos:129.4171,617.3549,117.9795;rot:58.21828,47.64701,222.9986;m:cuboid;scl:16.5,1.837147,15;clr:181,197,97,255;;
i:cuboid_179;pos:236.9014,684.6931,89.8717;rot:40.35635,69.2251,239.636;m:cuboid;scl:16.5,1.920249,15;clr:156,98,153,255;;
