i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_0;pos:-160,80,78;rot:0,180,0;m:cuboid;scl:3.2,0.406,0.04;t:empty;;
i:leaf3_4;pos:-160,82.6,6;rot:270.0198,180,0;m:leaf3;scl:0.64,0.4,0.004;t:ice1;;
i:cuboid_5;pos:-160,80,2;rot:0,180,0;m:cuboid;scl:3.2,0.406,0.36;t:empty;;
i:cuboid_6;pos:-160,80,-6;rot:0,180,0;m:cuboid;scl:3.2,0.406,0.36;t:empty;;
i:cuboid_7;pos:-160,80,-14;rot:0,180,0;m:cuboid;scl:3.2,0.406,0.36;t:empty;;
i:cuboid_8;pos:-160,80,-22;rot:0,180,0;m:cuboid;scl:3.2,0.406,0.36;t:empty;;
i:cuboid_9;pos:-168,80,-42;rot:0,180,0;m:cuboid;scl:1.6,0.406,0.36;t:empty;;
i:cuboid_10;pos:-152,80,-62;rot:0,180,0;m:cuboid;scl:1.6,0.406,0.36;t:empty;;
i:cuboid_11;pos:-168,80,-82;rot:0,180,0;m:cuboid;scl:1.6,0.406,0.36;t:empty;;
i:cuboid_12;pos:-168,80,-122;rot:0,180,0;m:cuboid;scl:1.6,0.406,0.36;t:empty;;
i:cuboid_13;pos:-152,80,-102;rot:0,180,0;m:cuboid;scl:1.6,0.406,0.36;t:empty;;
i:cuboid_14;pos:-152,80,-142;rot:0,180,0;m:cuboid;scl:1.6,0.406,0.36;t:empty;;
i:cuboid_105;pos:-160,80,94;rot:0,180,0;m:cuboid;scl:3.12,0.404,0.36;t:empty;clr:127,255,255,255;;
i:cuboid_106;pos:-160,80,98;rot:0,180,0;m:cuboid;scl:3.12,0.404,0.36;t:empty;clr:51,255,51,255;;
i:cuboid_107;pos:-160,80,102;rot:0,180,0;m:cuboid;scl:3.12,0.404,0.36;t:empty;clr:255,255,0,255;;
i:cuboid_108;pos:-160,80,106;rot:0,180,0;m:cuboid;scl:3.12,0.404,0.36;t:empty;clr:255,127,0,255;;
i:cuboid_109;pos:-160,80,110;rot:0,180,0;m:cuboid;scl:3.12,0.404,0.36;t:empty;clr:255,25,51,255;;
i:cuboid_110;pos:-160,80,114;rot:0,180,0;m:cuboid;scl:3.12,0.404,0.36;t:empty;clr:255,76,255,255;;
i:cuboid_111;pos:-160,80,118;rot:0,180,0;m:cuboid;scl:3.12,0.404,0.36;t:empty;clr:0,51,255,255;;
i:cuboid_112;pos:-160,80,122;rot:0,180,0;m:cuboid;scl:3.12,0.404,0.36;t:empty;clr:127,255,255,255;;
i:cuboid_113;pos:-160,80,126;rot:0,180,0;m:cuboid;scl:3.12,0.404,0.36;t:empty;clr:51,255,51,255;;
i:cuboid_114;pos:-160,80,130;rot:0,180,0;m:cuboid;scl:3.12,0.404,0.36;t:empty;clr:255,255,0,255;;
i:cuboid_115;pos:-160,80,134;rot:0,180,0;m:cuboid;scl:3.12,0.404,0.36;t:empty;clr:255,127,0,255;;
i:cuboid_116;pos:-160,80,138;rot:0,180,0;m:cuboid;scl:3.12,0.404,0.36;t:empty;clr:255,25,51,255;;
i:cuboid_117;pos:-160,80,142;rot:0,180,0;m:cuboid;scl:3.12,0.404,0.36;t:empty;clr:255,76,255,255;;
i:cuboid_118;pos:-160,80,146;rot:0,180,0;m:cuboid;scl:3.12,0.404,0.36;t:empty;clr:0,51,255,255;;
i:cuboid_119;pos:-162,80,150;rot:0,180,0;m:cuboid;scl:2.72,0.404,0.36;t:empty;clr:127,255,255,255;;
i:cuboid_120;pos:-164,80,154;rot:0,180,0;m:cuboid;scl:2.32,0.404,0.36;t:empty;clr:51,255,51,255;;
i:cuboid_121;pos:-166,80,158;rot:0,180,0;m:cuboid;scl:1.92,0.404,0.36;t:empty;clr:255,255,0,255;;
i:cuboid_122;pos:-166,80,162;rot:0,180,0;m:cuboid;scl:1.2,0.404,0.36;t:empty;clr:255,127,0,255;;
i:cuboid_123;pos:-164,80,166;rot:0,180,0;m:cuboid;scl:0.8,0.404,0.36;t:empty;clr:255,25,51,255;;
i:cuboid_124;pos:-162,80,170;rot:0,180,0;m:cuboid;scl:0.4,0.404,0.36;t:empty;clr:255,76,255,255;;
i:cuboid_125;pos:-166,80,162;rot:0,180,0;m:cuboid;scl:1.2,0.4,0.4;t:empty;clr:0,0,0,255;;
i:cuboid_126;pos:-164,80,166;rot:0,180,0;m:cuboid;scl:0.8,0.4,0.4;t:empty;clr:0,0,0,255;;
i:cuboid_127;pos:-162,80,170;rot:0,180,0;m:cuboid;scl:0.4,0.4,0.4;t:empty;clr:0,0,0,255;;
i:cuboid_128;pos:-162,80,174;rot:0,180,0;m:cuboid;scl:0.6,0.4,0.6;t:empty;til:0,1;clr:0,0,0,255;;
i:cuboid_129;pos:-162,80,174;rot:0,180,0;m:cuboid;scl:0.36,0.404,0.4;t:empty;clr:0,51,255,255;;
i:cuboid_130;pos:-158,80,170;rot:0,180,0;m:cuboid;scl:0.36,0.404,1.96;t:empty;clr:127,255,255,255;;
i:cuboid_131;pos:-154,80,168;rot:0,180,0;m:cuboid;scl:0.36,0.404,2.36;t:empty;clr:51,255,51,255;;
i:cuboid_132;pos:-150,80,166;rot:0,180,0;m:cuboid;scl:0.36,0.404,2.76;t:empty;clr:255,255,0,255;;
i:cuboid_133;pos:-146,80,164;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.16;t:empty;clr:255,127,0,255;;
i:cuboid_134;pos:-142,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,25,51,255;;
i:cuboid_135;pos:-138,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,76,255,255;;
i:cuboid_136;pos:-134,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:0,51,255,255;;
i:cuboid_137;pos:-130,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:127,255,255,255;;
i:cuboid_138;pos:-126,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:51,255,51,255;;
i:cuboid_139;pos:-122,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,255,0,255;;
i:cuboid_140;pos:-118,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,127,0,255;;
i:cuboid_141;pos:-114,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,25,51,255;;
i:cuboid_142;pos:-110,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,76,255,255;;
i:cuboid_143;pos:-106,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:0,51,255,255;;
i:cuboid_144;pos:-102,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:127,255,255,255;;
i:cuboid_145;pos:-98,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:51,255,51,255;;
i:cuboid_146;pos:-94,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,255,0,255;;
i:cuboid_147;pos:-90,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,127,0,255;;
i:cuboid_148;pos:-86,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,25,51,255;;
i:cuboid_149;pos:-82,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,76,255,255;;
i:cuboid_150;pos:-78,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:0,51,255,255;;
i:cuboid_151;pos:-74,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:127,255,255,255;;
i:cuboid_152;pos:-70,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:51,255,51,255;;
i:cuboid_153;pos:-66,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,255,0,255;;
i:cuboid_154;pos:-62,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,127,0,255;;
i:cuboid_155;pos:-58,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,25,51,255;;
i:cuboid_156;pos:-54,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,76,255,255;;
i:cuboid_157;pos:-50,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:0,51,255,255;;
i:cuboid_158;pos:-46,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:127,255,255,255;;
i:cuboid_159;pos:-42,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:51,255,51,255;;
i:cuboid_160;pos:-38,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,255,0,255;;
i:cuboid_161;pos:-34,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,127,0,255;;
i:cuboid_162;pos:-30,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,25,51,255;;
i:cuboid_163;pos:-26,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,76,255,255;;
i:cuboid_164;pos:-22,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:0,51,255,255;;
i:cuboid_165;pos:-18,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:127,255,255,255;;
i:cuboid_166;pos:-14,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:51,255,51,255;;
i:cuboid_167;pos:-10,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,255,0,255;;
i:cuboid_168;pos:-6,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,127,0,255;;
i:cuboid_169;pos:-2,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,25,51,255;;
i:cuboid_170;pos:2,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,76,255,255;;
i:cuboid_171;pos:6,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:0,51,255,255;;
i:cuboid_172;pos:10,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:127,255,255,255;;
i:cuboid_173;pos:14,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:51,255,51,255;;
i:cuboid_174;pos:18,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,255,0,255;;
i:cuboid_175;pos:22,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,127,0,255;;
i:cuboid_176;pos:26,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,25,51,255;;
i:cuboid_177;pos:30,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,76,255,255;;
i:cuboid_178;pos:34,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:0,51,255,255;;
i:cuboid_179;pos:38,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:127,255,255,255;;
i:cuboid_180;pos:42,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:51,255,51,255;;
i:cuboid_181;pos:46,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,255,0,255;;
i:cuboid_182;pos:50,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,127,0,255;;
i:cuboid_183;pos:54,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,25,51,255;;
i:cuboid_184;pos:58,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:255,76,255,255;;
i:cuboid_185;pos:62,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.52;t:empty;clr:0,51,255,255;;
i:cuboid_186;pos:66,80,164;rot:0,180,0;m:cuboid;scl:0.36,0.404,3.12;t:empty;clr:127,255,255,255;;
i:cuboid_187;pos:70,80,166;rot:0,180,0;m:cuboid;scl:0.36,0.404,2.72;t:empty;clr:51,255,51,255;;
i:cuboid_188;pos:74,80,168;rot:0,180,0;m:cuboid;scl:0.36,0.404,2.32;t:empty;clr:255,255,0,255;;
i:cuboid_189;pos:78,80,170;rot:0,180,0;m:cuboid;scl:0.36,0.404,1.92;t:empty;clr:255,127,0,255;;
i:cuboid_190;pos:82,80,168;rot:0,180,0;m:cuboid;scl:0.36,0.404,1.52;t:empty;clr:255,25,51,255;;
i:cuboid_191;pos:86,80,166;rot:0,180,0;m:cuboid;scl:0.36,0.404,1.2;t:empty;clr:255,76,255,255;;
i:cuboid_192;pos:90,80,164;rot:0,180,0;m:cuboid;scl:0.36,0.404,0.8;t:empty;clr:0,51,255,255;;
i:cuboid_193;pos:94,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,0.4;t:empty;clr:127,255,255,255;;
i:cuboid_194;pos:98,80,162;rot:0,180,0;m:cuboid;scl:0.36,0.404,0.32;t:empty;clr:51,255,51,255;;
i:cuboid_195;pos:90,80,162;rot:0,180,0;m:cuboid;scl:2,0.4,0.6;t:empty;clr:0,0,0,255;;
i:cuboid_196;pos:-40,80,176;rot:0,180,0;m:cuboid;scl:24.8,0.408,0.04;t:empty;clr:0,0,0,255;;
i:cuboid_197;pos:-38,80,172;rot:0,180,0;m:cuboid;scl:25.2,0.408,0.04;t:empty;clr:0,0,0,255;;
