i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:cuboid_22;pos:131.0877,9.134975,-14.34255;rot:0,284.3912,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_23;pos:160.9935,9.512937,8.108253;rot:0,289.5289,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_24;pos:172.7261,8.741564,-4.03997;rot:0,9.063335,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_25;pos:129.4761,9.326068,-32.41796;rot:0,46.72857,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_26;pos:141.7071,8.917531,-51.01563;rot:0,48.82859,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_27;pos:190.3072,8.742875,-24.4127;rot:0,288.2738,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_28;pos:202.0586,8.865637,-33.90775;rot:0,356.6687,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_29;pos:196.1062,8.916898,-60.89463;rot:0,24.90744,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_30;pos:161.1681,8.944264,-52.64703;rot:0,341.3837,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_31;pos:100.236,8.902746,-87.17012;rot:0,46.81252,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_32;pos:89.92712,9.15814,-68.95741;rot:0,43.25999,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_33;pos:63.15747,8.88285,-96.30269;rot:0,47.81936,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_34;pos:35.10853,9.188039,-117.2071;rot:0,61.53895,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_35;pos:124.2702,8.750777,-100.0564;rot:0,41.49363,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_36;pos:146.1468,8.912016,-79.86936;rot:0,58.9925,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_37;pos:77.78677,8.76634,-111.9686;rot:0,38.18827,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_38;pos:42.23618,9.16634,-130.5831;rot:0,17.98771,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_39;pos:60.17362,8.942052,-142.4063;rot:0,21.3877,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_40;pos:103.6439,8.951084,-126.2232;rot:0,35.38362,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_41;pos:82.06757,9.299435,-155.1186;rot:0,38.38366,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_42;pos:43.80622,9.084281,-179.3217;rot:0,120.2636,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_43;pos:67.01678,8.750428,-174.9112;rot:0,36.86392,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_44;pos:33.93148,8.950353,-156.4885;rot:0,14.98393,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_45;pos:169.1222,9.159438,-89.18223;rot:0,316.0517,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_46;pos:203.1305,9.092077,-93.04858;rot:0,329.6949,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_47;pos:171.6983,8.925607,-117.0502;rot:0,27.14797,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_48;pos:187.7129,9.285606,-139.4442;rot:0,24.6275,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_49;pos:217.1294,9.164875,-131.3232;rot:0,277.9428,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_50;pos:240.3259,9.032984,-112.4868;rot:0,359.237,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_51;pos:233.0622,9.12429,-73.571;rot:0,338.3312,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_52;pos:227.6388,9.17213,-40.18164;rot:0,0.319335,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_53;pos:224.1507,9.436269,-2.797757;rot:0,349.3203,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_54;pos:204.7873,9.332909,25.27766;rot:0,295.9393,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_55;pos:167.8193,9.445132,34.53057;rot:0,271.6759,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_56;pos:169.9099,9.133384,-173.5478;rot:0,31.23915,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_57;pos:144.1802,9.053772,-149.4223;rot:0,115.419,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_58;pos:137.337,9.126976,-129.0761;rot:0,29.17906,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_59;pos:100.2949,9.103108,-157.381;rot:0,352.1158,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_60;pos:110.4573,8.90655,-179.1249;rot:0,118.4159,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_61;pos:138.5855,9.098114,-171.628;rot:0,48.77578,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_62;pos:144.9404,8.839766,-202.9019;rot:0,52.0296,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_63;pos:113.0337,8.814025,-220.4742;rot:0,70.31433,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_64;pos:56.97087,8.679679,-225.1147;rot:0,101.4107,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_65;pos:74.89397,8.785459,-248.4995;rot:0,346.3351,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_66;pos:98.01414,8.598185,-249.9041;rot:0,71.65517,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_67;pos:133.6831,8.618221,-234.9179;rot:0,63.35074,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_68;pos:165.827,8.860614,-213.7884;rot:0,48.64766,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_69;pos:189.3297,8.89102,-184.3993;rot:0,28.09673,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_70;pos:227.8516,8.908848,-156.0467;rot:0,22.7541,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_71;pos:210.5412,8.913469,-191.9935;rot:0,297.8308,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_72;pos:237.9657,8.97323,-183.7239;rot:0,21.98892,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_73;pos:247.476,9.101808,-145.303;rot:0,4.707132,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_74;pos:23.47883,8.302768,-208.064;rot:0,127.0236,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_75;pos:10.49247,8.482273,-174.8777;rot:0,3.021506,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_76;pos:4.656477,8.518009,-144.2351;rot:0,155.6814,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_77;pos:87.38615,8.579977,-203.2532;rot:0,82.97795,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_78;pos:-27.49925,8.876967,-115.5936;rot:0,68.47672,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_79;pos:-28.12487,8.523799,-94.70471;rot:0,133.0727,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_80;pos:-67.43305,8.330744,-50.66139;rot:0,141.3219,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_81;pos:-62.12326,8.504607,-83.64567;rot:0,358.9614,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_82;pos:-54.31184,8.589926,-111.4643;rot:0,137.4183,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_83;pos:-79.51276,8.664278,-19.70924;rot:0,169.3157,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_84;pos:-82.78616,9.082221,34.82758;rot:0,190.1108,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_85;pos:-104.8496,8.590679,4.826841;rot:0,36.00674,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_86;pos:-105.1763,8.881358,-22.808;rot:0,165.9542,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_87;pos:-94.10638,9.389383,-58.76341;rot:0,159.4516,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_88;pos:-76.49395,9.661606,-91.29085;rot:0,142.2683,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_89;pos:-40.69586,8.913546,70.05293;rot:0,239.8196,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_90;pos:-2.177133,8.961842,75.1753;rot:0,283.1567,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_91;pos:34.1357,9.161616,61.19723;rot:0,296.1339,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_92;pos:-74.71682,8.64393,72.92892;rot:0,201.106,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_93;pos:-51.00154,9.0218,97.99231;rot:0,248.7047,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_94;pos:-14.11361,9.446065,105.1801;rot:0,270.3199,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_95;pos:25.27445,9.22373,96.61362;rot:0,295.7666,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_96;pos:61.65145,9.10376,85.70482;rot:0,279.2254,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_97;pos:99.80538,8.836896,81.04391;rot:0,275.1681,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_98;pos:139.0403,9.186099,73.91125;rot:0,286.8445,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_99;pos:176.9957,8.732522,66.49383;rot:0,278.1918,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_100;pos:205.1255,9.439984,46.02909;rot:0,345.7489,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_101;pos:40.41983,9.307817,95.48364;rot:0,151.8399,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_102;pos:-33.94074,9.030616,-153.4306;rot:0,41.77636,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_103;pos:-57.26634,9.064596,-148.9242;rot:0,125.0761,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_104;pos:-85.9858,8.793653,-125.3221;rot:0,132.3961,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_105;pos:-105.005,8.463727,-96.86536;rot:0,160.706,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_106;pos:-108.8383,7.647782,-58.32779;rot:0,187.8454,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_107;pos:-30.24113,8.781522,-183.9715;rot:0,327.998,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_108;pos:-11.20437,8.79152,-169.1513;rot:0,358.1165,0;m:cuboid;scl:1,4,2;t:stone5;;
i:cuboid_109;pos:-5.947886,8.847224,-213.4671;rot:0,129.9733,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_110;pos:23.31303,8.872547,-236.88;rot:0,126.9904,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_111;pos:39.94778,9.091757,-248.7213;rot:0,114.8483,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_112;pos:59.82084,9.006595,-280.8684;rot:0,102.8074,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_113;pos:23.01079,9.320267,-268.1;rot:0,115.3918,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_114;pos:-21.19944,9.174331,-233.2303;rot:0,112.8511,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_115;pos:-15.71337,9.221448,-259.7987;rot:0,18.76002,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_116;pos:1.336584,9.759673,-281.5197;rot:0,109.2479,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_117;pos:34.42206,9.945068,-294.7685;rot:0,107.307,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_118;pos:57.40897,9.410865,-299.0509;rot:0,47.60709,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_119;pos:-62.46947,8.881845,-195.5323;rot:0,119.8453,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_120;pos:-59.47027,9.330596,-222.521;rot:0,27.74499,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_121;pos:-56.40556,8.966761,-248.6044;rot:0,137.6443,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_122;pos:-47.26449,9.190413,-274.8966;rot:0,176.8621,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_123;pos:-31.2861,9.443058,-295.8543;rot:0,119.3209,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_124;pos:-12.35095,9.745599,-298.8698;rot:0,15.84051,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_125;pos:-77.01094,9.339995,-183.1371;rot:0,134.3286,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_126;pos:-107.5364,8.945592,-132.6884;rot:0,133.5758,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_127;pos:-128.2744,8.841529,-100.6068;rot:0,158.6138,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_128;pos:-140.1642,8.886401,-64.77326;rot:0,166.8608,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_129;pos:-125.4785,8.693666,-17.10967;rot:0,211.8194,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_130;pos:-152.7565,8.42382,-20.53624;rot:0,114.9107,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_131;pos:-160.5317,8.609493,-41.26013;rot:0,113.23,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_132;pos:-169.1117,8.45266,-23.80936;rot:0,202.4076,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_133;pos:113.5649,8.985132,-274.9297;rot:0,253.8585,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_134;pos:89.15192,8.917326,-301.2734;rot:0,34.85353,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_135;pos:60.28358,9.156051,-325.5624;rot:0,70.45189,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_136;pos:26.11287,9.083509,-325.7937;rot:0,106.1518,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_137;pos:-7.577853,9.270493,-320.4473;rot:0,92.69028,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_138;pos:146.2819,9.028414,-257.6983;rot:0,52.29551,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_139;pos:175.0508,9.183311,-233.2948;rot:0,46.67444,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_140;pos:205.4089,9.209789,-221.4311;rot:0,89.29249,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_141;pos:236.4767,9.628113,-229.1849;rot:0,112.7317,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_142;pos:258.1731,9.991997,-220.4048;rot:0,27.59173,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_143;pos:265.5723,10.35533,-185.129;rot:0,354.0065,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_144;pos:263.9049,9.247827,-139.4233;rot:0,235.1759,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_145;pos:283.0493,9.117537,-153.1691;rot:0,343.4716,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_146;pos:279.9458,9.44426,-186.7415;rot:0,24.86823,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_147;pos:-104.8574,9.3528,-161.7552;rot:0,122.4102,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_148;pos:-129.9266,9.479323,-141.7558;rot:0,144.9096,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_149;pos:-146.248,8.986475,-116.3927;rot:0,157.5176,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_150;pos:-160.2925,9.234286,-81.7177;rot:0,159.8167,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_151;pos:-188.3413,8.844893,-54.55939;rot:0,44.61547,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_152;pos:-185.3826,8.915775,-77.91723;rot:0,163.5316,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_153;pos:-173.389,9.133786,-112.1876;rot:0,157.5963,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_154;pos:-158.4953,9.416741,-146.3368;rot:0,150.6721,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_155;pos:-140.8745,9.142547,-188.345;rot:0,89.01012,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_156;pos:-108.2646,9.208918,-198.6124;rot:0,124.6079,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_157;pos:-91.07387,9.223447,-227.2671;rot:0,165.8468,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_158;pos:-79.22891,9.303659,-261.904;rot:0,155.6634,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_159;pos:-72.05165,9.0495,-295.8797;rot:0,177.2024,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_160;pos:-58.56665,9.069159,-315.794;rot:0,129.1806,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_161;pos:-34.3183,9.324214,-340.7768;rot:0,129.2184,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_162;pos:-9.084286,9.73845,-348.6537;rot:0,90.52274,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_163;pos:26.26885,10.13585,-350.0795;rot:0,96.80251,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_164;pos:63.29323,10.1746,-348.7992;rot:0,77.16815,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_165;pos:-172.5568,9.49322,-177.9214;rot:0,136.2693,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_166;pos:-191.8714,9.241128,-145.0846;rot:0,158.8463,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_167;pos:-207.1341,9.053736,-111.4632;rot:0,152.3721,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_168;pos:98.12103,10.23155,-329.5916;rot:0,42.17308,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_169;pos:126.497,10.8039,-305.1621;rot:0,54.76076,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_170;pos:156.3293,11.03271,-281.1185;rot:0,48.54052,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_171;pos:183.0782,10.6326,-261.2891;rot:0,56.79506,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_172;pos:215.9984,10.58928,-254.6691;rot:0,100.0147,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_173;pos:252.7713,10.44729,-259.149;rot:0,91.03091,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_174;pos:280.4908,10.86392,-245.8813;rot:0,38.12923,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_175;pos:301.3032,11.10421,-213.4025;rot:0,26.82529,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_176;pos:310.9737,11.16386,-176.1782;rot:0,359.5097,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_177;pos:305.9733,11.8639,-138.5643;rot:0,342.1516,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_178;pos:287.072,12.2943,-109.8085;rot:0,313.0472,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_179;pos:266.5224,12.51466,-81.14334;rot:0,335.8432,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_180;pos:256.3359,12.58859,-49.3374;rot:0,345.9589,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_181;pos:249.0842,9.230474,-11.973;rot:0,351.2048,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_182;pos:240.1437,9.312097,25.13389;rot:0,339.6017,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_183;pos:226.1281,9.849977,60.16702;rot:0,335.7583,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_184;pos:192.3345,8.866408,77.65975;rot:0,332.0945,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_185;pos:210.1496,9.991264,94.13464;rot:0,332.4302,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_186;pos:168.0317,8.915302,100.233;rot:0,294.4861,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_187;pos:185.8409,10.20706,121.3289;rot:0,303.4859,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_188;pos:81.20745,11.42598,132.112;rot:0,256.4749,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_189;pos:150.2396,10.58364,136.3577;rot:0,281.4631,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_190;pos:114.46,10.81405,138.0555;rot:0,262.6804,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_191;pos:96.0158,9.186706,105.112;rot:0,262.18,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_192;pos:60.99794,9.153652,97.72909;rot:0,254.4386,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_193;pos:-220.4659,8.885545,-75.68388;rot:0,167.7659,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_194;pos:-213.1571,9.032654,-40.7956;rot:0,213.4252,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_195;pos:-192.9363,8.923251,-10.15837;rot:0,212.6042,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_196;pos:-169.9996,8.836204,18.05409;rot:0,226.9435,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_197;pos:-136.1274,8.808731,37.52728;rot:0,254.1625,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_198;pos:-111.2352,8.699701,57.66901;rot:0,207.3212,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_199;pos:-96.03214,8.558094,91.17379;rot:0,202.3402,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_200;pos:-71.87787,8.325928,116.3752;rot:0,244.6188,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_201;pos:-34.50738,8.013002,128.6311;rot:0,259.097,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_202;pos:48.04013,11.17153,130.9108;rot:0,276.5538,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_203;pos:16.15208,10.6759,134.4165;rot:0,277.3708,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_204;pos:13.12015,10.79138,137.8049;rot:0,234.6046,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_205;pos:-32.85024,8.182196,134.6541;rot:0,121.6389,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_206;pos:-99.07588,8.435272,101.8752;rot:0,68.33582,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_207;pos:-163.3275,9.184437,20.40654;rot:0,85.11549,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_208;pos:-131.895,8.607136,33.83811;rot:0,49.37565,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_209;pos:88.29868,11.73102,136.8703;rot:0,226.5156,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_210;pos:-5.960434,10.69067,158.9829;rot:0,157.994,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_211;pos:-28.33435,8.368976,151.2874;rot:0,155.509,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_212;pos:-11.35657,10.59045,172.7528;rot:0,158.9812,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_213;pos:-42.49286,8.150449,183.7149;rot:0,157.3812,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_214;pos:-46.0802,8.304324,223.4473;rot:0,67.60008,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_215;pos:-7.850462,8.203811,222.4482;rot:0,299.6989,0;m:cuboid;scl:1,4,4;t:stone5;;
i:cuboid_216;pos:16.47365,8.099968,191.7468;rot:0,339.2313,0;m:cuboid;scl:1,4,4;t:stone5;;
