i:ground;pos:-6.8,-32,6.2;m:cuboid;scl:134.1,6.4,134.1;t:grass1;til:15,15;;
i:sphere_17;pos:324.4415,337.5277,-14.98971;rot:0,279.7015,0;m:sphere;scl:10,10,10;clr:0,255,0,255;;
i:sphere_18;pos:-7.803425,339.0034,-323.9756;rot:0,27.9788,0;m:sphere;scl:10,10,10;clr:255,0,0,255;;
i:cuboid_19;pos:-257.6635,967.136,63.28994;rot:338.7855,15.88004,41.69022;m:cuboid;scl:2,2,2;clr:255,0,0,255;;
i:cuboid_20;pos:66.01284,457.0974,-263.1261;rot:15.47844,264.9394,41.67787;m:cuboid;scl:2,2,2;clr:255,84,0,255;;
i:torus_21;pos:145.3656,534.0512,172.2935;rot:348.3214,280.9568,52.28612;m:torus;scl:3,3,3;clr:0,255,255,255;;
i:torus_22;pos:507.5926,163.2009,-455.6482;rot:319.5456,194.9546,172.24;m:torus;scl:8,8,8;clr:255,255,0,255;;
i:torus_23;pos:259.1694,447.0524,64.37766;rot:0,53.83627,19.2;m:torus;scl:2,2,2;clr:255,0,255,255;;
i:torus_24;pos:-168.2716,1024.901,-178.9298;rot:329.9894,125.4853,43.82637;m:torus;scl:3,3,3;clr:255,0,255,255;;
i:torus_25;pos:52.20116,451.0125,264.1376;rot:320.7192,143.9554,54.59632;m:torus;scl:2,2,2;clr:0,0,0,255;;
i:tube_26;pos:-332.6305,243.1707,-487.8035;rot:0,330.7491,0;m:tube;scl:2.5,2.5,2.5;clr:0,0,0,255;;
i:torus_27;pos:281.522,127.4223,-478.353;rot:1.280661E-06,16.5654,330.6;m:torus;scl:8,8,8;clr:0,255,0,255;;
i:cylinder_28;pos:-84.28123,456.4849,234.3034;rot:334.872,221.3776,15.63308;m:cylinder;scl:2,2,2;clr:255,0,0,255;;
i:torus_29;pos:435.1101,89.1701,-270.4872;rot:356.3318,279.6213,339.6569;m:torus;scl:8,8,8;clr:255,0,0,255;;
i:arc180_30;pos:257.795,973.418,80.36043;rot:352.2645,340.2912,29.42216;m:arc180;scl:2,2,2;clr:255,255,255,255;;
i:house2_31;pos:-8.541626,-1.59513,55.87827;rot:0,179.4854,0;m:house2;scl:2,2,2;clr:255,255,0,255;;
i:arc180_32;pos:-159.8135,564.8329,-164.0479;rot:344.4119,162.2515,278.888;m:arc180;scl:2,2,2;clr:255,0,255,255;;
i:arc180_33;pos:-78.43317,473.6526,-263.8832;rot:338.6998,315.2452,16.55191;m:arc180;scl:2,2,2;clr:0,0,255,255;;
i:cylinder_34;pos:-247.3951,459.13,63.25561;rot:15.36207,213.0524,143.0733;m:cylinder;scl:2,2,2;clr:255,84,0,255;;
i:tube_35;pos:-492.0105,195.2014,-319.4082;rot:0,14.00371,0;m:tube;scl:2.5,2.5,2.5;clr:0,0,255,255;;
i:tube_36;pos:-541.5043,138.1466,-519.6293;rot:0,21.51027,0;m:tube;scl:2.5,2.5,2.5;clr:255,0,255,255;;
i:cylinder_38;pos:-170.2529,540.8692,141.4147;rot:329.383,248.6754,81.00003;m:cylinder;scl:2,2,2;clr:0,255,0,255;;
i:cylinder_39;pos:-0.9311563,614.4772,-1.513427;rot:359.2236,180.944,85.11066;m:cylinder;scl:1,4,1;clr:98,118,255,255;;
i:capsule_40;pos:-545.0012,29.4311,-523.0604;rot:0,224.7472,0;m:capsule;scl:5,5,5;clr:0,255,0,255;;
i:capsule_41;pos:-494.0694,89.74147,-324.5134;rot:0,227.4968,0;m:capsule;scl:5,5,5;clr:255,255,0,255;;
i:capsule_42;pos:-335.7828,133.6841,-489.0223;rot:0,223.4966,0;m:capsule;scl:5,5,5;clr:255,0,0,255;;
i:torus_43;pos:453.2727,39.80662,-288.8458;rot:25.72997,13.94307,16.32835;m:torus;scl:5,5,5;clr:0,0,0,255;;
i:torus_44;pos:506.5987,132.3984,-484.3409;rot:341.7176,254.7935,309.5469;m:torus;scl:5,5,5;clr:0,255,255,255;;
i:torus_45;pos:275.6365,81.23396,-474.2135;rot:11.3755,119.1091,347.5837;m:torus;scl:5,5,5;clr:255,101,0,255;;
i:cuboid_46;pos:448.6595,53.41291,321.9819;rot:320.0101,54.12928,327.7216;m:cuboid;scl:5,5,5;clr:255,0,255,255;;
i:cuboid_47;pos:520.9215,99.47981,546.1234;rot:322.1782,94.46481,355.9688;m:cuboid;scl:5,5,5;clr:0,255,0,255;;
i:cuboid_48;pos:266.6904,160.3739,514.3404;rot:335.5316,224.2117,288.8929;m:cuboid;scl:5,5,5;clr:170,66,0,255;;
i:arc90_49;pos:-523.8716,51.91498,524.6874;rot:4.8427,355.0775,215.9909;m:arc90;scl:5,5,5;clr:255,0,0,255;;
i:arc90_50;pos:-440.1583,76.08498,265.4924;rot:337.9149,333.1574,303.5431;m:arc90;scl:5,5,5;clr:0,0,255,255;;
i:arc90_51;pos:-306.9191,123.8461,456.464;rot:-1.024528E-05,248.203,294.6;m:arc90;scl:5,5,5;clr:0,0,0,255;;
i:torus_52;pos:509.3231,110.0938,-504.1765;rot:26.30618,2.313113,3.024914;m:torus;scl:2,2,2;clr:255,0,255,255;;
i:cuboid_53;pos:-9.300681,239.8957,-227.8584;rot:332.6315,9.260105,49.14453;m:cuboid;scl:1,4,1;clr:0,0,255,255;;
i:cuboid_54;pos:-9.069986,234.2384,248.6902;rot:347.2,354.7572,4.377656E-07;m:cuboid;scl:1,8,1;clr:255,255,0,255;;
i:cuboid_55;pos:-232.2694,266.2801,-7.814241;rot:-1.366038E-05,114.4703,85.60001;m:cuboid;scl:1,2,1;clr:255,255,255,255;;
i:cuboid_56;pos:237.8538,230.0824,-11.97118;rot:3.415095E-06,41.27768,298.2;m:cuboid;scl:1,6,1;clr:0,0,0,255;;
i:wagon1_57;pos:-292.305,885.4786,263.4501;rot:318.8,133.7033,-1.134711E-05;m:wagon1;scl:5,5,5;clr:255,0,0,255;;
i:cylinder_58;pos:-11.48093,486.8104,-164.4509;rot:21.04324,244.7541,20.68827;m:cylinder;scl:1,4,1;clr:0,255,75,255;;
i:cylinder_59;pos:-16.73202,472.8496,162.6604;rot:308.1589,186.688,19.93935;m:cylinder;scl:1,4,1;clr:130,217,52,255;;
i:cuboid_60;pos:260.2394,112.5389,16.59057;rot:0,179.9969,0;m:cuboid;scl:2,2,3;clr:0,0,0,255;;
i:cuboid_61;pos:259.5686,113.4551,-57.49174;rot:-3.183602E-10,0.3588468,-1.176284E-08;m:cuboid;scl:2,2,5;clr:255,0,255,255;;
i:cuboid_62;pos:259.4278,33.17613,-57.61342;rot:0,0.7588467,0;m:cuboid;scl:2,2,5;clr:0,255,255,255;;
i:cuboid_63;pos:259.4555,73.06104,-57.76347;rot:-5.336085E-08,0.9588477,33.40001;m:cuboid;scl:2,2,5;clr:0,0,0,255;;
i:cuboid_64;pos:260.1576,73.34016,-17.11547;rot:0,270.0659,0;m:cuboid;scl:2,10,2;clr:255,255,255,255;;
i:cuboid_65;pos:258.834,113.1174,-107.3391;rot:0,0.00146931,0;m:cuboid;scl:2,2,3;clr:0,255,255,255;;
i:cuboid_66;pos:260.2406,72.66632,45.91628;rot:0,180.0043,0;m:cuboid;scl:2,10,2;clr:0,255,255,255;;
i:cuboid_67;pos:260.0723,112.604,75.03448;rot:0,179.1525,0;m:cuboid;scl:2,2,3;clr:255,0,255,255;;
i:cuboid_68;pos:258.9846,113.7066,-166.4299;rot:0,359.7889,0;m:cuboid;scl:2,2,3;clr:255,255,255,255;;
i:cuboid_69;pos:258.9875,73.83752,-136.4561;rot:0,0.00146931,0;m:cuboid;scl:2,10,2;clr:255,0,255,255;;
i:cylinder_70;pos:-430.2675,52.07209,-4.268009;rot:0,89.93591,0;m:cylinder;scl:1,6,1;clr:255,255,63,255;;
i:cylinder_71;pos:-300.3793,55.6169,-5.732668;rot:0,91.18594,0;m:cylinder;scl:1,6,1;clr:255,101,202,255;;
i:wagon1_72;pos:266.6091,882.5267,-285.9483;rot:318.6,313.6974,4.552785E-06;m:wagon1;scl:5,5,5;clr:0,255,0,255;;
i:tube_73;pos:-22.67702,59.68982,295.7954;rot:18.08133,161.8162,84.22337;m:tube;scl:8,20,8;clr:113,255,52,255;;
i:tube_74;pos:-4.545622,1136.424,-112.704;rot:293.4032,177.8327,178.9929;m:tube;scl:10,10,10;clr:255,255,255,255;;
i:tube_75;pos:-11.19546,1134.875,89.49102;rot:290.8,359.1551,180;m:tube;scl:10,10,10;clr:0,0,0,255;;
i:tube_76;pos:-32.46768,65.65979,-342.3599;rot:2.208155,15.82658,81.26385;m:tube;scl:8,20,8;clr:0,55,43,255;;
i:spawnhuman_77;pos:-10.30164,1063.836,163.779;rot:1.366639,178.7774,0.2602792;m:spawnhuman;l:23;c:spawner, f:2, t:1;;
i:spawnhuman_78;pos:-5.892747,1069.67,-186.5656;rot:359.8252,358.5213,359.1941;m:spawnhuman;l:23;c:spawner, f:1, t:1;;
i:sphere_79;pos:326.6992,846.1573,-7.689534;rot:0,343.2419,0;m:sphere;scl:10,10,10;clr:255,0,0,255;;
i:sphere_80;pos:-14.41249,857.2642,-327.2477;rot:0,297.7332,0;m:sphere;scl:10,10,10;clr:255,255,0,255;;
i:sphere_81;pos:-332.9136,858.5002,-4.024231;rot:0,4.97472,0;m:sphere;scl:10,10,10;clr:0,0,255,255;;
i:sphere_82;pos:-5.17079,855.1097,320.0745;rot:0,99.97185,0;m:sphere;scl:10,10,10;clr:0,255,0,255;;
i:sphere_83;pos:177.2102,1035.537,-9.829452;rot:0,73.20317,0;m:sphere;scl:5,5,5;clr:0,0,0,255;;
i:sphere_84;pos:-191.5944,1035.982,-12.10236;rot:0,29.19987,0;m:sphere;scl:5,5,5;clr:255,75,0,255;;
i:sphere_85;pos:-8.207996,1035.751,-183.0592;rot:0,356.4428,0;m:sphere;scl:5,5,5;clr:0,255,255,255;;
i:sphere_86;pos:-9.248045,1031.453,161.5046;rot:0,195.9926,0;m:sphere;scl:5,5,5;clr:255,0,255,255;;
i:cylinder_87;pos:264.2515,956.7807,-95.62518;rot:309,242.199,42.60001;m:cylinder;scl:2,2,2;clr:0,0,0,255;;
i:tube_88;pos:-4.80358,799.3777,-12.22226;rot:0,89.87325,0;m:tube;scl:7,7,7;clr:69,0,0,255;;
i:tube_89;pos:90.50624,799.4663,-9.317624;rot:0,267.8662,0;m:tube;scl:7,7,7;clr:0,243,89,255;;
i:tube_90;pos:-102.2884,800.342,-14.67385;rot:0,90.11288,0;m:tube;scl:7,7,7;clr:197,243,89,255;;
i:capsule_91;pos:-393.4377,493.7284,350.3412;rot:0,134.5904,0;m:capsule;scl:7,7,7;clr:197,243,89,255;;
i:capsule_92;pos:375.4753,498.887,-419.7685;rot:0,317.0788,0;m:capsule;scl:7,7,7;clr:255,104,173,255;;
i:torus_93;pos:-360.071,556.2254,-341.9709;rot:0,45.05791,0;m:torus;scl:7,7,7;clr:255,194,127,255;;
i:torus_94;pos:-359.39,610.6811,-341.3596;rot:0,41.54966,0;m:torus;scl:7,7,7;clr:0,194,127,255;;
i:torus_95;pos:-361.5496,493.8111,-342.4285;rot:0,45.79958,0;m:torus;scl:7,7,7;clr:255,0,255,255;;
i:torus_96;pos:333.5443,582.2659,338.4554;rot:0,45.04747,0;m:torus;scl:7,7,7;clr:110,0,255,255;;
i:torus_97;pos:335.0632,519.6899,339.6353;rot:0,45.04747,0;m:torus;scl:7,7,7;clr:176,0,75,255;;
i:torus_98;pos:334.6696,641.7538,338.7721;rot:0,45.04747,0;m:torus;scl:7,7,7;clr:113,179,75,255;;
i:house2_101;pos:-8.004803,-1.169238,-81.2623;rot:0,359.7372,0;m:house2;scl:2,2,2;clr:0,255,0,255;;
i:torus_103;pos:-86.39526,960.2563,-267.3633;rot:286.6,133.3531,180;m:torus;scl:2,2,2;clr:0,0,14,255;;
i:capsule_104;pos:386.9115,137.526,124.0634;rot:0,271.4198,0;m:capsule;scl:6,6,6;clr:0,255,95,255;;
i:capsule_105;pos:480.0815,104.5859,-22.62185;rot:0,90.41873,0;m:capsule;scl:6,6,6;clr:0,113,255,255;;
i:arc180_106;pos:-264.2947,481.3951,-73.80103;rot:323.339,188.9606,343.521;m:arc180;scl:2,2,2;clr:0,255,255,255;;
i:torus_107;pos:-267.4225,957.7047,-74.92879;rot:337.2144,29.19976,58.33989;m:torus;scl:2,2,2;clr:0,255,0,255;;
i:cuboid_108;pos:163.6938,540.4608,-171.8558;rot:345.6,332.3409,20.99999;m:cuboid;scl:3,3,3;clr:255,255,0,255;;
i:arc180_109;pos:68.74779,974.5022,253.8732;rot:332.3234,264.6184,203.3783;m:arc180;scl:2,2,2;clr:0,0,255,255;;
i:arc180_110;pos:167.5343,1045.766,160.091;rot:5.122642E-06,217.3101,264.8;m:arc180;scl:2,2,2;clr:0,255,255,255;;
i:cuboid_111;pos:262.7315,456.9224,-85.71809;rot:336.1595,274.0744,28.98206;m:cuboid;scl:2,2,2;clr:0,0,255,255;;
i:cuboid_112;pos:-172.6845,1045.254,152.743;rot:340.8,191.052,-1.808122E-06;m:cuboid;scl:2,2,2;clr:255,255,0,255;;
i:cuboid_113;pos:-87.8236,969.558,256.9741;rot:355.4977,243.7861,10.48409;m:cuboid;scl:2,2,2;clr:0,0,0,255;;
i:cylinder_114;pos:73.9755,955.3154,-252.2185;rot:326.1443,5.323941,26.87234;m:cylinder;scl:2,2,2;clr:0,0,255,255;;
i:cylinder_115;pos:167.7959,1035.918,-165.6751;rot:-8.537737E-07,224.5432,21.00001;m:cylinder;scl:2,2,2;clr:255,124,0,255;;
i:cylinder_116;pos:-147.0759,93.70917,539.4322;rot:0,93.68409,0;m:cylinder;scl:5,10,5;clr:228,226,115,255;;
i:cylinder_117;pos:92.79888,95.67107,464.3211;rot:0,93.68409,0;m:cylinder;scl:5,10,5;clr:84,72,255,255;;
i:cuboid_118;pos:-140.8158,726.2712,-428.206;rot:334.572,127.8937,27.71032;m:cuboid;scl:4,4,4;clr:255,255,255,255;;
i:cuboid_119;pos:-289.9673,871.4846,-270.7983;rot:15.47044,343.7961,316.3707;m:cuboid;scl:5,5,5;clr:0,255,255,255;;
i:cuboid_120;pos:-450.6714,732.5367,-116.0765;rot:0,325.5103,39;m:cuboid;scl:5,5,5;clr:0,255,0,255;;
i:arc180_121;pos:-423.4567,740.9695,128.4951;rot:316.7386,106.2725,329.8197;m:arc180;scl:5,5,5;clr:255,255,0,255;;
i:arc180_122;pos:-157.5333,735.5457,412.9163;rot:316.3845,0.4365532,56.62606;m:arc180;scl:5,5,5;clr:255,98,0,255;;
i:cylinder_123;pos:134.1626,757.0095,419.0192;rot:338.4,131.0014,1.836514E-06;m:cylinder;scl:5,5,5;clr:255,0,255,255;;
i:cylinder_124;pos:276.1097,896.3467,279.4014;rot:356.2,134.9987,41.4;m:cylinder;scl:5,5,5;clr:255,255,0,255;;
i:cylinder_125;pos:439.7853,766.2117,153.8962;rot:356.1384,269.8153,50.98949;m:cylinder;scl:5,5,5;clr:0,255,0,255;;
i:torus_126;pos:404.5118,745.009,-156.8836;rot:338.6043,28.28961,342.6614;m:torus;scl:5,5,5;clr:255,255,255,255;;
i:torus_127;pos:100.5423,734.7937,-421.9748;rot:349.6858,352.8519,117.6575;m:torus;scl:5,5,5;clr:0,0,0,255;;
i:house2_128;pos:60.49272,-1.434616,-12.01133;rot:-0.001396213,270.3906,0.1999952;m:house2;scl:2,2,2;clr:0,0,255,255;;
i:house2_129;pos:-77.53117,-1.314622,-13.14499;rot:0,89.98963,0;m:house2;scl:2,2,2;clr:255,0,0,255;;
i:cylinder_131;pos:-30.39063,156.6247,503.0886;rot:276.0636,95.27348,12.41199;m:cylinder;scl:2,20,2;clr:255,75,118,255;;
i:cylinder_132;pos:-29.16703,52.72832,501.204;rot:282.449,283.997,183.4011;m:cylinder;scl:2,20,2;clr:159,0,23,255;;
i:torus_133;pos:-158.5051,55.47696,137.2408;rot:311.2,137.2372,1.296171E-05;m:torus;scl:2,2,2;clr:17,89,69,255;;
i:torus_134;pos:130.0327,45.17559,124.3871;rot:302.9999,221.2363,179.9999;m:torus;scl:2,2,2;clr:185,89,69,255;;
i:torus_135;pos:132.6527,35.07582,-163.7999;rot:65.40003,133.2331,180;m:torus;scl:2,2,2;clr:185,255,69,255;;
i:torus_136;pos:-158.574,41.30149,-161.6129;rot:301.4,46.9796,180;m:torus;scl:2,2,2;clr:185,0,69,255;;
i:cylinder_137;pos:-49.01786,47.94647,-518.4872;rot:279.3974,78.29613,0.4066916;m:cylinder;scl:2,20,2;clr:202,0,107,255;;
i:cylinder_138;pos:-166.3911,93.86825,-544.9471;rot:0,74.21234,0;m:cylinder;scl:5,10,5;clr:191,139,217,255;;
i:cylinder_139;pos:80.92963,89.34349,-491.7936;rot:0,85.96216,0;m:cylinder;scl:5,10,5;clr:55,139,217,255;;
i:cylinder_140;pos:-45.41948,149.6048,-518.3248;rot:276.8395,258.7827,179.3093;m:cylinder;scl:2,20,2;clr:188,243,107,255;;
i:cuboid_141;pos:-20.41253,676.446,-712.696;rot:0,0.2360887,0;m:cuboid;scl:150,150,10;clr:0,255,0,255;;
i:cuboid_142;pos:-11.60014,661.891,716.9982;rot:0,0.2360887,0;m:cuboid;scl:150,150,10;clr:255,255,0,255;;
i:cuboid_143;pos:700.6153,662.9553,31.9309;rot:0,270.0944,0;m:cuboid;scl:150,150,10;clr:0,0,255,255;;
i:cuboid_144;pos:-715.558,674.2535,7.557962;rot:0,270.0944,0;m:cuboid;scl:150,150,10;clr:255,0,0,255;;
i:cuboid_145;pos:-1.621933,1419.807,-4.025497;rot:0,180.5701,0;m:cuboid;scl:150,10,150;clr:255,255,255,255;;
