map,disablebounds;
custom,cuboid,default,5.2359878,5.2359878,5.2359878,1,0.3,0.3,0.3,1.745329267,1.745329267,-75,550,-3543.30127,0.1294095,0.2241439,-0.4829629,-0.8365163;
custom,cuboid,default,5.2359878,5.2359878,5.2359878,1,0,0,0,1.745329267,1.745329267,-86.6025404,500,-3550,0.1830127,0.1830127,-0.6830127,-0.6830127;
custom,cuboid,default,5.2359878,5.2359878,5.2359878,1,0.3,0.3,0.3,1.745329267,1.745329267,-75,450,-3543.30127,0.2241439,0.1294095,-0.8365163,-0.4829629;
custom,cuboid,default,5.2359878,5.2359878,5.2359878,1,0,0,0,1.745329267,1.745329267,-43.3012702,413.3974596,-3525,0.25,0.0669873,-0.9330127,-0.25;
custom,cuboid,default,5.2359878,5.2359878,5.2359878,1,0,0,0,1.745329267,1.745329267,0,400,-3500,0.258819,0,-0.9659258,0;
custom,cuboid,default,5.2359878,5.2359878,5.2359878,1,0,0,0,1.745329267,1.745329267,43.3012702,413.3974596,-3475,-0.25,0.0669873,0.9330127,-0.25;
custom,cuboid,default,5.2359878,5.2359878,5.2359878,1,0.3,0.3,0.3,1.745329267,1.745329267,75,450,-3456.69873,-0.2241439,0.1294095,0.8365163,-0.4829629;
custom,cuboid,default,5.2359878,5.2359878,5.2359878,1,0,0,0,1.745329267,1.745329267,86.6025404,500,-3450,-0.1830127,0.1830127,0.6830127,-0.6830127;
custom,cuboid,default,5.2359878,5.2359878,5.2359878,1,0.3,0.3,0.3,1.745329267,1.745329267,75,550,-3456.69873,-0.1294095,0.2241439,0.4829629,-0.8365163;
custom,cuboid,default,5.2359878,5.2359878,5.2359878,1,0,0,0,1.745329267,1.745329267,43.3012702,586.6025404,-3475,-0.0669873,0.25,0.25,-0.9330127;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,48.2962913,586.6025404,-3512.940952,0.2566048,0.9576622,-0.0337827,-0.1260786;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,83.6516304,550,-3522.414387,0.4957224,0.8586164,-0.0652631,-0.113039;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,96.5925826,500,-3525.881905,0.7010574,0.7010574,-0.092296,-0.092296;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,83.6516304,450,-3522.414387,0.8586164,0.4957224,-0.113039,-0.0652631;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,48.2962913,413.3974596,-3512.940952,0.9576622,0.2566048,-0.1260786,-0.0337827;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-48.2962913,413.3974596,-3487.059048,-0.9576622,0.2566048,0.1260786,-0.0337827;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-83.6516304,450,-3477.585613,-0.8586164,0.4957224,0.113039,-0.0652631;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-96.5925826,500,-3474.118096,-0.7010574,0.7010574,0.092296,-0.092296;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-83.6516304,550,-3477.585613,-0.4957224,0.8586164,0.0652631,-0.113039;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-48.2962913,586.6025404,-3487.059048,-0.2566048,0.9576622,0.0337827,-0.1260786;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,35.3553391,586.6025404,-3535.355339,0.2391176,0.8923991,-0.0990458,-0.3696438;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,61.2372436,550,-3561.237243,0.4619398,0.8001031,-0.1913417,-0.3314136;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,70.7106781,500,-3570.710678,0.6532815,0.6532815,-0.270598,-0.270598;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,61.2372436,450,-3561.237243,0.8001031,0.4619398,-0.3314136,-0.1913417;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,35.3553391,413.3974596,-3535.355339,0.8923991,0.2391176,-0.3696438,-0.0990458;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-35.3553391,413.3974596,-3464.644661,-0.8923991,0.2391176,0.3696438,-0.0990458;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-61.2372436,450,-3438.762757,-0.8001031,0.4619398,0.3314136,-0.1913417;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-70.7106781,500,-3429.289322,-0.6532815,0.6532815,0.270598,-0.270598;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-61.2372436,550,-3438.762757,-0.4619398,0.8001031,0.1913417,-0.3314136;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-35.3553391,586.6025404,-3464.644661,-0.2391176,0.8923991,0.0990458,-0.3696438;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,12.9409523,586.6025404,-3548.296291,0.205335,0.7663205,-0.157559,-0.5880184;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,22.4143868,550,-3583.65163,0.3966767,0.6870641,-0.3043807,-0.5272029;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,25.8819046,500,-3596.592582,0.5609855,0.5609855,-0.4304594,-0.4304594;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,22.4143868,450,-3583.65163,0.6870641,0.3966767,-0.5272029,-0.3043807;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,12.9409523,413.3974596,-3548.296291,0.7663205,0.205335,-0.5880184,-0.157559;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-12.9409523,413.3974596,-3451.703709,-0.7663205,0.205335,0.5880184,-0.157559;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-22.4143868,450,-3416.34837,-0.6870641,0.3966767,0.5272029,-0.3043807;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-25.8819046,500,-3403.407418,-0.5609855,0.5609855,0.4304594,-0.4304594;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-22.4143868,550,-3416.34837,-0.3966767,0.6870641,0.3043807,-0.5272029;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-12.9409523,586.6025404,-3451.703709,-0.205335,0.7663205,0.157559,-0.5880184;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-12.9409523,586.6025404,-3548.296291,0.1575591,0.5880184,-0.205335,-0.7663205;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-22.4143867,550,-3583.65163,0.3043807,0.5272029,-0.3966767,-0.6870641;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-25.8819045,500,-3596.592583,0.4304593,0.4304593,-0.5609855,-0.5609855;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-22.4143867,450,-3583.65163,0.5272029,0.3043807,-0.6870641,-0.3966767;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-12.9409523,413.3974596,-3548.296291,0.5880184,0.1575591,-0.7663205,-0.205335;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,12.9409523,413.3974596,-3451.703709,-0.5880184,0.1575591,0.7663205,-0.205335;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,22.4143867,450,-3416.34837,-0.5272029,0.3043807,0.6870641,-0.3966767;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,25.8819045,500,-3403.407417,-0.4304593,0.4304593,0.5609855,-0.5609855;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,22.4143867,550,-3416.34837,-0.3043807,0.5272029,0.3966767,-0.6870641;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,12.9409523,586.6025404,-3451.703709,-0.1575591,0.5880184,0.205335,-0.7663205;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-35.355339,586.6025404,-3535.355339,0.0990457,0.3696438,-0.2391176,-0.8923991;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-61.2372436,550,-3561.237244,0.1913417,0.3314136,-0.4619398,-0.8001031;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-70.710678,500,-3570.710678,0.2705981,0.2705981,-0.6532815,-0.6532815;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-61.2372436,450,-3561.237244,0.3314136,0.1913417,-0.8001031,-0.4619398;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-35.355339,413.3974596,-3535.355339,0.3696438,0.0990457,-0.8923991,-0.2391176;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,35.355339,413.3974596,-3464.644661,-0.3696438,0.0990457,0.8923991,-0.2391176;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,61.2372436,450,-3438.762756,-0.3314136,0.1913417,0.8001031,-0.4619398;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,70.710678,500,-3429.289322,-0.2705981,0.2705981,0.6532815,-0.6532815;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,61.2372436,550,-3438.762756,-0.1913417,0.3314136,0.4619398,-0.8001031;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,35.355339,586.6025404,-3464.644661,-0.0990457,0.3696438,0.2391176,-0.8923991;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-48.2962913,586.6025404,-3512.940952,0.0337827,0.1260786,-0.2566048,-0.9576622;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-83.6516303,550,-3522.414387,0.0652631,0.113039,-0.4957224,-0.8586164;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-96.5925826,500,-3525.881905,0.092296,0.092296,-0.7010574,-0.7010574;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-83.6516303,450,-3522.414387,0.113039,0.0652631,-0.8586164,-0.4957224;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,-48.2962913,413.3974596,-3512.940952,0.1260786,0.0337827,-0.9576622,-0.2566048;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,48.2962913,413.3974596,-3487.059048,-0.1260786,0.0337827,0.9576622,-0.2566048;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,83.6516303,450,-3477.585613,-0.113039,0.0652631,0.8586164,-0.4957224;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,96.5925826,500,-3474.118096,-0.092296,0.092296,0.7010574,-0.7010574;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,83.6516303,550,-3477.585613,-0.0652631,0.113039,0.4957224,-0.8586164;
custom,cuboid,cannonregionmat,4,5.3,0.1,1,1,1,1,0,0,48.2962913,586.6025404,-3487.059048,-0.0337827,0.1260786,0.2566048,-0.9576622;
custom,cuboid,cannonregionmat,0.1,5.3,1.2,1,1,1,1,0,0,25.8819045,596.5925826,-3500,0.1305262,0.9914449,0,0;
custom,cuboid,cannonregionmat,0.1,5.3,2.8,1,1,1,1,0,0,70.7106781,570.7106781,-3500,0.3826834,0.9238795,0,0;
custom,cuboid,cannonregionmat,0.1,5.3,4,1,1,1,1,0,0,96.5925826,525.8819045,-3500,0.6087614,0.7933533,0,0;
custom,cuboid,cannonregionmat,0.1,5.3,4,1,1,1,1,0,0,96.5925826,474.1180955,-3500,0.7933533,0.6087614,0,0;
custom,cuboid,cannonregionmat,0.1,5.3,2.8,1,1,1,1,0,0,70.7106781,429.2893219,-3500,0.9238795,0.3826834,0,0;
custom,cuboid,cannonregionmat,0.1,5.3,1.2,1,1,1,1,0,0,25.8819045,403.4074174,-3500,0.9914449,0.1305262,0,0;
custom,cuboid,cannonregionmat,0.1,5.3,1.2,1,1,1,1,0,0,-25.8819045,403.4074174,-3500,0.9914449,-0.1305262,0,0;
custom,cuboid,cannonregionmat,0.1,5.3,2.8,1,1,1,1,0,0,-70.7106781,429.2893219,-3500,-0.9238795,0.3826834,0,0;
custom,cuboid,cannonregionmat,0.1,5.3,4,1,1,1,1,0,0,-96.5925826,474.1180955,-3500,-0.7933533,0.6087614,0,0;
custom,cuboid,cannonregionmat,0.1,5.3,4,1,1,1,1,0,0,-96.5925826,525.8819045,-3500,-0.6087614,0.7933533,0,0;
custom,cuboid,cannonregionmat,0.1,5.3,2.8,1,1,1,1,0,0,-70.7106781,570.7106781,-3500,-0.3826834,0.9238795,0,0;
custom,cuboid,cannonregionmat,0.1,5.3,1.2,1,1,1,1,0,0,-25.8819045,596.5925826,-3500,-0.1305262,0.9914449,0,0;
custom,cuboid,cannonregionmat,0.1,5.3,1.2,1,1,1,1,0,0,22.4143868,596.5925826,-3512.940952,0.1260786,0.9576622,-0.0337827,-0.2566048;
custom,cuboid,cannonregionmat,0.1,5.3,2.8,1,1,1,1,0,0,61.2372436,570.7106781,-3535.355339,0.3696438,0.8923991,-0.0990458,-0.2391176;
custom,cuboid,cannonregionmat,0.1,5.3,4,1,1,1,1,0,0,83.6516303,525.8819045,-3548.296291,0.5880184,0.7663205,-0.1575591,-0.205335;
custom,cuboid,cannonregionmat,0.1,5.3,4,1,1,1,1,0,0,83.6516303,474.1180955,-3548.296291,0.7663205,0.5880184,-0.205335,-0.1575591;
custom,cuboid,cannonregionmat,0.1,5.3,2.8,1,1,1,1,0,0,61.2372436,429.2893219,-3535.355339,0.8923991,0.3696438,-0.2391176,-0.0990458;
custom,cuboid,cannonregionmat,0.1,5.3,1.2,1,1,1,1,0,0,22.4143868,403.4074174,-3512.940952,0.9576622,0.1260786,-0.2566048,-0.0337827;
custom,cuboid,cannonregionmat,0.1,5.3,1.2,1,1,1,1,0,0,-22.4143868,403.4074174,-3487.059048,0.9576622,-0.1260786,-0.2566048,0.0337827;
custom,cuboid,cannonregionmat,0.1,5.3,2.8,1,1,1,1,0,0,-61.2372436,429.2893219,-3464.644661,-0.8923991,0.3696438,0.2391176,-0.0990458;
custom,cuboid,cannonregionmat,0.1,5.3,4,1,1,1,1,0,0,-83.6516303,474.1180955,-3451.703709,-0.7663205,0.5880184,0.205335,-0.1575591;
custom,cuboid,cannonregionmat,0.1,5.3,4,1,1,1,1,0,0,-83.6516303,525.8819045,-3451.703709,-0.5880184,0.7663205,0.1575591,-0.205335;
custom,cuboid,cannonregionmat,0.1,5.3,2.8,1,1,1,1,0,0,-61.2372436,570.7106781,-3464.644661,-0.3696438,0.8923991,0.0990458,-0.2391176;
custom,cuboid,cannonregionmat,0.1,5.3,1.2,1,1,1,1,0,0,-22.4143868,596.5925826,-3487.059048,-0.1260786,0.9576622,0.0337827,-0.2566048;
custom,cuboid,cannonregionmat,0.1,5.3,1.2,1,1,1,1,0,0,12.9409523,596.5925826,-3522.414387,0.113039,0.8586164,-0.0652631,-0.4957224;
custom,cuboid,cannonregionmat,0.1,5.3,2.8,1,1,1,1,0,0,35.3553391,570.7106781,-3561.237244,0.3314136,0.8001032,-0.1913417,-0.4619398;
custom,cuboid,cannonregionmat,0.1,5.3,4,1,1,1,1,0,0,48.2962913,525.8819045,-3583.65163,0.5272029,0.6870641,-0.3043807,-0.3966767;
custom,cuboid,cannonregionmat,0.1,5.3,4,1,1,1,1,0,0,48.2962913,474.1180955,-3583.65163,0.6870641,0.5272029,-0.3966767,-0.3043807;
custom,cuboid,cannonregionmat,0.1,5.3,2.8,1,1,1,1,0,0,35.3553391,429.2893219,-3561.237244,0.8001032,0.3314136,-0.4619398,-0.1913417;
custom,cuboid,cannonregionmat,0.1,5.3,1.2,1,1,1,1,0,0,12.9409523,403.4074174,-3522.414387,0.8586164,0.113039,-0.4957224,-0.0652631;
custom,cuboid,cannonregionmat,0.1,5.3,1.2,1,1,1,1,0,0,-12.9409523,403.4074174,-3477.585613,0.8586164,-0.113039,-0.4957224,0.0652631;
custom,cuboid,cannonregionmat,0.1,5.3,2.8,1,1,1,1,0,0,-35.3553391,429.2893219,-3438.762756,-0.8001032,0.3314136,0.4619398,-0.1913417;
custom,cuboid,cannonregionmat,0.1,5.3,4,1,1,1,1,0,0,-48.2962913,474.1180955,-3416.34837,-0.6870641,0.5272029,0.3966767,-0.3043807;
custom,cuboid,cannonregionmat,0.1,5.3,4,1,1,1,1,0,0,-48.2962913,525.8819045,-3416.34837,-0.5272029,0.6870641,0.3043807,-0.3966767;
custom,cuboid,cannonregionmat,0.1,5.3,2.8,1,1,1,1,0,0,-35.3553391,570.7106781,-3438.762756,-0.3314136,0.8001032,0.1913417,-0.4619398;
custom,cuboid,cannonregionmat,0.1,5.3,1.2,1,1,1,1,0,0,-12.9409523,596.5925826,-3477.585613,-0.113039,0.8586164,0.0652631,-0.4957224;
custom,cuboid,cannonregionmat,0.1,5.3,1.2,1,1,1,1,0,0,0,596.5925826,-3525.881905,0.092296,0.7010574,-0.092296,-0.7010574;
custom,cuboid,cannonregionmat,0.1,5.3,2.8,1,1,1,1,0,0,0,570.7106781,-3570.710678,0.270598,0.6532815,-0.270598,-0.6532815;
