map,disablebounds;
racing,killtube,5,87,5,-348.6449,121.15834,-22.988348,0.270598,-0.270598,0.653281,0.653281;
racing,killtube,5,47,5,872.963933,849.793175,705.646488,0.359444,0.131325,-0.317047,0.867776;
racing,killtube,5,12,5,1189.447667,997.100559,852.953871,0.270598,-0.270598,0.653281,0.653281;
racing,killtube,5,162,5,410.313483,461.84987,317.703183,0.359444,0.131325,-0.317047,0.867776;
racing,killtube,5,3.444032,5,1239.061867,997.602239,852.452191,0.291995,-0.248907,0.66185,0.644002;
racing,killtube,5,3.444032,5,1351.769967,1036.927712,813.126718,0.516081,0.023119,0.706729,0.483385;
racing,killtube,5,3.444032,5,1260.355983,999.59179,850.46264,0.33346,-0.205119,0.676703,0.623542;
racing,killtube,5,3.444032,5,1383.815767,1076.158491,773.895939,0.600415,0.160453,0.688662,0.3735;
racing,killtube,5,3.444032,5,1392.1965,1105.884788,744.169642,0.644002,0.248906,0.66185,0.291996;
racing,killtube,5,3.444032,5,1281.101183,1003.528301,846.526129,0.3735,-0.160453,0.688662,0.600415;
racing,killtube,5,3.444032,5,1364.847283,1048.976364,801.078066,0.546569,0.069259,0.703707,0.448622;
racing,killtube,5,3.444032,5,1336.581883,1026.188103,823.866327,0.483385,-0.023119,0.706729,0.51608;
racing,killtube,5,3.444032,5,1389.382833,1090.827574,759.226856,0.623542,0.205119,0.676702,0.33346;
racing,killtube,5,3.444032,5,1375.5904,1062.128184,787.926246,0.57472,0.115102,0.697676,0.411942;
racing,killtube,5,3.444032,5,1300.943033,1009.344513,840.709917,0.411942,-0.115102,0.697676,0.57472;
racing,killtube,5,3.444032,5,1319.542533,1016.941044,833.113386,0.448622,-0.069259,0.703707,0.546569;
racing,killtube,5,15.49333333,5,1392.906,1147.714303,702.340127,-0.270598,-0.653281,0.270598,0.653281;
racing,killtube,5,118,5,1392.906,900.390012,160.270159,0,0.382683,-0.92388,0;
racing,killtube,5,4.1935424,5,1392.906,578.68061,-264.44971,0,0.896873,-0.442289,0;
racing,killtube,5,4.1935424,5,1392.906,593.992665,-279.761765,-0.321439,0,0,0.94693;
racing,killtube,5,4.1935424,5,1392.906,578.68061,-163.45511,0,0.442289,-0.896873,0;
racing,killtube,5,4.1935424,5,1392.906,562.248733,-203.125132,0,0.659346,-0.75184,0;
racing,killtube,5,4.1935424,5,1392.906,567.853344,-182.208477,0,0.55557,-0.83147,0;
racing,killtube,5,4.1935424,5,1392.906,562.248733,-224.779664,0,0.75184,-0.659346,0;
racing,killtube,5,4.1935424,5,1392.906,567.853344,-245.696343,0,0.831469,-0.555571,0;
racing,killtube,5,4.1935424,5,1392.906,676.233886,-290.58902,0.195091,0,0,0.980785;
racing,killtube,5,4.1935424,5,1392.906,655.317231,-296.193631,0.065404,0,0,0.997859;
racing,killtube,5,4.1935424,5,1392.906,633.662711,-296.193642,-0.065403,0,0,0.997859;
racing,killtube,5,4.1935424,5,1392.906,694.987266,-279.761765,0.321439,0,0,0.94693;
racing,killtube,5,4.1935424,5,1392.906,612.746033,-290.589032,-0.19509,0,0,0.980785;
racing,killtube,5,3.348874667,5,1392.906,1212.015931,484.349383,0,0.528004,-0.849242,0;
racing,killtube,5,3.348874667,5,1392.906,1220.01101,606.290431,0,0.812878,-0.582433,0;
racing,killtube,5,3.348874667,5,1392.906,1188.852115,449.696755,0,0.412599,-0.910913,0;
racing,killtube,5,3.348874667,5,1392.906,1228.145354,565.410113,0,0.729872,-0.683584,0;
racing,killtube,5,3.348874667,5,1392.906,1188.852114,660.237823,0,0.910912,-0.4126,0;
racing,killtube,5,3.348874667,5,1392.906,1212.015931,625.585195,0,0.849242,-0.528004,0;
racing,killtube,5,3.348874667,5,1392.906,1225.418338,523.817656,0,0.634368,-0.773031,0;
racing,killtube,5,3.348874667,5,1392.906,1201.570018,466.263701,0,0.471312,-0.881967,0;
racing,killtube,5,3.348874667,5,1392.906,1201.570019,643.670876,0,0.881967,-0.471311,0;
racing,killtube,5,3.348874667,5,1392.906,1220.010998,503.644159,0,0.582434,-0.812878,0;
racing,killtube,5,3.348874667,5,1392.906,1228.145355,544.524489,0,0.683584,-0.729871,0;
racing,killtube,5,3.348874667,5,1392.906,1225.41835,586.116933,0,0.773031,-0.634368,0;
racing,killtube,5,3.405681066,5,1328.6334,857.505542,-117.910103,0.439945,-0.005853,0.017102,0.897843;
racing,killtube,5,3.405681066,5,1325.49105,869.255052,-90.606742,0.644804,-0.008292,0.103361,0.757282;
racing,killtube,5,3.405681066,5,1360.6334,769.000027,-50.722231,-0.005853,0.439944,-0.897843,-0.017102;
racing,killtube,5,3.405681066,5,1318.97655,865.998813,-61.617827,0.772931,0.044319,0.285222,0.565033;
racing,killtube,5,3.405681066,5,1370.83545,835.951124,-31.570138,-0.233021,-0.147006,-0.946083,-0.170345;
racing,killtube,5,3.405681066,5,1346.97655,767.647543,-119.672708,0.126288,0.723136,-0.439497,-0.517657;
racing,killtube,5,3.405681066,5,1367.24915,821.746056,-28.023903,-0.125828,-0.040521,-0.984428,-0.115878;
racing,killtube,5,3.405681066,5,1327.5616,865.1486,-104.961905,0.548068,-0.011487,0.055445,0.834515;
racing,killtube,5,3.405681066,5,1322.56285,869.545048,-75.822895,0.724748,0.007035,0.170912,0.667443;
racing,killtube,5,3.405681066,5,1354.56285,756.960508,-92.80945,0.007035,0.724748,-0.667443,-0.170912;
racing,killtube,5,3.405681066,5,1342.83545,777.896243,-129.921408,-0.200562,-0.455338,0.276739,0.822106;
racing,killtube,5,3.405681066,5,1391.5616,865.1486,-104.961905,0.548068,-0.011487,0.055445,0.834515;
racing,killtube,5,3.405681066,5,1378.97655,858.858025,-48.959626,0.723134,0.12629,0.517659,0.439496;
racing,killtube,5,3.405681066,5,1386.56285,869.545048,-75.822895,0.724748,0.007035,0.170912,0.667443;
racing,killtube,5,3.405681066,5,1359.5616,761.356945,-63.670428,-0.011487,0.548068,-0.834515,-0.055445;
racing,killtube,5,3.405681066,5,1330.2504,833.898511,-136.211995,0.202548,-0.031083,0.047328,0.977634;
racing,killtube,5,3.405681066,5,1389.49105,869.255052,-90.606742,0.644804,-0.008292,0.103361,0.757282;
racing,killtube,5,3.405681066,5,1374.83545,848.609325,-38.710926,-0.455341,-0.200562,-0.822104,-0.27674;
racing,killtube,5,3.405681066,5,1362.2504,792.607034,-32.420339,-0.031083,0.202548,-0.977634,-0.047328;
racing,killtube,5,3.405681066,5,1357.49105,757.250492,-78.025592,-0.008292,0.644804,-0.757282,-0.103361;
racing,killtube,5,3.405681066,5,1338.83545,790.554444,-137.062196,-0.147007,-0.233022,0.170345,0.946083;
racing,killtube,5,3.405681066,5,1332.32095,819.543347,-140.318446,0.079534,-0.067224,0.07895,0.991424;
racing,killtube,5,3.405681066,5,1392.6334,857.505542,-117.910103,0.439945,-0.005853,0.017102,0.897843;
racing,killtube,5,3.405681066,5,1364.32095,806.962197,-28.313887,-0.067224,0.079534,-0.991424,-0.07895;
racing,killtube,5,3.405681066,5,1382.97655,865.998813,-61.617827,0.772931,0.044319,0.285222,0.565033;
racing,killtube,5,3.405681066,5,1350.97655,760.506755,-107.014507,0.044319,0.772931,-0.565032,-0.285224;
racing,killtube,5,3.405681066,5,1361.1786,779.658848,-40.063409,-0.007954,0.323783,-0.945959,-0.016232;
racing,killtube,5,3.405681066,5,1335.24915,804.7595,-140.608442,-0.04052,-0.125828,0.115878,0.984428;
racing,killtube,5,3.405681066,5,1329.1786,846.84672,-128.568925,0.323782,-0.007954,0.016232,0.945959;
racing,killtube,5,3.405681066,5,1314.97655,858.858025,-48.959626,0.723134,0.12629,0.517659,0.439496;
racing,killtube,5,3.405681066,5,1297.1786,779.658848,-40.063409,-0.007954,0.323783,-0.945959,-0.016232;
racing,killtube,5,3.405681066,5,1303.24915,821.746056,-28.023903,-0.125828,-0.040521,-0.984428,-0.115878;
racing,killtube,5,3.405681066,5,1298.2504,792.607034,-32.420339,-0.031083,0.202548,-0.977634,-0.047328;
racing,killtube,5,3.405681066,5,1300.32095,806.962197,-28.313887,-0.067224,0.079534,-0.991424,-0.07895;
racing,killtube,5,3.405681066,5,1306.83545,835.951124,-31.570138,-0.233021,-0.147006,-0.946083,-0.170345;
racing,killtube,5,3.405681066,5,1310.83545,848.609325,-38.710926,-0.455341,-0.200562,-0.822104,-0.27674;
racing,killtube,5,31,5,1392.906,778.25101,-198.513912,0.382683,0,0,0.92388;
racing,killtube,5,13.6,5,1296.906,743.602778,-74.770226,0,0.382683,-0.92388,0;
racing,killtube,5,35,5,1296.906,798.403553,-359.380705,-0.270598,-0.653281,0.270598,0.653281;
racing,killtube,5,2.775631466,5,1296.906,690.480851,-242.798937,0,0.851825,-0.523827,0;
racing,killtube,5,2.775631466,5,1296.906,678.077644,-181.807382,0,0.683072,-0.730351,0;
racing,killtube,5,2.775631466,5,1296.906,684.335138,-151.036783,0,0.579579,-0.814916,0;
racing,killtube,5,2.775631466,5,1296.906,680.175995,-213.137599,0,0.774364,-0.63274,0;
racing,killtube,5,2.775631466,5,1296.906,708.259318,-110.668552,0,0.405557,-0.91407,0;
racing,killtube,5,2.775631466,5,1296.906,680.175971,-166.212532,0,0.63274,-0.774364,0;
racing,killtube,5,2.775631466,5,1296.906,698.503342,-256.335613,0,0.884925,-0.465733,0;
racing,killtube,5,2.775631466,5,1296.906,678.077655,-197.54276,0,0.730352,-0.683071,0;
racing,killtube,5,2.775631466,5,1296.906,708.259318,-268.681603,0,0.91407,-0.405556,0;
racing,killtube,5,2.775631466,5,1296.906,684.33515,-228.31336,0,0.814916,-0.57958,0;
racing,killtube,5,2.775631466,5,1296.906,698.503354,-123.01453,0,0.465733,-0.884925,0;
racing,killtube,5,2.775631466,5,1296.906,690.480862,-136.551205,0,0.523826,-0.851825,0;
racing,killtube,5,3.653024,5,1296.906,892.369877,-451.108234,-0.317544,0,0,0.948244;
racing,killtube,5,3.653024,5,1296.906,1058.265378,-523.26233,-0.087009,0,0,0.996208;
racing,killtube,5,3.653024,5,1296.906,1126.399147,-529.117999,0.001387,0,0,0.999999;
racing,killtube,5,3.653024,5,1296.906,1035.91596,-518.644746,-0.116358,0,0,0.993207;
racing,killtube,5,3.653024,5,1296.906,1555.204149,-1113.942506,0.895047,0,0,0.445972;
racing,killtube,5,3.653024,5,1296.906,950.390263,-487.303958,0,-0.232484,-0.9726,0;
racing,killtube,5,3.653024,5,1296.906,1483.050042,-948.046994,0.76595,0,0,0.6429;
racing,killtube,5,3.653024,5,1296.906,1103.585843,-528.508084,0,-0.028112,-0.999605,0;
racing,killtube,5,3.653024,5,1296.906,910.986455,-464.30828,0,-0.289434,-0.957198,0;
racing,killtube,5,3.653024,5,1296.906,1080.848212,-526.553924,0,-0.057586,-0.998341,0;
racing,killtube,5,3.653024,5,1296.906,1013.87774,-512.717247,0,-0.145604,-0.989343,0;
racing,killtube,5,3.653024,5,1296.906,971.04035,-497.019535,0,-0.203692,-0.979035,0;
racing,killtube,5,3.653024,5,1296.906,1477.804288,-902.726529,0,0.726705,-0.686949,0;
racing,killtube,5,3.653024,5,1296.906,930.349054,-476.387537,0,-0.261073,-0.965319,0;
racing,killtube,5,3.653024,5,1296.906,992.227426,-505.500468,0,-0.174726,-0.984617,0;
racing,killtube,5,3.653024,5,1296.906,1519.008414,-1055.922108,0,0.852123,-0.523342,0;
racing,killtube,5,3.653024,5,1296.906,1542.004092,-1095.325916,0.881502,0,0,0.47218;
racing,killtube,5,3.653024,5,1296.906,1529.924834,-1075.963317,0.86719,0,0,0.497977;
racing,killtube,5,3.653024,5,1296.906,1487.667626,-970.396412,0,0.784581,-0.620026,0;
racing,killtube,5,3.653024,5,1296.906,1509.292837,-1035.272022,0,0.836315,-0.54825,0;
racing,killtube,5,3.653024,5,1296.906,1500.811905,-1014.084946,0.819779,0,0,0.57268;
racing,killtube,5,3.653024,5,1296.906,1493.595125,-992.434632,0.802529,0,0,0.596613;
racing,killtube,5,3.653024,5,1296.906,1479.758449,-925.46416,0.746653,0,0,0.665214;
racing,killtube,5,3.653024,5,1296.906,1477.194385,-879.913237,0.706125,0,0,0.708087;
racing,killtube,5,7.410981333,5,1296.906,1478.721629,-845.386615,0.683894,0,0,0.729581;
racing,killtube,5,7.410981333,5,1296.906,1478.137347,-799.209902,0.738176,0,0,0.674609;
racing,killtube,5,7.410981333,5,1296.906,1470.451839,-753.67351,0.788051,0,0,0.61561;
racing,killtube,5,7.410981333,5,1296.906,1207.102469,-528.175025,0,-0.044949,-0.998989,0;
racing,killtube,5,7.410981333,5,1296.906,1252.638862,-535.860533,0,-0.121934,-0.992538,0;
racing,killtube,5,7.410981333,5,1296.906,1455.848328,-709.862931,0.833223,0,0,0.552938;
racing,killtube,5,7.410981333,5,1296.906,1296.449441,-550.464044,0,-0.198191,-0.980163,0;
racing,killtube,5,7.410981333,5,1296.906,1160.925768,-527.590754,0,0.032306,-0.999478,0;
racing,killtube,5,7.410981333,5,1296.906,1407.436285,-631.530584,0.908408,0,0,0.418085;
racing,killtube,5,7.410981333,5,1296.906,1337.48986,-571.637472,0,-0.273266,-0.961938,0;
racing,killtube,5,7.410981333,5,1296.906,1434.674899,-668.822511,0.873422,0,0,0.486965;
racing,killtube,5,7.410981333,5,1296.906,1374.781799,-598.876098,0,-0.34671,-0.937972,0;
racing,killtube,5,52,5,1296.906,1682.515354,-1243.492506,-0.270598,-0.653281,0.270598,0.653281;
racing,killtube,5,4.268327466,5,1325.663367,1857.679128,-1255.377073,0.06518,-0.054383,0.062012,0.994459;
racing,killtube,5,4.268327466,5,1323.467217,1876.442618,-1255.505591,-0.06518,-0.062012,0.054384,0.994459;
racing,killtube,5,4.268327466,5,1321.9143,1894.600025,-1260.486085,-0.194427,-0.06858,0.045824,0.977443;
racing,killtube,5,4.268327466,5,1321.11045,1910.913956,-1269.979147,-0.320344,-0.073976,0.036481,0.943704;
racing,killtube,5,4.268327466,5,1310.458917,1924.872056,-1370.848919,0.440781,0.026513,-0.078103,0.893817;
racing,killtube,5,4.268327466,5,1313.458917,1934.142496,-1354.663515,0.553678,0.016091,-0.080896,0.828636;
racing,killtube,5,4.268327466,5,1318.344783,1938.746174,-1317.809146,0.749278,-0.005394,-0.082304,0.6571;
racing,killtube,5,4.268327466,5,1307.353083,1911.695144,-1384.02583,0.320344,0.03648,-0.073975,0.943704;
racing,killtube,5,4.268327466,5,1344.70155,1810.82536,-1370.067743,0.893817,0.026513,0.078106,0.440782;
racing,killtube,5,4.268327466,5,1297.9143,1840.497953,-1392.919466,-0.194425,0.06858,-0.045824,0.977444;
racing,killtube,5,4.268327466,5,1328.353083,1839.588248,-1260.109267,0.194425,-0.045824,0.06858,0.977443;
racing,killtube,5,4.268327466,5,1334.458917,1810.225934,-1282.55662,0.440781,-0.026513,0.078103,0.893817;
racing,killtube,5,4.268327466,5,1316.148633,1938.874691,-1336.572637,0.6571,0.005395,-0.082303,0.749278;
racing,killtube,5,4.268327466,5,1320.70155,1924.272629,-1283.33782,0.893817,-0.026513,-0.078104,0.440782;
racing,killtube,5,4.268327466,5,1343.8977,1801.332298,-1353.753811,0.828636,0.016091,0.080896,0.553678;
racing,killtube,5,4.268327466,5,1340.148633,1796.223287,-1316.832914,0.657099,-0.005395,0.082303,0.749278;
racing,killtube,5,4.268327466,5,1301.663367,1877.41885,-1398.028478,0.065181,0.054383,-0.062012,0.994459;
racing,killtube,5,4.268327466,5,1304.353083,1895.509741,-1393.296271,0.194425,0.045824,-0.06858,0.977443;
racing,killtube,5,4.268327466,5,1299.467217,1858.655359,-1397.899961,-0.06518,0.062012,-0.054384,0.994459;
racing,killtube,5,4.268327466,5,1319.8977,1933.765679,-1299.651739,0.828637,-0.016091,-0.080896,0.553676;
racing,killtube,5,4.268327466,5,1342.344783,1796.351804,-1335.596405,0.749278,0.005394,0.082304,0.657099;
racing,killtube,5,4.268327466,5,1297.11045,1824.184033,-1383.426416,-0.320344,0.073977,-0.036481,0.943703;
racing,killtube,5,4.268327466,5,1337.458917,1800.955493,-1298.742023,0.553678,-0.016091,0.080896,0.828636;
racing,killtube,5,4.268327466,5,1331.353083,1823.402846,-1269.379709,0.320344,-0.03648,0.073975,0.943704;
racing,killtube,5,32.21333333,5,1344.906,1887.819401,-1448.796553,-0.270598,-0.653281,0.270598,0.653281;
racing,killtube,5,5.864106667,5,1289.246533,2206.793325,-1441.89242,0.343218,-0.169257,0.408622,0.828602;
racing,killtube,5,5.864106667,5,1186.341617,2226.290593,-1422.395153,-0.252321,0.287717,-0.694609,-0.609156;
racing,killtube,5,5.864106667,5,1119.773783,2206.793325,-1441.89242,-0.169257,0.343218,-0.828602,-0.408622;
racing,killtube,5,5.864106667,5,1333.109333,2166.372921,-1482.312824,0.37533,-0.074658,0.18024,0.906127;
racing,killtube,5,5.864106667,5,1314.940767,2188.62477,-1460.060975,0.362374,-0.12301,0.296972,0.874849;
racing,killtube,5,5.864106667,5,1222.678717,2226.290593,-1422.395153,0.287717,-0.252321,0.609156,0.694609;
racing,killtube,5,5.864106667,5,1257.777667,2219.64043,-1429.045315,0.31819,-0.212607,0.51328,0.768178;
racing,killtube,5,5.864106667,5,1151.24265,2219.64043,-1429.045315,-0.212608,0.31819,-0.768178,-0.51328;
racing,killtube,5,5.864106667,5,1342.514067,2141.554215,-1507.13153,0.381864,-0.025029,0.060424,0.921901;
racing,killtube,5,2.523301333,5,1344.906,2067.316819,-1553.35338,0.100144,0,0,0.994973;
racing,killtube,5,2.523301333,5,1344.906,2096.978146,-1543.048489,0.23193,0,0,0.972732;
racing,killtube,5,2.523301333,5,1344.906,1964.84776,-1525.270045,-0.359573,0,0,0.933117;
racing,killtube,5,2.523301333,5,1344.906,2051.721968,-1555.451707,0.033431,0,0,0.999441;
racing,killtube,5,4.9421056,5,980.53765,1423.387636,-843.921808,0.274755,0.251893,-0.742055,0.557148;
racing,killtube,5,4.9421056,5,1026.055467,1279.854506,-740.70555,-0.409593,0.051252,-0.781965,-0.467052;
racing,killtube,5,4.9421056,5,1056.047983,1305.15303,-877.994797,0.516519,-0.152881,-0.768585,0.345127;
racing,killtube,5,4.9421056,5,1004.53765,1330.905353,-671.609384,-0.345127,0.152881,-0.768585,-0.516519;
racing,killtube,5,4.9421056,5,980.53765,1487.027247,-780.282197,0.274755,0.251893,-0.742055,0.557148;
racing,killtube,5,4.9421056,5,880.180683,1284.066635,-793.268792,0.121192,0.651575,-0.435368,-0.609276;
racing,killtube,5,4.9421056,5,880.180683,1461.578414,-721.569413,-0.121192,0.651575,-0.435368,0.609276;
racing,killtube,5,4.9421056,5,873.7499,1300.431313,-811.764995,0.199683,0.702827,-0.346596,-0.588245;
racing,killtube,5,4.9421056,5,1062.478767,1413.936047,-734.350898,0.557149,-0.251894,-0.742054,0.274755;
racing,killtube,5,4.9421056,5,1056.047983,1376.852409,-700.483018,-0.516519,-0.152881,-0.768585,-0.345127;
racing,killtube,5,4.9421056,5,880.180683,1347.706245,-729.629182,0.121192,0.651575,-0.435368,-0.609276;
racing,killtube,5,4.9421056,5,873.7499,1317.934516,-830.352429,-0.199683,0.702827,-0.346596,0.588245;
racing,killtube,5,4.9421056,5,931.691017,1363.172815,-894.795678,0.121192,0.435368,-0.651575,0.609276;
racing,killtube,5,4.9421056,5,910.1732,1484.995481,-754.927694,0.040629,0.516691,-0.589174,0.619882;
racing,killtube,5,4.9421056,5,910.1732,1421.355871,-818.567305,0.040629,0.516691,-0.589174,0.619882;
racing,killtube,5,4.9421056,5,955.691017,1491.145036,-776.164408,0.199682,0.346597,-0.702828,0.588244;
racing,killtube,5,4.9421056,5,955.691017,1363.865815,-903.443629,0.199682,0.346597,-0.702828,0.588244;
racing,killtube,5,4.9421056,5,1026.055467,1402.150922,-837.772254,0.409594,0.051253,-0.781964,0.467052;
racing,killtube,5,4.9421056,5,980.53765,1359.748026,-907.561418,0.274755,0.251893,-0.742055,0.557148;
racing,killtube,5,4.9421056,5,892.603983,1475.147228,-739.256015,-0.040629,0.589174,-0.516692,0.619882;
racing,killtube,5,4.9421056,5,1026.055467,1338.511311,-901.411864,0.409594,0.051253,-0.781964,0.467052;
racing,killtube,5,4.9421056,5,1043.624683,1322.839633,-891.563611,0.467052,-0.051252,-0.781965,0.409593;
racing,killtube,5,4.9421056,5,1062.478767,1286.656826,-861.630119,0.557149,-0.251894,-0.742054,0.274755;
racing,killtube,5,4.9421056,5,1026.055467,1343.494116,-677.065939,-0.409593,0.051252,-0.781965,-0.467052;
racing,killtube,5,4.9421056,5,892.603983,1270.497821,-775.582189,0.040629,0.589174,-0.516692,-0.619882;
racing,killtube,5,4.9421056,5,1062.478767,1331.709003,-780.487306,-0.557149,-0.251894,-0.742054,-0.274755;
racing,killtube,5,4.9421056,5,880.180683,1411.345855,-665.989571,0.121192,0.651575,-0.435368,-0.609276;
racing,killtube,5,4.9421056,5,892.603983,1411.507618,-802.895626,-0.040629,0.589174,-0.516692,0.619882;
racing,killtube,5,4.9421056,5,1026.055467,1465.790532,-774.132644,0.409594,0.051253,-0.781964,0.467052;
racing,killtube,5,4.9421056,5,955.691017,1318.139624,-675.034185,-0.199682,0.346597,-0.702828,-0.588244;
racing,killtube,5,4.9421056,5,1043.624683,1386.479243,-827.924,0.467052,-0.051252,-0.781965,0.409593;
racing,killtube,5,4.9421056,5,931.691017,1490.452036,-767.516457,0.121192,0.435368,-0.651575,0.609276;
racing,killtube,5,4.9421056,5,1004.53765,1267.265742,-735.248995,-0.345127,0.152881,-0.768585,-0.516519;
racing,killtube,5,4.9421056,5,955.691017,1254.500014,-738.673796,-0.199682,0.346597,-0.702828,-0.588244;
racing,killtube,5,4.9421056,5,931.691017,1426.812425,-831.156067,0.121192,0.435368,-0.651575,0.609276;
racing,killtube,5,4.9421056,5,873.7499,1445.213737,-703.073209,-0.199683,0.702827,-0.346596,0.588245;
racing,killtube,5,4.9421056,5,1043.624683,1359.165806,-686.914204,-0.467052,-0.051252,-0.781965,-0.409593;
racing,killtube,5,4.9421056,5,910.1732,1324.289167,-696.270889,-0.040629,0.516692,-0.589174,-0.619882;
racing,killtube,5,4.9421056,5,873.7499,1364.070923,-748.125385,0.199683,0.702827,-0.346596,-0.588245;
racing,killtube,5,4.9421056,5,980.53765,1258.617803,-734.556007,-0.274755,0.251893,-0.742055,-0.557148;
racing,killtube,5,4.9421056,5,980.53765,1322.257413,-670.916396,-0.274755,0.251893,-0.742055,-0.557148;
racing,killtube,5,4.9421056,5,955.691017,1427.505425,-839.804019,0.199682,0.346597,-0.702828,0.588244;
racing,killtube,5,4.9421056,5,1004.53765,1414.739685,-843.228808,0.345127,0.152881,-0.768585,0.516519;
racing,killtube,5,4.9421056,5,910.1732,1260.649556,-759.910499,-0.040629,0.516692,-0.589174,-0.619882;
racing,killtube,5,4.9421056,5,1056.047983,1368.79264,-814.355187,0.516519,-0.152881,-0.768585,0.345127;
racing,killtube,5,4.9421056,5,1062.478767,1350.296437,-797.990509,0.557149,-0.251894,-0.742054,0.274755;
racing,killtube,5,4.9421056,5,880.180683,1334.299194,-848.848634,-0.121192,0.651575,-0.435368,0.609276;
racing,killtube,5,4.9421056,5,892.603983,1347.868008,-866.535236,-0.040629,0.589174,-0.516692,0.619882;
racing,killtube,5,4.9421056,5,910.1732,1357.716261,-882.206915,0.040629,0.516691,-0.589174,0.619882;
racing,killtube,5,4.9421056,5,1056.047983,1313.212799,-764.122628,-0.516519,-0.152881,-0.768585,-0.345127;
racing,killtube,5,4.9421056,5,931.691017,1255.193002,-747.321735,-0.121193,0.435368,-0.651575,-0.609276;
racing,killtube,5,4.9421056,5,1043.624683,1450.118854,-764.28439,0.467052,-0.051252,-0.781965,0.409593;
racing,killtube,5,4.9421056,5,1056.047983,1432.432251,-750.715577,0.516519,-0.152881,-0.768585,0.345127;
racing,killtube,5,4.9421056,5,892.603983,1334.137432,-711.942578,0.040629,0.589174,-0.516692,-0.619882;
racing,killtube,5,4.9421056,5,1004.53765,1351.100075,-906.868418,0.345127,0.152881,-0.768585,0.516519;
racing,killtube,5,4.9421056,5,1043.624683,1295.526196,-750.553814,-0.467052,-0.051252,-0.781965,-0.409593;
racing,killtube,5,4.9421056,5,1004.53765,1478.379295,-779.589197,0.345127,0.152881,-0.768585,0.516519;
racing,killtube,5,4.9421056,5,931.691017,1318.832612,-683.682125,-0.121193,0.435368,-0.651575,-0.609276;
racing,killtube,5,4.9421056,5,1062.478767,1395.348613,-716.847695,-0.557149,-0.251894,-0.742054,-0.274755;
racing,killtube,5,4.9421056,5,873.7499,1427.710534,-684.485775,0.199683,0.702827,-0.346596,-0.588245;
racing,killtube,5,4.9421056,5,873.7499,1381.574126,-766.712819,-0.199683,0.702827,-0.346596,0.588245;
racing,killtube,5,4.9421056,5,880.180683,1397.938804,-785.209023,-0.121192,0.651575,-0.435368,0.609276;
racing,killtube,5,3.499712,5,1045.640433,970.754809,-546.270217,0.573273,0.112656,0.698075,0.413954;
racing,killtube,5,3.499712,5,969.723933,917.073737,-492.589145,0.413954,-0.112656,0.698075,0.573273;
racing,killtube,5,3.499712,5,928.612817,906.875737,-482.391145,0.337388,-0.200844,0.677983,0.621425;
