customb,house1,default,1,1,1,0,1,1,1,1.0,1.0,323.3496,12.97548,-34.36482,0,0.6727361,0,0.7398826;
customb,house1,default,1,1,1,0,1,1,1,1.0,1.0,427.081,7.847806,-192.1736,0,0.7480193,0,-0.663677;
customb,house1,default,1,1,1,0,1,1,1,1.0,1.0,331.7332,13.7582,53.41272,0,0.7236694,0,-0.6901469;
customb,house1,default,1,1,1,0,1,1,1,1.0,1.0,423.7106,13.21978,-12.6461,0,0.7697579,0,-0.638336;
customb,house1,default,1,1,1,0,1,1,1,1.0,1.0,445.9978,13.04855,26.14347,0,0.995774,0,0.0918385;
customb,house1,default,1,1,1,0,1,1,1,1.0,1.0,356.9546,13.31767,48.67428,0,0.6903321,0,0.7234927;
customb,house1,default,1,1,1,0,1,1,1,1.0,1.0,376.1252,6.463771,100.4388,0,0.9994066,0,0.03444497;
customb,house1,default,1,1,1,0,1,1,1,1.0,1.0,434.2584,12.96159,93.3894,0,0.9965999,0,0.08239277;
customb,house1,default,1,1,1,0,1,1,1,1.0,1.0,371.0291,-3.885964,168.319,0,0.9992643,0,0.03835174;
customb,house1,default,1,1,1,0,1,1,1,1.0,1.0,353.8972,6.703282,99.13234,0,0.9995548,0,0.02983667;
custom,house5,default,1,1,1,0,1,1,1,1.0,1.0,348.4748,8.003241,172.2226,0,0.999395,0,0.03478054;
customb,house1,default,1,2,2,0,1,1,1,1.0,1.0,-118.9162,13.2154,-79.41493,0,0.7045571,0,0.7096474;
customb,house1,default,1,2,2,0,1,1,1,1.0,1.0,27.83538,13.16218,-70.53595,0,0.721868,0,-0.6920308;
customb,house1,default,1,2,2,0,1,1,1,1.0,1.0,164.3268,13.06176,-63.89957,0,0.7266211,0,-0.6870384;
customb,house1,default,1,2,2,0,1,1,1,1.0,1.0,298.1978,12.76013,-53.26593,0,0.7414798,0,-0.6709753;
customb,house1,default,1,2,2,0,1,1,1,1.0,1.0,361.413,12.81915,-123.9606,0,0.05366705,0,-0.9985589;
custom,tower5,default,1,1,1,0,1,1,1,1.0,1.0,382.3328,-6.279977,139.0622,0,0.7101626,0,-0.7040377;
custom,cuboid,bark,1,0.2,1,0,1,1,1,1.0,1.0,382.3492,22.08502,149.7645,0,0.9991196,0,0.04195229;
custom,cuboid,bark,1,0.2,1,0,1,1,1,1.0,1.0,381.2883,22.07622,159.4246,0,0.7439604,0,-0.6682237;
custom,cuboid,bark,1,0.2,1,0,1,1,1,1.0,1.0,380.2075,21.99328,169.1227,0,0.7460112,0,-0.6659335;
photon,CannonWall,default,0.75,0.75,0.75,0,1,1,1,1.0,1.0,382.7734,22.40232,154.5605,0,-0.3824505,0,-0.923976;
custom,tower5,default,1,1,1,0,1,1,1,1.0,1.0,394.4906,-22.30372,139.0842,0,0.7078588,0,-0.706354;
custom,house5,default,1,1,1,0,1,1,1,1.0,1.0,344.02,8.118166,245.1873,0,0.9996551,0,0.02626301;
customb,house1,default,1,1,1,0,1,1,1,1.0,1.0,366.1205,-3.990668,247.6224,0,0.9997129,0,0.02396116;
custom,tower5,default,1,1,1,0,1,1,1,1.0,1.0,376.9577,-13.5204,206.3819,0,0.7273157,0,-0.6863031;
photon,spawnTitan,2,0,174.7329,-0.1327808,-13.89677,0,0.4432898,0,0.8963784;
photon,spawnTitan,1.5,0,241.4647,0.7110033,19.79023,0,0.834014,0,0.5517433;
photon,spawnTitan,4,0,362.7582,-0.4131681,15.13888,0,0.6728561,0,0.7397734;
photon,spawnAbnormal,7,0,419.283,0.2905566,198.2447,0,0.6013196,0,-0.7990087;
photon,spawnTitan,1,0,449.46,0.6294451,244.0259,0,0.5273141,0,-0.8496705;
photon,spawnTitan,1,0,460.7603,0.7248273,196.946,0,0.7032778,0,-0.7109151;
photon,spawnTitan,1,0,468.3717,0.1776461,169.0978,0,0.7466342,0,-0.6652349;
customb,house1,default,1,1,2,0,1,1,1,1.0,1.0,268.0357,15.2797,-83.44376,0,0.6735076,0,0.7391804;
customb,house1,default,1,1,2,0,1,1,1,1.0,1.0,131.926,15.35463,-93.08395,0,0.6876358,0,0.7260559;
customb,house1,default,1,1,2,0,1,1,1,1.0,1.0,4.707786,15.15265,-92.98637,0,0.7192268,0,-0.6947755;
customb,house1,default,1,1,2,0,1,1,1,1.0,1.0,-108.774,15.11069,-95.27111,0,0.7107066,0,-0.7034886;
custom,castle1,default,1,1,2,0,1,1,1,1.0,1.0,216.1718,2.338607,209.3457,0,0.6775714,0,0.7354571;
custom,castle1,default,1,1,2,0,1,1,1,1.0,1.0,212.2186,14.7378,253.2583,0,0.67295,0,0.7396881;
custom,castle1,default,1,1,2,0,1,1,1,1.0,1.0,208.9013,14.78104,287.5199,0,0.7402856,0,-0.6722925;
custom,castle1,default,1,1,2,0,1,1,1,1.0,1.0,203.4672,14.61601,340.8013,0,0.6667932,0,0.7452428;
custom,castle1,default,1,1,2,0,1,1,1,1.0,1.0,199.0659,13.73636,374.0682,0,0.7558372,0,-0.6547596;
custom,castle1,default,1,1,2,0,1,1,1,1.0,1.0,192.606,3.766624,418.1282,0,0.7574053,0,-0.652945;
custom,tower4,default,1,1,1,0,1,1,1,1.0,1.0,-276.3092,20.11156,-25.76657,0,-0.7142234,0,0.6999179;
custom,house7,default,1,1,1,0,1,1,1,1.0,1.0,-283.6323,48.1535,-59.64975,0,-0.02423474,0,0.9997063;
custom,house7,default,1,1,1,0,1,1,1,1.0,1.0,-284.2425,46.91296,7.65935,0,0.005700578,0,0.9999838;
custom,house10,default,1,1,1,0,1,1,1,1.0,1.0,71.36013,21.31954,201.1294,0,-0.9508791,0,-0.3095628;
custom,house14,default,1,1,1,0,1,1,1,1.0,1.0,51.08511,-9.073599,209.5341,0,0.4571643,0,0.8893824;
custom,house13,default,1,1,1,0,1,1,1,1.0,1.0,85.14852,-4.641232,161.8928,0,0.3035876,0,-0.9528036;
photon,spawnJumper,8,0,296.1902,-0.2595655,207.771,0,0.03493138,0,-0.9993897;
photon,spawnTitan,8,0,22.65667,0.8044092,110.1981,0,0.7604522,0,-0.649394;
custom,house14,default,1,1,1,0,1,1,1,1.0,1.0,13.72288,-9.035881,262.168,0,0.8870907,0,-0.4615953;
customb,house1,default,1,1.5,1,0,1,1,1,1.0,1.0,-183.2226,16.04545,156.8419,0,0.9999025,0,0.01396958;
customb,house1,default,1,1.5,1,0,1,1,1,1.0,1.0,-185.0979,16.00053,225.4375,0,0.999889,0,0.01490242;
customb,house1,default,1,1.5,1,0,1,1,1,1.0,1.0,-369.8716,16.78835,130.6423,0,0.9998199,0,0.01897647;
customb,house1,default,1,1.5,1,0,1,1,1,1.0,1.0,-372.0473,16.77479,198.6168,0,0.9999258,0,0.01218566;
custom,sphere,grass,1,24,40,0,1,1,1,1.0,1.0,-504.5326,41.22403,-206.4805,0,0.6835925,0,-0.7298639;
custom,wagon1,default,1,1,1,0,1,1,1,1.0,1.0,52.95856,5.471925,-30.7716,0,0.8043956,0,0.5940941;
custom,boulder1,default,1,1,1,0,1,1,1,1.0,1.0,77.5665,0.7249707,-34.81369,0,0.7134256,0,-0.7007311;
custom,boulder3,default,1,1,1,0,1,1,1,1.0,1.0,143.3244,2.255404,24.065,0,0.9967601,0,-0.08043212;
custom,boulder3,default,1,1,1,0,1,1,1,1.0,1.0,272.0219,7.422069,-2.711575,0,0.723671,0,0.6901451;
custom,sphere,grass,4,50,30,0,1,1,1,1.0,1.0,-668.3975,-8.681303,-246.6249,0,0.7581521,0,-0.6520777;
custom,sphere,grass,4,50,30,0,1,1,1,1.0,1.0,-606.1961,2.10252,-131.5042,0,0.8954205,0,0.4452214;
custom,sphere,grass,12,50,30,0,1,1,1,1.0,1.0,-683.205,166.0738,-179.2209,0,0.6237621,0,-0.7816142;
custom,sphere,grass,7,30,40,0,1,1,1,1.0,1.0,-235.8787,11.87602,-196.9902,0,0.6944788,0,-0.7195133;
custom,tube,grass,1,1,1,0,1,1,1,1.0,1.0,-505.219,195.6679,-210.644,-0.6447901,0.09690844,0.1821763,-0.7359799;
custom,tube,grass,1,22,1,0,1,1,1,1.0,1.0,-488.9704,179.327,-293.7736,-0.006405952,0.757915,0.6348333,0.1500347;
custom,sphere,grass,8,0.5,7,0,1,1,1,1.0,1.0,37.50005,368.8299,-580.0469,0,0.3334463,0,0.9427691;
base,aot_supply,default,1,1,1,0,1,1,1,1.0,1.0,-95.92807,106.1669,-530.4515,0,0.06926984,0,0.9975979;
custom,sphere,grass,8,0.5,13,0,1,1,1,1.0,1.0,2.373454,369.368,-641.962,0,0.3315551,0,0.9434358;
photon,CannonWall,default,0.5,0.5,0.5,0,1,1,1,1.0,1.0,-474.4596,169.9775,-363.9425,0,-0.9786272,0,-0.2056424;
custom,sphere,grass,8,0.5,13,0,1,1,1,1.0,1.0,-75.39043,368.6349,-700.1451,0,0.4497497,0,0.8931546;
custom,house14,default,1,1,1,0,1,1,1,1.0,1.0,335.7545,-0.8968688,309.3512,0,0.7393188,0,-0.6733556;
custom,house14,default,1,1,1,0,1,1,1,1.0,1.0,369.1627,-1.5586,312.1826,0,0.6796846,0,0.7335045;
custom,house14,default,1,1,1,0,1,1,1,1.0,1.0,425.8976,-0.646221,316.2246,0,-0.7370998,0,0.675784;
custom,house14,default,1,1,1,0,1,1,1,1.0,1.0,458.3657,-1.047326,319.2607,0,-0.6708611,0,-0.741583;
custom,house4,default,1,1,1,0,1,1,1,1.0,1.0,499.0028,-1.465527,269.0797,0,-0.7471761,0,0.6646262;
custom,church1,default,1,1,1,0,1,1,1,1.0,1.0,573.014,19.88763,223.3937,0,0.998047,0,0.06246784;
custom,wall4,default,1,2,1,0,1,1,1,1.0,1.0,627.0765,81.04285,271.9525,0,0.7484748,0,-0.6631633;
custom,wall4,default,1,2,1,0,1,1,1,1.0,1.0,646.3536,80.63412,-25.07333,0,-0.7105982,0,0.7035981;
custom,arena4,default,1,1,1,0,1,1,1,1.0,1.0,-336.1751,56.91523,-472.8387,0,0.9999856,0,0.005359938;
photon,spawnAnnie,1,0,-343.467,4.320125,-381.908,0,0.2905509,0,-0.9568595;
custom,sphere,grass,8,37,30,0,1,1,1,1.0,1.0,117.1299,-1.089653,-272.9067,0,0.8663192,0,0.4994909;
custom,sphere,grass,9,40,45,0,1,1,1,1.0,1.0,177.5929,19.18035,-502.6659,0,-0.03674804,0,-0.9993246;
custom,sphere,grass,9,40,45,0,1,1,1,1.0,1.0,-523.627,351.547,-408.0005,0.741719,0.3457784,0.4971929,0.2882525;
custom,sphere,grass,9,13,10,0,1,1,1,1.0,1.0,-455.0919,177.5347,-210.5781,0,0.3799382,0,-0.9250119;
custom,sphere,grass,9,30,45,0,1,1,1,1.0,1.0,-380.6973,298.083,-279.7932,-0.0675017,0.6098406,-0.5199893,0.5942635;
custom,sphere,grass,9,30,45,0,1,1,1,1.0,1.0,-166.5368,218.744,-248.5897,0.1935132,0.6363719,-0.2301665,-0.7103568;
custom,sphere,grass,5,20,10,0,1,1,1,1.0,1.0,-397.621,129.8316,-214.4534,0,0.8484703,0,-0.5292431;
custom,sphere,grass,5,40,37,0,1,1,1,1.0,1.0,49.12482,290.4593,-384.3543,0.2949566,0.3684592,-0.3361852,-0.8149957;
custom,sphere,grass,40,5,37,0,1,1,1,1.0,1.0,-653.8895,332.5773,-434.5654,0,0.6681927,0,-0.7439883;
custom,sphere,grass,40,5,37,0,1,1,1,1.0,1.0,-305.5312,350.7608,-588.7079,0,0.5419141,0,0.840434;
custom,sphere,grass,40,5,37,0,1,1,1,1.0,1.0,-158.962,354.3994,-533.3145,0,0.7063501,0,0.7078626;
custom,sphere,grass,40,5,37,0,1,1,1,1.0,1.0,64.88528,207.5878,-697.356,-0.05555516,-0.6453668,0.5823017,-0.4912638;
custom,sphere,grass,2,2,2,0,1,1,1,1.0,1.0,177.4936,274.5208,-551.1374,0,0.617762,0,-0.7863652;
custom,wall4,default,1,2,1,0,1,1,1,1.0,1.0,-662.8309,82.01363,81.61404,0,0.7190787,0,0.6949286;
custom,wall4,default,1,2,1,0,1,1,1,1.0,1.0,-639.7355,81.79469,377.3514,0,0.7487155,0,0.6628916;
custom,wall4,default,1,2,1,0,1,1,1,1.0,1.0,-482.7306,81.89976,554.3838,0,0.9944236,0,0.1054591;
custom,wall4,default,1,2,1,0,1,1,1,1.0,1.0,-188.5955,81.85957,603.9839,0,0.9980443,0,0.06251179;
custom,wall4,default,1,2,1,0,1,1,1,1.0,1.0,107.4523,81.973,629.7069,0,0.9996902,0,0.02489136;
custom,wall4,default,1,2,1,0,1,1,1,1.0,1.0,500.7378,81.1304,513.0054,0,0.9394092,0,-0.342798;
custom,wall4,default,1,2,1,0,1,1,1,1.0,1.0,252.1209,81.97715,633.7895,0,0.9959264,0,-0.09017003;
custom,wall4,default,1,2,1,0,1,1,1,1.0,1.0,609.9705,80.9351,-318.0249,0,0.6170045,0,-0.7869596;
custom,wall3,default,1,2,1,0,1,1,1,1.0,1.0,394.8948,-3.357083,-443.6042,0,0.9987938,0,-0.049102;
custom,canal1,default,1,2,1,0,1,1,1,1.0,1.0,-352.0925,-9.297573,-10.5669,0,-0.7103184,0,0.7038805;
customb,house1,default,1,1,1,0,1,1,1,1.0,1.0,-385.4239,10.37215,-96.61723,0,0.705112,0,0.7090959;
customb,house1,default,1,1,1,0,1,1,1,1.0,1.0,-453.6017,10.16326,-97.42599,0,0.7032125,0,0.7109798;
customb,house1,default,1,2,1,0,1,1,1,1.0,1.0,-384.7407,7.966371,-118.7129,0,0.7029732,0,0.7112164;
customb,house1,default,1,2,1,0,1,1,1,1.0,1.0,-452.734,7.822906,-118.7879,0,0.7093418,0,0.7048647;
customb,arch1,default,1,1,1,0,1,1,1,1.0,1.0,-481.3901,31.6497,-56.80414,0,0.9999318,0,0.01167708;
customb,house1,default,1,1,1,0,1,1,1,1.0,1.0,-505.7769,16.58406,-4.167537,0,0.7111065,0,-0.7030843;
customb,house1,default,1,2,1,0,1,1,1,1.0,1.0,-548.3612,9.108895,-97.3812,0,0.8920344,0,0.4519678;
customb,house1,default,1,2,1,0,1,1,1,1.0,1.0,-603.1729,9.122648,-56.9084,0,0.8925524,0,0.4509438;
customb,house1,default,1,2,1,0,1,1,1,1.0,1.0,-556.8156,9.022515,17.58651,0,0.9999664,0,0.00820153;
customb,house1,default,1,2,1,0,1,1,1,1.0,1.0,-557.7342,9.18595,85.21647,0,0.9999684,0,0.007948534;
custom,tower3,default,1,1,1,0,1,1,1,1.0,1.0,-634.3721,-0.3318343,-26.17239,0,0.6986252,0,-0.7154879;
customb,house1,default,1,2,1,0,1,1,1,1.0,1.0,-640.73,10.40004,22.4314,0,0.9999323,0,-0.01164206;
custom,house2,default,1,1,1,0,1,1,1,1.0,1.0,-634.6487,-1.933994,-63.6423,0,-0.8966795,0,-0.4426803;
racing,checkpointCuboid,1,1,1,-640.4727,0.3732477,-78.484,0,0.44639,0,-0.8948385;
base,aot_supply,default,1,1,1,0,1,1,1,1.0,1.0,-640.5236,-0.06805033,-79.88274,0,0.9504594,0,-0.3108488;
photon,CannonGround,default,0.4,0.4,0.4,0,1,1,1,1.0,1.0,-628.2029,-0.1118296,-73.68529,0,0.9749759,0,0.2223108;
photon,CannonWall,default,0.4,0.4,0.4,0,1,1,1,1.0,1.0,-622.9724,-0.338016,-67.39018,0,-0.8358455,0,-0.5489649;
custom,boulder2,default,1,1,1,0,1,1,1,1.0,1.0,-586.499,-6.715719,-119.01,0,0.9670636,0,0.2545351;
custom,field2,default,0.2,1,0.2,0,1,1,1,1.0,1.0,-576.8931,-5.465801,-123.4474,0,0.9938217,0,0.1109884;
custom,field2,default,0.2,1,0.2,0,1,1,1,1.0,1.0,-575.0639,-3.384532,-130.7797,0,0.627606,0,-0.7785311;
custom,field2,default,0.2,1,0.2,0,1,1,1,1.0,1.0,-571.3274,-10.66563,-127.1825,0,0.6259069,0,-0.7798979;
custom,field2,default,0.2,1,0.2,0,1,1,1,1.0,1.0,-569.3793,-8.944531,-133.7896,0,0.6242049,0,-0.7812607;
custom,field2,default,0.2,1,0.2,0,1,1,1,1.0,1.0,-609.8931,-7.243061,-64.17945,0,0.8025457,0,0.5965906;
custom,field2,default,0.2,1,0.2,0,1,1,1,1.0,1.0,-603.4999,-2.803063,-69.73701,0,0.8025457,0,0.5965906;
custom,tree2,default,0.5,0.5,0.5,0,1,1,1,1.0,1.0,-481.7609,34.06294,-167.0652,0,0.6258622,0,0.7799336;
photon,spawnJumper,4,0,-448.7148,1.898149,49.6478,0,0.9956169,0,-0.09352577;
customb,house1,default,1,2,1,0,1,1,1,1.0,1.0,-639.0305,10.09747,90.04138,0,0.999933,0,-0.0115756;
photon,spawnTitan,1,0,-417.0082,0.8067976,-158.237,0,0.6983929,0,0.7157147;
photon,spawnTitan,1,0,-49.21579,2.539797,-140.6779,0,0.694317,0,0.7196693;
customb,house1,default,1,2,1,0,1,1,1,1.0,1.0,-558.9185,9.193494,152.727,0,0.9999528,0,0.009716764;
customb,house1,default,1,2,1,0,1,1,1,1.0,1.0,-637.7444,10.18568,156.3483,0,0.9999595,0,-0.009003332;
custom,field2,default,0.2,1,0.2,0,1,1,1,1.0,1.0,-659.8191,-0.8673446,-59.47661,0,0.9982275,0,0.05951374;
custom,field2,default,0.2,1,0.2,0,1,1,1,1.0,1.0,-660.8354,-11.34733,-50.98028,0,0.9982275,0,0.05951374;
custom,field2,default,0.2,1,0.2,0,1,1,1,1.0,1.0,-659.331,-3.895013,2.892187,0,0.01680706,0,0.9998587;
base,aot_supply,default,1,1,1,0,1,1,1,1.0,1.0,365.4023,-0.6960313,201.5908,0,0.9993023,0,0.03734877;
base,aot_supply,default,1,1,1,0,1,1,1,1.0,1.0,365.0692,-0.1264611,209.7802,0,-0.02077595,0,0.9997842;
photon,spawnJumper,70,0,280.1569,2.125705,355.2355,0,0.03346148,0,-0.99944;
photon,spawnJumper,70,0,291.8334,1.458704,251.7795,0,-0.06092108,0,0.9981426;
photon,spawnJumper,70,0,134.2325,0.1919054,192.0423,0,0.2257058,0,-0.9741955;
photon,spawnTitan,1,0,-447.3677,3.214332,207.727,0,0.9999731,0,0.007342229;
